# c0 + a0 * (PF / NBI) + a1 * (NBI * VPA) + a2 * (Al + O) + a3 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.326878127245486; Max AE: 1.60770269351552
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -1.564387534227166e+00,  8.219011096083938e-02, -2.487891425905854e+00, -7.106045715533309e-01, -1.059289883390709e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         3|5|div; (PF / NBI); $\left(\frac{ PF }{ NBI } \right)$; (PF ./ NBI); (newdata$PF / newdata$NBI); PF,NBI
# 1;  1; A^3;                                              5|4|mult; (NBI * VPA); $\left(NBI VPA\right)$; (NBI .* VPA); (newdata$NBI * newdata$VPA); NBI,VPA
# 2;  1; Unitless;                                         15|12|add; (Al + O); $\left(Al + O\right)$; (Al + O); (newdata$Al + newdata$O); Al,O
# 3;  1; Unitless;                                         12|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
s118        , -1.725426000439147e+01, -1.699595682459105e+01,  4.956447975653270e-01,  2.174713874110657e+01,  0.000000000000000e+00,  1.043488529488588e+01
s119        , -2.026224064054247e+01, -2.075090854798857e+01,  4.400676975570681e-01,  1.925534093937582e+01,  5.693950177935944e-01,  1.355969171211263e+01
s120        , -2.061376236446881e+01, -2.076255074498626e+01,  1.260844229027587e+00,  1.961661362514805e+01,  2.972972972972973e-01,  1.276356997028038e+01
s121        , -2.090204853596659e+01, -2.097186422178866e+01,  1.008272564481744e+00,  2.279465871582757e+01,  3.575129533678756e-01,  1.377091967385798e+01
s122        , -1.679179791839329e+01, -1.664303451387901e+01,  4.574046020180055e-01,  2.291812066690666e+01,  0.000000000000000e+00,  1.015785824080087e+01
s123        , -1.729435756680531e+01, -1.756005612896457e+01,  5.191095888860333e-01,  2.125715676003196e+01,  1.227436823104693e-01,  1.069064870595319e+01
s124        , -1.927065840811719e+01, -1.942751881224764e+01,  8.476466947455584e-01,  2.503308045524113e+01,  3.399014778325123e-01,  1.227181204948513e+01
s125        , -2.074667074869674e+01, -2.068853918857639e+01,  1.025697467010929e+00,  2.339017816990259e+01,  0.000000000000000e+00,  1.465441369143456e+01
s126        , -1.981090987888966e+01, -2.000555444377780e+01,  8.622151733188381e-01,  1.631075284165720e+01,  1.880341880341880e-01,  1.257603910863909e+01
s127        , -1.791042209268825e+01, -1.829346938127267e+01,  8.011641255756935e-01,  2.294254443675551e+01,  2.179487179487180e-01,  1.096342074710310e+01
