# c0 + a0 * ((B + SBI) * (face-area-count + bottleneck_avg)) + a1 * ((Ge * S) + (poly_dist_avg * P)) + a2 * ((O - NBI) * (face-area-avg - poly_dist_avg))
# Property Label: $E$; Unit of the Property: Unitless
# RMSE: 0.604531398332215; Max AE: 3.04447031090589
# Coefficients
# Task   a0                      a1                      a2                      c0
# all , -6.917879883686921e-02,  8.045589678724800e+00,  2.186899800242418e+00,  4.080631719792502e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         8|5|add|34|26|add|mult; ((B + SBI) * (face-area-count + bottleneck_avg)); $\left(\left(B + SBI\right) \left(face-area-count + bottleneck_{avg}\right)\right)$; ((B + SBI) .* (face_sub_area_sub_count + bottleneck_avg)); ((newdata$B + newdata$SBI) * (newdata$face_sub_area_sub_count + newdata$bottleneck_avg)); B,SBI,face-area-count,bottleneck_avg
# 1;  2; Unitless;                                         18|10|mult|29|16|mult|add; ((Ge * S) + (poly_dist_avg * P)); $\left(\left(Ge S\right) + \left(poly_{dist, avg} P\right)\right)$; ((Ge .* S) + (poly_dist_avg .* P)); ((newdata$Ge * newdata$S) + (newdata$poly_dist_avg * newdata$P)); Ge,S,poly_dist_avg,P
# 2;  2; Unitless;                                         11|4|sub|32|29|sub|mult; ((O - NBI) * (face-area-avg - poly_dist_avg)); $\left(\left(O - NBI\right) \left(face-area-avg - poly_{dist, avg}\right)\right)$; ((O - NBI) .* (face_sub_area_sub_avg - poly_dist_avg)); ((newdata$O - newdata$NBI) * (newdata$face_sub_area_sub_avg - newdata$poly_dist_avg)); O,NBI,face-area-avg,poly_dist_avg
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
s1          ,  6.774572406644882e-01,  4.672607720083918e-01,  7.701107130855722e+00,  6.607395542541587e-02,  2.759477468782551e-02
s2          ,  1.967875961713064e+00,  6.131511652673721e-01,  5.604096704558932e+00,  5.107569640825448e-02,  8.314902036164412e-02
s3          , -1.271285198486554e+00, -1.206478903856070e+00,  1.135131949135664e+01,  0.000000000000000e+00, -3.791995536868227e-01
s4          , -1.922048452937919e-01, -5.997330848707516e-01,  3.925856866073268e+00,  3.910444983461126e-03, -3.510321004019648e-01
s5          ,  2.455067115358116e-01,  3.514455858882344e-01,  5.660546082829879e+00,  5.258787699542063e-02, -4.029827415537564e-02
s6          ,  1.771859120156342e-01,  6.771471998703558e-01,  7.452095657271912e+00,  8.077500691417734e-02,  6.160707149731388e-02
s7          , -1.787554844087500e-01,  2.431149443690767e-02,  9.228319236856727e+00,  0.000000000000000e+00,  1.164444582775814e-01
s8          ,  1.258527874893824e+00,  1.066335879146634e+00,  2.960609773551439e+00,  1.822916666666667e-01, -2.759887840575059e-01
s9          ,  1.207996528852184e+00,  1.209152900603674e+00,  4.120372756120621e+00,  3.505653348527699e-02,  3.676810810366626e-01
s10         , -3.778119871449526e-01,  6.375831985250301e-01,  2.916552987887003e+00,  5.078125000000000e-02,  1.038847692821709e-02
s11         ,  2.051916464504999e-01, -1.394943479780394e+00,  1.045530625420368e+01,  0.000000000000000e+00, -4.937222654199975e-01
s12         , -9.030892502610830e-01, -5.045176529390177e-01,  9.909901254844833e+00,  0.000000000000000e+00, -1.038116878930409e-01
s13         , -1.915336013610817e+00, -1.296371629623976e+00,  1.555332906732678e+01,  0.000000000000000e+00, -2.873813325792656e-01
s14         , -4.972857440368104e-01, -5.049613247480100e-01,  4.225776705501804e+00,  9.989258861439311e-02, -6.513261923875037e-01
s15         ,  9.892906044607527e-01,  7.168879259612230e-01,  7.589248560288970e+00,  3.961632479540865e-02,  2.355403569551536e-01
s16         ,  7.196956197004112e-01,  9.827713759233911e-01,  5.983331246422622e+00,  6.324570464138925e-02,  2.193876848290640e-01
s17         , -8.233048349290433e-01, -7.943277030677094e-01,  1.132598714150683e+01,  0.000000000000000e+00, -1.915372112198551e-01
s18         ,  6.436893120625885e-01,  1.189863108784698e-01,  8.567900747725078e+00,  2.033304424623780e-02,  6.403992091464092e-02
s19         ,  6.782210382119218e-01,  1.481236949711559e+00,  6.848143868459105e+00,  0.000000000000000e+00,  7.073575774449766e-01
s20         ,  1.358387811126361e-01, -9.517132801593302e-01,  6.542021546557272e+00,  0.000000000000000e+00, -4.148371404498124e-01
s21         ,  1.192439177417436e+00,  4.468303256011756e-01,  6.674919832544434e+00,  0.000000000000000e+00,  2.288765538842985e-01
s22         , -1.675888320916539e+00, -1.631541446013715e+00,  4.823277820581374e+00,  0.000000000000000e+00, -7.800705143050127e-01
s23         ,  1.682267394333138e+00,  1.742748407146328e+00,  4.815179237137625e+00,  3.433516157285768e-02,  6.363103280974765e-01
s24         , -5.344901610254715e-02,  6.374837432717390e-02,  6.501189898036968e+00,  0.000000000000000e+00,  4.820966671304395e-02
s25         ,  7.630444568978922e-01,  1.123261975966878e+00,  2.948575662703940e+00,  0.000000000000000e+00,  4.203108558111445e-01
s26         , -7.690353008448225e-01, -1.933376300196949e+00,  9.893401308207299e+00,  0.000000000000000e+00, -7.577054298873803e-01
s27         ,  1.318355805735755e-01,  4.327277867818382e-01,  3.795851131410320e+00,  1.720274834779099e-02,  6.806474721335537e-02
s28         , -1.557515501210242e+00, -1.208914528908869e+00,  5.559294665239507e+00,  9.914709958754753e-03, -6.000101429123038e-01
s29         ,  1.315402392066626e+00,  1.423826967295065e+00,  2.992742841637083e+00,  0.000000000000000e+00,  5.591468572050530e-01
s30         , -1.602536800620832e+00, -1.209072972547091e+00,  1.436600979119257e+01,  0.000000000000000e+00, -2.850212172610021e-01
s31         , -6.577868421803238e-01, -6.169252032393850e-02,  7.091297464692436e+00,  0.000000000000000e+00,  9.516553294697323e-03
s32         ,  1.122204297021453e+00,  5.043358358466002e-01,  8.072981362475156e+00,  1.339492083829990e-02,  2.501174405206945e-01
s33         ,  1.732999170998263e+00,  7.182195808121159e-01,  6.902299229118314e+00,  0.000000000000000e+00,  3.601670175417309e-01
s34         ,  1.815120104294484e+00,  6.187589993869469e-01,  3.481249433445943e+00,  1.962809917355372e-02,  1.342561966070607e-01
s35         ,  5.934117724273275e-01,  8.846558418405728e-01,  5.095191699471533e+00,  2.314021452111968e-02,  2.939756271816780e-01
s36         ,  9.702627198604924e-01,  6.681976665567079e-01,  7.943602727851970e+00,  1.010045933723146e-01, -1.361801858606032e-03
s37         ,  1.142962175227537e+00,  5.032387782549873e-01,  8.079848268987393e+00,  7.165781095709649e-02,  3.548423209120569e-02
s38         ,  2.376281988155590e-01,  6.588887270589429e-01,  3.948528959228953e+00,  0.000000000000000e+00,  2.395994757481169e-01
s39         , -9.901628269429662e-01, -2.243251405179941e-01,  1.049823051472924e+01,  0.000000000000000e+00,  4.292225204551504e-02
s40         , -6.175077579414836e-01,  2.721381243235720e-01,  5.308123180347219e+00,  7.384563150746943e-03,  7.859133415819569e-02
s41         , -6.558266813617915e-01, -2.786306045634129e-01,  6.702430130967365e+00,  0.000000000000000e+00, -1.019835068664683e-01
s42         , -1.132806252875512e-01, -1.483885051928886e-01,  3.155418679842104e+00,  2.399599426565118e-02, -2.429126047790660e-01
s43         ,  3.987508132795206e-01,  2.367356641312965e-01,  9.389670810816227e+00,  0.000000000000000e+00,  2.186833801278467e-01
s44         , -1.257042213831158e-02,  1.159821714829941e-01,  2.708058808710970e+00,  2.637119113573407e-02, -1.449140596712476e-01
s45         , -2.453536714432208e-01, -4.368954121155723e-01,  1.001739228716249e+01,  0.000000000000000e+00, -6.948988617327485e-02
s46         ,  4.319604697532172e-01,  8.728300709710906e-01,  5.321303870760906e+00,  1.367166474432911e-01, -1.221261891070327e-01
s47         , -5.858250576994644e-01, -6.896962777523841e-02,  9.000692803040987e+00,  5.848750173905307e-02, -1.485857391502637e-01
s48         , -1.351740028810569e+00, -1.379822780187159e+00,  2.894970992084130e+00,  7.742878013148284e-02, -1.010826161437994e+00
s49         ,  1.400180920836999e+00,  5.542943592908322e-01,  4.358897969296592e+00,  3.690794178006576e-02,  6.896902986346073e-02
s50         ,  6.339509690024701e-01,  6.292564386536432e-01,  3.605469480299446e+00,  1.140992751502213e-01, -2.045729922717580e-01
s51         ,  9.663578673416964e-01,  7.077312528184596e-01,  7.799971978084798e+00,  0.000000000000000e+00,  3.837673647193722e-01
s52         ,  1.470345916377529e-01,  2.588405260824969e-01,  6.396726131073165e+00,  7.487346431934137e-02, -1.413443758897853e-01
s53         , -1.879048126514940e+00, -4.595607700875043e-02,  1.047042002039984e+01,  0.000000000000000e+00,  1.236050372819112e-01
s54         ,  2.462378298792408e+00,  1.712885052496153e+00,  4.635370568456670e+00,  0.000000000000000e+00,  7.432856541604352e-01
s55         ,  2.147693442064033e-01, -2.160483065513271e-01,  3.962270068191134e+00,  1.289384438865031e-02, -2.074832033127195e-01
s56         ,  1.250856345991485e+00,  1.350358327062239e+00,  3.052230980907131e+00,  2.327402042711730e-02,  4.418088151441026e-01
s57         ,  3.470878239384724e-01,  6.364193444203974e-01,  9.845808232904924e+00,  0.000000000000000e+00,  4.158751852603635e-01
s58         ,  2.650904256602346e+00,  3.402361877316183e-01,  7.045878724360039e+00,  0.000000000000000e+00,  1.918690753949199e-01
s59         ,  2.436955679659398e-02,  1.878864145545273e-01,  3.657037124429433e+00,  0.000000000000000e+00,  1.500419824516244e-02
s60         , -1.350996154759193e+00, -1.201055981867773e+00,  3.767724232068298e+00,  1.210986689627925e-02, -6.611658828973916e-01
s61         , -1.175408395594881e+00, -5.466346380529983e-01,  3.460352447777890e+00,  2.124572295887202e-02, -4.052536624675077e-01
s62         ,  5.137509822735412e-02, -5.055124509508953e-02,  4.956208635585454e+00,  3.071961654717413e-03, -6.423046901677058e-02
s63         ,  1.630781368412474e+00,  1.265081669989462e+00,  4.226925580019441e+00,  4.807337044085762e-02,  3.487372943578736e-01
s64         , -7.346563779561162e-02,  1.331089046449760e+00,  4.772041262089257e+00,  0.000000000000000e+00,  5.730257768750585e-01
s65         ,  6.477994742971301e-01,  9.903958856566067e-01,  5.387082545813618e+00,  4.999911626302845e-02,  2.527469432387128e-01
s66         ,  1.102507059534665e+00,  5.276281012655082e-01,  5.189215090774264e+00,  0.000000000000000e+00,  2.188251131209256e-01
s67         , -2.689254974131806e-01, -3.681889056070853e-02,  9.841066750789162e+00,  0.000000000000000e+00,  1.078746792728848e-01
s68         ,  1.634793292022643e+00,  1.024899073970456e+00,  4.023463002462692e+00,  0.000000000000000e+00,  4.093348216351421e-01
