# c0 + a0 * (cub_root_V * WE) + a1 * (Al + O) + a2 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.358726654364842; Max AE: 1.70125527055551
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  4.958142587923720e-02, -2.965534012958087e+00, -7.184114607605144e-01, -1.328732061250861e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; A;                                                21|7|mult; (cub_root_V * WE); $\left(cub_{root, V} WE\right)$; (cub_root_V .* WE); (newdata$cub_root_V * newdata$WE); cub_root_V,WE
# 1;  1; Unitless;                                         14|11|add; (Al + O); $\left(Al + O\right)$; (Al + O); (newdata$Al + newdata$O); Al,O
# 2;  1; Unitless;                                         11|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
s1          , -2.244947812336508e+01, -2.225127092581169e+01,  7.075875636483805e+01,  6.313868613138686e-01,  1.475459637507883e+01
s2          , -2.298888400764099e+01, -2.325533446326547e+01,  7.194138230782384e+01,  4.679245283018868e-01,  1.690858891402743e+01
s3          , -1.755271246623431e+01, -1.784052602309174e+01,  6.859749450811627e+01,  1.086956521739130e-01,  1.062347521346189e+01
s4          , -1.917258847351942e+01, -1.893953641538952e+01,  6.800994207189228e+01,  0.000000000000000e+00,  1.256138883866988e+01
s5          , -2.000094091703784e+01, -2.076560652581454e+01,  7.286211131058030e+01,  4.076923076923077e-01,  1.375516458063223e+01
s6          , -2.179532463031582e+01, -2.170542064369005e+01,  6.777920404892839e+01,  6.183206106870229e-01,  1.384309598910606e+01
s7          , -2.156980503382011e+01, -2.141318031247681e+01,  6.533283589001906e+01,  6.607929515418502e-01,  1.309215039088110e+01
s8          , -2.070680399014268e+01, -2.084657007883366e+01,  6.729774181111560e+01,  0.000000000000000e+00,  1.516675061424882e+01
s9          , -2.311678210871720e+01, -2.294968164777714e+01,  5.836008177989474e+01,  4.682926829268293e-01,  1.554429437036547e+01
s10         , -1.955558688693647e+01, -1.922989621933365e+01,  5.732391621816939e+01,  0.000000000000000e+00,  1.222805813900046e+01
s11         , -1.929232032084748e+01, -1.887799496655133e+01,  7.959207525618098e+01,  0.000000000000000e+00,  1.327507070089868e+01
s12         , -1.972420304545977e+01, -1.958737027005208e+01,  6.081786189025320e+01,  3.947368421052632e-01,  1.133734758203288e+01
s13         , -1.649771434553038e+01, -1.666889470655383e+01,  6.896743823485122e+01,  0.000000000000000e+00,  9.466828401885049e+00
s14         , -1.814284237715737e+01, -1.830919030864328e+01,  7.278458471829732e+01,  0.000000000000000e+00,  1.201349596978806e+01
s15         , -2.140988745272463e+01, -2.095645537246290e+01,  5.807548390942884e+01,  0.000000000000000e+00,  1.468322909220248e+01
s16         , -2.271802967642396e+01, -2.252310862026717e+01,  6.088699914735089e+01,  5.575221238938053e-01,  1.475658727713754e+01
s17         , -1.845283706311921e+01, -1.794453782102836e+01,  7.165564808648891e+01,  0.000000000000000e+00,  1.142800033320397e+01
s18         , -2.106370881996578e+01, -2.166284387984556e+01,  6.913440559225835e+01,  4.897119341563786e-01,  1.440824491533685e+01
s19         , -2.166440903696862e+01, -2.144067880981910e+01,  6.294604442666145e+01,  3.059360730593607e-01,  1.443051728603995e+01
s20         , -1.957524373940041e+01, -1.952465962834602e+01,  6.710900756365291e+01,  3.952569169960474e-02,  1.315052032586146e+01
s21         , -2.230012329283520e+01, -2.314950261629117e+01,  5.493311500988126e+01,  5.212765957446809e-01,  1.536721127393174e+01
s22         , -1.709175230426198e+01, -1.705226812682680e+01,  6.746606448460832e+01,  0.000000000000000e+00,  9.896851008472128e+00
s23         , -2.271630669020732e+01, -2.258160831775514e+01,  6.685905436738145e+01,  3.166666666666667e-01,  1.624440842103852e+01
s24         , -1.997593461761007e+01, -2.024772686406786e+01,  7.103915787728310e+01,  3.472803347280335e-01,  1.315785989508156e+01
s25         , -2.228124530569044e+01, -2.281644214798903e+01,  5.172824662339696e+01,  5.141242937853108e-01,  1.471194330614414e+01
s26         , -1.806502239865187e+01, -1.846186569036461e+01,  7.264317946438378e+01,  1.673469387755102e-01,  1.152546264842853e+01
s27         , -2.017409009594002e+01, -2.001126314588235e+01,  6.264767038999123e+01,  1.052631578947368e-01,  1.324859416106476e+01
s28         , -1.658938425028538e+01, -1.690087596670170e+01,  7.710591052078209e+01,  5.862068965517241e-02,  1.010943601151142e+01
s29         , -2.262132344831001e+01, -2.323437789944749e+01,  5.211229985886649e+01,  4.293785310734464e-01,  1.567002114573491e+01
s30         , -1.697997334312175e+01, -1.699596378986890e+01,  7.051038558470431e+01,  0.000000000000000e+00,  1.002858254282004e+01
s31         , -1.964904728113367e+01, -1.976981886518553e+01,  5.752061156826657e+01,  2.842105263157895e-01,  1.181998989834859e+01
s32         , -2.151059652715050e+01, -2.089659843705224e+01,  6.274136295090469e+01,  0.000000000000000e+00,  1.492192795742413e+01
s33         , -2.289264810431292e+01, -2.348361563088359e+01,  5.712198195253624e+01,  4.126984126984127e-01,  1.643154904597763e+01
s34         , -2.302504917991390e+01, -2.266581418186276e+01,  4.984686663385579e+01,  7.954545454545454e-02,  1.616633110132655e+01
s35         , -2.244061385591441e+01, -2.237200963001977e+01,  5.745648218417710e+01,  5.145631067961165e-01,  1.448683589230736e+01
s36         , -2.239655424600443e+01, -2.197847099396089e+01,  8.230765116472564e+01,  6.102236421725240e-01,  1.525928067599527e+01
s37         , -2.226102540809307e+01, -2.207973034335365e+01,  7.946605106723652e+01,  5.389830508474577e-01,  1.549818995129651e+01
s38         , -2.102436377352775e+01, -2.145909535989626e+01,  4.962784291391433e+01,  3.099415204678362e-01,  1.352045780437927e+01
s39         , -2.141661104833067e+01, -2.097626640531986e+01,  6.206427185975345e+01,  8.161434977578476e-01,  1.161713035157313e+01
s40         , -1.990275935468409e+01, -1.959719175073745e+01,  5.385937242032760e+01,  1.702127659574468e-01,  1.179759001050850e+01
s41         , -1.952311408648237e+01, -1.956015304581381e+01,  5.652165702711184e+01,  2.189054726368159e-01,  1.172877329673941e+01
s42         , -1.862175379272403e+01, -1.917374509980735e+01,  6.924070531854295e+01,  6.521739130434782e-02,  1.270312834940833e+01
s43         , -2.257821044890805e+01, -2.248527682773528e+01,  6.175821118835562e+01,  7.235023041474655e-01,  1.407890359041090e+01
s44         , -1.984867902879579e+01, -1.974120537003065e+01,  5.651559120657173e+01,  0.000000000000000e+00,  1.288399317036714e+01
s45         , -1.928264199244582e+01, -1.933281404214700e+01,  6.094651001849996e+01,  3.030303030303030e-02,  1.249624222608577e+01
s46         , -2.007096062658339e+01, -2.017993404537824e+01,  6.739290192174691e+01,  1.098039215686274e-01,  1.379212732718986e+01
s47         , -1.842882744186564e+01, -1.808548131239492e+01,  7.499259712675797e+01,  0.000000000000000e+00,  1.185448877277465e+01
s48         , -1.712958329507449e+01, -1.731332279340570e+01,  7.063576804034417e+01,  0.000000000000000e+00,  1.047898688927233e+01
s49         , -2.142142340445580e+01, -2.216470406867578e+01,  6.936130959665726e+01,  3.359683794466403e-01,  1.575711280873738e+01
s50         , -2.022197746600499e+01, -2.001201278303261e+01,  6.787727386331414e+01,  0.000000000000000e+00,  1.404507687388660e+01
s51         , -2.208446385448407e+01, -2.231091465522292e+01,  6.040394676658693e+01,  4.070351758793970e-01,  1.504907950960228e+01
s52         , -2.030062191637932e+01, -2.015814547783821e+01,  8.493533175582320e+01,  4.397759103641457e-01,  1.361040272199163e+01
