# c0 + a0 * (poly_dist_avg_fixed - NBI) + a1 * (P + B) + a2 * (face-area-avg * E_T) + a3 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.32006002325281; Max AE: 1.84967790866801
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -4.348590479503812e+00,  2.400368993465596e+00,  1.022625931157047e-01, -9.266267371174475e-01, -1.346612757839009e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         30|4|sub; (poly_dist_avg_fixed - NBI); $\left(poly_{dist, avg, fixed} - NBI\right)$; (poly_dist_avg_fixed - NBI); (newdata$poly_dist_avg_fixed - newdata$NBI); poly_dist_avg_fixed,NBI
# 1;  1; Unitless;                                         16|8|add; (P + B); $\left(P + B\right)$; (P + B); (newdata$P + newdata$B); P,B
# 2;  1; A^2;                                              32|0|mult; (face-area-avg * E_T); $\left(face-area-avg E_{T}\right)$; (face_sub_area_sub_avg .* E_T); (newdata$face_sub_area_sub_avg * newdata$E_T); face-area-avg,E_T
# 3;  1; Unitless;                                         11|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
s43         , -2.257821044890805e+01, -2.261546219822031e+01, -2.425345663989731e-01,  0.000000000000000e+00,  2.778993064193830e+01,  1.407890359041090e+01
s44         , -1.984867902879579e+01, -1.958590822275784e+01, -3.740362316013757e-01,  3.684210526315789e-02,  4.013106591802116e+01,  1.288399317036714e+01
s45         , -1.928264199244582e+01, -1.910300152397808e+01, -4.014814156723991e-01,  1.666666666666667e-01,  3.712538806347220e+01,  1.249624222608577e+01
s46         , -2.007096062658339e+01, -2.040251778454331e+01, -3.343672691912639e-01,  0.000000000000000e+00,  4.292613046218703e+01,  1.379212732718986e+01
s47         , -1.842882744186564e+01, -1.855166666879776e+01, -4.455962803941608e-01,  8.480565371024736e-02,  3.674722537879586e+01,  1.185448877277465e+01
s48         , -1.712958329507449e+01, -1.696014013665307e+01, -3.925898175911589e-01,  0.000000000000000e+00,  4.409123992202438e+01,  1.047898688927233e+01
s49         , -2.142142340445580e+01, -2.148925172664035e+01, -3.769330315407132e-01,  1.343873517786561e-01,  4.513997850794564e+01,  1.575711280873738e+01
s50         , -2.022197746600499e+01, -2.052700502908669e+01, -3.009789092410951e-01,  0.000000000000000e+00,  4.542063862006720e+01,  1.404507687388660e+01
s51         , -2.208446385448407e+01, -2.251490974469903e+01, -2.948483434189449e-01,  1.959798994974874e-01,  3.073947576855190e+01,  1.504907950960228e+01
s52         , -2.030062191637932e+01, -1.945224222212091e+01, -3.477447359407730e-01,  2.184873949579832e-01,  4.487465519166598e+01,  1.361040272199163e+01
s53         , -1.881589086732163e+01, -1.896974752491328e+01, -2.669962624506305e-01,  0.000000000000000e+00,  2.502463905645082e+01,  9.954128737823392e+00
s54         , -2.389190768082197e+01, -2.453936222214641e+01, -3.657107422996874e-01,  1.458333333333333e-01,  3.278356967276199e+01,  1.766207135869826e+01
s55         , -1.989931101552115e+01, -1.981897349871936e+01, -2.974041518904164e-01,  1.106557377049180e-01,  4.307757506656899e+01,  1.329227122811093e+01
s56         , -2.293632659980805e+01, -2.339655901973227e+01, -3.189304631059257e-01,  6.521739130434782e-02,  2.924138928351903e+01,  1.560949510283250e+01
s57         , -2.165250835772914e+01, -2.141338681775123e+01, -3.178314733044458e-01,  2.796610169491525e-01,  2.841293595912515e+01,  1.392820623909980e+01
s58         , -2.493828100106786e+01, -2.555908318036199e+01, -2.679386004193549e-01,  0.000000000000000e+00,  3.527284366941809e+01,  1.820064394160582e+01
s59         , -2.019609135900962e+01, -2.022886087837830e+01, -3.133269413319116e-01,  0.000000000000000e+00,  3.789128804508721e+01,  1.295033344640037e+01
s60         , -1.686951544328429e+01, -1.708525938211386e+01, -3.974039864180118e-01,  1.538461538461539e-01,  3.906394970804805e+01,  1.048032280800659e+01
s61         , -1.698686520707895e+01, -1.760993784090840e+01, -3.531811216066295e-01,  2.112211221122112e-01,  3.732438133598230e+01,  1.079565976127190e+01
s62         , -1.961666852236879e+01, -1.946842730067105e+01, -4.045029015224890e-01,  1.179487179487179e-01,  3.912112940049187e+01,  1.299883252854930e+01
s63         , -2.363642228074260e+01, -2.329003435800739e+01, -3.078739480790571e-01,  1.273584905660377e-01,  3.544370295652691e+01,  1.628810851264553e+01
s64         , -2.123215125329894e+01, -2.161080186243400e+01, -3.361731052219630e-01,  0.000000000000000e+00,  2.499016394232634e+01,  1.312514729915971e+01
s65         , -2.229595939650926e+01, -2.158347490684282e+01, -3.965689864943259e-01,  1.491228070175439e-01,  3.172412610721341e+01,  1.450854380874742e+01
s66         , -2.209517036440609e+01, -2.190899463223496e+01, -3.482562156236013e-01,  1.477832512315271e-02,  3.980761362678819e+01,  1.517719420649046e+01
s67         , -2.100952424313996e+01, -2.103174493811992e+01, -2.785644091607844e-01,  0.000000000000000e+00,  3.148574606421581e+01,  1.294673837424978e+01
s68         , -2.306714632630091e+01, -2.319817676960017e+01, -3.417777501800893e-01,  2.645502645502645e-02,  3.639502929812161e+01,  1.619168966157265e+01
s69         , -2.116954741071400e+01, -2.157689378894556e+01, -3.550791102276249e-01,  0.000000000000000e+00,  3.087106380418121e+01,  1.382629528419714e+01
s70         , -2.268552320802911e+01, -2.192956326122772e+01, -2.926649614492864e-01,  0.000000000000000e+00,  3.370986488235359e+01,  1.422727557521243e+01
s71         , -1.844586653395837e+01, -1.903279359983867e+01, -3.228506641779341e-01,  2.041522491349481e-01,  4.357266477744335e+01,  1.286009272831540e+01
s72         , -2.185924535832699e+01, -2.181913018531673e+01, -3.155380671642163e-01,  5.106382978723404e-02,  2.964122822317087e+01,  1.389870248804440e+01
s73         , -1.814705961150877e+01, -1.797327694124685e+01, -4.326780566691242e-01,  2.415254237288136e-01,  3.251155842509370e+01,  1.110820035458225e+01
s74         , -2.269683109870329e+01, -2.378110364033538e+01, -2.911002532227722e-01,  1.573033707865168e-01,  2.896699471755880e+01,  1.610214489007334e+01
s75         , -2.162544692540680e+01, -2.134802970082082e+01, -3.178394370066971e-01,  0.000000000000000e+00,  3.268627935628794e+01,  1.360487330389796e+01
s76         , -1.799713371423827e+01, -1.825239993085352e+01, -3.950623285096157e-01,  1.964285714285714e-01,  3.942701707420989e+01,  1.187926729201374e+01
s77         , -1.808839931225978e+01, -1.813925511796949e+01, -3.638593645109406e-01,  0.000000000000000e+00,  3.628673276874780e+01,  1.075533210664907e+01
s78         , -1.710463489071706e+01, -1.723714117908590e+01, -3.625951517296276e-01,  2.243346007604563e-01,  3.601094682212594e+01,  1.032654213885252e+01
s79         , -2.130172009097587e+01, -2.099396950239072e+01, -3.502822733371325e-01,  1.459074733096085e-01,  3.596433362585859e+01,  1.411475985979630e+01
s80         , -2.075517304342145e+01, -2.066465908741207e+01, -3.156453457198672e-01,  2.200000000000000e-01,  3.823748834792196e+01,  1.403962267054964e+01
s81         , -1.679587307458704e+01, -1.707518005885479e+01, -4.037627729542787e-01,  2.415254237288136e-01,  3.139348694713036e+01,  9.879901566191508e+00
s82         , -1.961963418382102e+01, -1.948451107371345e+01, -3.514991584398338e-01,  3.045685279187817e-02,  3.972811204197387e+01,  1.260779164185863e+01
s83         , -1.732943596118787e+01, -1.728037443608671e+01, -4.443266295740654e-01,  1.181434599156118e-01,  3.647107964249805e+01,  1.053245723854915e+01
s84         , -2.091958911511147e+01, -2.111114166470037e+01, -3.154058884957291e-01,  2.041522491349481e-01,  4.840705717084564e+01,  1.560159713860114e+01
s85         , -1.931803893900067e+01, -1.932051048749238e+01, -3.609923178510632e-01,  0.000000000000000e+00,  3.455310487172911e+01,  1.182534491088885e+01
s86         , -2.124992178205270e+01, -2.053846893912940e+01, -3.112309610729339e-01,  0.000000000000000e+00,  3.236112437565465e+01,  1.266431172306523e+01
s87         , -2.000999990609716e+01, -1.986601360191648e+01, -3.044046511047266e-01,  1.116071428571429e-01,  3.934712000320056e+01,  1.296666020769036e+01
s88         , -1.933594922663024e+01, -1.920041614914037e+01, -4.144125922612424e-01,  9.844559585492228e-02,  3.974709964728308e+01,  1.277466533661714e+01
s89         , -2.128477820873118e+01, -2.105048682751251e+01, -3.068517409951795e-01,  1.767068273092370e-01,  3.500701802174689e+01,  1.394607053773596e+01
s90         , -2.009844325702736e+01, -1.984163755183500e+01, -4.075133201630131e-01,  1.715481171548117e-01,  4.006112681076518e+01,  1.365830652508399e+01
s91         , -2.185233402642529e+01, -2.233513056131667e+01, -3.046749122506605e-01,  1.406250000000000e-01,  2.630002818797352e+01,  1.426784901333161e+01
s92         , -1.852873985612102e+01, -1.837830208519216e+01, -3.458660459769528e-01,  0.000000000000000e+00,  3.972529138174935e+01,  1.130834584278522e+01
s93         , -2.244477787769646e+01, -2.208916404934560e+01, -3.332135840904022e-01,  0.000000000000000e+00,  3.622147592102404e+01,  1.486698731291654e+01
s94         , -2.069748145715988e+01, -2.075803400970042e+01, -3.516862412006372e-01,  5.500000000000000e-02,  3.461337073992595e+01,  1.348214843596203e+01
s95         , -1.839144268754908e+01, -1.836286073569058e+01, -3.188424086362014e-01,  0.000000000000000e+00,  4.303379176999875e+01,  1.152998821423509e+01
s96         , -2.061908691885885e+01, -2.051220535811842e+01, -3.351031279633168e-01,  9.268292682926829e-02,  4.020749404701838e+01,  1.385401409772986e+01
s97         , -2.336181657728519e+01, -2.334016861546793e+01, -4.367630229347275e-01,  1.052631578947368e-01,  3.509680815955303e+01,  1.685155949830643e+01
s98         , -1.913590175727989e+01, -1.887329393201438e+01, -3.420507440347572e-01,  0.000000000000000e+00,  3.451455104161556e+01,  1.124957011796191e+01
s99         , -1.764848235022367e+01, -1.785910086887752e+01, -3.517304272192308e-01,  0.000000000000000e+00,  4.406566424810769e+01,  1.125455758320133e+01
s100        , -2.003395952271198e+01, -1.993115507270473e+01, -2.631194788500860e-01,  0.000000000000000e+00,  3.465860015424605e+01,  1.203667478368263e+01
s101        , -2.047737186068138e+01, -2.039044455577028e+01, -3.469457800213487e-01,  0.000000000000000e+00,  3.476184702822547e+01,  1.293711721418137e+01
s102        , -1.813404261594337e+01, -1.788824552104945e+01, -3.338793170134927e-01,  8.029197080291971e-02,  4.922072484579974e+01,  1.197914028615624e+01
s103        , -2.094885731266024e+01, -2.056745259644396e+01, -4.040905782261012e-01,  0.000000000000000e+00,  3.374257429047110e+01,  1.328383059938385e+01
s104        , -1.695125455205811e+01, -1.691888847670047e+01, -3.907773222716503e-01,  0.000000000000000e+00,  3.778656358452141e+01,  9.730178352806050e+00
s105        , -2.089913046364001e+01, -2.129411101391771e+01, -2.963096496090127e-01,  1.806167400881057e-01,  3.581331917351442e+01,  1.425862425174133e+01
s106        , -2.193421435204462e+01, -2.230244241243743e+01, -3.154064440395070e-01,  9.852216748768473e-02,  2.683047557047490e+01,  1.423241023366987e+01
s107        , -1.938858975045087e+01, -1.898907999497556e+01, -3.925767526780404e-01,  1.167512690355330e-01,  4.594447022620808e+01,  1.317548290753482e+01
s108        , -2.184761912256448e+01, -2.218774568220603e+01, -2.927680953995777e-01,  7.547169811320754e-02,  2.811777235659516e+01,  1.408474671757332e+01
s109        , -1.765266017099491e+01, -1.824092236755687e+01, -3.546826335959594e-01,  2.323232323232323e-01,  3.898748484691828e+01,  1.172185806929322e+01
s110        , -2.222643790681205e+01, -2.104580873734542e+01, -2.720370630435692e-01,  2.286585365853659e-01,  4.845575802017033e+01,  1.539642090794856e+01
s111        , -2.198367498730207e+01, -2.163016618794141e+01, -4.121290924414748e-01,  0.000000000000000e+00,  2.982708860426306e+01,  1.403630411474320e+01
s112        , -2.341727175416096e+01, -2.334440930384719e+01, -2.221094631641916e-01,  8.212560386473430e-02,  2.727685377341200e+01,  1.492583563625486e+01
s113        , -2.064750776227555e+01, -2.035772428546289e+01, -3.197587765031191e-01,  3.589743589743589e-02,  3.408533351823488e+01,  1.279254945745329e+01
s114        , -2.335281852671257e+01, -2.331671116556531e+01, -2.891506947139614e-01,  1.629955947136564e-01,  3.197256146660522e+01,  1.593827111771199e+01
s115        , -2.467653405274963e+01, -2.475387768294136e+01, -2.949878262155542e-01,  2.232558139534884e-01,  3.932202671421314e+01,  1.848381815774889e+01
s116        , -2.119630992652875e+01, -2.137209339836145e+01, -2.046632724030177e-01,  0.000000000000000e+00,  2.902280922962479e+01,  1.269541427842483e+01
s117        , -1.681518237222159e+01, -1.688849192943926e+01, -3.745403899270415e-01,  2.738095238095238e-01,  3.593849197691696e+01,  1.012650943718846e+01
s118        , -1.725426000439147e+01, -1.758165774464253e+01, -3.984790029612738e-01,  2.127659574468085e-02,  3.686411377428641e+01,  1.043488529488588e+01
s119        , -2.026224064054247e+01, -2.047365914071982e+01, -2.571208354725983e-01,  1.209964412811388e-01,  4.056900842814088e+01,  1.355969171211263e+01
s120        , -2.061376236446881e+01, -2.043137837488577e+01, -3.284639700477711e-01,  3.783783783783784e-02,  3.268677462068624e+01,  1.276356997028038e+01
s121        , -2.090204853596659e+01, -2.129747222353517e+01, -3.423436139191122e-01,  5.699481865284974e-02,  3.230542902349877e+01,  1.377091967385798e+01
