Complexity,Loss,Equation
1,7.6248404e-13,"6.29614e-7"
3,6.518678e-13,"2.3396575e-7 / Ea"
7,5.0558e-13,"((Ea - 0.3902455) * -3.9404695e-5) * Ea"
