# c0 + a0 * (PF / NBI) + a1 * (Al + O) + a2 * (face-area-avg / E_T) + a3 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.323332014134532; Max AE: 1.58829968339156
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -8.912029192054138e-01, -2.284911566522083e+00,  7.562215491532965e+00, -5.295264520769596e-01, -1.372470190602357e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         3|5|div; (PF / NBI); $\left(\frac{ PF }{ NBI } \right)$; (PF ./ NBI); (newdata$PF / newdata$NBI); PF,NBI
# 1;  1; Unitless;                                         15|12|add; (Al + O); $\left(Al + O\right)$; (Al + O); (newdata$Al + newdata$O); Al,O
# 2;  1; A^2;                                              33|0|div; (face-area-avg / E_T); $\left(\frac{ face-area-avg }{ E_{T} } \right)$; (face_sub_area_sub_avg ./ E_T); (newdata$face_sub_area_sub_avg / newdata$E_T); face-area-avg,E_T
# 3;  1; Unitless;                                         12|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
s28         , -1.658938425028538e+01, -1.693854826636068e+01,  4.931255786548856e-01,  5.862068965517241e-02,  3.587289298271981e-01,  1.010943601151142e+01
s29         , -2.262132344831001e+01, -2.325682452004094e+01,  1.324878781895523e+00,  4.293785310734464e-01,  1.226354761217143e-01,  1.567002114573491e+01
s30         , -1.697997334312175e+01, -1.709761734232116e+01,  6.065444886669565e-01,  0.000000000000000e+00,  3.276868423896840e-01,  1.002858254282004e+01
s31         , -1.964904728113367e+01, -1.982203086329587e+01,  1.188172242085945e+00,  2.842105263157895e-01,  2.472776461939692e-01,  1.181998989834859e+01
s32         , -2.151059652715050e+01, -2.105277407474612e+01,  8.905464125598285e-01,  0.000000000000000e+00,  1.807857716845267e-01,  1.492192795742413e+01
s33         , -2.289264810431292e+01, -2.339055045782457e+01,  1.089624002350999e+00,  4.126984126984127e-01,  1.255117347684950e-01,  1.643154904597763e+01
s34         , -2.302504917991390e+01, -2.249509331612945e+01,  1.478090003144594e+00,  7.954545454545454e-02,  1.704713383703924e-01,  1.616633110132655e+01
s35         , -2.244061385591441e+01, -2.242440807557082e+01,  1.036655803575196e+00,  5.145631067961165e-01,  1.416329006106836e-01,  1.448683589230736e+01
s36         , -2.239655424600443e+01, -2.186904695386867e+01,  3.266187212906813e-01,  6.102236421725240e-01,  2.143866870261807e-01,  1.525928067599527e+01
s37         , -2.226102540809307e+01, -2.199998939125202e+01,  3.531495909957666e-01,  5.389830508474577e-01,  1.954018115991528e-01,  1.549818995129651e+01
s38         , -2.102436377352775e+01, -2.142215502965728e+01,  1.419667749389314e+00,  3.099415204678362e-01,  1.898105042368268e-01,  1.352045780437927e+01
s39         , -2.141661104833067e+01, -2.103497432783162e+01,  8.758796084894347e-01,  8.161434977578476e-01,  1.965968280284532e-01,  1.161713035157313e+01
s40         , -1.990275935468409e+01, -1.976918226764973e+01,  1.368793378547939e+00,  1.702127659574468e-01,  2.395395098410020e-01,  1.179759001050850e+01
s41         , -1.952311408648237e+01, -1.944503482712732e+01,  1.123356305609270e+00,  2.189054726368159e-01,  2.633726660438693e-01,  1.172877329673941e+01
s42         , -1.862175379272403e+01, -1.917384069019955e+01,  5.911563542438496e-01,  6.521739130434782e-02,  2.583052471184119e-01,  1.270312834940833e+01
s43         , -2.257821044890805e+01, -2.252884560482754e+01,  9.293985973693624e-01,  7.235023041474655e-01,  1.497484032372155e-01,  1.407890359041090e+01
s44         , -1.984867902879579e+01, -1.976567458546822e+01,  1.174568436442579e+00,  0.000000000000000e+00,  2.417573704498071e-01,  1.288399317036714e+01
s45         , -1.928264199244582e+01, -1.947429113928212e+01,  9.760875891627540e-01,  3.030303030303030e-02,  2.389026644823618e-01,  1.249624222608577e+01
s46         , -2.007096062658339e+01, -2.014190838458054e+01,  6.699102141004497e-01,  1.098039215686274e-01,  2.292989352655356e-01,  1.379212732718986e+01
s47         , -1.842882744186564e+01, -1.851846019864608e+01,  5.542553454313331e-01,  0.000000000000000e+00,  2.614922931591507e-01,  1.185448877277465e+01
s48         , -1.712958329507449e+01, -1.686591789606486e+01,  7.054977995873041e-01,  0.000000000000000e+00,  4.015260422928962e-01,  1.047898688927233e+01
s49         , -2.142142340445580e+01, -2.194753900999589e+01,  6.135359833781386e-01,  3.359683794466403e-01,  1.898139551602869e-01,  1.575711280873738e+01
s50         , -2.022197746600499e+01, -2.011052574796750e+01,  7.740164354920850e-01,  0.000000000000000e+00,  2.302528396614023e-01,  1.404507687388660e+01
s51         , -2.208446385448407e+01, -2.242595492808693e+01,  9.948458408447785e-01,  4.070351758793970e-01,  1.433814677408801e-01,  1.504907950960228e+01
s52         , -2.030062191637932e+01, -2.020448381037802e+01,  2.515395917343078e-01,  4.397759103641457e-01,  2.586951198718043e-01,  1.361040272199163e+01
s53         , -1.881589086732163e+01, -1.892288415372707e+01,  6.687496114257532e-01,  6.188524590163935e-01,  2.754228540806260e-01,  9.954128737823392e+00
s54         , -2.389190768082197e+01, -2.400926055379557e+01,  1.117580237155085e+00,  3.333333333333333e-01,  1.091747907334227e-01,  1.766207135869826e+01
s55         , -1.989931101552115e+01, -1.982742100021980e+01,  7.875229153275906e-01,  9.016393442622951e-02,  2.438107548071180e-01,  1.329227122811093e+01
s56         , -2.293632659980805e+01, -2.333587889407151e+01,  1.280628866217657e+00,  5.108695652173912e-01,  1.273509775127575e-01,  1.560949510283250e+01
s57         , -2.165250835772914e+01, -2.136448419304761e+01,  5.925559493349998e-01,  3.983050847457627e-01,  1.552125610354366e-01,  1.392820623909980e+01
s58         , -2.493828100106786e+01, -2.456831004437139e+01,  9.446088604714257e-01,  5.333333333333333e-01,  1.130055009180943e-01,  1.820064394160582e+01
s59         , -2.019609135900962e+01, -1.984238976513288e+01,  1.086945615369124e+00,  0.000000000000000e+00,  2.259318544048532e-01,  1.295033344640037e+01
s60         , -1.686951544328429e+01, -1.718809414536360e+01,  5.335302302029524e-01,  5.594405594405594e-02,  3.556532918114013e-01,  1.048032280800659e+01
s61         , -1.698686520707895e+01, -1.753929823941877e+01,  4.648362379384635e-01,  4.620462046204620e-02,  3.202537622018857e-01,  1.079565976127190e+01
s62         , -1.961666852236879e+01, -1.978507463429451e+01,  1.041298572475540e+00,  0.000000000000000e+00,  2.315275558107703e-01,  1.299883252854930e+01
s63         , -2.363642228074260e+01, -2.315661732116551e+01,  9.438404065223605e-01,  4.528301886792453e-01,  1.413473550364832e-01,  1.628810851264553e+01
s64         , -2.123215125329894e+01, -2.173962081440589e+01,  1.199061044823546e+00,  5.051546391752577e-01,  1.531342444038888e-01,  1.312514729915971e+01
s65         , -2.229595939650926e+01, -2.205066766331242e+01,  8.334584047995836e-01,  4.868421052631579e-01,  1.602524673750176e-01,  1.450854380874742e+01
s66         , -2.209517036440609e+01, -2.190652330452736e+01,  9.418791211678947e-01,  2.906403940886699e-01,  1.796295575203078e-01,  1.517719420649046e+01
s67         , -2.100952424313996e+01, -2.060331837129919e+01,  4.155252200714535e-01,  5.231316725978647e-01,  2.039945664601565e-01,  1.294673837424978e+01
s68         , -2.306714632630091e+01, -2.297393640551180e+01,  1.092895558657403e+00,  3.492063492063492e-01,  1.450092000194870e-01,  1.619168966157265e+01
s69         , -2.116954741071400e+01, -2.120982052555846e+01,  6.595879562819226e-01,  3.794466403162055e-01,  1.707302838126772e-01,  1.382629528419714e+01
s70         , -2.268552320802911e+01, -2.175721856451004e+01,  7.361822749193626e-01,  5.254237288135594e-01,  1.795554026282287e-01,  1.422727557521243e+01
s71         , -1.844586653395837e+01, -1.900101941887336e+01,  5.149793095740114e-01,  0.000000000000000e+00,  2.634668146139577e-01,  1.286009272831540e+01
s72         , -2.185924535832699e+01, -2.168513946940558e+01,  7.988555005713230e-01,  4.893617021276596e-01,  1.625692394641123e-01,  1.389870248804440e+01
s73         , -1.814705961150877e+01, -1.816881720606441e+01,  6.222313699637819e-01,  0.000000000000000e+00,  2.634816527305959e-01,  1.110820035458225e+01
s74         , -2.269683109870329e+01, -2.351168672796889e+01,  1.292648197431861e+00,  4.382022471910113e-01,  1.180595902964650e-01,  1.610214489007334e+01
s75         , -2.162544692540680e+01, -2.176643968886855e+01,  1.061121807980006e+00,  5.637254901960784e-01,  1.846205329753561e-01,  1.360487330389796e+01
s76         , -1.799713371423827e+01, -1.841785129895300e+01,  5.785312986038351e-01,  0.000000000000000e+00,  2.793924153599610e-01,  1.187926729201374e+01
s77         , -1.808839931225978e+01, -1.781897803226361e+01,  8.653833293989871e-01,  0.000000000000000e+00,  3.136896690065690e-01,  1.075533210664907e+01
s78         , -1.710463489071706e+01, -1.713339485962844e+01,  5.545745806935953e-01,  0.000000000000000e+00,  3.376950518661431e-01,  1.032654213885252e+01
s79         , -2.130172009097587e+01, -2.123174630984803e+01,  5.227374846440092e-01,  4.448398576512456e-01,  1.916606603666290e-01,  1.411475985979630e+01
s80         , -2.075517304342145e+01, -2.063632100464176e+01,  1.008255869511903e+00,  2.000000000000000e-02,  1.939896171704129e-01,  1.403962267054964e+01
s81         , -1.679587307458704e+01, -1.705914971637370e+01,  6.001881855397231e-01,  0.000000000000000e+00,  3.216135375424789e-01,  9.879901566191508e+00
s82         , -1.961963418382102e+01, -1.952828583489717e+01,  1.115636707744321e+00,  1.015228426395939e-02,  2.499308585344222e-01,  1.260779164185863e+01
s83         , -1.732943596118787e+01, -1.750142591329934e+01,  7.694340516372967e-01,  0.000000000000000e+00,  3.287677508852189e-01,  1.053245723854915e+01
s84         , -2.091958911511147e+01, -2.121663732657025e+01,  5.076203313639354e-01,  1.349480968858132e-01,  2.023560620982410e-01,  1.560159713860114e+01
s85         , -1.931803893900067e+01, -1.914692952298623e+01,  7.733978917621470e-01,  1.731601731601732e-01,  2.544909572865008e-01,  1.182534491088885e+01
s86         , -2.124992178205270e+01, -2.100712912647918e+01,  9.094791665717095e-01,  5.963302752293578e-01,  2.111488713311125e-01,  1.266431172306523e+01
s87         , -2.000999990609716e+01, -1.990008442328525e+01,  9.473782830797750e-01,  1.026785714285714e-01,  2.340220014556813e-01,  1.296666020769036e+01
s88         , -1.933594922663024e+01, -1.957217183798081e+01,  1.037700466934006e+00,  0.000000000000000e+00,  2.435602328003997e-01,  1.277466533661714e+01
s89         , -2.128477820873118e+01, -2.142367031401649e+01,  6.716692583902315e-01,  5.180722891566265e-01,  1.941478413990889e-01,  1.394607053773596e+01
s90         , -2.009844325702736e+01, -2.035576312542348e+01,  7.255650527916814e-01,  1.841004184100418e-01,  2.206565320207743e-01,  1.365830652508399e+01
s91         , -2.185233402642529e+01, -2.235674364790929e+01,  1.153555875873310e+00,  4.791666666666667e-01,  1.383281855810773e-01,  1.426784901333161e+01
s92         , -1.852873985612102e+01, -1.864500315671738e+01,  8.531187389475353e-01,  2.280701754385965e-01,  3.106482613915202e-01,  1.130834584278522e+01
s93         , -2.244477787769646e+01, -2.225085049563308e+01,  7.972140327623323e-01,  5.462555066079295e-01,  1.725604692550196e-01,  1.486698731291654e+01
s94         , -2.069748145715988e+01, -2.071393696909141e+01,  1.018579921525696e+00,  1.850000000000000e-01,  1.957613090467853e-01,  1.348214843596203e+01
s95         , -1.839144268754908e+01, -1.784107719949552e+01,  5.149023581629019e-01,  0.000000000000000e+00,  3.237068482830829e-01,  1.152998821423509e+01
s96         , -2.061908691885885e+01, -2.038412022087541e+01,  1.018322964500566e+00,  0.000000000000000e+00,  2.094863625314273e-01,  1.385401409772986e+01
s97         , -2.336181657728519e+01, -2.311859070867681e+01,  8.501796412932897e-01,  2.982456140350877e-01,  1.280848374231196e-01,  1.685155949830643e+01
s98         , -1.913590175727989e+01, -1.912680470470893e+01,  1.050082431409472e+00,  2.572815533980582e-01,  2.748591707136182e-01,  1.124957011796191e+01
s99         , -1.764848235022367e+01, -1.803394534458105e+01,  5.428235647603717e-01,  2.173913043478261e-01,  3.478912181767591e-01,  1.125455758320133e+01
s100        , -2.003395952271198e+01, -1.994154129158304e+01,  1.193826676542591e+00,  2.574257425742574e-01,  2.392202636069007e-01,  1.203667478368263e+01
s101        , -2.047737186068138e+01, -2.014332735435113e+01,  3.724452115651787e-01,  3.973509933774834e-01,  2.210670236257692e-01,  1.293711721418137e+01
s102        , -1.813404261594337e+01, -1.845211693412225e+01,  6.201785748882279e-01,  1.861313868613139e-01,  3.430020401517604e-01,  1.197914028615624e+01
s103        , -2.094885731266024e+01, -2.075526768028793e+01,  1.232748122929018e+00,  1.666666666666667e-01,  1.961093590759042e-01,  1.328383059938385e+01
s104        , -1.695125455205811e+01, -1.680021445529226e+01,  7.909910529525900e-01,  1.034482758620690e-01,  3.991129283288412e-01,  9.730178352806050e+00
s105        , -2.089913046364001e+01, -2.156572905530064e+01,  6.795689542159608e-01,  4.801762114537445e-01,  1.867290847695492e-01,  1.425862425174133e+01
s106        , -2.193421435204462e+01, -2.211291298662068e+01,  1.017194508046695e+00,  4.384236453201971e-01,  1.397093998874610e-01,  1.423241023366987e+01
s107        , -1.938858975045087e+01, -1.960185904364048e+01,  1.011959219005111e+00,  0.000000000000000e+00,  2.646672252524096e-01,  1.317548290753482e+01
s108        , -2.184761912256448e+01, -2.209439187113317e+01,  9.156123275592406e-01,  5.377358490566038e-01,  1.498543957577894e-01,  1.408474671757332e+01
s109        , -1.765266017099491e+01, -1.824317359084620e+01,  5.130131141241472e-01,  0.000000000000000e+00,  2.837476686112017e-01,  1.172185806929322e+01
s110        , -2.222643790681205e+01, -2.168087026009069e+01,  2.938827010936310e-01,  5.243902439024390e-01,  2.190810670021240e-01,  1.539642090794856e+01
s111        , -2.198367498730207e+01, -2.181896992006227e+01,  1.015442496951398e+00,  4.264705882352941e-01,  1.610294235712484e-01,  1.403630411474320e+01
s112        , -2.341727175416096e+01, -2.314390207716512e+01,  9.947059062094259e-01,  7.101449275362318e-01,  1.313805173787979e-01,  1.492583563625486e+01
s113        , -2.064750776227555e+01, -2.057206980919097e+01,  1.172752553472776e+00,  2.769230769230769e-01,  2.121773264081602e-01,  1.279254945745329e+01
s114        , -2.335281852671257e+01, -2.312537142160103e+01,  7.909516043358269e-01,  5.594713656387665e-01,  1.351862580470083e-01,  1.593827111771199e+01
s115        , -2.467653405274963e+01, -2.437710858279565e+01,  8.396861710704765e-01,  4.511627906976744e-01,  1.209251204073947e-01,  1.848381815774889e+01
s116        , -2.119630992652875e+01, -2.159352965483971e+01,  7.870781361690424e-01,  8.418803418803418e-01,  1.955509462442099e-01,  1.269541427842483e+01
s117        , -1.681518237222159e+01, -1.694024120093269e+01,  5.039787707507953e-01,  2.380952380952381e-02,  3.504614924439711e-01,  1.012650943718846e+01
s118        , -1.725426000439147e+01, -1.713174859520636e+01,  4.956447975653270e-01,  0.000000000000000e+00,  3.385543816086582e-01,  1.043488529488588e+01
s119        , -2.026224064054247e+01, -2.081444537530330e+01,  4.400676975570681e-01,  5.693950177935944e-01,  2.358672342883129e-01,  1.355969171211263e+01
s120        , -2.061376236446881e+01, -2.073369314308049e+01,  1.260844229027587e+00,  2.972972972972973e-01,  2.053132151210319e-01,  1.276356997028038e+01
s121        , -2.090204853596659e+01, -2.138793113194765e+01,  1.008272564481744e+00,  3.575129533678756e-01,  1.777650937702672e-01,  1.377091967385798e+01
s122        , -1.679179791839329e+01, -1.703236432102995e+01,  4.574046020180055e-01,  0.000000000000000e+00,  3.277918408034626e-01,  1.015785824080087e+01
s123        , -1.729435756680531e+01, -1.744694028868347e+01,  5.191095888860333e-01,  1.227436823104693e-01,  3.546359318163841e-01,  1.069064870595319e+01
s124        , -1.927065840811719e+01, -1.989378353981648e+01,  8.476466947455584e-01,  3.399014778325123e-01,  2.461233074354576e-01,  1.227181204948513e+01
s125        , -2.074667074869674e+01, -2.069257343751674e+01,  1.025697467010929e+00,  0.000000000000000e+00,  2.256128163145052e-01,  1.465441369143456e+01
s126        , -1.981090987888966e+01, -1.967969783832797e+01,  8.622151733188381e-01,  1.880341880341880e-01,  2.515664372154195e-01,  1.257603910863909e+01
s127        , -1.791042209268825e+01, -1.807203790267399e+01,  8.011641255756935e-01,  2.179487179487180e-01,  3.530815342679616e-01,  1.096342074710310e+01
s128        , -2.199486439730610e+01, -2.231880363474939e+01,  1.089272723219923e+00,  5.400000000000000e-01,  1.488241307302656e-01,  1.419178696268343e+01
s129        , -1.847106084369403e+01, -1.796318781590712e+01,  6.454897128663565e-01,  0.000000000000000e+00,  3.026175073242792e-01,  1.123963188621170e+01
s130        , -2.183307419908922e+01, -2.156934896029418e+01,  9.848052808437169e-01,  8.056872037914692e-01,  1.713634832650405e-01,  1.212772141001261e+01
s131        , -1.937195493711046e+01, -1.943357052964154e+01,  1.006060765042960e+00,  0.000000000000000e+00,  2.396547208316760e-01,  1.251039480543867e+01
s132        , -1.756898825137140e+01, -1.766578163677150e+01,  6.052317610465406e-01,  3.292181069958848e-02,  3.080432464099978e-01,  1.068116876943261e+01
s133        , -1.952720456066259e+01, -1.947964288956904e+01,  8.136982045805679e-01,  1.371681415929203e-01,  2.396066591319435e-01,  1.232858313110352e+01
s134        , -1.792604080418195e+01, -1.796926460607515e+01,  6.041382905826171e-01,  0.000000000000000e+00,  2.873331126277556e-01,  1.110242516566509e+01
s135        , -2.163690184151209e+01, -2.201269568790504e+01,  5.633007783876781e-01,  5.444015444015444e-01,  1.917607341244528e-01,  1.509311774902272e+01
s136        , -2.266590946104735e+01, -2.258950329537119e+01,  1.083245978083588e+00,  4.179894179894180e-01,  1.576011780436899e-01,  1.536496353258194e+01
s137        , -1.871948299194560e+01, -1.888764691026953e+01,  9.999781689171237e-01,  2.890995260663507e-01,  2.795593642572756e-01,  1.081208091250872e+01
s138        , -2.098569970792443e+01, -2.105615767982800e+01,  7.066927683428578e-01,  4.310344827586207e-01,  2.095894005894826e-01,  1.378917639300211e+01
s139        , -1.946420871832499e+01, -1.957925723123796e+01,  1.077844036902696e+00,  0.000000000000000e+00,  2.315950319630764e-01,  1.254960745678858e+01
s140        , -1.890485827097119e+01, -1.916057692818085e+01,  5.346935501059673e-01,  0.000000000000000e+00,  2.455769887586934e-01,  1.287274819122136e+01
s141        , -2.048387804329865e+01, -2.094474246891740e+01,  4.649310006932499e-01,  3.573883161512028e-01,  1.967039977835235e-01,  1.411942687752941e+01
s142        , -1.712146112463541e+01, -1.705552961850253e+01,  5.262839997360403e-01,  0.000000000000000e+00,  3.662589966916968e-01,  1.063503307944266e+01
s143        , -2.146398341435241e+01, -2.178975275461457e+01,  9.181051625968438e-01,  5.169082125603864e-01,  1.445548643751395e-01,  1.351943477141218e+01
s144        , -2.296743054539722e+01, -2.228803587817897e+01,  7.241722100473169e-01,  7.797356828193833e-01,  1.513555627506898e-01,  1.374984357600055e+01
s145        , -2.169591974109321e+01, -2.164123892159353e+01,  1.046264850690956e+00,  2.060301507537688e-01,  1.713741655506263e-01,  1.474772486021735e+01
s146        , -2.268369172314783e+01, -2.248896727612626e+01,  8.355252121758885e-01,  4.953703703703703e-01,  1.403651032031738e-01,  1.501197248920169e+01
s147        , -2.121406114253308e+01, -2.169888130788000e+01,  9.525786446612381e-01,  3.417085427135679e-01,  1.716687652268834e-01,  1.443301065918475e+01
s148        , -2.139826235530006e+01, -2.093259545387011e+01,  6.752210187753243e-01,  3.574297188755020e-01,  2.002541252427043e-01,  1.379308649347700e+01
s149        , -1.818204101397333e+01, -1.829330393702663e+01,  1.001507916211850e+00,  0.000000000000000e+00,  2.856503140413506e-01,  1.102155418219650e+01
s150        , -2.236615053154114e+01, -2.200180524119086e+01,  8.192665386896096e-01,  5.638766519823789e-01,  1.607861118236804e-01,  1.411536952764653e+01
s151        , -2.007280490017163e+01, -1.998278656744248e+01,  1.212174062471298e+00,  5.263157894736842e-02,  2.332878337582753e-01,  1.288265380989843e+01
s152        , -2.043501428229088e+01, -2.031747774526508e+01,  9.575732219994915e-01,  0.000000000000000e+00,  2.244497571150639e-01,  1.404409768312792e+01
s153        , -2.294208833005412e+01, -2.258984016800056e+01,  5.966646513335934e-01,  6.093750000000000e-01,  1.586382144098272e-01,  1.537350462418146e+01
s154        , -1.941555486932839e+01, -1.958313740709649e+01,  9.105931730914657e-01,  0.000000000000000e+00,  2.321122182384753e-01,  1.284580740558312e+01
s155        , -2.030625886040805e+01, -2.048244160544102e+01,  5.826773387407713e-01,  0.000000000000000e+00,  2.216620569605587e-01,  1.494677397921330e+01
s156        , -1.755225478861601e+01, -1.769725913337619e+01,  9.376184969797923e-01,  7.619047619047620e-02,  3.368728245191734e-01,  1.040621343103610e+01
s157        , -1.981494689568535e+01, -1.958649588341853e+01,  1.196344758196731e+00,  1.479591836734694e-01,  2.482365452376948e-01,  1.196305228847324e+01
s158        , -2.120666701656112e+01, -2.121774779238698e+01,  1.059213625424540e+00,  2.575757575757576e-01,  1.837572861606237e-01,  1.388060209426527e+01
s159        , -2.199339551508707e+01, -2.183676658194506e+01,  8.444359871327072e-01,  4.587155963302753e-01,  1.737870669471127e-01,  1.440077546134532e+01
s160        , -1.822712376873660e+01, -1.801458838096305e+01,  6.617399842531654e-01,  0.000000000000000e+00,  3.123969031225672e-01,  1.144901174575771e+01
s161        , -1.850131544535105e+01, -1.876822371472677e+01,  3.836456054471414e-01,  0.000000000000000e+00,  2.434387536335485e-01,  1.235547726368276e+01
s162        , -2.165239460618542e+01, -2.174420120651106e+01,  4.578620124910687e-01,  6.425992779783394e-01,  2.182907438318870e-01,  1.471868011421221e+01
s163        , -2.054863013411503e+01, -2.035368006897378e+01,  1.049297637989982e+00,  0.000000000000000e+00,  2.183058596555912e-01,  1.387034957334042e+01
s164        , -2.244259094688993e+01, -2.293233294565515e+01,  1.250920792589270e+00,  3.314606741573033e-01,  1.383515084352401e-01,  1.582865659844279e+01
s165        , -2.169401378729562e+01, -2.131207933780727e+01,  6.038266447616210e-01,  6.124031007751938e-01,  1.861403319741814e-01,  1.332811932116928e+01
s166        , -1.893544650248816e+01, -1.861558978738730e+01,  8.159082697407197e-01,  0.000000000000000e+00,  2.484503104476906e-01,  1.141129553095953e+01
