# c0 + a0 * (face-area-avg * NBI) + a1 * (Al + O) + a2 * (face-area-avg - E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.32698311468154; Max AE: 1.43113158388453
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  7.434970894794281e-01, -2.469244513540975e+00,  6.868440090350982e-01, -1.381690397610796e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         33|5|mult; (face-area-avg * NBI); $\left(face-area-avg NBI\right)$; (face_sub_area_sub_avg .* NBI); (newdata$face_sub_area_sub_avg * newdata$NBI); face-area-avg,NBI
# 1;  1; Unitless;                                         15|12|add; (Al + O); $\left(Al + O\right)$; (Al + O); (newdata$Al + newdata$O); Al,O
# 2;  1; Unitless;                                         33|0|sub; (face-area-avg - E_T); $\left(face-area-avg - E_{T}\right)$; (face_sub_area_sub_avg - E_T); (newdata$face_sub_area_sub_avg - newdata$E_T); face-area-avg,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
s1          , -2.244947812336508e+01, -2.211007375727551e+01,  1.660432714970475e+00,  6.313868613138686e-01, -1.160183101836766e+01
s2          , -2.298888400764099e+01, -2.294524742141450e+01,  1.842957536640521e+00,  4.679245283018868e-01, -1.360302603308405e+01
s3          , -1.755271246623431e+01, -1.784749854972452e+01,  1.628232197721003e+00,  1.086956521739130e-01, -7.240049072901664e+00
s4          , -1.917258847351942e+01, -1.902759258399486e+01,  1.413999803031212e+00,  0.000000000000000e+00, -9.117053164316232e+00
s5          , -2.000094091703784e+01, -2.027241574964433e+01,  2.077113866404631e+00,  4.076923076923077e-01, -1.018156641355539e+01
s6          , -2.179532463031582e+01, -2.150713240597215e+01,  1.655850464338555e+00,  6.183206106870229e-01, -1.076600153439930e+01
s7          , -2.156980503382011e+01, -2.153548129076259e+01,  1.339741822628910e+00,  6.607929515418502e-01, -1.031240281210619e+01
s8          , -2.070680399014268e+01, -2.092472159736585e+01,  1.384535157538542e+00,  0.000000000000000e+00, -1.184725406952471e+01
s9          , -2.311678210871720e+01, -2.278826775169855e+01,  1.454078534450046e+00,  4.682926829268293e-01, -1.295219537297537e+01
s10         , -1.955558688693647e+01, -1.918496857846684e+01,  1.374357162371461e+00,  0.000000000000000e+00, -9.303269837737986e+00
