# c0 + a0 * (NBI * AAV) + a1 * (Al + O) + a2 * (Na-Na-avg - E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.315665704741346; Max AE: 1.60907172032633
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  1.723085052879796e-01, -2.352616919659067e+00,  6.647988952079094e-01, -1.536102313567810e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; A^3;                                              5|2|mult; (NBI * AAV); $\left(NBI AAV\right)$; (NBI .* AAV); (newdata$NBI * newdata$AAV); NBI,AAV
# 1;  1; Unitless;                                         15|12|add; (Al + O); $\left(Al + O\right)$; (Al + O); (newdata$Al + newdata$O); Al,O
# 2;  1; Unitless;                                         25|0|sub; (Na-Na-avg - E_T); $\left(Na-Na-avg - E_{T}\right)$; (Na_sub_Na_sub_avg - E_T); (newdata$Na_sub_Na_sub_avg - newdata$E_T); Na-Na-avg,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
s1          , -2.244947812336508e+01, -2.227860267582742e+01,  9.636997988434070e+00,  6.313868613138686e-01, -1.066894800419914e+01
s2          , -2.298888400764099e+01, -2.302103422726681e+01,  1.224685236231560e+01,  4.679245283018868e-01, -1.304063652437944e+01
s3          , -1.755271246623431e+01, -1.791818236392911e+01,  1.229612219691129e+01,  1.086956521739130e-01, -6.648877527179187e+00
s4          , -1.917258847351942e+01, -1.878138260421623e+01,  1.083861720394404e+01,  0.000000000000000e+00, -7.954203047651806e+00
s5          , -2.000094091703784e+01, -2.044079062356120e+01,  1.410629704422050e+01,  4.076923076923077e-01, -9.854496860408236e+00
s6          , -2.179532463031582e+01, -2.170471620408286e+01,  9.607665636069148e+00,  6.183206106870229e-01, -9.844336520654984e+00
s7          , -2.156980503382011e+01, -2.148306943861942e+01,  8.852400056121304e+00,  6.607929515418502e-01, -9.164873002276172e+00
s8          , -2.070680399014268e+01, -2.040939010691051e+01,  1.069332665661076e+01,  0.000000000000000e+00, -1.036541750243741e+01
s9          , -2.311678210871720e+01, -2.276706869992315e+01,  9.868415378370353e+00,  4.682926829268293e-01, -1.204085060331419e+01
s10         , -1.955558688693647e+01, -1.929812213376194e+01,  1.110774719088348e+01,  0.000000000000000e+00, -8.801245543333609e+00
s11         , -1.929232032084748e+01, -1.879000351264098e+01,  1.318900442693535e+01,  0.000000000000000e+00, -8.576365058822109e+00
s12         , -1.972420304545977e+01, -1.943655674116600e+01,  8.244485948535068e+00,  3.947368421052632e-01, -6.870444754830208e+00
s13         , -1.649771434553038e+01, -1.676388295569311e+01,  1.144318609129277e+01,  0.000000000000000e+00, -5.076148795467665e+00
s14         , -1.814284237715737e+01, -1.828329459318592e+01,  1.358764700086295e+01,  0.000000000000000e+00, -7.917489996671993e+00
s15         , -2.140988745272463e+01, -2.105204544168642e+01,  1.116645403236225e+01,  0.000000000000000e+00, -1.145473821419340e+01
s16         , -2.271802967642396e+01, -2.244037480498742e+01,  9.266358017861855e+00,  5.575221238938053e-01, -1.107761766777668e+01
s17         , -1.845283706311921e+01, -1.827575729847775e+01,  1.169265905955849e+01,  0.000000000000000e+00, -7.414992419102139e+00
s18         , -2.106370881996578e+01, -2.159399629870026e+01,  9.655190091952889e+00,  4.897119341563786e-01, -1.014523339704606e+01
s19         , -2.166440903696862e+01, -2.194978286473287e+01,  8.515632844544967e+00,  3.059360730593607e-01, -1.103540539424584e+01
s20         , -1.957524373940041e+01, -1.934383690686329e+01,  1.116084903641883e+01,  3.952569169960474e-02, -8.743898669572319e+00
s21         , -2.230012329283520e+01, -2.298127623662401e+01,  8.825193592664782e+00,  5.212765957446809e-01, -1.190517152759200e+01
s22         , -1.709175230426198e+01, -1.690039253741121e+01,  1.315369683781878e+01,  0.000000000000000e+00, -5.724833886311805e+00
s23         , -2.271630669020732e+01, -2.284190979304422e+01,  1.026582466146997e+01,  3.166666666666667e-01, -1.279301193751333e+01
s24         , -1.997593461761007e+01, -2.022893272404117e+01,  1.247796657656720e+01,  3.472803347280335e-01, -9.327560276584705e+00
s25         , -2.228124530569044e+01, -2.277745211536802e+01,  8.243519107833297e+00,  5.141242937853108e-01, -1.147312364398728e+01
s26         , -1.806502239865187e+01, -1.827723022641985e+01,  1.288953101224930e+01,  1.673469387755102e-01, -7.135209922732474e+00
s27         , -2.017409009594002e+01, -2.009628724787764e+01,  1.062141917617641e+01,  1.052631578947368e-01, -9.503296611568310e+00
s28         , -1.658938425028538e+01, -1.682486514392184e+01,  1.446359862226417e+01,  5.862068965517241e-02, -5.743287284513968e+00
s29         , -2.262132344831001e+01, -2.315875607429886e+01,  8.587372415723802e+00,  4.293785310734464e-01, -1.243571116976377e+01
s30         , -1.697997334312175e+01, -1.735308864489745e+01,  1.165008104402071e+01,  0.000000000000000e+00, -6.016065293170479e+00
s31         , -1.964904728113367e+01, -1.982408241264513e+01,  9.904546205774013e+00,  2.842105263157895e-01, -8.274770574887230e+00
s32         , -2.151059652715050e+01, -2.112033999683281e+01,  1.160618824739470e+01,  0.000000000000000e+00, -1.167144209487232e+01
s33         , -2.289264810431292e+01, -2.354941957152249e+01,  8.289569435615283e+00,  4.126984126984127e-01, -1.300519382427907e+01
s34         , -2.302504917991390e+01, -2.256380251266633e+01,  9.240268916450914e+00,  7.954545454545454e-02, -1.294800033851327e+01
s35         , -2.244061385591441e+01, -2.235303810875921e+01,  8.915069930458085e+00,  5.145631067961165e-01, -1.100721967019331e+01
s36         , -2.239655424600443e+01, -2.177724012224836e+01,  1.191031382163257e+01,  6.102236421725240e-01, -1.057890279907282e+01
s37         , -2.226102540809307e+01, -2.203382833162039e+01,  1.184651878904367e+01,  5.389830508474577e-01, -1.120044053952060e+01
s38         , -2.102436377352775e+01, -2.130779623861725e+01,  9.449598036129547e+00,  3.099415204678362e-01, -1.029761872395772e+01
s39         , -2.141661104833067e+01, -2.115906187096325e+01,  7.239755828664950e+00,  8.161434977578476e-01, -7.709755951797379e+00
s40         , -1.990275935468409e+01, -1.985129814588377e+01,  8.794371802023383e+00,  1.702127659574468e-01, -8.431383802875681e+00
s41         , -1.952311408648237e+01, -1.956852280971500e+01,  9.601284315647598e+00,  2.189054726368159e-01, -8.042856182706998e+00
s42         , -1.862175379272403e+01, -1.902329151619968e+01,  1.099966840067267e+01,  6.521739130434782e-02, -8.129034662995597e+00
s43         , -2.257821044890805e+01, -2.258136523908413e+01,  7.931040689174718e+00,  7.235023041474655e-01, -1.035622074196298e+01
s44         , -1.984867902879579e+01, -1.962046883004654e+01,  1.170902110538580e+01,  0.000000000000000e+00, -9.441967585490344e+00
s45         , -1.928264199244582e+01, -1.938962959333453e+01,  1.126889906716415e+01,  3.030303030303030e-02, -8.873423576475510e+00
s46         , -2.007096062658339e+01, -1.992222033814949e+01,  1.090498523999625e+01,  1.098039215686274e-01, -9.298890822768321e+00
s47         , -1.842882744186564e+01, -1.856819058315319e+01,  1.249946026086509e+01,  0.000000000000000e+00, -8.063988674732496e+00
s48         , -1.712958329507449e+01, -1.709711797266089e+01,  1.430501149087500e+01,  0.000000000000000e+00, -6.319159095156165e+00
s49         , -2.142142340445580e+01, -2.177400363354447e+01,  1.376533478834823e+01,  3.359683794466403e-01, -1.202538079365865e+01
s50         , -2.022197746600499e+01, -2.014773332544140e+01,  1.039605308676232e+01,  0.000000000000000e+00, -9.894779617497091e+00
s51         , -2.208446385448407e+01, -2.246500386706885e+01,  8.887118259669458e+00,  4.070351758793970e-01, -1.154891954349669e+01
s52         , -2.030062191637932e+01, -1.980019256257755e+01,  1.393188900261075e+01,  4.397759103641457e-01, -8.732156733474547e+00
s53         , -1.881589086732163e+01, -1.907138295314417e+01,  9.514020700121435e+00,  6.188524590163935e-01, -5.857085151308137e+00
s54         , -2.389190768082197e+01, -2.420028772197487e+01,  8.870936074382072e+00,  3.333333333333333e-01, -1.441578310519789e+01
s55         , -1.989931101552115e+01, -1.987508755949238e+01,  9.970594674969213e+00,  9.016393442622951e-02, -9.055312117409056e+00
s56         , -2.293632659980805e+01, -2.322272008498710e+01,  8.969536481556707e+00,  5.108695652173912e-01, -1.234259570803979e+01
s57         , -2.165250835772914e+01, -2.158309490900351e+01,  7.747983539946417e+00,  3.983050847457627e-01, -9.957982785846795e+00
s58         , -2.493828100106786e+01, -2.486862782249933e+01,  8.587693224199258e+00,  5.333333333333333e-01, -1.463992843022515e+01
s59         , -2.019609135900962e+01, -1.990628713558388e+01,  9.839008408919531e+00,  0.000000000000000e+00, -9.387213001325579e+00
s60         , -1.686951544328429e+01, -1.720198406913196e+01,  1.449062888963378e+01,  5.594405594405594e-02, -6.327033086036759e+00
s61         , -1.698686520707895e+01, -1.731879747367274e+01,  1.256968992576420e+01,  4.620462046204620e-02, -6.039325693998602e+00
s62         , -1.961666852236879e+01, -1.958958040813620e+01,  1.189296875706871e+01,  0.000000000000000e+00, -9.443181972289418e+00
s63         , -2.363642228074260e+01, -2.309939385800272e+01,  1.042111789895722e+01,  4.528301886792453e-01, -1.273871251644613e+01
s64         , -2.123215125329894e+01, -2.158998913300071e+01,  8.832136691865331e+00,  5.051546391752577e-01, -9.871230180033232e+00
s65         , -2.229595939650926e+01, -2.207508127570265e+01,  9.413433296445200e+00,  4.868421052631579e-01, -1.081638347890116e+01
s66         , -2.209517036440609e+01, -2.164138293347163e+01,  1.252566309702266e+01,  2.906403940886699e-01, -1.166499016621810e+01
s67         , -2.100952424313996e+01, -2.079959011033501e+01,  9.941734811695323e+00,  5.231316725978647e-01, -8.906278362593577e+00
s68         , -2.306714632630091e+01, -2.284999145174427e+01,  1.091644667406138e+01,  3.492063492063492e-01, -1.285864976845509e+01
s69         , -2.116954741071400e+01, -2.136730754436670e+01,  9.945592675489735e+00,  3.794466403162055e-01, -1.026972529572939e+01
s70         , -2.268552320802911e+01, -2.172791377065005e+01,  9.992592902863782e+00,  5.254237288135594e-01, -1.030774671410286e+01
s71         , -1.844586653395837e+01, -1.882064121221734e+01,  1.167355374535135e+01,  0.000000000000000e+00, -8.229662704371069e+00
