Complexity,Loss,Equation
1,1.6513202,"-15.055312"
3,0.74583703,"-7.2164955 - E_T"
5,0.2574833,"(AAV / E_T) + -17.825497"
7,0.21161662,"(AAV / E_T) + (-17.386496 - PF)"
