# c0 + a0 * (E_T / cub_root_V) + a1 * (face-area-avg / E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.471255894822055; Max AE: 2.04273800589484
# Coefficients
# Task   a0                      a1                      c0
# all , -1.162233778944212e+01,  1.053577402511907e+01, -1.725056356301607e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; A^-1;                                             0|21|div; (E_T / cub_root_V); $\left(\frac{ E_{T} }{ cub_{root, V} } \right)$; (E_T ./ cub_root_V); (newdata$E_T / newdata$cub_root_V); E_T,cub_root_V
# 1;  1; A^2;                                              32|0|div; (face-area-avg / E_T); $\left(\frac{ face-area-avg }{ E_{T} } \right)$; (face_sub_area_sub_avg ./ E_T); (newdata$face_sub_area_sub_avg / newdata$E_T); face-area-avg,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
s1          , -2.244947812336508e+01, -2.187848430949738e+01,  5.600288151624674e-01,  1.785273023769763e-01
s2          , -2.298888400764099e+01, -2.247290460485414e+01,  6.057991726038179e-01,  1.725987640198555e-01
s3          , -1.755271246623431e+01, -1.789627869393322e+01,  3.442689207363340e-01,  3.184858130296954e-01
s4          , -1.917258847351942e+01, -1.915822136609430e+01,  4.127026353990429e-01,  2.742002272670965e-01
s5          , -2.000094091703784e+01, -2.025792713473950e+01,  4.737737656393893e-01,  2.371914168200186e-01
s6          , -2.179532463031582e+01, -2.153084763589702e+01,  5.368209131909156e-01,  1.859217849576567e-01
s7          , -2.156980503382011e+01, -2.103108560775248e+01,  4.890102629773755e-01,  1.806151507761732e-01
s8          , -2.070680399014268e+01, -2.090681935629177e+01,  5.129936778945775e-01,  2.188666926194139e-01
s9          , -2.311678210871720e+01, -2.290715456478239e+01,  6.144031028896449e-01,  1.408733136606655e-01
s10         , -1.955558688693647e+01, -1.945436576981000e+01,  4.064430771323952e-01,  2.391866531885453e-01
s11         , -1.929232032084748e+01, -1.940801844304291e+01,  4.244130417025775e-01,  2.634089195789996e-01
s12         , -1.972420304545977e+01, -1.897768704158947e+01,  3.960014201704300e-01,  2.729119649767394e-01
s13         , -1.649771434553038e+01, -1.727807696698097e+01,  3.194833587879088e-01,  3.498205353670782e-01
s14         , -1.814284237715737e+01, -1.843923239419799e+01,  3.836547542978292e-01,  3.103992464147319e-01
s15         , -2.140988745272463e+01, -2.119284555025675e+01,  5.048130437275874e-01,  1.826942873763845e-01
s16         , -2.271802967642396e+01, -2.257159835428314e+01,  5.926259752767892e-01,  1.486995139096716e-01
s17         , -1.845283706311921e+01, -1.864778698588721e+01,  3.718518455831509e-01,  2.775841933540951e-01
s18         , -2.106370881996578e+01, -2.094050464398358e+01,  4.978248914313283e-01,  1.989363061738647e-01
s19         , -2.166440903696862e+01, -2.264959215132723e+01,  5.924048079583639e-01,  1.410527783082114e-01
s20         , -1.957524373940041e+01, -1.946096755717316e+01,  4.338098592815747e-01,  2.687491891960654e-01
s21         , -2.230012329283520e+01, -2.232130515312068e+01,  5.791669712299075e-01,  1.576089788997455e-01
s22         , -1.709175230426198e+01, -1.667288790097881e+01,  3.155030819952101e-01,  4.028711174400567e-01
s23         , -2.271630669020732e+01, -2.329057455061970e+01,  6.456988828497973e-01,  1.390044562127534e-01
s24         , -1.997593461761007e+01, -2.008076954292366e+01,  4.500358544121166e-01,  2.278202561774379e-01
s25         , -2.228124530569044e+01, -2.278370206458684e+01,  5.953925538090468e-01,  1.316196487140282e-01
s26         , -1.806502239865187e+01, -1.752652242062442e+01,  3.390630683000078e-01,  3.478383880825129e-01
s27         , -2.017409009594002e+01, -2.024420427580180e+01,  4.536597088411039e-01,  2.163054806786991e-01
s28         , -1.658938425028538e+01, -1.711362926798971e+01,  3.134096351264836e-01,  3.587289298271981e-01
s29         , -2.262132344831001e+01, -2.337733997999142e+01,  6.383256290826437e-01,  1.226354761217143e-01
s30         , -1.697997334312175e+01, -1.757170380263661e+01,  3.246829364631810e-01,  3.276868423896840e-01
s31         , -1.964904728113367e+01, -1.923010263999199e+01,  3.944817782618419e-01,  2.472776461939692e-01
s32         , -2.151059652715050e+01, -2.148880309907781e+01,  5.285474992016691e-01,  1.807857716845267e-01
s33         , -2.289264810431292e+01, -2.339505394871564e+01,  6.424571197288816e-01,  1.255117347684950e-01
s34         , -2.302504917991390e+01, -2.203461142580120e+01,  5.661593631870380e-01,  1.704713383703924e-01
s35         , -2.244061385591441e+01, -2.253109501678215e+01,  5.827350582836130e-01,  1.416329006106836e-01
s36         , -2.239655424600443e+01, -2.101186664035730e+01,  5.179709000810212e-01,  2.143866870261807e-01
s37         , -2.226102540809307e+01, -2.145337422982703e+01,  5.387487535947005e-01,  1.954018115991528e-01
