# c0 + a0 * (face-area-avg * NBI) + a1 * (Al + O) + a2 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.357854112038479; Max AE: 1.50160209782706
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  1.469851661171671e+00, -2.745211996193482e+00, -7.516376199737155e-01, -1.187256912695403e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; A^2;                                              32|4|mult; (face-area-avg * NBI); $\left(face-area-avg NBI\right)$; (face_sub_area_sub_avg .* NBI); (newdata$face_sub_area_sub_avg * newdata$NBI); face-area-avg,NBI
# 1;  1; Unitless;                                         14|11|add; (Al + O); $\left(Al + O\right)$; (Al + O); (newdata$Al + newdata$O); Al,O
# 2;  1; Unitless;                                         11|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
s1          , -2.244947812336508e+01, -2.225537983154573e+01,  1.660432714970475e+00,  6.313868613138686e-01,  1.475459637507883e+01
s2          , -2.298888400764099e+01, -2.315737848711515e+01,  1.842957536640521e+00,  4.679245283018868e-01,  1.690858891402743e+01
s3          , -1.755271246623431e+01, -1.776270555993877e+01,  1.628232197721003e+00,  1.086956521739130e-01,  1.062347521346189e+01
s4          , -1.917258847351942e+01, -1.923581157783441e+01,  1.413999803031212e+00,  0.000000000000000e+00,  1.256138883866988e+01
s5          , -2.000094091703784e+01, -2.027762084154236e+01,  2.077113866404631e+00,  4.076923076923077e-01,  1.375516458063223e+01
s6          , -2.179532463031582e+01, -2.154112745156518e+01,  1.655850464338555e+00,  6.183206106870229e-01,  1.384309598910606e+01
s7          , -2.156980503382011e+01, -2.155791688113436e+01,  1.339741822628910e+00,  6.607929515418502e-01,  1.309215039088110e+01
s8          , -2.070680399014268e+01, -2.123740816012429e+01,  1.384535157538542e+00,  0.000000000000000e+00,  1.516675061424882e+01
s9          , -2.311678210871720e+01, -2.270452849323124e+01,  1.454078534450046e+00,  4.682926829268293e-01,  1.554429437036547e+01
s10         , -1.955558688693647e+01, -1.904353648529768e+01,  1.374357162371461e+00,  0.000000000000000e+00,  1.222805813900046e+01
s11         , -1.929232032084748e+01, -1.921898114355879e+01,  1.790405521536620e+00,  0.000000000000000e+00,  1.327507070089868e+01
s12         , -1.972420304545977e+01, -1.982309488216515e+01,  1.125751364005481e+00,  3.947368421052632e-01,  1.133734758203288e+01
s13         , -1.649771434553038e+01, -1.683870465023821e+01,  1.462384880182284e+00,  0.000000000000000e+00,  9.466828401885049e+00
s14         , -1.814284237715737e+01, -1.832151331061628e+01,  1.755858365037857e+00,  0.000000000000000e+00,  1.201349596978806e+01
s15         , -2.140988745272463e+01, -2.082639128274299e+01,  1.416908432067751e+00,  0.000000000000000e+00,  1.468322909220248e+01
s16         , -2.271802967642396e+01, -2.236833738737706e+01,  1.446645507384460e+00,  5.575221238938053e-01,  1.475658727713754e+01
s17         , -1.845283706311921e+01, -1.814265889385793e+01,  1.578135580535591e+00,  0.000000000000000e+00,  1.142800033320397e+01
s18         , -2.106370881996578e+01, -2.190665409669298e+01,  1.455968026761632e+00,  4.897119341563786e-01,  1.440824491533685e+01
s19         , -2.166440903696862e+01, -2.154433920125187e+01,  1.370620603847707e+00,  3.059360730593607e-01,  1.443051728603995e+01
s20         , -1.957524373940041e+01, -1.975924706677243e+01,  1.432970630968773e+00,  3.952569169960474e-02,  1.315052032586146e+01
s21         , -2.230012329283520e+01, -2.304052487000600e+01,  1.233888545628355e+00,  5.212765957446809e-01,  1.536721127393174e+01
s22         , -1.709175230426198e+01, -1.681392199358655e+01,  1.699146067991030e+00,  0.000000000000000e+00,  9.896851008472128e+00
s23         , -2.271630669020732e+01, -2.254797707796735e+01,  1.635415142959953e+00,  3.166666666666667e-01,  1.624440842103852e+01
s24         , -1.997593461761007e+01, -1.994266870644574e+01,  1.886721721783722e+00,  3.472803347280335e-01,  1.315785989508156e+01
s25         , -2.228124530569044e+01, -2.258822851252867e+01,  1.193161794081806e+00,  5.141242937853108e-01,  1.471194330614414e+01
s26         , -1.806502239865187e+01, -1.862603114457114e+01,  1.611667478409427e+00,  1.673469387755102e-01,  1.152546264842853e+01
s27         , -2.017409009594002e+01, -2.003898681066043e+01,  1.415580795183935e+00,  1.052631578947368e-01,  1.324859416106476e+01
s28         , -1.658938425028538e+01, -1.696737184870495e+01,  1.812942075774120e+00,  5.862068965517241e-02,  1.010943601151142e+01
s29         , -2.262132344831001e+01, -2.299553670004732e+01,  1.247707485511527e+00,  4.293785310734464e-01,  1.567002114573491e+01
s30         , -1.697997334312175e+01, -1.714745747872831e+01,  1.539591798411165e+00,  0.000000000000000e+00,  1.002858254282004e+01
