sample_id,E_T,rho,AAV,PF,VPA,NBI,SBI,RBI,WE,B,N,S,O,F,Na,Al,Si,P,Cl,Ge,Br,I,cub_root_V,Na-Na,Na-Na-max,Na-Na-avg,bottleneck_min,bottleneck_avg,poly_dist_max,poly_dist_std,poly_dist_avg,poly_dist_avg_fixed,face-area-max,face-area-avg,face-area-min,face-area-count,pockets-per-ion,pockets-per-volume,paths-per-ion,paths-per-volume,ln_D
s156,10.406213431036097,0.31030395053260507,1.1113182615985786,0.39292036964205085,1.5981148743648688,0.4190620928530158,0.0828373407443549,5.058854969116974,2.0062857142857142,0.13333333333333333,0.0,0.37142857142857144,0.0,0.0,0.26666666666666666,0.0761904761904762,0.0,0.0,0.0,0.0,0.0,0.1523809523809524,0.8453037198813887,0.8414950953848293,0.0024597609640965557,0.5246462074003391,1.0269068429422246,0.519239115947129,0.3301193738020053,0.08063695317778313,0.08902821250945264,0.09301455038301022,2.20009793035678,1.077375132459931,-0.05715257487911961,42.88381951817753,0.7821428571428571,-0.6043732368595791,3.4535714285714287,-0.5348159875289233,-17.552254788616015
s157,11.963052288473236,-0.45668230394205195,0.43538806489191717,0.4891432442204795,1.1488117940695526,0.40886478656685293,0.16265931018290242,2.51362670914505,1.898622448979592,0.0,0.0,0.42346938775510207,0.0,0.0,0.32653061224489793,0.14795918367346939,0.03571428571428571,0.0,0.0,0.0,0.0663265306122449,0.0,0.7149294787775555,-0.6788985313485526,-0.47108205615519577,-0.3247792855971437,1.5697040609447328,0.177348933877613,0.32095451467507496,0.07102052415647765,0.09935344335724598,0.09935344335724598,-0.09019609770297808,0.14714198142279053,-0.20254894950462982,32.30997724239173,0.28125,-0.8370092043135182,1.3541666666666667,-0.6340011827273215,-19.814946895685345
s158,13.623026336689511,-0.49475145804523907,-0.518798455473387,0.5732315982039128,-0.09578397971190522,0.5411860123817401,0.234735377573714,2.3055153338008942,2.124949494949495,0.0,0.0,0.23737373737373738,0.25757575757575757,0.0,0.3434343434343434,0.0,0.16161616161616163,0.0,0.0,0.0,0.0,0.0,-0.16515006377852726,-1.730790859034684,-1.042071349567422,-0.9948281048857094,-0.1380679651088549,-0.508306315381009,0.7145940575098503,0.19347175258651808,0.20317587645034274,0.16168054936370918,-0.3927420112000745,-0.6623347327795511,-0.3014318714511286,22.97915412345272,0.2916666666666667,-0.7381051189276451,1.6544117647058822,-0.5520079543312113,-21.206667016561124
s159,13.942059865015047,0.753853180121867,-0.9002381308804552,0.5305736633985887,-0.9085460634534797,0.6283172099286746,0.3125496404286605,2.010295737556889,2.436284403669725,0.0,0.0,0.0,0.45871559633027525,0.0,0.2706422018348624,0.0,0.1834862385321101,0.0,0.0,0.0,0.0871559633027523,0.0,-0.8632159032559925,-0.7524461528875925,-0.5146791481414471,-0.9408960434919736,-0.1107372076377536,-0.6977583463509976,0.745778968290593,0.13465889215781424,0.34264048138879893,0.3497541246010232,0.27523296183627605,-0.8018611942025415,-0.2881031995906959,25.036069605603082,0.7423728813559322,-0.30455487173741863,3.6372881355932205,-0.35367744055386324,-21.993395515087066
s160,11.44901174575771,-0.462875730148444,1.3733434939344833,0.31699226642128425,1.1255181399149485,0.47902843105217413,0.11212352378168736,4.272327651643176,2.207620967741936,0.0,0.0,0.3548387096774194,0.0,0.0,0.21370967741935484,0.0,0.18548387096774194,0.0,0.06451612903225806,0.0,0.1814516129032258,0.0,1.7024141883805144,0.6349339852750447,0.08363704946270482,0.2960631630675506,1.302897599621558,0.8594813747553331,0.3171522021995999,0.08142611137550994,0.08807224367621336,0.08976594066998668,1.1083908234543836,1.2007318007073184,-0.11156215919560883,42.265072833931114,2.9283018867924526,0.2742170083050222,17.9811320754717,0.12776485740288016,-18.2271237687366
s161,12.355477263682758,-1.6618373718392074,-0.26314655748241794,0.2149455799028211,-0.7184962812270492,0.5602711900017743,0.35465050512902374,1.5797839898689687,2.7235205992509366,0.2883895131086142,0.0,0.31835205992509363,0.0,0.31086142322097376,0.08239700374531835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2733086683904517,1.0524526644480143,1.1605063729111993,1.2144274467575704,0.5277763650766688,1.7185602348663047,0.3541849340645956,0.07794128704316074,0.07772274952350101,0.08657723997554544,-0.6743302333645477,0.21333790162953636,0.804559183531172,25.193645553872695,10.125,1.5595717560388154,75.25,1.3326687898377365,-18.50131544535105
s162,14.224095276667082,0.3114916263275882,-0.28182942695666374,0.2729847671322716,-0.7896147040144534,0.5962162391395084,0.29326916138620446,2.0330001160754665,2.7153068592057763,0.0,0.0,0.0,0.49458483754512633,0.0,0.09386281588447654,0.148014440433213,0.0,0.11913357400722022,0.0,0.0,0.1444043321299639,0.0,-0.1653138187935403,-0.35660061155378253,1.1062634928837343,0.5664988760114841,-0.16170355237011197,-0.3828413235254064,0.6961191970382307,0.1753652277791717,0.30565777641432845,0.31473672026821936,2.110231746741516,0.3820360469222304,0.10560388599202064,36.01152056201081,8.240384615384615,1.3801995971638137,52.46153846153846,0.9110555356701292,-21.652394606185418
s163,13.870349573340425,0.11419940683818643,0.5175216423672593,0.4609001052776099,0.9668683300901887,0.4392463001827612,0.08422590987033879,5.215097122238952,1.9740579710144928,0.0,0.0,0.47342995169082125,0.0,0.0,0.3140096618357488,0.0,0.07246376811594203,0.0,0.0,0.0966183574879227,0.043478260869565216,0.0,0.3160510803382999,0.17946477598022792,-0.4822499795282323,-0.17562707748272607,-1.2887771699590433,0.19363700175725287,0.3093972268810763,0.07227114627953682,0.09886897461170288,0.09886897461170288,-0.3515265349355033,0.24836087753220037,-0.291674538442794,34.997615170684256,0.3723076923076923,-0.7766384006251101,1.1753846153846155,-0.6565675473751662,-20.548630134115033
s164,15.497195924285485,-0.2179401241923776,-1.0817669970912673,0.7636076345502693,-0.30841009781151896,0.6104364393605486,0.25712452609162467,2.374088729065945,2.0842134831460672,0.12359550561797752,0.0,0.10112359550561797,0.33146067415730335,0.0,0.42696629213483145,0.0,0.0,0.0,0.0,0.016853932584269662,0.0,0.0,-1.1326524144413612,-2.200381298891103,-1.3393570169924531,-1.4750908623275656,-0.7734331740029973,-1.020637151669162,0.8288774214907739,0.17018614385700198,0.3032021755053939,0.19179950284049319,-1.73088188924991,-1.2859631217166683,-0.0853784482322927,11.918320354062418,0.14035087719298245,-0.8330554111951051,0.20175438596491227,-0.7207644487812164,-22.442590946889926
s165,12.71571622039409,1.3516979559815487,-1.247436481605688,0.3943158811108823,-1.614543058511753,0.6530282897114461,0.32800195520510145,1.990928039752397,2.743798449612403,0.0,0.0,0.0,0.6124031007751938,0.0,0.1511627906976744,0.0,0.015503875968992248,0.12790697674418605,0.0,0.09302325581395349,0.0,0.0,-1.431367260289757,-0.5618220646269789,-0.46165012057273463,-0.6609777530581774,-0.16513342257694325,-1.1764794856419114,0.5748017522114337,0.08746474373462897,0.3675871304760204,0.3675871304760204,-1.0294531966213722,-0.8991401852462905,-0.299299654482366,22.757530501182245,3.5128205128205128,1.2471678222111027,24.98076923076923,1.0055539675352685,-21.694013787295624
