sample_id,E_T,rho,AAV,PF,VPA,NBI,SBI,RBI,WE,B,N,S,O,F,Na,Al,Si,P,Cl,Ge,Br,I,cub_root_V,Na-Na,Na-Na-max,Na-Na-avg,bottleneck_min,bottleneck_avg,poly_dist_max,poly_dist_std,poly_dist_avg,poly_dist_avg_fixed,face-area-max,face-area-avg,face-area-min,face-area-count,pockets-per-ion,pockets-per-volume,paths-per-ion,paths-per-volume,ln_D
s428,55.4705056613935,-0.7482631174079555,-0.5317140023411322,0.5195787188609868,-0.2118231464999271,0.02753609548111094,-0.3155018665246991,-0.18414611355042892,-0.4682371181595289,1.022166348310444,-0.06544656127666788,0.11932758872929417,0.13741969197305826,-0.4324161530479095,0.6694925787226634,-0.5609384697647599,-0.5795449505715446,0.5063341999929777,-0.4327027368627905,-0.5746541250308533,-0.402668050488517,-0.35370725586820484,-0.706853181513716,-0.2495905619701434,-0.7867966475612733,-0.6288580382749956,-0.7718928830433682,-0.49029684510047095,1.0229655166082494,1.970100379372135,0.038264893368885375,-0.25837431018794205,-0.4615194990517803,-0.627968282690998,-0.24474186202233283,-0.5335448493061752,-0.7152733806667478,-0.9110238420656629,-0.6252941493990986,-0.7064201655272506,-22.010894532994502
s429,-5.454450553007776,-0.4889943575774493,-0.46168793197194347,-0.31277899633575745,-0.3635828355248889,-0.39607780868089715,0.0011906349036456365,-0.47713224538734883,0.06492298753201788,1.551289431072425,-0.06544656127666788,0.12865294353167003,0.2764935924409332,-0.4324161530479095,-0.5061079249590911,0.2790373066306084,-0.5795449505715446,-0.5931276049690055,-0.4327027368627905,0.14742888295012363,-0.402668050488517,-0.35370725586820484,-0.38448369448484954,0.0884155931431799,-0.21710215901198485,0.1720716844260912,-0.762514232531262,-0.9555941888088969,0.4152724492572929,1.5123902773116569,-0.077112468696095,-0.24509362360029388,0.8106984578025255,-0.49554123777727865,-0.2785900663581088,-0.06040218381763429,-0.37781973483109965,-0.25020079167349774,-0.33468088854739975,-0.1969705594861152,-20.10895188317044
s430,-0.011442557097735456,1.17194850289415,-1.1461309738707832,-0.6289817174711381,-1.504117235984352,0.839012841632689,1.5615821975874289,-0.7981943545363616,1.7222988527793353,-0.5582749381717423,-0.06544656127666788,-1.2421742124175847,1.9724961704667532,-0.4324161530479095,-1.245199950303157,-0.1475571326173764,1.4686748201819873,-0.5931276049690055,-0.4327027368627905,0.9329430846863245,-0.402668050488517,-0.35370725586820484,-1.2071884531647343,-0.40197492964513676,0.5720285179531629,0.042456114863434,0.19371389620897536,-1.2784715388999264,0.143665051356912,-0.6594464402198053,1.4029421992973206,1.494030446148251,-0.3888650507047086,-1.0059702253449871,0.2911205778190886,-0.6232861075294464,2.257596834103879,3.5929641327193154,3.0630705031656644,4.078776051964089,-21.970390839978876
s431,15.617593630079908,-0.5559895924270307,0.39740635285852727,0.4068041754070236,0.9673862197233738,-0.9298962293997923,-0.9299864792982026,0.32791282041940256,-1.466163719498806,-0.5582749381717423,-0.06544656127666788,0.938938125738112,-0.9088194600200015,-0.4324161530479095,1.1282267821880514,0.1712195204067253,-0.37548723460468153,0.5965885272659762,-0.4327027368627905,-0.5746541250308533,0.2896032656550785,-0.35370725586820484,0.11010630597930969,-0.04341249002221672,-0.7523873226506645,-0.3390880187101734,-1.2539368156831212,-0.024288255871937635,-0.8524670688789807,-0.7903126393591888,-0.6802402537718436,-0.7169244881342632,-0.5157537174883803,0.07952030535832215,-0.009096975892450482,0.15404252797439086,-0.7163564909215389,-0.931100181837354,-0.6239411514423314,-0.7076496866472647,-20.53790779896415
s432,-41.24591314472771,0.04138541088575272,-1.2408367955496133,-0.561554153292775,-1.6503294640862138,1.064443456753168,1.384411183827251,-0.7402945644448369,1.9470004237268776,-0.5582749381717423,-0.06544656127666788,-1.2421742124175847,1.4599361680437823,1.347103787704796,-1.1653891676720407,1.4290116903145316,-0.5795449505715446,1.0913308584821841,-0.4327027368627905,-0.5746541250308533,-0.402668050488517,-0.35370725586820484,-1.3420939387171464,-0.006910181964090245,0.10870150770245994,-0.13603216855278405,-0.21701028286279211,-0.5989994720095416,0.3444752567772799,-0.4261258068185693,1.4017329652840398,1.4927470434849721,-0.8175708467801849,-0.8064196023643826,-0.30156667989696073,-0.7078391562191774,1.4110696859857301,2.6930920210224754,1.760768618284121,2.7616923423955506,-20.561502224496394
s433,5.669892892715075,0.38869528834622114,0.770403677790173,-1.030314275691104,0.0859207682519587,1.2381302232963245,-0.5149451543747909,0.30975116179067147,1.40434051538258,-0.5582749381717423,-0.06544656127666788,-1.2421742124175847,0.8233267215101469,-0.4324161530479095,-0.599571959598392,-0.5609384697647599,-0.5795449505715446,2.144421232638357,-0.4327027368627905,-0.5746541250308533,4.126231502599046,-0.35370725586820484,1.042293269348942,0.4170884810860852,0.8429588556611612,-0.013785267105889794,-0.26751836647620336,-0.21524909061695202,1.7179426108763043,2.4933739533160004,0.8791272366010203,1.385074411233632,1.319708473293143,1.1384835392701498,0.39177386602313946,0.6739571949413798,0.5155685999184093,0.8310031563072788,0.29644956465166605,0.42629969150414243,-19.617884154509206
s434,16.847721066582157,1.9023369749941068,-0.8502591840857242,0.24119563278036543,-1.0414683120723653,1.0243460941061089,0.5098089337954074,-0.48662113343545227,1.0134394709848171,-0.5582749381717423,-0.06544656127666788,-0.6946766796159675,0.8183902908542146,1.009894224463758,-0.13214623056968325,-0.5609384697647599,-0.5795449505715446,-0.18609280908946282,-0.4327027368627905,1.9946764387637412,-0.402668050488517,-0.35370725586820484,-0.5622002253816715,-0.8293701109684739,-0.645750986076405,-0.739556583393858,-0.38174633176707223,-0.9435590358406596,1.1678063510984689,0.64477896160016,1.2384485283123556,0.1988457197050359,-0.7276758111066006,-0.8505142475983383,-0.295204205033149,-0.6927115764261138,-0.5585232576817094,-0.4760813977844514,-0.5536721973181858,-0.5362602648994704,-21.695851766558178
s435,5.2615836751772855,0.13025279823972707,0.7120668521085204,0.19244420815222657,0.9937272077406636,-0.2886093628428316,-1.3715747312136892,2.544051424377453,-1.0964612496921746,-0.5582749381717423,-0.06544656127666788,0.5392300133820699,-0.9088194600200015,-0.4324161530479095,1.1494374896052983,-0.5609384697647599,-0.5795449505715446,1.194782246090668,-0.4327027368627905,-0.5746541250308533,2.1259553706278873,-0.35370725586820484,0.5986803956173026,0.20653971316867578,-0.37416895468474326,-0.025959793586633438,-1.4825435415221262,0.2548125158739455,-1.1321568637342425,-0.7354124184921119,-0.8133656884326762,-0.8537144998802796,-0.12373756411932842,0.48514238592346526,-0.30140431968033776,0.6260562909947768,-0.6928650329509597,-0.8664008045632029,-0.5938580841012585,-0.6307919108672253,-19.692122032920857
s436,-45.521974100347336,-1.110285255019304,0.601679557714229,-0.011813100779240098,0.9733407249927472,-0.9046062829945728,0.026362473887296938,-0.5800175638401667,-1.018920189089201,-0.5582749381717423,-0.06544656127666788,0.3766449147833694,-0.9088194600200015,-0.4324161530479095,0.4487918991344819,1.8448486103800605,-0.5795449505715446,-0.5931276049690055,2.1512591334687285,-0.5746541250308533,-0.402668050488517,-0.35370725586820484,0.42088878753476955,-0.10633187372368756,-0.1478300038866136,-0.0048674629143095755,1.7720128886144464,0.49973197279592363,-0.6913011369375502,-0.5413180000554974,-0.848153841269892,-0.878183732985498,-0.05611070505582113,0.38066653501129905,-0.03527883787193617,0.5939260619361758,-0.48701100685532317,-0.37897401842333106,-0.454983634470929,-0.35469877433963365,-18.417639119683916
s437,16.46117256915802,0.2797409378800187,0.9704833966328597,-1.6523334551514663,-0.11186604397275689,1.1597547231873606,-0.44942005868337337,0.20767121110175477,2.1862920269162656,-0.5582749381717423,-0.06544656127666788,-1.2421742124175847,1.0315020882812014,-0.4324161530479095,-1.6027932024986533,-0.5609384697647599,-0.5795449505715446,2.8167310206978122,-0.4327027368627905,-0.5746541250308533,4.407335612790687,-0.35370725586820484,0.8418779428826468,0.054966705054511115,1.7544800468877313,1.6778025730062553,1.3519158692908757,-0.20893774856301484,0.3268384481708192,1.501329132496573,1.3540369697930743,1.4421256029957334,0.4007441090599156,1.2478581038536323,-0.19527027285644993,0.49450295126584703,3.3290576945146975,1.1468541863398092,2.349202283226296,0.6147512029914882,-20.854733524760423
