# c0 + a0 * (AAV * E_T) + a1 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.47367813417567; Max AE: 2.49647955053307
# Coefficients
# Task   a0                      a1                      c0
# all ,  1.070136773289741e-02, -8.873277438075614e-01, -1.142628119146814e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; A^3;                                              2|0|mult; (AAV * E_T); $\left(AAV E_{T}\right)$; (AAV .* E_T); (newdata$AAV * newdata$E_T); AAV,E_T
# 1;  1; Unitless;                                         12|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
s1          , -2.244947812336508e+01, -2.230671842449463e+01,  2.066768972403687e+02,  1.475459637507883e+01
s2          , -2.298888400764099e+01, -2.311213491492240e+01,  3.100170381399461e+02,  1.690858891402743e+01
s3          , -1.755271246623431e+01, -1.794799756747635e+01,  2.714408091611307e+02,  1.062347521346189e+01
s4          , -1.917258847351942e+01, -1.902334226791747e+01,  3.316405743115425e+02,  1.256138883866988e+01
s5          , -2.000094091703784e+01, -2.056055517960179e+01,  2.869787527681697e+02,  1.375516458063223e+01
s6          , -2.179532463031582e+01, -2.169061352717967e+01,  1.886703499971022e+02,  1.384309598910606e+01
s7          , -2.156980503382011e+01, -2.102039619629721e+01,  1.890331510505936e+02,  1.309215039088110e+01
s8          , -2.070680399014268e+01, -2.072301430988678e+01,  3.888423974276491e+02,  1.516675061424882e+01
s9          , -2.311678210871720e+01, -2.289375272654443e+01,  2.173004587546372e+02,  1.554429437036547e+01
s10         , -1.955558688693647e+01, -1.918330809053040e+01,  2.890535507022710e+02,  1.222805813900046e+01
s11         , -1.929232032084748e+01, -1.954626882982913e+01,  3.419517006507479e+02,  1.327507070089868e+01
s12         , -1.972420304545977e+01, -1.876249312464919e+01,  2.545217756766915e+02,  1.133734758203288e+01
s13         , -1.649771434553038e+01, -1.720116108877991e+01,  2.453237431955282e+02,  9.466828401885049e+00
s14         , -1.814284237715737e+01, -1.837636351365072e+01,  3.466683927257453e+02,  1.201349596978806e+01
s15         , -2.140988745272463e+01, -2.113326096179196e+01,  3.104142250581613e+02,  1.468322909220248e+01
s16         , -2.271802967642396e+01, -2.246519407779673e+01,  1.920330615567809e+02,  1.475658727713754e+01
s17         , -1.845283706311921e+01, -1.869228756582788e+01,  2.685988790664572e+02,  1.142800033320397e+01
s18         , -2.106370881996578e+01, -2.141927057159429e+01,  2.608868457294446e+02,  1.440824491533685e+01
s19         , -2.166440903696862e+01, -2.235988824867402e+01,  1.748366503134265e+02,  1.443051728603995e+01
s20         , -1.957524373940041e+01, -1.922134666104171e+01,  3.619870055637957e+02,  1.315052032586146e+01
s21         , -2.230012329283520e+01, -2.233035477835388e+01,  2.552645035296469e+02,  1.536721127393174e+01
s22         , -1.709175230426198e+01, -1.693901903360923e+01,  3.054761517966254e+02,  9.896851008472128e+00
s23         , -2.271630669020732e+01, -2.347151989064663e+01,  2.213619449098972e+02,  1.624440842103852e+01
s24         , -1.997593461761007e+01, -2.045552205423747e+01,  2.472668295600159e+02,  1.315785989508156e+01
s25         , -2.228124530569044e+01, -2.249705156322315e+01,  1.853543526976419e+02,  1.471194330614414e+01
s26         , -1.806502239865187e+01, -1.769861093759219e+01,  3.695352893899351e+02,  1.152546264842853e+01
s27         , -2.017409009594002e+01, -2.018182009105338e+01,  2.803666167597492e+02,  1.324859416106476e+01
s28         , -1.658938425028538e+01, -1.726660917140698e+01,  2.924911231393635e+02,  1.010943601151142e+01
s29         , -2.262132344831001e+01, -2.322492178972901e+01,  1.967789504071851e+02,  1.567002114573491e+01
s30         , -1.697997334312175e+01, -1.765621456516887e+01,  2.493799123829490e+02,  1.002858254282004e+01
s31         , -1.964904728113367e+01, -1.902418902121310e+01,  2.700867039359574e+02,  1.181998989834859e+01
s32         , -2.151059652715050e+01, -2.141511533055081e+01,  3.038683100890911e+02,  1.492192795742413e+01
s33         , -2.289264810431292e+01, -2.366319742493600e+01,  2.189676279938775e+02,  1.643154904597763e+01
s34         , -2.302504917991390e+01, -2.195690033715188e+01,  3.564231275201365e+02,  1.616633110132655e+01
s35         , -2.244061385591441e+01, -2.227980763745132e+01,  1.869896457344271e+02,  1.448683589230736e+01
s36         , -2.239655424600443e+01, -2.213384492626270e+01,  2.646782570470339e+02,  1.525928067599527e+01
s37         , -2.226102540809307e+01, -2.227401365238719e+01,  2.713897451386412e+02,  1.549818995129651e+01
s38         , -2.102436377352775e+01, -2.077976029525755e+01,  2.470336765354780e+02,  1.352045780437927e+01
s39         , -2.141661104833067e+01, -2.006660709070187e+01,  1.558563546992906e+02,  1.161713035157313e+01
s40         , -1.990275935468409e+01, -1.902503253918029e+01,  2.681505439587434e+02,  1.179759001050850e+01
s41         , -1.952311408648237e+01, -1.878426698532209e+01,  2.849430305808780e+02,  1.172877329673941e+01
s42         , -1.862175379272403e+01, -1.921761553444605e+01,  3.252391620840144e+02,  1.270312834940833e+01
s43         , -2.257821044890805e+01, -2.191714646294784e+01,  1.870542660196770e+02,  1.407890359041090e+01
s44         , -1.984867902879579e+01, -1.930913483166908e+01,  3.316838594361570e+02,  1.288399317036714e+01
s45         , -1.928264199244582e+01, -1.940874491916335e+01,  2.902244619912108e+02,  1.249624222608577e+01
s46         , -2.007096062658339e+01, -2.016318542147734e+01,  3.271762153140057e+02,  1.379212732718986e+01
s47         , -1.842882744186564e+01, -1.907275329540050e+01,  2.684091178341505e+02,  1.185448877277465e+01
s48         , -1.712958329507449e+01, -1.716390254711615e+01,  3.327307805013601e+02,  1.047898688927233e+01
s49         , -2.142142340445580e+01, -2.206036791962571e+01,  3.128232495972948e+02,  1.575711280873738e+01
s50         , -2.022197746600499e+01, -2.018350985834224e+01,  3.462508531357819e+02,  1.404507687388660e+01
s51         , -2.208446385448407e+01, -2.257852882495360e+01,  2.056950278779508e+02,  1.504907950960228e+01
s52         , -2.030062191637932e+01, -2.065914648157766e+01,  2.657625380692886e+02,  1.361040272199163e+01
