sample_id,E,T,rho,AAV,PF,VPA,RBI,WE,B,N,S,O,F,Na,Al,Si,P,Cl,Ge,Br,I,ln_D
s663,0.3428064481308552,0.077555999358,2.1478845041249084,21.0321061180393,0.5167836942328851,39.97994946762429,2.000224702677173,2.104739336492891,0.0,0.0,0.41232227488151657,0.0,0.11374407582938388,0.3459715639810427,0.023696682464454975,0.0,0.10426540284360189,0.0,0.0,0.0,0.0,-11.353411620031887
s664,0.3428064481308552,0.094790665882,2.1478845041249084,21.0321061180393,0.5167836942328851,39.97994946762429,2.000224702677173,2.104739336492891,0.0,0.0,0.41232227488151657,0.0,0.11374407582938388,0.3459715639810427,0.023696682464454975,0.0,0.10426540284360189,0.0,0.0,0.0,0.0,-10.56559269354666
s665,0.25731298681271264,0.04308666631,1.8235241267615083,27.601599430683894,0.26098173886275405,45.88080435166658,1.8116527554395985,2.2402390438247015,0.0,0.0,0.41832669322709165,0.0,0.0,0.08764940239043825,0.3107569721115538,0.0,0.0,0.18326693227091634,0.0,0.0,0.0,-13.164119695802787
s666,0.25731298681271264,0.060321332834,1.8235241267615083,27.601599430683894,0.26098173886275405,45.88080435166658,1.8116527554395985,2.2402390438247015,0.0,0.0,0.41832669322709165,0.0,0.0,0.08764940239043825,0.3107569721115538,0.0,0.0,0.18326693227091634,0.0,0.0,0.0,-11.553956686926513
s667,0.25731298681271264,0.077555999358,1.8235241267615083,27.601599430683894,0.26098173886275405,45.88080435166658,1.8116527554395985,2.2402390438247015,0.0,0.0,0.41832669322709165,0.0,0.0,0.08764940239043825,0.3107569721115538,0.0,0.0,0.18326693227091634,0.0,0.0,0.0,-10.425556059097207
s668,0.25731298681271264,0.094790665882,1.8235241267615083,27.601599430683894,0.26098173886275405,45.88080435166658,1.8116527554395985,2.2402390438247015,0.0,0.0,0.41832669322709165,0.0,0.0,0.08764940239043825,0.3107569721115538,0.0,0.0,0.18326693227091634,0.0,0.0,0.0,-9.967493900150831
s669,0.35662531455986013,0.04308666631,2.028610484267375,21.44311533132403,0.5600228665359586,47.278194043762625,4.803405429623575,1.8410928961748636,0.09836065573770492,0.0,0.453551912568306,0.0,0.0,0.3879781420765027,0.01639344262295082,0.04371584699453552,0.0,0.0,0.0,0.0,0.0,-15.219941458672247
s670,0.35662531455986013,0.060321332834,2.028610484267375,21.44311533132403,0.5600228665359586,47.278194043762625,4.803405429623575,1.8410928961748636,0.09836065573770492,0.0,0.453551912568306,0.0,0.0,0.3879781420765027,0.01639344262295082,0.04371584699453552,0.0,0.0,0.0,0.0,0.0,-13.313794202472893
s671,0.35662531455986013,0.077555999358,2.028610484267375,21.44311533132403,0.5600228665359586,47.278194043762625,4.803405429623575,1.8410928961748636,0.09836065573770492,0.0,0.453551912568306,0.0,0.0,0.3879781420765027,0.01639344262295082,0.04371584699453552,0.0,0.0,0.0,0.0,0.0,-11.61846451309831
s672,0.35662531455986013,0.094790665882,2.028610484267375,21.44311533132403,0.5600228665359586,47.278194043762625,4.803405429623575,1.8410928961748636,0.09836065573770492,0.0,0.453551912568306,0.0,0.0,0.3879781420765027,0.01639344262295082,0.04371584699453552,0.0,0.0,0.0,0.0,0.0,-10.729692331214972
s673,0.39592087050729174,0.04308666631,2.3859045265285643,15.253596624823189,0.8068084057340845,34.56194678282723,1.7315098199720576,2.099441340782123,0.0,0.0,0.0,0.36312849162011174,0.0,0.43575418994413406,0.12290502793296089,0.0,0.0,0.0782122905027933,0.0,0.0,0.0,-16.46060855285067
s674,0.39592087050729174,0.060321332834,2.3859045265285643,15.253596624823189,0.8068084057340845,34.56194678282723,1.7315098199720576,2.099441340782123,0.0,0.0,0.0,0.36312849162011174,0.0,0.43575418994413406,0.12290502793296089,0.0,0.0,0.0782122905027933,0.0,0.0,0.0,-14.37417882084614
s675,0.39592087050729174,0.077555999358,2.3859045265285643,15.253596624823189,0.8068084057340845,34.56194678282723,1.7315098199720576,2.099441340782123,0.0,0.0,0.0,0.36312849162011174,0.0,0.43575418994413406,0.12290502793296089,0.0,0.0,0.0782122905027933,0.0,0.0,0.0,-12.445526656872971
s676,0.39592087050729174,0.094790665882,2.3859045265285643,15.253596624823189,0.8068084057340845,34.56194678282723,1.7315098199720576,2.099441340782123,0.0,0.0,0.0,0.36312849162011174,0.0,0.43575418994413406,0.12290502793296089,0.0,0.0,0.0782122905027933,0.0,0.0,0.0,-11.48924159737163
s677,0.3208956005605536,0.04308666631,1.996351817539801,19.69087431432571,0.2846530361262584,31.771165304709577,1.7848152057570883,2.6528136882129276,0.0,0.0,0.0,0.42585551330798477,0.0,0.09505703422053231,0.19011406844106463,0.09505703422053231,0.0,0.19391634980988592,0.0,0.0,0.0,-14.751385910906885
s678,0.3208956005605536,0.060321332834,1.996351817539801,19.69087431432571,0.2846530361262584,31.771165304709577,1.7848152057570883,2.6528136882129276,0.0,0.0,0.0,0.42585551330798477,0.0,0.09505703422053231,0.19011406844106463,0.09505703422053231,0.0,0.19391634980988592,0.0,0.0,0.0,-12.711546643047285
s679,0.3208956005605536,0.077555999358,1.996351817539801,19.69087431432571,0.2846530361262584,31.771165304709577,1.7848152057570883,2.6528136882129276,0.0,0.0,0.0,0.42585551330798477,0.0,0.09505703422053231,0.19011406844106463,0.09505703422053231,0.0,0.19391634980988592,0.0,0.0,0.0,-11.472462119973855
s680,0.3208956005605536,0.094790665882,1.996351817539801,19.69087431432571,0.2846530361262584,31.771165304709577,1.7848152057570883,2.6528136882129276,0.0,0.0,0.0,0.42585551330798477,0.0,0.09505703422053231,0.19011406844106463,0.09505703422053231,0.0,0.19391634980988592,0.0,0.0,0.0,-10.6846536840003
s681,0.29390344690647885,0.04308666631,1.9358870382078968,25.241510569833842,0.37360301966770165,46.24075045566196,1.9318465150959618,2.0838073394495416,0.0,0.0,0.3944954128440367,0.0,0.0,0.21100917431192662,0.24311926605504589,0.0,0.0,0.15137614678899083,0.0,0.0,0.0,-14.131630786422615
s682,0.29390344690647885,0.060321332834,1.9358870382078968,25.241510569833842,0.37360301966770165,46.24075045566196,1.9318465150959618,2.0838073394495416,0.0,0.0,0.3944954128440367,0.0,0.0,0.21100917431192662,0.24311926605504589,0.0,0.0,0.15137614678899083,0.0,0.0,0.0,-12.520757839244977
s683,0.29390344690647885,0.077555999358,1.9358870382078968,25.241510569833842,0.37360301966770165,46.24075045566196,1.9318465150959618,2.0838073394495416,0.0,0.0,0.3944954128440367,0.0,0.0,0.21100917431192662,0.24311926605504589,0.0,0.0,0.15137614678899083,0.0,0.0,0.0,-11.170686046906052
s684,0.29390344690647885,0.094790665882,1.9358870382078968,25.241510569833842,0.37360301966770165,46.24075045566196,1.9318465150959618,2.0838073394495416,0.0,0.0,0.3944954128440367,0.0,0.0,0.21100917431192662,0.24311926605504589,0.0,0.0,0.15137614678899083,0.0,0.0,0.0,-10.421308804408346
s685,0.32948006243265593,0.04308666631,2.0296996801316607,20.696438012394687,0.47535745899106663,42.48216223596805,4.3405123938617445,1.986051282051282,0.13333333333333333,0.05128205128205128,0.4358974358974359,0.0,0.0,0.28717948717948716,0.03076923076923077,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,-15.118872805478848
s686,0.32948006243265593,0.060321332834,2.0296996801316607,20.696438012394687,0.47535745899106663,42.48216223596805,4.3405123938617445,1.986051282051282,0.13333333333333333,0.05128205128205128,0.4358974358974359,0.0,0.0,0.28717948717948716,0.03076923076923077,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,-13.29932540908155
s687,0.32948006243265593,0.077555999358,2.0296996801316607,20.696438012394687,0.47535745899106663,42.48216223596805,4.3405123938617445,1.986051282051282,0.13333333333333333,0.05128205128205128,0.4358974358974359,0.0,0.0,0.28717948717948716,0.03076923076923077,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,-11.826733559059157
s688,0.32948006243265593,0.094790665882,2.0296996801316607,20.696438012394687,0.47535745899106663,42.48216223596805,4.3405123938617445,1.986051282051282,0.13333333333333333,0.05128205128205128,0.4358974358974359,0.0,0.0,0.28717948717948716,0.03076923076923077,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,-10.942331381423166
s689,0.2979707850093212,0.04308666631,3.247000377173939,13.97002297461762,0.7049872991172327,27.940045949235227,1.6733933886110628,2.3689,0.01,0.0,0.0,0.5,0.0,0.33,0.0,0.0,0.0,0.0,0.16,0.0,0.0,-16.16800548598967
s690,0.2979707850093212,0.060321332834,3.247000377173939,13.97002297461762,0.7049872991172327,27.940045949235227,1.6733933886110628,2.3689,0.01,0.0,0.0,0.5,0.0,0.33,0.0,0.0,0.0,0.0,0.16,0.0,0.0,-15.359604894803939
s691,0.2979707850093212,0.077555999358,3.247000377173939,13.97002297461762,0.7049872991172327,27.940045949235227,1.6733933886110628,2.3689,0.01,0.0,0.0,0.5,0.0,0.33,0.0,0.0,0.0,0.0,0.16,0.0,0.0,-13.56975071788556
s692,0.2979707850093212,0.094790665882,3.247000377173939,13.97002297461762,0.7049872991172327,27.940045949235227,1.6733933886110628,2.3689,0.01,0.0,0.0,0.5,0.0,0.33,0.0,0.0,0.0,0.0,0.16,0.0,0.0,-12.303473894877712
s693,0.3407421542225382,0.04308666631,2.8088418011620018,17.847167393652892,0.6262211052455127,35.34439032860668,2.8342316346548904,2.236633663366337,0.0,0.0,0.0,0.3465346534653465,0.0,0.37623762376237624,0.0,0.1188118811881188,0.0,0.0,0.0,0.15841584158415842,0.0,-15.89203754588484
s694,0.3407421542225382,0.060321332834,2.8088418011620018,17.847167393652892,0.6262211052455127,35.34439032860668,2.8342316346548904,2.236633663366337,0.0,0.0,0.0,0.3465346534653465,0.0,0.37623762376237624,0.0,0.1188118811881188,0.0,0.0,0.0,0.15841584158415842,0.0,-14.140308904637852
s695,0.3407421542225382,0.077555999358,2.8088418011620018,17.847167393652892,0.6262211052455127,35.34439032860668,2.8342316346548904,2.236633663366337,0.0,0.0,0.0,0.3465346534653465,0.0,0.37623762376237624,0.0,0.1188118811881188,0.0,0.0,0.0,0.15841584158415842,0.0,-12.64197351582546
s696,0.3407421542225382,0.094790665882,2.8088418011620018,17.847167393652892,0.6262211052455127,35.34439032860668,2.8342316346548904,2.236633663366337,0.0,0.0,0.0,0.3465346534653465,0.0,0.37623762376237624,0.0,0.1188118811881188,0.0,0.0,0.0,0.15841584158415842,0.0,-11.50610969344621
s697,0.2861066965997097,0.04308666631,1.8092132396154343,27.989240443872625,0.2553234273814302,44.453499528503585,3.3135951047712924,2.299074074074074,0.0,0.0,0.46296296296296297,0.0,0.0,0.12962962962962962,0.0,0.24074074074074073,0.0,0.16666666666666666,0.0,0.0,0.0,-13.424925855231548
s698,0.2861066965997097,0.060321332834,1.8092132396154343,27.989240443872625,0.2553234273814302,44.453499528503585,3.3135951047712924,2.299074074074074,0.0,0.0,0.46296296296296297,0.0,0.0,0.12962962962962962,0.0,0.24074074074074073,0.0,0.16666666666666666,0.0,0.0,0.0,-11.607551824632434
s699,0.2861066965997097,0.077555999358,1.8092132396154343,27.989240443872625,0.2553234273814302,44.453499528503585,3.3135951047712924,2.299074074074074,0.0,0.0,0.46296296296296297,0.0,0.0,0.12962962962962962,0.0,0.24074074074074073,0.0,0.16666666666666666,0.0,0.0,0.0,-10.51427248091989
s700,0.2861066965997097,0.094790665882,1.8092132396154343,27.989240443872625,0.2553234273814302,44.453499528503585,3.3135951047712924,2.299074074074074,0.0,0.0,0.46296296296296297,0.0,0.0,0.12962962962962962,0.0,0.24074074074074073,0.0,0.16666666666666666,0.0,0.0,0.0,-9.792178750100351
s701,0.41507637205392645,0.04308666631,2.864431552858697,27.708418211523725,0.2829254016740275,44.4002364112368,6.312925390472832,2.2568421052631575,0.0,0.0,0.5639097744360902,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.2706766917293233,0.0,0.06015037593984962,-14.661950300389028
s702,0.41507637205392645,0.060321332834,2.864431552858697,27.708418211523725,0.2829254016740275,44.4002364112368,6.312925390472832,2.2568421052631575,0.0,0.0,0.5639097744360902,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.2706766917293233,0.0,0.06015037593984962,-11.65137252256605
s703,0.41507637205392645,0.077555999358,2.864431552858697,27.708418211523725,0.2829254016740275,44.4002364112368,6.312925390472832,2.2568421052631575,0.0,0.0,0.5639097744360902,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.2706766917293233,0.0,0.06015037593984962,-10.200499482588823
s704,0.41507637205392645,0.094790665882,2.864431552858697,27.708418211523725,0.2829254016740275,44.4002364112368,6.312925390472832,2.2568421052631575,0.0,0.0,0.5639097744360902,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.2706766917293233,0.0,0.06015037593984962,-9.46916607815545
s705,0.423963042940548,0.04308666631,3.2522009043521214,14.273144289669192,0.6454985155728402,27.017023119730958,2.0280748140314877,2.4801886792452827,0.0,0.0,0.0,0.4528301886792453,0.07547169811320754,0.3018867924528302,0.0,0.0,0.0,0.0,0.16981132075471697,0.0,0.0,-17.47555642548953
s706,0.423963042940548,0.060321332834,3.2522009043521214,14.273144289669192,0.6454985155728402,27.017023119730958,2.0280748140314877,2.4801886792452827,0.0,0.0,0.0,0.4528301886792453,0.07547169811320754,0.3018867924528302,0.0,0.0,0.0,0.0,0.16981132075471697,0.0,0.0,-14.766764955268616
s707,0.423963042940548,0.077555999358,3.2522009043521214,14.273144289669192,0.6454985155728402,27.017023119730958,2.0280748140314877,2.4801886792452827,0.0,0.0,0.0,0.4528301886792453,0.07547169811320754,0.3018867924528302,0.0,0.0,0.0,0.0,0.16981132075471697,0.0,0.0,-13.271459343466464
s708,0.423963042940548,0.094790665882,3.2522009043521214,14.273144289669192,0.6454985155728402,27.017023119730958,2.0280748140314877,2.4801886792452827,0.0,0.0,0.0,0.4528301886792453,0.07547169811320754,0.3018867924528302,0.0,0.0,0.0,0.0,0.16981132075471697,0.0,0.0,-12.029708772252821
s709,0.33935743162480786,0.04308666631,1.9872182630822945,24.047849816533777,0.320460726421427,41.152306376181045,2.9900007224062817,2.180164609053498,0.0,0.0,0.5349794238683128,0.04938271604938271,0.0,0.1646090534979424,0.0,0.25102880658436216,0.0,0.0,0.0,0.0,0.0,-14.922077243742372
s710,0.33935743162480786,0.060321332834,1.9872182630822945,24.047849816533777,0.320460726421427,41.152306376181045,2.9900007224062817,2.180164609053498,0.0,0.0,0.5349794238683128,0.04938271604938271,0.0,0.1646090534979424,0.0,0.25102880658436216,0.0,0.0,0.0,0.0,0.0,-12.492215777860489
s711,0.33935743162480786,0.077555999358,1.9872182630822945,24.047849816533777,0.320460726421427,41.152306376181045,2.9900007224062817,2.180164609053498,0.0,0.0,0.5349794238683128,0.04938271604938271,0.0,0.1646090534979424,0.0,0.25102880658436216,0.0,0.0,0.0,0.0,0.0,-11.448753337780174
s712,0.33935743162480786,0.094790665882,1.9872182630822945,24.047849816533777,0.320460726421427,41.152306376181045,2.9900007224062817,2.180164609053498,0.0,0.0,0.5349794238683128,0.04938271604938271,0.0,0.1646090534979424,0.0,0.25102880658436216,0.0,0.0,0.0,0.0,0.0,-10.584622140086196
s713,0.3876915897017638,0.04308666631,1.769995735117869,24.266562459161094,0.2019992080049198,34.46259710586746,4.309484596208645,2.8576923076923073,0.0,0.0,0.0,0.38461538461538464,0.0,0.09763313609467456,0.0,0.0,0.19822485207100593,0.31952662721893493,0.0,0.0,0.0,-15.187117452462386
s714,0.3876915897017638,0.060321332834,1.769995735117869,24.266562459161094,0.2019992080049198,34.46259710586746,4.309484596208645,2.8576923076923073,0.0,0.0,0.0,0.38461538461538464,0.0,0.09763313609467456,0.0,0.0,0.19822485207100593,0.31952662721893493,0.0,0.0,0.0,-12.971515929316189
s715,0.3876915897017638,0.077555999358,1.769995735117869,24.266562459161094,0.2019992080049198,34.46259710586746,4.309484596208645,2.8576923076923073,0.0,0.0,0.0,0.38461538461538464,0.0,0.09763313609467456,0.0,0.0,0.19822485207100593,0.31952662721893493,0.0,0.0,0.0,-11.198320589504943
s716,0.3876915897017638,0.094790665882,1.769995735117869,24.266562459161094,0.2019992080049198,34.46259710586746,4.309484596208645,2.8576923076923073,0.0,0.0,0.0,0.38461538461538464,0.0,0.09763313609467456,0.0,0.0,0.19822485207100593,0.31952662721893493,0.0,0.0,0.0,-10.325484526605473
s717,0.3120695441199605,0.04308666631,2.0778766735357457,21.995286190962844,0.48550448311784417,43.34365219983854,2.9131044469372056,1.9875621890547264,0.0,0.0,0.44776119402985076,0.05970149253731343,0.0,0.31840796019900497,0.0,0.17412935323383086,0.0,0.0,0.0,0.0,0.0,-14.932159777637674
s718,0.3120695441199605,0.060321332834,2.0778766735357457,21.995286190962844,0.48550448311784417,43.34365219983854,2.9131044469372056,1.9875621890547264,0.0,0.0,0.44776119402985076,0.05970149253731343,0.0,0.31840796019900497,0.0,0.17412935323383086,0.0,0.0,0.0,0.0,0.0,-13.11239902743474
s719,0.3120695441199605,0.077555999358,2.0778766735357457,21.995286190962844,0.48550448311784417,43.34365219983854,2.9131044469372056,1.9875621890547264,0.0,0.0,0.44776119402985076,0.05970149253731343,0.0,0.31840796019900497,0.0,0.17412935323383086,0.0,0.0,0.0,0.0,0.0,-11.80631143912534
s720,0.3120695441199605,0.094790665882,2.0778766735357457,21.995286190962844,0.48550448311784417,43.34365219983854,2.9131044469372056,1.9875621890547264,0.0,0.0,0.44776119402985076,0.05970149253731343,0.0,0.31840796019900497,0.0,0.17412935323383086,0.0,0.0,0.0,0.0,0.0,-10.966452296702375
s721,0.3217019671158545,0.04308666631,1.9750186543451942,25.378834048316616,0.3579999403892644,42.5266948917738,6.26626494847622,2.2020967741935484,0.0,0.0,0.45161290322580644,0.0,0.0,0.24193548387096775,0.0,0.0,0.16129032258064516,0.14516129032258066,0.0,0.0,0.0,-13.705843390079421
s722,0.3217019671158545,0.060321332834,1.9750186543451942,25.378834048316616,0.3579999403892644,42.5266948917738,6.26626494847622,2.2020967741935484,0.0,0.0,0.45161290322580644,0.0,0.0,0.24193548387096775,0.0,0.0,0.16129032258064516,0.14516129032258066,0.0,0.0,0.0,-11.505901982903943
s723,0.3217019671158545,0.077555999358,1.9750186543451942,25.378834048316616,0.3579999403892644,42.5266948917738,6.26626494847622,2.2020967741935484,0.0,0.0,0.45161290322580644,0.0,0.0,0.24193548387096775,0.0,0.0,0.16129032258064516,0.14516129032258066,0.0,0.0,0.0,-10.27643719489991
s724,0.3217019671158545,0.094790665882,1.9750186543451942,25.378834048316616,0.3579999403892644,42.5266948917738,6.26626494847622,2.2020967741935484,0.0,0.0,0.45161290322580644,0.0,0.0,0.24193548387096775,0.0,0.0,0.16129032258064516,0.14516129032258066,0.0,0.0,0.0,-9.68501099832134
s725,0.3156014935916359,0.04308666631,2.494518118757403,26.188596707257503,0.22940454634596016,39.69209188443711,2.2413011774659473,2.657731958762887,0.0,0.0,0.0,0.35051546391752575,0.0,0.08247422680412371,0.10309278350515463,0.15463917525773196,0.0,0.0,0.0,0.30927835051546393,0.0,-14.161135288684848
s726,0.3156014935916359,0.060321332834,2.494518118757403,26.188596707257503,0.22940454634596016,39.69209188443711,2.2413011774659473,2.657731958762887,0.0,0.0,0.0,0.35051546391752575,0.0,0.08247422680412371,0.10309278350515463,0.15463917525773196,0.0,0.0,0.0,0.30927835051546393,0.0,-12.185585710353788
s727,0.3156014935916359,0.077555999358,2.494518118757403,26.188596707257503,0.22940454634596016,39.69209188443711,2.2413011774659473,2.657731958762887,0.0,0.0,0.0,0.35051546391752575,0.0,0.08247422680412371,0.10309278350515463,0.15463917525773196,0.0,0.0,0.0,0.30927835051546393,0.0,-10.853856324631069
s728,0.3156014935916359,0.094790665882,2.494518118757403,26.188596707257503,0.22940454634596016,39.69209188443711,2.2413011774659473,2.657731958762887,0.0,0.0,0.0,0.35051546391752575,0.0,0.08247422680412371,0.10309278350515463,0.15463917525773196,0.0,0.0,0.0,0.30927835051546393,0.0,-10.21167297845468
s729,0.34769887399361066,0.04308666631,2.0046479521351053,24.30176479197519,0.2818483036819995,38.430697810565405,5.136971809327665,2.319191176470588,0.0,0.0,0.5588235294117647,0.07352941176470588,0.0,0.14338235294117646,0.0,0.0,0.22426470588235295,0.0,0.0,0.0,0.0,-13.929142002209655
s730,0.34769887399361066,0.060321332834,2.0046479521351053,24.30176479197519,0.2818483036819995,38.430697810565405,5.136971809327665,2.319191176470588,0.0,0.0,0.5588235294117647,0.07352941176470588,0.0,0.14338235294117646,0.0,0.0,0.22426470588235295,0.0,0.0,0.0,0.0,-11.49919590953017
s731,0.34769887399361066,0.077555999358,2.0046479521351053,24.30176479197519,0.2818483036819995,38.430697810565405,5.136971809327665,2.319191176470588,0.0,0.0,0.5588235294117647,0.07352941176470588,0.0,0.14338235294117646,0.0,0.0,0.22426470588235295,0.0,0.0,0.0,0.0,-10.272242839912339
s732,0.34769887399361066,0.094790665882,2.0046479521351053,24.30176479197519,0.2818483036819995,38.430697810565405,5.136971809327665,2.319191176470588,0.0,0.0,0.5588235294117647,0.07352941176470588,0.0,0.14338235294117646,0.0,0.0,0.22426470588235295,0.0,0.0,0.0,0.0,-9.548225973424149
s733,0.2725450340747969,0.04308666631,1.7666948286763051,29.155971874016192,0.22417624668627686,44.34137389173293,3.2215908791748986,2.391815068493151,0.0,0.0,0.4143835616438356,0.0,0.0,0.09931506849315068,0.0,0.24315068493150685,0.0,0.24315068493150685,0.0,0.0,0.0,-13.042550644309747
s734,0.2725450340747969,0.060321332834,1.7666948286763051,29.155971874016192,0.22417624668627686,44.34137389173293,3.2215908791748986,2.391815068493151,0.0,0.0,0.4143835616438356,0.0,0.0,0.09931506849315068,0.0,0.24315068493150685,0.0,0.24315068493150685,0.0,0.0,0.0,-11.382575958456044
s735,0.2725450340747969,0.077555999358,1.7666948286763051,29.155971874016192,0.22417624668627686,44.34137389173293,3.2215908791748986,2.391815068493151,0.0,0.0,0.4143835616438356,0.0,0.0,0.09931506849315068,0.0,0.24315068493150685,0.0,0.24315068493150685,0.0,0.0,0.0,-10.2336872482849
s736,0.2725450340747969,0.094790665882,1.7666948286763051,29.155971874016192,0.22417624668627686,44.34137389173293,3.2215908791748986,2.391815068493151,0.0,0.0,0.4143835616438356,0.0,0.0,0.09931506849315068,0.0,0.24315068493150685,0.0,0.24315068493150685,0.0,0.0,0.0,-9.612484086194177
s737,0.3407789638180025,0.04308666631,2.1687062073052257,27.526439760099983,0.26175212462117087,45.2220081773071,4.581080397084797,2.2137944664031624,0.06324110671936758,0.0,0.5335968379446641,0.0,0.0,0.1067193675889328,0.039525691699604744,0.18181818181818182,0.0,0.0,0.0,0.0,0.07509881422924901,-14.29154097939297
s738,0.3407789638180025,0.060321332834,2.1687062073052257,27.526439760099983,0.26175212462117087,45.2220081773071,4.581080397084797,2.2137944664031624,0.06324110671936758,0.0,0.5335968379446641,0.0,0.0,0.1067193675889328,0.039525691699604744,0.18181818181818182,0.0,0.0,0.0,0.0,0.07509881422924901,-12.144746104495962
s739,0.3407789638180025,0.077555999358,2.1687062073052257,27.526439760099983,0.26175212462117087,45.2220081773071,4.581080397084797,2.2137944664031624,0.06324110671936758,0.0,0.5335968379446641,0.0,0.0,0.1067193675889328,0.039525691699604744,0.18181818181818182,0.0,0.0,0.0,0.0,0.07509881422924901,-10.765646172273815
s740,0.3407789638180025,0.094790665882,2.1687062073052257,27.526439760099983,0.26175212462117087,45.2220081773071,4.581080397084797,2.2137944664031624,0.06324110671936758,0.0,0.5335968379446641,0.0,0.0,0.1067193675889328,0.039525691699604744,0.18181818181818182,0.0,0.0,0.0,0.0,0.07509881422924901,-9.999945447514998
s741,0.3364246887640942,0.04308666631,2.4521647504734023,16.46393957725653,0.708114738968881,36.541914671471794,1.9571469137243007,2.0743956043956047,0.02197802197802198,0.0,0.13736263736263737,0.3131868131868132,0.0,0.3956043956043956,0.08791208791208792,0.0,0.0,0.0,0.04395604395604396,0.0,0.0,-15.853724808766573
s742,0.3364246887640942,0.060321332834,2.4521647504734023,16.46393957725653,0.708114738968881,36.541914671471794,1.9571469137243007,2.0743956043956047,0.02197802197802198,0.0,0.13736263736263737,0.3131868131868132,0.0,0.3956043956043956,0.08791208791208792,0.0,0.0,0.0,0.04395604395604396,0.0,0.0,-14.051703525674684
s743,0.3364246887640942,0.077555999358,2.4521647504734023,16.46393957725653,0.708114738968881,36.541914671471794,1.9571469137243007,2.0743956043956047,0.02197802197802198,0.0,0.13736263736263737,0.3131868131868132,0.0,0.3956043956043956,0.08791208791208792,0.0,0.0,0.0,0.04395604395604396,0.0,0.0,-12.568854474249266
s744,0.3364246887640942,0.094790665882,2.4521647504734023,16.46393957725653,0.708114738968881,36.541914671471794,1.9571469137243007,2.0743956043956047,0.02197802197802198,0.0,0.13736263736263737,0.3131868131868132,0.0,0.3956043956043956,0.08791208791208792,0.0,0.0,0.0,0.04395604395604396,0.0,0.0,-11.554858232002305
s745,0.4034181584154775,0.04308666631,2.405818958424161,15.012423467696209,0.732014568973881,30.983086731202853,2.797896056441852,2.2225773195876286,0.0,0.0,0.07731958762886598,0.4072164948453608,0.0,0.4020618556701031,0.0,0.0,0.1134020618556701,0.0,0.0,0.0,0.0,-16.56045021471009
s746,0.4034181584154775,0.060321332834,2.405818958424161,15.012423467696209,0.732014568973881,30.983086731202853,2.797896056441852,2.2225773195876286,0.0,0.0,0.07731958762886598,0.4072164948453608,0.0,0.4020618556701031,0.0,0.0,0.1134020618556701,0.0,0.0,0.0,0.0,-14.284605256055958
s747,0.4034181584154775,0.077555999358,2.405818958424161,15.012423467696209,0.732014568973881,30.983086731202853,2.797896056441852,2.2225773195876286,0.0,0.0,0.07731958762886598,0.4072164948453608,0.0,0.4020618556701031,0.0,0.0,0.1134020618556701,0.0,0.0,0.0,0.0,-12.569063855503135
s748,0.4034181584154775,0.094790665882,2.405818958424161,15.012423467696209,0.732014568973881,30.983086731202853,2.797896056441852,2.2225773195876286,0.0,0.0,0.07731958762886598,0.4072164948453608,0.0,0.4020618556701031,0.0,0.0,0.1134020618556701,0.0,0.0,0.0,0.0,-11.417720653352449
s749,0.34092586078290726,0.04308666631,2.403138319960956,14.008793700508733,0.43904439449084226,23.775487900159153,1.7314513777827119,2.654356846473029,0.0,0.0,0.0,0.5892116182572614,0.0,0.1825726141078838,0.0,0.14522821576763487,0.08298755186721991,0.0,0.0,0.0,0.0,-16.306748915297373
s750,0.34092586078290726,0.060321332834,2.403138319960956,14.008793700508733,0.43904439449084226,23.775487900159153,1.7314513777827119,2.654356846473029,0.0,0.0,0.0,0.5892116182572614,0.0,0.1825726141078838,0.0,0.14522821576763487,0.08298755186721991,0.0,0.0,0.0,0.0,-14.520422897276088
s751,0.34092586078290726,0.077555999358,2.403138319960956,14.008793700508733,0.43904439449084226,23.775487900159153,1.7314513777827119,2.654356846473029,0.0,0.0,0.0,0.5892116182572614,0.0,0.1825726141078838,0.0,0.14522821576763487,0.08298755186721991,0.0,0.0,0.0,0.0,-12.973977701964733
s752,0.34092586078290726,0.094790665882,2.403138319960956,14.008793700508733,0.43904439449084226,23.775487900159153,1.7314513777827119,2.654356846473029,0.0,0.0,0.0,0.5892116182572614,0.0,0.1825726141078838,0.0,0.14522821576763487,0.08298755186721991,0.0,0.0,0.0,0.0,-11.958386786859762
s753,0.2815501259315814,0.04308666631,1.8578813951538915,27.170503246256644,0.3039494147089678,45.16421400536701,2.3743111948424667,2.2511553784860556,0.0,0.0,0.3545816733067729,0.0,0.0,0.16334661354581673,0.19123505976095617,0.0,0.043824701195219126,0.24701195219123506,0.0,0.0,0.0,-13.39821218697675
