# c0 + a0 * (poly_dist_std - Si) + a1 * (PF / NBI) + a2 * (Al + O) + a3 * (face-area-avg / E_T) + a4 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.287413147333563; Max AE: 1.58806969271692
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      c0
# all ,  1.806984054897211e+00, -9.948932166188942e-01, -2.502739536109868e+00,  6.964466086908311e+00, -5.597086952734719e-01, -1.317002452014638e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         29|16|sub; (poly_dist_std - Si); $\left(poly_{dist, std} - Si\right)$; (poly_dist_std - Si); (newdata$poly_dist_std - newdata$Si); poly_dist_std,Si
# 1;  1; Unitless;                                         3|5|div; (PF / NBI); $\left(\frac{ PF }{ NBI } \right)$; (PF ./ NBI); (newdata$PF / newdata$NBI); PF,NBI
# 2;  1; Unitless;                                         15|12|add; (Al + O); $\left(Al + O\right)$; (Al + O); (newdata$Al + newdata$O); Al,O
# 3;  1; A^2;                                              33|0|div; (face-area-avg / E_T); $\left(\frac{ face-area-avg }{ E_{T} } \right)$; (face_sub_area_sub_avg ./ E_T); (newdata$face_sub_area_sub_avg / newdata$E_T); face-area-avg,E_T
# 4;  1; Unitless;                                         12|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      
s255        , -2.045692599174058e+01, -2.034087457460350e+01, -6.386384924093651e-02,  1.043847561836937e+00,  0.000000000000000e+00,  2.159863985366155e-01,  1.343763684590525e+01
s256        , -1.776850461240055e+01, -1.786231005369846e+01,  7.360090750875986e-02,  8.926397628359349e-01,  1.238938053097345e-01,  3.420645199827455e-01,  1.073669719586372e+01
s257        , -2.163660994039700e+01, -2.124003800820400e+01,  1.860527514703289e-01,  8.394548102783324e-01,  2.266666666666667e-01,  1.842501556211475e-01,  1.480583801726971e+01
s258        , -1.860059101905129e+01, -1.874245559484866e+01, -1.148692770736923e-02,  8.566615760003397e-01,  0.000000000000000e+00,  2.677401933392988e-01,  1.172762749737372e+01
s259        , -2.094542362420654e+01, -2.099027266972777e+01,  7.146164628894146e-02,  1.353315348883762e+00,  0.000000000000000e+00,  1.863046132135052e-01,  1.411535352530372e+01
s260        , -1.742875942837962e+01, -1.726135513149959e+01,  8.127148437644710e-02,  6.520579126363153e-01,  3.333333333333333e-02,  3.785186502441937e-01,  1.097394876507680e+01
s261        , -2.065616574581777e+01, -2.058317792241972e+01, -6.884096129688802e-02,  1.062231640106739e+00,  0.000000000000000e+00,  2.144016617842257e-01,  1.380208132797446e+01
s262        , -2.014040040752147e+01, -1.989309604770900e+01,  1.612349397443302e-01,  8.691880247770615e-01,  5.291479820627802e-01,  2.465810048955269e-01,  1.168939619719242e+01
s263        , -1.686996628366655e+01, -1.665775999247440e+01,  7.527453869221905e-02,  7.568309014649842e-01,  0.000000000000000e+00,  4.018777271626633e-01,  1.012965008990526e+01
s264        , -2.074271161967796e+01, -2.019084740531818e+01,  1.591760381578307e-01,  8.410720987255790e-01,  4.234234234234234e-01,  2.144001109678780e-01,  1.233702163320824e+01
s265        , -2.059536695716665e+01, -2.050058393840476e+01,  1.414091057285221e-01,  8.970849238835275e-01,  4.084507042253521e-01,  1.919513765659626e-01,  1.252110767193357e+01
s266        , -2.198651133619990e+01, -2.206864004139977e+01, -4.870811963722362e-02,  9.369966670378935e-01,  5.067873303167421e-01,  1.525762477671616e-01,  1.370828178612517e+01
s267        , -1.899333543245141e+01, -1.908474811252566e+01, -2.388006655966021e-02,  9.200799325832550e-01,  5.092592592592592e-02,  2.610358242643442e-01,  1.187530635607446e+01
s268        , -1.857298059991068e+01, -1.859038085407747e+01,  8.176164545020223e-02,  9.772994468496251e-01,  2.289719626168224e-01,  3.004356764330593e-01,  1.092551657896158e+01
s269        , -2.106917022960664e+01, -2.104709954843264e+01,  7.511153891821570e-02,  1.323883576984537e+00,  0.000000000000000e+00,  1.907354685415718e-01,  1.433611512757188e+01
s270        , -1.920756052964929e+01, -1.921758043801386e+01,  7.710526053275632e-02,  8.886714837237468e-01,  0.000000000000000e+00,  2.140223127060646e-01,  1.213720969370208e+01
s271        , -1.965184309682283e+01, -1.984203067547439e+01,  8.284718244115744e-02,  9.865094067529588e-01,  0.000000000000000e+00,  2.304227233014942e-01,  1.330157898392447e+01
s272        , -2.112049940018463e+01, -2.097032028315874e+01,  6.718515243033016e-02,  1.448239508465277e+00,  5.142857142857143e-02,  1.957914514472348e-01,  1.378525163006306e+01
s273        , -1.945398506004425e+01, -1.947060221829034e+01, -1.907117783104628e-02,  7.229194256332824e-01,  2.742616033755274e-01,  2.504352249858571e-01,  1.180012224273201e+01
s274        , -2.135203005648119e+01, -2.155951290699699e+01,  1.020186454623479e-01,  8.447541091667525e-01,  4.641148325358851e-01,  1.565153112247819e-01,  1.368905185984844e+01
s275        , -2.088724638081418e+01, -2.103165863607616e+01,  8.303383066483447e-02,  8.612689889376632e-01,  3.721973094170403e-01,  2.016518449937790e-01,  1.362796188071177e+01
s276        , -1.839432489855567e+01, -1.856584973746313e+01,  8.005913493062286e-02,  8.113556461348168e-01,  0.000000000000000e+00,  2.736662107672999e-01,  1.186191615221904e+01
s277        , -2.199306195501885e+01, -2.040499226230192e+01,  8.187404422584695e-02,  7.166345258724959e-01,  8.512396694214877e-01,  2.033833315279950e-01,  1.064118388010568e+01
s278        , -2.276883612887764e+01, -2.223927528518041e+01,  1.636015016879104e-01,  5.591611800125703e-01,  2.878787878787879e-01,  1.771150899126383e-01,  1.665437199173823e+01
s279        , -2.262380984036664e+01, -2.260260270290931e+01,  1.238937913036824e-01,  7.015750241817840e-01,  3.709677419354839e-01,  1.469986787740145e-01,  1.617589973297932e+01
s280        , -1.620731240668889e+01, -1.638919110005126e+01,  7.834544827592958e-02,  4.855967362403169e-01,  0.000000000000000e+00,  3.918036413457343e-01,  1.001649943450639e+01
s281        , -2.072632910940930e+01, -2.015950573617540e+01,  9.269197775939456e-02,  6.998465649521640e-01,  6.936170212765957e-01,  2.024655932299487e-01,  1.096074370340589e+01
s282        , -1.840721485531197e+01, -1.904059633127713e+01, -6.771073618586787e-02,  6.926100733480517e-01,  3.489361702127660e-01,  2.687674804884543e-01,  1.082290168487959e+01
s283        , -1.945843055355910e+01, -1.952770868901224e+01,  6.214299632666663e-02,  5.908556037106059e-01,  0.000000000000000e+00,  2.568086352152236e-01,  1.370475827117980e+01
s284        , -2.290375248734285e+01, -2.316750954376853e+01,  1.539680391950986e-01,  5.526456105428381e-01,  3.886792452830189e-01,  1.560046925979977e-01,  1.757986968282270e+01
s285        , -2.162506652538119e+01, -2.119550996544784e+01,  1.694902088956105e-01,  9.057597344673831e-01,  3.551401869158878e-01,  1.842481623607949e-01,  1.398045821386913e+01
s286        , -2.308167299949378e+01, -2.371147964864699e+01,  1.202205174730244e-01,  1.280185512184214e+00,  3.595505617977528e-01,  1.150745754518510e-01,  1.677053698787324e+01
s287        , -1.888746545864790e+01, -1.896363716485279e+01,  7.513694361031102e-02,  8.679526572708062e-01,  3.000000000000000e-01,  3.075191664772828e-01,  1.153590911196497e+01
s288        , -2.031934863671701e+01, -2.018719600983076e+01,  7.225500247485574e-02,  7.435631014285090e-01,  0.000000000000000e+00,  2.195137187069538e-01,  1.418017114594138e+01
s289        , -2.410980627565496e+01, -2.437705977994575e+01,  1.005195470446275e-01,  1.189001233931199e+00,  4.648648648648649e-01,  1.102440337547035e-01,  1.752715020740317e+01
s290        , -2.087284446952964e+01, -2.086265071330009e+01,  7.782725945338827e-02,  1.279635084812040e+00,  0.000000000000000e+00,  2.057888213958721e-01,  1.428130003977539e+01
s291        , -2.204275686911580e+01, -2.141385511566334e+01,  8.554572527725433e-02,  8.911370371494350e-01,  8.839285714285714e-01,  1.687846607407329e-01,  1.156865398252174e+01
s292        , -1.820983264392220e+01, -1.839646644649645e+01, -9.449538661808160e-02,  6.638331828634515e-01,  2.427983539094650e-01,  2.899577052526962e-01,  1.037501606308570e+01
s293        , -1.668568749246811e+01, -1.664725908763297e+01,  7.574213777956819e-02,  6.934940943933160e-01,  4.032258064516129e-02,  3.879019903304305e-01,  9.870777815383827e+00
s294        , -2.280852590517532e+01, -2.349491257268697e+01,  9.669115605199965e-02,  1.193459140203968e+00,  4.946236559139785e-01,  1.201747480623109e-01,  1.592128526921126e+01
s295        , -1.673628435422914e+01, -1.708366797050775e+01,  6.956932954427188e-02,  5.697854753988735e-01,  1.877394636015326e-01,  3.599992374882600e-01,  9.844081330949466e+00
s296        , -2.103716924286631e+01, -2.069345052970696e+01,  1.241534172304143e-01,  7.819490824969361e-01,  6.483050847457628e-01,  1.900224034802614e-01,  1.191812685957452e+01
s297        , -2.124288787488653e+01, -2.129819921449266e+01,  1.616491204888917e-01,  1.335186859389953e+00,  3.259668508287293e-01,  1.934573598278580e-01,  1.362033659538016e+01
s298        , -2.177880180045448e+01, -2.163224012017458e+01,  5.615863853721457e-02,  5.236743506165560e-01,  5.636363636363636e-01,  1.892810067815530e-01,  1.420435221708238e+01
s299        , -1.893486515270964e+01, -1.905651756569191e+01, -2.341966397095097e-02,  6.887688193593370e-01,  6.589147286821706e-02,  2.714957931178983e-01,  1.230074995758987e+01
s300        , -1.774017522269403e+01, -1.784189245851868e+01,  7.922867106469039e-02,  7.830891473189510e-01,  2.394957983193277e-01,  3.638289088142952e-01,  1.066701544411830e+01
s301        , -2.283171483494903e+01, -2.313514048301050e+01,  9.090928300839288e-02,  1.069429156410339e+00,  5.049504950495050e-01,  1.305218401281788e-01,  1.556287263236856e+01
s302        , -1.721456897049112e+01, -1.722522946792002e+01,  7.662262695953050e-02,  7.292270003160821e-01,  0.000000000000000e+00,  3.249177845391034e-01,  1.023932048366665e+01
s303        , -2.130552121943375e+01, -2.098216481276570e+01, -9.273991839337192e-03,  6.769048413234497e-01,  6.812227074235808e-01,  1.816738384051264e-01,  1.193884004737933e+01
s304        , -2.313677054561944e+01, -2.270364296557349e+01,  1.889953732598770e-01,  8.801665966406640e-01,  3.041474654377880e-01,  1.505697843903282e-01,  1.659237143147819e+01
s305        , -1.858159986173835e+01, -1.878351944434781e+01,  7.607092996430244e-02,  8.032526181423725e-01,  4.888888888888889e-02,  2.692613255250567e-01,  1.197892505927130e+01
s306        , -2.163460095493751e+01, -2.127562587021821e+01,  2.058901602527662e-01,  9.034144418577689e-01,  1.863636363636364e-01,  1.806465731987682e-01,  1.495515086567969e+01
s307        , -1.987289536762319e+01, -1.993239261802361e+01,  6.111930928580722e-02,  6.939876125176758e-01,  0.000000000000000e+00,  2.342613094155950e-01,  1.396060336024161e+01
s308        , -2.028550026196297e+01, -1.998769517253380e+01, -7.173304163814134e-03,  8.273405008389638e-01,  7.665198237885462e-01,  2.112403915285236e-01,  9.887947561896846e+00
s309        , -2.129242792516701e+01, -2.125567346901583e+01,  1.491487364098300e-01,  3.051711186311175e-01,  3.846153846153846e-01,  2.188925200754100e-01,  1.538911783530099e+01
s310        , -1.894855963686166e+01, -1.900050587249966e+01,  7.050720126332113e-02,  7.409913018472150e-01,  3.225806451612903e-02,  2.748469925383779e-01,  1.260317841366193e+01
s311        , -2.010039836844276e+01, -1.992024884946911e+01,  8.039951260101928e-02,  7.428021470159417e-01,  0.000000000000000e+00,  2.134787162111996e-01,  1.365578468430495e+01
s312        , -1.830057188159682e+01, -1.849634036427996e+01,  8.775868622443017e-02,  8.472446768175793e-01,  0.000000000000000e+00,  2.718497938512447e-01,  1.167619001497639e+01
s313        , -1.990312271450173e+01, -1.969236093555365e+01, -3.205999432322081e-02,  1.002416829664778e+00,  1.481481481481481e-01,  2.521904675836512e-01,  1.224333765408960e+01
s314        , -1.980645538479249e+01, -1.980130653426850e+01, -7.244416288385057e-02,  1.078890284666454e+00,  0.000000000000000e+00,  2.324026634310702e-01,  1.258789879217502e+01
s315        , -1.914671781515828e+01, -1.953851323689938e+01,  1.845913712957483e-01,  4.498738488298080e-01,  3.903345724907063e-01,  2.557671257287811e-01,  1.261163477864707e+01
s316        , -2.257620253811652e+01, -2.244001771287569e+01,  8.501089842782093e-02,  9.337440277538456e-01,  5.391304347826087e-01,  1.466161064393278e-01,  1.459050189359800e+01
s317        , -1.647333233405121e+01, -1.622783218410138e+01,  6.705784823884453e-02,  7.912260584142033e-01,  5.752212389380531e-02,  4.214306165416444e-01,  9.259943744194796e+00
s318        , -2.027102701488289e+01, -2.011265180910251e+01,  6.255922907727178e-02,  1.122864733411525e+00,  1.650485436893204e-01,  2.322864248553770e-01,  1.276238476361241e+01
s319        , -1.996146248057647e+01, -1.995389939000927e+01,  2.147240026566416e-02,  1.037951678699887e+00,  2.189054726368159e-01,  2.165000903916403e-01,  1.205978803572949e+01
s320        , -2.548773082504399e+01, -2.479568591118142e+01, -3.806337349296501e-02,  5.584568135166349e-01,  5.798319327731093e-01,  1.152944236176970e-01,  1.849725129301717e+01
s321        , -1.727661852750149e+01, -1.747026620418539e+01,  2.936534782974907e-02,  4.990947613721076e-01,  0.000000000000000e+00,  3.301592267072191e-01,  1.099883063540610e+01
s322        , -2.011073789818953e+01, -2.038631771247935e+01,  1.442772035400925e-01,  9.664546297742368e-01,  1.836734693877551e-01,  1.933353009583839e-01,  1.322522054623737e+01
s323        , -2.178223238748198e+01, -2.164264229553539e+01,  3.948314894520674e-02,  1.142304931512834e+00,  2.153846153846154e-01,  1.769800451672763e-01,  1.447362130862317e+01
s324        , -1.879130547869734e+01, -1.898186633002423e+01, -9.933911579171106e-02,  6.125599623208359e-01,  0.000000000000000e+00,  2.777621921568190e-01,  1.243034329568784e+01
s325        , -2.032679436678044e+01, -2.009919736953668e+01,  6.935844139206861e-02,  1.329938742899886e+00,  0.000000000000000e+00,  2.190222392788695e-01,  1.296518784189929e+01
s326        , -2.071891083121713e+01, -2.050661639228645e+01,  7.698560295709367e-02,  6.892182195038156e-01,  5.665236051502146e-01,  1.856179380657551e-01,  1.190775480906385e+01
s327        , -1.834375983430116e+01, -1.885137682092085e+01,  6.105606242970200e-02,  5.943369811387068e-01,  0.000000000000000e+00,  2.664325377944725e-01,  1.260644730843445e+01
s328        , -2.099505369246730e+01, -2.075669368204652e+01,  9.343139316248801e-02,  4.892253230179272e-01,  4.618473895582329e-01,  1.802521205303418e-01,  1.316443243700744e+01
s329        , -2.140321290954873e+01, -2.092613243943426e+01,  7.297836441172449e-02,  4.765200283068304e-01,  6.360294117647058e-01,  2.083599317170265e-01,  1.299460219426232e+01
s330        , -2.114112529442132e+01, -2.139321494159879e+01,  8.038528965877215e-02,  4.970026205503140e-01,  5.021834061135371e-01,  1.657415192231610e-01,  1.388480795970728e+01
s331        , -1.934637322166436e+01, -1.953101444505624e+01,  2.021215005788700e-01,  5.871975351625834e-01,  2.272727272727273e-01,  2.354236169286606e-01,  1.288673344920433e+01
s332        , -1.962462779654497e+01, -2.006436017458484e+01,  2.179697568178127e-01,  7.133278693347376e-01,  3.017241379310345e-01,  2.220825651317033e-01,  1.316768543641335e+01
s333        , -2.293624249800790e+01, -2.345535007509960e+01,  1.284371933722282e-02,  1.308167326739511e+00,  4.293478260869565e-01,  1.237368865901841e-01,  1.571221386581282e+01
s334        , -1.807355423930957e+01, -1.804650636618830e+01,  8.304230965268537e-02,  8.427112003212739e-01,  0.000000000000000e+00,  3.156005270914256e-01,  1.140971998570818e+01
s335        , -1.850164643907080e+01, -1.866524985239160e+01,  8.843246118376388e-02,  7.922713216510221e-01,  1.166666666666667e-01,  2.848804362809610e-01,  1.171832763968810e+01
s336        , -2.151296308555482e+01, -2.121825152938692e+01,  1.988658684373332e-01,  7.938496394427370e-01,  3.362831858407080e-01,  1.981606695731995e-01,  1.457228188273385e+01
s337        , -1.775953587894473e+01, -1.636654543753375e+01, -6.049894742534967e-02,  3.093658342380352e-01,  4.169381107491857e-01,  4.357895242003806e-01,  8.524020124833086e+00
s338        , -2.118082550420247e+01, -2.140962695883619e+01,  1.824365765847628e-01,  7.411908413835084e-01,  4.893617021276596e-01,  1.942586907560244e-01,  1.422171914604862e+01
s339        , -1.761381998690202e+01, -1.823428452527102e+01,  5.892156731985728e-02,  4.964666613321042e-01,  0.000000000000000e+00,  2.906019989883049e-01,  1.197173967003016e+01
s340        , -1.906967392812366e+01, -1.929573110505011e+01,  7.640235013549486e-02,  9.353532035381252e-01,  1.792452830188679e-01,  2.611003134893108e-01,  1.197588662588536e+01
s341        , -2.371082699534004e+01, -2.357746670019201e+01,  9.419641005720863e-02,  9.351086682265464e-01,  4.212962962962963e-01,  1.216609414454963e-01,  1.686632529311710e+01
s342        , -1.901967676945428e+01, -1.916548369780808e+01,  9.953227022874370e-02,  6.982622936918732e-01,  5.263157894736842e-02,  2.635084893058311e-01,  1.283540678940368e+01
s343        , -1.943128604912865e+01, -1.912036237690739e+01,  6.828015943526361e-02,  9.583098028078767e-01,  2.876712328767123e-01,  2.699014304780651e-01,  1.122022283801668e+01
s344        , -2.171448714042025e+01, -2.184556663837327e+01,  1.062247385336010e-01,  5.255438666791795e-01,  4.094202898550725e-01,  1.723847659817624e-01,  1.522314032500174e+01
s345        , -1.896311499883081e+01, -1.889326789050429e+01, -1.317565854647502e-01,  9.254902076742730e-01,  0.000000000000000e+00,  2.704013423112479e-01,  1.151956084381350e+01
s346        , -2.211462969107367e+01, -2.222687667935386e+01, -2.823933170596951e-02,  9.724657192292989e-01,  4.928909952606635e-01,  1.569734156746924e-01,  1.411088108066717e+01
s347        , -1.640817037109120e+01, -1.674299166999262e+01,  7.680017558987008e-02,  4.981898599182543e-01,  1.549295774647887e-01,  3.843940933959256e-01,  9.836276308463226e+00
s348        , -2.058778590237884e+01, -2.033720563492792e+01,  1.909259023107814e-01,  9.373675984311339e-01,  1.531100478468899e-01,  2.039348124697015e-01,  1.360833428236837e+01
s349        , -1.918353701640313e+01, -1.918061932917569e+01, -1.456268064070474e-01,  6.439825418783848e-01,  0.000000000000000e+00,  2.722671389048900e-01,  1.251177790155898e+01
s350        , -2.047073332015930e+01, -2.066926163794479e+01,  2.086679732610772e-01,  7.784753165567657e-01,  2.775330396475771e-01,  2.031522817318363e-01,  1.397521842746461e+01
s351        , -2.167714580870165e+01, -2.208134181972048e+01,  1.703922299155636e-01,  1.135370440242317e+00,  3.591160220994475e-01,  1.585710192902809e-01,  1.482061951595202e+01
s352        , -2.086238589025425e+01, -2.083517035889311e+01,  8.331109183255769e-02,  9.820231154328080e-01,  6.372549019607843e-02,  2.182823379514659e-01,  1.464942607231303e+01
s353        , -1.920058764071421e+01, -1.906687656628455e+01,  8.131084166395790e-02,  5.513428267095810e-01,  0.000000000000000e+00,  2.391219137240566e-01,  1.279345617001628e+01
s354        , -2.053223705409261e+01, -2.123974005535980e+01,  1.286489562604362e-01,  1.081060329794631e+00,  6.192893401015229e-01,  1.847155053145895e-01,  1.244069919676819e+01
s355        , -1.704257081119439e+01, -1.715051943679901e+01,  6.716881285909962e-02,  5.402213871645349e-01,  0.000000000000000e+00,  3.091916019664745e-01,  1.021559924198003e+01
s356        , -2.127143545968418e+01, -2.088266219922090e+01,  1.214655803966576e-01,  5.508189735799791e-01,  4.461538461538462e-01,  1.943583132242013e-01,  1.361621332887939e+01
s357        , -1.906625211198675e+01, -1.947457753205788e+01, -9.100274969716166e-02,  5.452810790548203e-01,  9.854014598540146e-02,  2.627808071669345e-01,  1.283010932070438e+01
s358        , -2.032987192881253e+01, -2.000011064095947e+01,  9.161581034000207e-03,  1.124832510792093e+00,  3.076923076923077e-02,  2.126498415941241e-01,  1.274151718007906e+01
s359        , -2.136102912880764e+01, -2.141026582563758e+01,  6.418351770255790e-02,  9.348116573856780e-01,  3.190476190476190e-01,  1.747920859140088e-01,  1.401625998056094e+01
s360        , -1.881386071055488e+01, -1.889819465474393e+01,  7.475304593269157e-02,  1.149742908159191e+00,  1.494845360824742e-01,  2.869478272042740e-01,  1.133392045330953e+01
s361        , -2.182643688719446e+01, -2.140495338372168e+01,  9.415313160284193e-02,  8.464956460384270e-01,  5.545851528384279e-01,  1.696387967429135e-01,  1.314317754194726e+01
s362        , -2.091897008712596e+01, -2.096415669523810e+01,  6.985551149503941e-02,  1.145699997208890e+00,  0.000000000000000e+00,  1.892970576929652e-01,  1.446978369650596e+01
s363        , -1.798497754334610e+01, -1.797067429320253e+01,  7.506311391930659e-02,  6.155494276729572e-01,  0.000000000000000e+00,  2.620210658060646e-01,  1.098556901423778e+01
s364        , -1.789393844733154e+01, -1.779219016594728e+01, -1.224655716781498e-01,  5.968038153342675e-01,  0.000000000000000e+00,  3.464351843278564e-01,  1.111265983191569e+01
s365        , -2.184332997178521e+01, -2.129682717296082e+01,  9.044195929087716e-02,  3.791693305979844e-01,  6.621621621621622e-01,  2.196904279192604e-01,  1.391045737583827e+01
s366        , -2.293131491804218e+01, -2.295147415907972e+01, -4.037610771421064e-02,  7.708400183262724e-01,  5.043103448275862e-01,  1.536308846575817e-01,  1.563203657952656e+01
s367        , -2.320311495695380e+01, -2.269291476967480e+01,  9.703960700533328e-02,  9.231338466395150e-01,  5.352112676056338e-01,  1.444990660165639e-01,  1.509121474547532e+01
s368        , -1.944159222026194e+01, -1.933650940356942e+01,  8.084543547362394e-02,  5.638516701846837e-01,  0.000000000000000e+00,  2.348282494925135e-01,  1.319803057663501e+01
s369        , -2.221834550731525e+01, -2.247375233043422e+01,  1.008675533607493e-01,  8.760185402751082e-01,  4.622641509433962e-01,  1.440708996777638e-01,  1.511661185039299e+01
s370        , -1.739352775780219e+01, -1.784923339755298e+01,  2.432703800791568e-02,  4.882501757202735e-01,  0.000000000000000e+00,  3.064890226025007e-01,  1.138439176858629e+01
s371        , -2.131349702655302e+01, -2.115701411723877e+01, -2.534544243179948e-03,  1.438038072582093e+00,  4.469273743016760e-02,  1.979706132855871e-01,  1.396908927790588e+01
s372        , -2.230067528571091e+01, -2.202556108764340e+01,  9.718420101926750e-02,  1.014213373818108e+00,  3.826530612244898e-01,  1.632982104133854e-01,  1.465354538192490e+01
s373        , -1.609460498694387e+01, -1.592581185426844e+01, -5.933202112415464e-04,  4.710174167545308e-01,  0.000000000000000e+00,  4.280734933084938e-01,  9.410978518745713e+00
s374        , -1.846307154319872e+01, -1.894249376491977e+01,  1.909153713904493e-01,  5.580394397178630e-01,  4.508196721311475e-01,  2.869332358849976e-01,  1.149225168605967e+01
s375        , -2.092466765927065e+01, -2.076857867675106e+01,  6.665010786506760e-02,  1.090010076391534e+00,  0.000000000000000e+00,  1.897625609406626e-01,  1.421478922008639e+01
s376        , -2.335896110191541e+01, -2.383413506460064e+01,  1.126404150562168e-01,  1.155977206319709e+00,  4.042553191489361e-01,  1.137392178573431e-01,  1.696947596682559e+01
s377        , -2.209438728501526e+01, -2.270712102759640e+01,  9.817040975816189e-02,  1.018611383075769e+00,  5.606060606060607e-01,  1.373416428511083e-01,  1.474792092521441e+01
s378        , -2.111108779470583e+01, -2.095721924347003e+01,  8.533090160020558e-02,  9.428101264984101e-01,  0.000000000000000e+00,  1.752858107931718e-01,  1.469364877967337e+01
s379        , -1.875225846070942e+01, -1.886888742322050e+01,  7.838044821519086e-02,  1.090377739529592e+00,  1.862745098039216e-01,  3.035147369319283e-01,  1.144042833827933e+01
s380        , -1.834869608623442e+01, -1.833224502346518e+01, -1.045318560924916e-01,  5.961884358862579e-01,  5.343511450381679e-02,  2.949657829631631e-01,  1.125716707138615e+01
s381        , -2.068155326614140e+01, -2.041638778457432e+01,  7.123672524437211e-02,  1.279503481648863e+00,  6.914893617021277e-02,  2.078748029868924e-01,  1.317970018711688e+01
s382        , -1.804666933121612e+01, -1.817129674516796e+01, -6.318755634776384e-02,  6.569880511025300e-01,  0.000000000000000e+00,  3.150608299996506e-01,  1.148399316093682e+01
s383        , -2.062194236740874e+01, -2.077110937096896e+01,  1.930626447037077e-01,  5.874112630626700e-01,  2.846441947565543e-01,  2.011397128262633e-01,  1.438958334432223e+01
s384        , -1.800916137079852e+01, -1.823495943092789e+01, -1.189490269929861e-01,  5.443516978445088e-01,  0.000000000000000e+00,  2.930013208081263e-01,  1.134343975682669e+01
s385        , -2.216424509641620e+01, -2.161336401178235e+01,  1.102260198029080e-01,  3.931872820771015e-01,  4.587813620071685e-01,  1.819531248686042e-01,  1.495480234123265e+01
s386        , -2.182057698940036e+01, -2.167801768072210e+01,  2.017098378296746e-01,  1.082466729765487e+00,  2.680412371134021e-01,  1.665733399754422e-01,  1.480198156713127e+01
s387        , -1.799817167842237e+01, -1.793804106805918e+01, -1.505637529298500e-01,  7.606306467533137e-01,  0.000000000000000e+00,  3.406283495127698e-01,  1.091907025269803e+01
s388        , -2.351217009702901e+01, -2.363707610925225e+01,  1.105863078582820e-01,  1.053652749342753e+00,  3.673469387755102e-01,  1.142576934297241e-01,  1.696414137425691e+01
s389        , -2.149803565649794e+01, -2.148294155049988e+01,  2.865922090227943e-03,  4.153718889208169e-01,  4.194756554307116e-01,  1.708279470704083e-01,  1.437306984138770e+01
s390        , -2.025125341850577e+01, -2.006061471436896e+01,  3.097360892140432e-02,  1.193678264491960e+00,  0.000000000000000e+00,  2.162023148236904e-01,  1.297944869241107e+01
s391        , -1.925641978436478e+01, -1.910264223675695e+01,  4.962279823514221e-02,  9.760665446722822e-01,  0.000000000000000e+00,  2.604051498804632e-01,  1.226492679261023e+01
s392        , -1.954014294555121e+01, -2.016146485773341e+01,  1.557815333228801e-01,  7.599435522786949e-01,  2.863636363636364e-01,  2.163960967494609e-01,  1.305547357688047e+01
s393        , -2.007195889273447e+01, -2.008550528204263e+01, -1.022924236124824e-02,  8.840727597426136e-01,  0.000000000000000e+00,  2.264446383577526e-01,  1.356867377785590e+01
s394        , -1.933645012315517e+01, -1.939471474393179e+01,  9.052525379393911e-02,  6.531425812255349e-01,  2.620967741935484e-01,  2.783913224020142e-01,  1.254464655346664e+01
s395        , -2.191328817199827e+01, -2.154318682004090e+01,  7.487495687727590e-02,  8.715102059668367e-01,  7.946428571428572e-01,  1.724178928581829e-01,  1.224461061754997e+01
s396        , -1.985518647713905e+01, -1.950238937514292e+01,  9.622758356120091e-02,  5.807024233902724e-01,  6.953125000000000e-01,  2.548201351753674e-01,  1.065377368365364e+01
s397        , -1.859895904181181e+01, -1.879095735451546e+01, -3.657523987549856e-02,  7.673758407790421e-01,  0.000000000000000e+00,  2.777828271419680e-01,  1.201695467030607e+01
s398        , -2.089338265909714e+01, -2.096216798726015e+01,  1.554825616630604e-01,  1.142915877080533e+00,  2.540540540540541e-01,  1.754991241133405e-01,  1.343992930587578e+01
s399        , -1.650074457052408e+01, -1.626169540926384e+01,  7.205041876356874e-02,  5.006434800727606e-01,  0.000000000000000e+00,  3.771674540902103e-01,  9.559522717769433e+00
s400        , -1.659170957499870e+01, -1.661820620206038e+01,  8.179334181705787e-02,  4.882979456677478e-01,  0.000000000000000e+00,  3.625034280192068e-01,  1.006741455144807e+01
s401        , -1.654426837808786e+01, -1.642116091480212e+01,  7.243753640281005e-02,  4.616848652629114e-01,  0.000000000000000e+00,  3.656720993613012e-01,  9.771893323015084e+00
s402        , -1.877939202276407e+01, -1.874454353204990e+01, -1.759125745994425e-01,  6.756083281196651e-01,  0.000000000000000e+00,  2.782317102579276e-01,  1.165289197270022e+01
s403        , -2.106694758002669e+01, -2.089923438228872e+01,  2.062266068307402e-01,  1.167501297048301e+00,  2.688172043010753e-01,  1.879617281714780e-01,  1.353667118597851e+01
