# c0 + a0 * (P * S) + a1 * (poly_dist_avg_fixed - NBI) + a2 * (Al - B) + a3 * (face-area-avg * E_T) + a4 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.291934227266909; Max AE: 1.60438294752402
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      c0
# all ,  5.410783045240781e+00, -3.323353541073538e+00, -1.750369308412524e+00,  9.747250987487174e-02, -9.302129960013813e-01, -1.275097563762689e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         17|11|mult; (P * S); $\left(P S\right)$; (P .* S); (newdata$P * newdata$S); P,S
# 1;  1; Unitless;                                         31|5|sub; (poly_dist_avg_fixed - NBI); $\left(poly_{dist, avg, fixed} - NBI\right)$; (poly_dist_avg_fixed - NBI); (newdata$poly_dist_avg_fixed - newdata$NBI); poly_dist_avg_fixed,NBI
# 2;  1; Unitless;                                         15|9|sub; (Al - B); $\left(Al - B\right)$; (Al - B); (newdata$Al - newdata$B); Al,B
# 3;  1; A^2;                                              33|0|mult; (face-area-avg * E_T); $\left(face-area-avg E_{T}\right)$; (face_sub_area_sub_avg .* E_T); (newdata$face_sub_area_sub_avg * newdata$E_T); face-area-avg,E_T
# 4;  1; Unitless;                                         12|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      
s13         , -1.649771434553038e+01, -1.678203555134568e+01,  0.000000000000000e+00, -3.515463174845685e-01, -3.147410358565737e-01,  3.135121022560702e+01,  9.466828401885049e+00
s14         , -1.814284237715737e+01, -1.827086778629297e+01,  0.000000000000000e+00, -3.877516797588378e-01,  0.000000000000000e+00,  4.479808735265717e+01,  1.201349596978806e+01
s15         , -2.140988745272463e+01, -2.112948877391408e+01,  0.000000000000000e+00, -4.335178691046795e-01,  0.000000000000000e+00,  3.938837984233749e+01,  1.468322909220248e+01
s16         , -2.271802967642396e+01, -2.252856766816003e+01,  0.000000000000000e+00, -3.090157889164381e-01,  0.000000000000000e+00,  2.997982219496648e+01,  1.475658727713754e+01
s17         , -1.845283706311921e+01, -1.857255851790356e+01,  0.000000000000000e+00, -3.837363867847350e-01,  0.000000000000000e+00,  3.625227125734377e+01,  1.142800033320397e+01
s18         , -2.106370881996578e+01, -2.129401422300654e+01,  2.298091415603990e-02, -3.468838275151391e-01,  1.440329218106996e-01,  3.934080037443756e+01,  1.440824491533685e+01
s19         , -2.166440903696862e+01, -2.180954651798491e+01,  0.000000000000000e+00, -3.846333391097261e-01, -1.963470319634703e-01,  2.814056448908629e+01,  1.443051728603995e+01
s20         , -1.957524373940041e+01, -1.940997528629006e+01,  0.000000000000000e+00, -3.015319803111981e-01, -2.371541501976284e-02,  4.647645945865150e+01,  1.315052032586146e+01
s21         , -2.230012329283520e+01, -2.274439697365445e+01,  0.000000000000000e+00, -3.539791786674769e-01,  2.021276595744681e-01,  3.568963600668561e+01,  1.536721127393174e+01
s22         , -1.709175230426198e+01, -1.693368218059752e+01,  0.000000000000000e+00, -3.394672541777687e-01, -2.800000000000000e-02,  3.946028318806370e+01,  9.896851008472128e+00
s23         , -2.271630669020732e+01, -2.303773643377527e+01,  0.000000000000000e+00, -3.953092420358914e-01, -4.166666666666666e-02,  3.526445158755273e+01,  1.624440842103852e+01
s24         , -1.997593461761007e+01, -2.009130881449904e+01,  0.000000000000000e+00, -3.776295648241594e-01,  0.000000000000000e+00,  3.738779836801103e+01,  1.315785989508156e+01
s25         , -2.228124530569044e+01, -2.290555066674249e+01,  0.000000000000000e+00, -2.785004079954949e-01,  5.649717514124297e-03,  2.682807295193117e+01,  1.471194330614414e+01
s26         , -1.806502239865187e+01, -1.799984336051484e+01,  0.000000000000000e+00, -3.301165495789156e-01,  7.346938775510205e-02,  4.620556073517253e+01,  1.152546264842853e+01
s27         , -2.017409009594002e+01, -1.980058360470570e+01,  7.802400738688828e-02, -3.641088945052262e-01,  0.000000000000000e+00,  3.736615528610256e+01,  1.324859416106476e+01
s28         , -1.658938425028538e+01, -1.708623812345490e+01,  4.394768133174792e-02, -4.091986651180588e-01,  5.862068965517241e-02,  3.666234647258013e+01,  1.010943601151142e+01
s29         , -2.262132344831001e+01, -2.335441474059808e+01,  0.000000000000000e+00, -3.152607683589675e-01, -7.909604519774011e-02,  2.859111699459839e+01,  1.567002114573491e+01
s30         , -1.697997334312175e+01, -1.714166378826168e+01,  0.000000000000000e+00, -3.792587275624338e-01, -2.658227848101266e-01,  3.295627441066929e+01,  1.002858254282004e+01
s31         , -1.964904728113367e+01, -1.965766715499234e+01,  0.000000000000000e+00, -3.329103626147117e-01,  1.894736842105263e-01,  3.399611636219903e+01,  1.181998989834859e+01
s32         , -2.151059652715050e+01, -2.095304592078410e+01,  4.418418951290923e-02, -4.560831736502798e-01,  0.000000000000000e+00,  4.025447112845632e+01,  1.492192795742413e+01
s33         , -2.289264810431292e+01, -2.324096709778600e+01,  0.000000000000000e+00, -3.894824756460000e-01, -2.063492063492063e-01,  3.220675992277420e+01,  1.643154904597763e+01
s34         , -2.302504917991390e+01, -2.251321837403407e+01,  0.000000000000000e+00, -3.227030048160777e-01,  7.954545454545454e-02,  4.455272882346433e+01,  1.616633110132655e+01
s35         , -2.244061385591441e+01, -2.253643966053717e+01,  0.000000000000000e+00, -2.994700044061031e-01,  0.000000000000000e+00,  2.765019900405555e+01,  1.448683589230736e+01
s36         , -2.239655424600443e+01, -2.165271406294251e+01,  0.000000000000000e+00, -2.432166247466915e-01,  0.000000000000000e+00,  4.600628365664067e+01,  1.525928067599527e+01
s37         , -2.226102540809307e+01, -2.189491291232143e+01,  0.000000000000000e+00, -2.755059157063177e-01, -5.423728813559322e-02,  4.372660140687414e+01,  1.549818995129651e+01
s38         , -2.102436377352775e+01, -2.101313922252993e+01,  0.000000000000000e+00, -3.732926497894007e-01,  1.228070175438596e-01,  3.374403886463284e+01,  1.352045780437927e+01
s39         , -2.141661104833067e+01, -2.071115083738549e+01,  0.000000000000000e+00, -3.147730979364888e-01,  3.273542600896861e-01,  2.434654645438425e+01,  1.161713035157313e+01
s40         , -1.990275935468409e+01, -1.982280294355432e+01,  0.000000000000000e+00, -2.860543489033874e-01,  1.702127659574468e-01,  3.333985875176263e+01,  1.179759001050850e+01
s41         , -1.952311408648237e+01, -1.952069899566439e+01,  0.000000000000000e+00, -2.985565554500590e-01,  2.189054726368159e-01,  3.623062983869288e+01,  1.172877329673941e+01
s42         , -1.862175379272403e+01, -1.892357792731443e+01,  1.247637051039698e-01, -3.069767301053377e-01,  6.521739130434782e-02,  4.168258078995260e+01,  1.270312834940833e+01
s43         , -2.257821044890805e+01, -2.280041297252935e+01,  0.000000000000000e+00, -2.425345663989731e-01,  2.672811059907834e-01,  2.778993064193830e+01,  1.407890359041090e+01
s44         , -1.984867902879579e+01, -1.951661588101982e+01,  0.000000000000000e+00, -3.740362316013757e-01, -3.684210526315789e-02,  4.013106591802116e+01,  1.288399317036714e+01
s45         , -1.928264199244582e+01, -1.913044490036903e+01,  0.000000000000000e+00, -4.014814156723991e-01, -1.666666666666667e-01,  3.712538806347220e+01,  1.249624222608577e+01
s46         , -2.007096062658339e+01, -2.028525339643326e+01,  0.000000000000000e+00, -3.343672691912639e-01,  0.000000000000000e+00,  4.292613046218703e+01,  1.379212732718986e+01
s47         , -1.842882744186564e+01, -1.852574945470229e+01,  3.506099464345915e-02, -4.455962803941608e-01,  0.000000000000000e+00,  3.674722537879586e+01,  1.185448877277465e+01
s48         , -1.712958329507449e+01, -1.689626684778025e+01,  0.000000000000000e+00, -3.925898175911589e-01,  0.000000000000000e+00,  4.409123992202438e+01,  1.047898688927233e+01
s49         , -2.142142340445580e+01, -2.175585802578859e+01,  0.000000000000000e+00, -3.769330315407132e-01,  0.000000000000000e+00,  4.513997850794564e+01,  1.575711280873738e+01
s50         , -2.022197746600499e+01, -2.038836570532234e+01,  0.000000000000000e+00, -3.009789092410951e-01,  0.000000000000000e+00,  4.542063862006720e+01,  1.404507687388660e+01
s51         , -2.208446385448407e+01, -2.243064863259128e+01,  0.000000000000000e+00, -2.948483434189449e-01, -1.959798994974874e-01,  3.073947576855190e+01,  1.504907950960228e+01
s52         , -2.030062191637932e+01, -1.988182515955651e+01,  0.000000000000000e+00, -3.477447359407730e-01,  0.000000000000000e+00,  4.487465519166598e+01,  1.361040272199163e+01
s53         , -1.881589086732163e+01, -1.902823314752455e+01,  0.000000000000000e+00, -2.669962624506305e-01,  1.967213114754098e-01,  2.502463905645082e+01,  9.954128737823392e+00
s54         , -2.389190768082197e+01, -2.451431885188950e+01,  0.000000000000000e+00, -3.657107422996874e-01, -1.458333333333333e-01,  3.278356967276199e+01,  1.766207135869826e+01
s55         , -1.989931101552115e+01, -1.973282943664873e+01,  6.530502553077129e-02, -2.974041518904164e-01,  9.016393442622951e-02,  4.307757506656899e+01,  1.329227122811093e+01
s56         , -2.293632659980805e+01, -2.345610932045107e+01,  0.000000000000000e+00, -3.189304631059257e-01,  5.434782608695652e-02,  2.924138928351903e+01,  1.560949510283250e+01
s57         , -2.165250835772914e+01, -2.139191749827694e+01,  0.000000000000000e+00, -3.178314733044458e-01, -2.796610169491525e-01,  2.841293595912515e+01,  1.392820623909980e+01
s58         , -2.493828100106786e+01, -2.535286386832632e+01,  0.000000000000000e+00, -2.679386004193549e-01,  0.000000000000000e+00,  3.527284366941809e+01,  1.820064394160582e+01
s59         , -2.019609135900962e+01, -2.006288896388435e+01,  0.000000000000000e+00, -3.133269413319116e-01,  0.000000000000000e+00,  3.789128804508721e+01,  1.295033344640037e+01
s60         , -1.686951544328429e+01, -1.711436397233730e+01,  6.562668101129640e-02, -3.974039864180118e-01,  5.594405594405594e-02,  3.906394970804805e+01,  1.048032280800659e+01
s61         , -1.698686520707895e+01, -1.737956142121256e+01,  1.261749937369975e-01, -3.531811216066295e-01,  4.620462046204620e-02,  3.732438133598230e+01,  1.079565976127190e+01
s62         , -1.961666852236879e+01, -1.947675330824847e+01,  1.196581196581196e-02, -4.045029015224890e-01, -8.205128205128205e-02,  3.912112940049187e+01,  1.299883252854930e+01
s63         , -2.363642228074260e+01, -2.342442519438557e+01,  0.000000000000000e+00, -3.078739480790571e-01,  0.000000000000000e+00,  3.544370295652691e+01,  1.628810851264553e+01
s64         , -2.123215125329894e+01, -2.167775781469088e+01,  0.000000000000000e+00, -3.361731052219630e-01,  1.546391752577320e-01,  2.499016394232634e+01,  1.312514729915971e+01
s65         , -2.229595939650926e+01, -2.184343415412453e+01,  1.438904278239458e-02, -3.965689864943259e-01,  4.824561403508772e-02,  3.172412610721341e+01,  1.450854380874742e+01
s66         , -2.209517036440609e+01, -2.180560486489013e+01,  0.000000000000000e+00, -3.482562156236013e-01, -1.477832512315271e-02,  3.980761362678819e+01,  1.517719420649046e+01
s67         , -2.100952424313996e+01, -2.079943721942031e+01,  0.000000000000000e+00, -2.785644091607844e-01,  0.000000000000000e+00,  3.148574606421581e+01,  1.294673837424978e+01
s68         , -2.306714632630091e+01, -2.308302657270431e+01,  0.000000000000000e+00, -3.417777501800893e-01, -2.645502645502645e-02,  3.639502929812161e+01,  1.619168966157265e+01
s69         , -2.116954741071400e+01, -2.142324170770262e+01,  0.000000000000000e+00, -3.550791102276249e-01,  0.000000000000000e+00,  3.087106380418121e+01,  1.382629528419714e+01
s70         , -2.268552320802911e+01, -2.172695800177609e+01,  0.000000000000000e+00, -2.926649614492864e-01,  0.000000000000000e+00,  3.370986488235359e+01,  1.422727557521243e+01
s71         , -1.844586653395837e+01, -1.866729404659356e+01,  1.342177416458136e-01, -3.228506641779341e-01,  0.000000000000000e+00,  4.357266477744335e+01,  1.286009272831540e+01
s72         , -2.185924535832699e+01, -2.190574421681003e+01,  0.000000000000000e+00, -3.155380671642163e-01,  9.361702127659574e-02,  2.964122822317087e+01,  1.389870248804440e+01
s73         , -1.814705961150877e+01, -1.805428392933664e+01,  0.000000000000000e+00, -4.326780566691242e-01, -2.415254237288136e-01,  3.251155842509370e+01,  1.110820035458225e+01
s74         , -2.269683109870329e+01, -2.366314634952789e+01,  0.000000000000000e+00, -2.911002532227722e-01, -1.573033707865168e-01,  2.896699471755880e+01,  1.610214489007334e+01
s75         , -2.162544692540680e+01, -2.162743214029425e+01,  0.000000000000000e+00, -3.178394370066971e-01,  2.647058823529412e-01,  3.268627935628794e+01,  1.360487330389796e+01
s76         , -1.799713371423827e+01, -1.810623450430417e+01,  9.961734693877550e-02, -3.950623285096157e-01,  0.000000000000000e+00,  3.942701707420989e+01,  1.187926729201374e+01
s77         , -1.808839931225978e+01, -1.800953311391397e+01,  0.000000000000000e+00, -3.638593645109406e-01,  0.000000000000000e+00,  3.628673276874780e+01,  1.075533210664907e+01
s78         , -1.710463489071706e+01, -1.718898496204271e+01,  3.816738712428978e-02, -3.625951517296276e-01, -1.406844106463878e-01,  3.601094682212594e+01,  1.032654213885252e+01
s79         , -2.130172009097587e+01, -2.126089557486356e+01,  0.000000000000000e+00, -3.502822733371325e-01,  2.846975088967971e-02,  3.596433362585859e+01,  1.411475985979630e+01
s80         , -2.075517304342145e+01, -2.068463620504067e+01,  0.000000000000000e+00, -3.156453457198672e-01, -2.000000000000000e-01,  3.823748834792196e+01,  1.403962267054964e+01
s81         , -1.679587307458704e+01, -1.711678137710430e+01,  0.000000000000000e+00, -4.037627729542787e-01, -2.415254237288136e-01,  3.139348694713036e+01,  9.879901566191508e+00
s82         , -1.961963418382102e+01, -1.940281201398286e+01,  0.000000000000000e+00, -3.514991584398338e-01, -2.030456852791878e-02,  3.972811204197387e+01,  1.260779164185863e+01
s83         , -1.732943596118787e+01, -1.730913371896465e+01,  3.838416208228738e-02, -4.443266295740654e-01,  0.000000000000000e+00,  3.647107964249805e+01,  1.053245723854915e+01
s84         , -2.091958911511147e+01, -2.092770963535527e+01,  1.052549658169802e-01, -3.154058884957291e-01,  0.000000000000000e+00,  4.840705717084564e+01,  1.560159713860114e+01
s85         , -1.931803893900067e+01, -1.918338220228673e+01,  0.000000000000000e+00, -3.609923178510632e-01,  0.000000000000000e+00,  3.455310487172911e+01,  1.182534491088885e+01
s86         , -2.124992178205270e+01, -2.088881921274594e+01,  0.000000000000000e+00, -3.112309610729339e-01,  3.119266055045872e-01,  3.236112437565465e+01,  1.266431172306523e+01
s87         , -2.000999990609716e+01, -1.981665004175953e+01,  6.078603316326531e-02, -3.044046511047266e-01,  1.026785714285714e-01,  3.934712000320056e+01,  1.296666020769036e+01
s88         , -1.933594922663024e+01, -1.921033008495950e+01,  0.000000000000000e+00, -4.144125922612424e-01, -9.844559585492228e-02,  3.974709964728308e+01,  1.277466533661714e+01
s89         , -2.128477820873118e+01, -2.129179296514541e+01,  0.000000000000000e+00, -3.068517409951795e-01,  0.000000000000000e+00,  3.500701802174689e+01,  1.394607053773596e+01
s90         , -2.009844325702736e+01, -1.989012639002907e+01,  5.670418935242730e-02, -4.075133201630131e-01,  0.000000000000000e+00,  4.006112681076518e+01,  1.365830652508399e+01
s91         , -2.185233402642529e+01, -2.233764392727151e+01,  0.000000000000000e+00, -3.046749122506605e-01, -6.250000000000000e-02,  2.630002818797352e+01,  1.426784901333161e+01
s92         , -1.852873985612102e+01, -1.864779393399154e+01,  0.000000000000000e+00, -3.458660459769528e-01,  2.280701754385965e-01,  3.972529138174935e+01,  1.130834584278522e+01
s93         , -2.244477787769646e+01, -2.223546909787829e+01,  0.000000000000000e+00, -3.332135840904022e-01,  1.674008810572687e-01,  3.622147592102404e+01,  1.486698731291654e+01
s94         , -2.069748145715988e+01, -2.065334517852477e+01,  0.000000000000000e+00, -3.516862412006372e-01, -5.500000000000000e-02,  3.461337073992595e+01,  1.348214843596203e+01
s95         , -1.839144268754908e+01, -1.822208277721122e+01,  0.000000000000000e+00, -3.188424086362014e-01,  0.000000000000000e+00,  4.303379176999875e+01,  1.152998821423509e+01
s96         , -2.061908691885885e+01, -2.044313872010221e+01,  0.000000000000000e+00, -3.351031279633168e-01, -9.268292682926829e-02,  4.020749404701838e+01,  1.385401409772986e+01
s97         , -2.336181657728519e+01, -2.355402336705343e+01,  0.000000000000000e+00, -4.367630229347275e-01,  0.000000000000000e+00,  3.509680815955303e+01,  1.685155949830643e+01
s98         , -1.913590175727989e+01, -1.908836178131396e+01,  0.000000000000000e+00, -3.420507440347572e-01,  2.135922330097087e-01,  3.451455104161556e+01,  1.124957011796191e+01
s99         , -1.764848235022367e+01, -1.813651097844407e+01,  0.000000000000000e+00, -3.517304272192308e-01,  2.173913043478261e-01,  4.406566424810769e+01,  1.125455758320133e+01
s100        , -2.003395952271198e+01, -2.014553727150204e+01,  0.000000000000000e+00, -2.631194788500860e-01,  2.574257425742574e-01,  3.465860015424605e+01,  1.203667478368263e+01
s101        , -2.047737186068138e+01, -2.024390223672963e+01,  0.000000000000000e+00, -3.469457800213487e-01,  0.000000000000000e+00,  3.476184702822547e+01,  1.293711721418137e+01
s102        , -1.813404261594337e+01, -1.813190625899320e+01,  3.340614843625126e-02, -3.338793170134927e-01,  1.861313868613139e-01,  4.922072484579974e+01,  1.197914028615624e+01
s103        , -2.094885731266024e+01, -2.047585823806087e+01,  0.000000000000000e+00, -4.040905782261012e-01,  0.000000000000000e+00,  3.374257429047110e+01,  1.328383059938385e+01
s104        , -1.695125455205811e+01, -1.700134429202310e+01,  0.000000000000000e+00, -3.907773222716503e-01,  1.034482758620690e-01,  3.778656358452141e+01,  9.730178352806050e+00
s105        , -2.089913046364001e+01, -2.136933807538865e+01,  0.000000000000000e+00, -2.963096496090127e-01, -9.691629955947136e-02,  3.581331917351442e+01,  1.425862425174133e+01
s106        , -2.193421435204462e+01, -2.226635012138388e+01,  0.000000000000000e+00, -3.154064440395070e-01, -3.448275862068965e-02,  2.683047557047490e+01,  1.423241023366987e+01
s107        , -1.938858975045087e+01, -1.901962905979631e+01,  0.000000000000000e+00, -3.925767526780404e-01, -1.167512690355330e-01,  4.594447022620808e+01,  1.317548290753482e+01
s108        , -2.184761912256448e+01, -2.227121169348537e+01,  0.000000000000000e+00, -2.927680953995777e-01,  7.547169811320754e-02,  2.811777235659516e+01,  1.408474671757332e+01
s109        , -1.765266017099491e+01, -1.790977521688045e+01,  1.415841920892426e-01, -3.546826335959594e-01,  0.000000000000000e+00,  3.898748484691828e+01,  1.172185806929322e+01
s110        , -2.222643790681205e+01, -2.144574676922349e+01,  0.000000000000000e+00, -2.720370630435692e-01,  0.000000000000000e+00,  4.845575802017033e+01,  1.539642090794856e+01
s111        , -2.198367498730207e+01, -2.153075627372618e+01,  0.000000000000000e+00, -4.121290924414748e-01,  0.000000000000000e+00,  2.982708860426306e+01,  1.403630411474320e+01
s112        , -2.341727175416096e+01, -2.343277573166722e+01,  0.000000000000000e+00, -2.221094631641916e-01,  1.111111111111111e-01,  2.727685377341200e+01,  1.492583563625486e+01
s113        , -2.064750776227555e+01, -2.047226387588798e+01,  1.325443786982249e-02, -3.197587765031191e-01,  1.589743589743590e-01,  3.408533351823488e+01,  1.279254945745329e+01
s114        , -2.335281852671257e+01, -2.336077096246461e+01,  0.000000000000000e+00, -2.891506947139614e-01, -7.929515418502203e-02,  3.197256146660522e+01,  1.593827111771199e+01
s115        , -2.467653405274963e+01, -2.480604792577235e+01,  0.000000000000000e+00, -2.949878262155542e-01, -1.860465116279070e-01,  3.932202671421314e+01,  1.848381815774889e+01
s116        , -2.119630992652875e+01, -2.162729674415758e+01,  0.000000000000000e+00, -2.046632724030177e-01,  3.290598290598291e-01,  2.902280922962479e+01,  1.269541427842483e+01
s117        , -1.681518237222159e+01, -1.698544884787997e+01,  0.000000000000000e+00, -3.745403899270415e-01, -2.500000000000000e-01,  3.593849197691696e+01,  1.012650943718846e+01
s118        , -1.725426000439147e+01, -1.750287535110713e+01,  0.000000000000000e+00, -3.984790029612738e-01, -2.127659574468085e-02,  3.686411377428641e+01,  1.043488529488588e+01
s119        , -2.026224064054247e+01, -2.077352810584650e+01,  0.000000000000000e+00, -2.571208354725983e-01,  1.245551601423488e-01,  4.056900842814088e+01,  1.355969171211263e+01
s120        , -2.061376236446881e+01, -2.054484100953291e+01,  0.000000000000000e+00, -3.284639700477711e-01,  1.135135135135135e-01,  3.268677462068624e+01,  1.276356997028038e+01
s121        , -2.090204853596659e+01, -2.129238251610983e+01,  0.000000000000000e+00, -3.423436139191122e-01,  1.036269430051814e-02,  3.230542902349877e+01,  1.377091967385798e+01
s122        , -1.679179791839329e+01, -1.694586396330529e+01,  6.477777777777777e-02, -4.835013080183324e-01,  0.000000000000000e+00,  3.382224526547675e+01,  1.015785824080087e+01
s123        , -1.729435756680531e+01, -1.768964203915361e+01,  0.000000000000000e+00, -3.821652626149307e-01,  1.227436823104693e-01,  4.053132992101108e+01,  1.069064870595319e+01
s124        , -1.927065840811719e+01, -1.965679182482701e+01,  0.000000000000000e+00, -2.643461069077919e-01, -1.231527093596059e-01,  3.504069585291239e+01,  1.227181204948513e+01
s125        , -2.074667074869674e+01, -2.046875150251217e+01,  0.000000000000000e+00, -3.584729292267710e-01,  0.000000000000000e+00,  4.845076757544759e+01,  1.465441369143456e+01
s126        , -1.981090987888966e+01, -1.969632861177829e+01,  4.894440791876689e-02, -2.826095853532279e-01,  1.880341880341880e-01,  3.978693254970972e+01,  1.257603910863909e+01
s127        , -1.791042209268825e+01, -1.800705818569563e+01,  0.000000000000000e+00, -3.571902592328239e-01,  2.179487179487180e-01,  4.243919799207998e+01,  1.096342074710310e+01
s128        , -2.199486439730610e+01, -2.206033566669735e+01,  2.700000000000000e-03, -3.817212183872184e-01,  7.000000000000001e-02,  2.802171420581671e+01,  1.419178696268343e+01
s129        , -1.847106084369403e+01, -1.843527133596950e+01,  0.000000000000000e+00, -3.143312904993812e-01,  0.000000000000000e+00,  3.822946541455927e+01,  1.123963188621170e+01
s130        , -2.183307419908922e+01, -2.162952146668965e+01,  0.000000000000000e+00, -1.976756732939450e-01,  2.890995260663507e-01,  2.310295518175971e+01,  1.212772141001261e+01
s131        , -1.937195493711046e+01, -1.921105706498750e+01,  0.000000000000000e+00, -3.655651575975433e-01, -1.750000000000000e-01,  3.750835513000409e+01,  1.251039480543867e+01
s132        , -1.756898825137140e+01, -1.782156961595158e+01,  0.000000000000000e+00, -3.443147577642966e-01, -1.687242798353910e-01,  3.514384268359734e+01,  1.068116876943261e+01
s133        , -1.952720456066259e+01, -1.961181289403464e+01,  0.000000000000000e+00, -3.578335717073189e-01,  7.522123893805309e-02,  3.641876544796675e+01,  1.232858313110352e+01
s134        , -1.792604080418195e+01, -1.807283811441015e+01,  6.964526336507745e-03, -4.561097175423694e-01,  0.000000000000000e+00,  3.541778413165694e+01,  1.110242516566509e+01
s135        , -2.163690184151209e+01, -2.198530780710428e+01,  0.000000000000000e+00, -2.863107362626592e-01,  8.494208494208494e-02,  4.106440200678422e+01,  1.509311774902272e+01
s136        , -2.266590946104735e+01, -2.268757222170957e+01,  0.000000000000000e+00, -3.068109298395514e-01,  7.407407407407407e-02,  3.555985146117477e+01,  1.536496353258194e+01
s137        , -1.871948299194560e+01, -1.903672312605250e+01,  0.000000000000000e+00, -3.137692783561838e-01,  2.464454976303317e-01,  3.242345033701329e+01,  1.081208091250872e+01
s138        , -2.098569970792443e+01, -2.086483497976613e+01,  0.000000000000000e+00, -2.917367290583949e-01, -5.603448275862069e-02,  3.739912327132620e+01,  1.378917639300211e+01
s139        , -1.946420871832499e+01, -1.952758582270643e+01,  0.000000000000000e+00, -3.825091928011856e-01, -4.040404040404041e-02,  3.647451468990533e+01,  1.254960745678858e+01
s140        , -1.890485827097119e+01, -1.901170145786347e+01,  6.222222222222222e-02, -4.244074702806337e-01,  0.000000000000000e+00,  4.069398471764364e+01,  1.287274819122136e+01
