# c0 + a0 * (face-area-avg * NBI) + a1 * (P + B) + a2 * (AAV * E_T) + a3 * (Al + O) + a4 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.293994236610423; Max AE: 1.64253612048114
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      c0
# all ,  1.091020500462270e+00,  2.079814199320081e+00,  5.660807286367001e-03, -1.522534404028936e+00, -8.018099779108117e-01, -1.262761384563423e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; A^2;                                              32|4|mult; (face-area-avg * NBI); $\left(face-area-avg NBI\right)$; (face_sub_area_sub_avg .* NBI); (newdata$face_sub_area_sub_avg * newdata$NBI); face-area-avg,NBI
# 1;  1; Unitless;                                         16|8|add; (P + B); $\left(P + B\right)$; (P + B); (newdata$P + newdata$B); P,B
# 2;  1; A^3;                                              1|0|mult; (AAV * E_T); $\left(AAV E_{T}\right)$; (AAV .* E_T); (newdata$AAV * newdata$E_T); AAV,E_T
# 3;  1; Unitless;                                         14|11|add; (Al + O); $\left(Al + O\right)$; (Al + O); (newdata$Al + newdata$O); Al,O
# 4;  1; Unitless;                                         11|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      
s262        , -2.014040040752147e+01, -2.021048131304356e+01,  1.187429844348328e+00,  0.000000000000000e+00,  2.296391093989796e+02,  5.291479820627802e-01,  1.168939619719242e+01
s263        , -1.686996628366655e+01, -1.696654720543795e+01,  1.801935569173537e+00,  0.000000000000000e+00,  3.210094279173418e+02,  0.000000000000000e+00,  1.012965008990526e+01
s264        , -2.074271161967796e+01, -2.019303580313358e+01,  1.630820574354267e+00,  0.000000000000000e+00,  2.105606278130761e+02,  4.234234234234234e-01,  1.233702163320824e+01
s265        , -2.059536695716665e+01, -2.062765175399603e+01,  1.380167943169384e+00,  0.000000000000000e+00,  2.041404747565784e+02,  4.084507042253521e-01,  1.252110767193357e+01
s266        , -2.198651133619990e+01, -2.185638303576553e+01,  1.324807415706573e+00,  4.072398190045249e-02,  1.773914312255013e+02,  5.067873303167421e-01,  1.370828178612517e+01
s267        , -1.899333543245141e+01, -1.896041152988354e+01,  1.457716585836850e+00,  1.388888888888889e-02,  2.909819830308154e+02,  5.092592592592592e-02,  1.187530635607446e+01
s268        , -1.857298059991068e+01, -1.868737577530852e+01,  1.331335823211133e+00,  0.000000000000000e+00,  2.820320867539556e+02,  2.289719626168224e-01,  1.092551657896158e+01
s269        , -2.106917022960664e+01, -2.075757480651961e+01,  1.238883332229455e+00,  1.299435028248588e-01,  3.079019739198038e+02,  0.000000000000000e+00,  1.433611512757188e+01
s270        , -1.920756052964929e+01, -1.911911526932994e+01,  1.458295271850403e+00,  1.730769230769231e-01,  2.277478225251243e+02,  0.000000000000000e+00,  1.213720969370208e+01
s271        , -1.965184309682283e+01, -1.948231162525953e+01,  1.590713239803936e+00,  1.128205128205128e-01,  3.251293356276329e+02,  0.000000000000000e+00,  1.330157898392447e+01
s272        , -2.112049940018463e+01, -2.067696130808751e+01,  1.140386075003299e+00,  9.142857142857143e-02,  2.910834976682505e+02,  5.142857142857143e-02,  1.378525163006306e+01
s273        , -1.945398506004425e+01, -1.961720546885553e+01,  1.392034160866034e+00,  0.000000000000000e+00,  2.421384410778902e+02,  2.742616033755274e-01,  1.180012224273201e+01
s274        , -2.135203005648119e+01, -2.141367233514495e+01,  1.271455862218184e+00,  2.535885167464115e-01,  1.734715953232652e+02,  4.641148325358851e-01,  1.368905185984844e+01
s275        , -2.088724638081418e+01, -2.115305313669088e+01,  1.296880550032118e+00,  4.035874439461883e-02,  2.595774244611758e+02,  3.721973094170403e-01,  1.362796188071177e+01
s276        , -1.839432489855567e+01, -1.858738538433407e+01,  1.684542561083102e+00,  0.000000000000000e+00,  3.026707383899542e+02,  0.000000000000000e+00,  1.186191615221904e+01
s277        , -2.199306195501885e+01, -2.035052583453771e+01,  1.154241542653646e+00,  5.785123966942149e-02,  1.282001053510648e+02,  8.512396694214877e-01,  1.064118388010568e+01
s278        , -2.276883612887764e+01, -2.282739640711224e+01,  1.481513043577591e+00,  0.000000000000000e+00,  3.490320786197075e+02,  2.878787878787879e-01,  1.665437199173823e+01
s279        , -2.262380984036664e+01, -2.271171936768449e+01,  1.713269023236512e+00,  1.411290322580645e-01,  2.275240222602697e+02,  3.709677419354839e-01,  1.617589973297932e+01
s280        , -1.620731240668889e+01, -1.635929919363512e+01,  1.894494588028601e+00,  2.087227414330218e-01,  3.177297506220543e+02,  0.000000000000000e+00,  1.001649943450639e+01
s281        , -2.072632910940930e+01, -2.016187187846501e+01,  1.234525816236618e+00,  8.936170212765958e-02,  1.373448453270428e+02,  6.936170212765957e-01,  1.096074370340589e+01
s282        , -1.840721485531197e+01, -1.900611176049517e+01,  1.552803365503546e+00,  0.000000000000000e+00,  2.007734246258927e+02,  3.489361702127660e-01,  1.082290168487959e+01
s283        , -1.945843055355910e+01, -1.981537576118717e+01,  1.565530527257503e+00,  0.000000000000000e+00,  3.697041792674121e+02,  0.000000000000000e+00,  1.370475827117980e+01
s284        , -2.290375248734285e+01, -2.327369086852671e+01,  1.902030327047380e+00,  1.622641509433962e-01,  2.877296426752084e+02,  3.886792452830189e-01,  1.757986968282270e+01
s285        , -2.162506652538119e+01, -2.131117852573721e+01,  1.519399623767614e+00,  0.000000000000000e+00,  2.489261964178922e+02,  3.551401869158878e-01,  1.398045821386913e+01
s286        , -2.308167299949378e+01, -2.374198550894710e+01,  1.315281787764444e+00,  1.179775280898876e-01,  2.118902014633536e+02,  3.595505617977528e-01,  1.677053698787324e+01
s287        , -1.888746545864790e+01, -1.910350398653234e+01,  1.291395542894281e+00,  0.000000000000000e+00,  3.217806413300631e+02,  3.000000000000000e-01,  1.153590911196497e+01
s288        , -2.031934863671701e+01, -2.016170792324349e+01,  1.752138440527776e+00,  2.941176470588235e-02,  3.290906362507445e+02,  0.000000000000000e+00,  1.418017114594138e+01
s289        , -2.410980627565496e+01, -2.452730210652401e+01,  1.229183747299584e+00,  1.297297297297297e-01,  2.209313875842190e+02,  4.648648648648649e-01,  1.752715020740317e+01
s290        , -2.087284446952964e+01, -2.047431119785393e+01,  1.330713445909745e+00,  1.129943502824859e-01,  3.387058623138562e+02,  0.000000000000000e+00,  1.428130003977539e+01
s291        , -2.204275686911580e+01, -2.137289697307963e+01,  9.991684218723834e-01,  0.000000000000000e+00,  1.388984743675379e+02,  8.839285714285714e-01,  1.156865398252174e+01
s292        , -1.820983264392220e+01, -1.852406849820338e+01,  1.451089847233059e+00,  0.000000000000000e+00,  2.135449525784057e+02,  2.427983539094650e-01,  1.037501606308570e+01
s293        , -1.668568749246811e+01, -1.661206338567075e+01,  1.975912446384767e+00,  1.088709677419355e-01,  2.842772534437300e+02,  4.032258064516129e-02,  9.870777815383827e+00
s294        , -2.280852590517532e+01, -2.342826018321977e+01,  1.169572378224566e+00,  1.612903225806452e-01,  1.955196821025921e+02,  4.946236559139785e-01,  1.592128526921126e+01
s295        , -1.673628435422914e+01, -1.737446231949322e+01,  1.562763157207566e+00,  1.072796934865900e-01,  2.656768558290919e+02,  1.877394636015326e-01,  9.844081330949466e+00
s296        , -2.103716924286631e+01, -2.083473064429324e+01,  1.319226625679728e+00,  0.000000000000000e+00,  1.584084552700338e+02,  6.483050847457628e-01,  1.191812685957452e+01
s297        , -2.124288787488653e+01, -2.123898989230407e+01,  1.203760607587438e+00,  0.000000000000000e+00,  2.636574444138176e+02,  3.259668508287293e-01,  1.362033659538016e+01
s298        , -2.177880180045448e+01, -2.144263818294280e+01,  1.755736803102829e+00,  1.854545454545455e-01,  1.998066451164381e+02,  5.636363636363636e-01,  1.420435221708238e+01
s299        , -1.893486515270964e+01, -1.908371724524255e+01,  1.396940299016116e+00,  1.240310077519380e-01,  3.047322835869560e+02,  6.589147286821706e-02,  1.230074995758987e+01
s300        , -1.774017522269403e+01, -1.796744027084457e+01,  1.487614015286201e+00,  3.781512605042017e-02,  3.314134656961691e+02,  2.394957983193277e-01,  1.066701544411830e+01
s301        , -2.283171483494903e+01, -2.297456896862734e+01,  1.372751524719755e+00,  1.287128712871287e-01,  2.004867803085848e+02,  5.049504950495050e-01,  1.556287263236856e+01
s302        , -1.721456897049112e+01, -1.714183186100392e+01,  1.678508496353551e+00,  1.936936936936937e-01,  2.582029677632989e+02,  0.000000000000000e+00,  1.023932048366665e+01
s303        , -2.130552121943375e+01, -2.084325240096206e+01,  1.200482822385599e+00,  1.135371179039301e-01,  1.498620259695710e+02,  6.812227074235808e-01,  1.193884004737933e+01
s304        , -2.313677054561944e+01, -2.316762528464584e+01,  1.458291932119327e+00,  0.000000000000000e+00,  2.889987303252903e+02,  3.041474654377880e-01,  1.659237143147819e+01
s305        , -1.858159986173835e+01, -1.860658423681033e+01,  1.674338261000551e+00,  7.555555555555556e-02,  3.032089399498384e+02,  4.888888888888889e-02,  1.197892505927130e+01
s306        , -2.163460095493751e+01, -2.136138155433224e+01,  1.428308983072835e+00,  1.590909090909091e-01,  2.918263293171323e+02,  1.863636363636364e-01,  1.495515086567969e+01
s307        , -1.987289536762319e+01, -2.011387373937058e+01,  1.417527314304758e+00,  1.064638783269962e-01,  3.426215792755661e+02,  0.000000000000000e+00,  1.396060336024161e+01
s308        , -2.028550026196297e+01, -1.980101706880946e+01,  1.117665612319894e+00,  0.000000000000000e+00,  1.241004091571780e+02,  7.665198237885462e-01,  9.887947561896846e+00
s309        , -2.129242792516701e+01, -2.070706357919428e+01,  2.173996082125567e+00,  1.982248520710059e-01,  3.641076958881980e+02,  3.846153846153846e-01,  1.538911783530099e+01
s310        , -1.894855963686166e+01, -1.919168041006154e+01,  1.531345309953560e+00,  0.000000000000000e+00,  3.391163893261772e+02,  3.225806451612903e-02,  1.260317841366193e+01
s311        , -2.010039836844276e+01, -2.014730595559644e+01,  1.594257878614388e+00,  0.000000000000000e+00,  2.985942096269702e+02,  0.000000000000000e+00,  1.365578468430495e+01
s312        , -1.830057188159682e+01, -1.846376345476010e+01,  1.641987786646401e+00,  5.045871559633028e-02,  2.878651182619596e+02,  0.000000000000000e+00,  1.167619001497639e+01
s313        , -1.990312271450173e+01, -1.969514085188504e+01,  1.204205806744820e+00,  0.000000000000000e+00,  2.934300063957544e+02,  1.481481481481481e-01,  1.224333765408960e+01
s314        , -1.980645538479249e+01, -1.959380613486199e+01,  1.332434548892831e+00,  0.000000000000000e+00,  2.955757138973691e+02,  0.000000000000000e+00,  1.258789879217502e+01
s315        , -1.914671781515828e+01, -1.955929512252860e+01,  1.939189896903840e+00,  8.921933085501858e-02,  2.602977816718860e+02,  3.903345724907063e-01,  1.261163477864707e+01
s316        , -2.257620253811652e+01, -2.229183427597845e+01,  1.399302085262531e+00,  1.217391304347826e-01,  1.900033189653008e+02,  5.391304347826087e-01,  1.459050189359800e+01
s317        , -1.647333233405121e+01, -1.639620871284188e+01,  1.724148492504596e+00,  1.238938053097345e-01,  2.835182875086140e+02,  5.752212389380531e-02,  9.259943744194796e+00
s318        , -2.027102701488289e+01, -2.005343578813277e+01,  1.171037288395614e+00,  5.339805825242718e-02,  2.949745109343643e+02,  1.650485436893204e-01,  1.276238476361241e+01
s319        , -1.996146248057647e+01, -1.989086659924699e+01,  1.332276297418439e+00,  0.000000000000000e+00,  2.272036337605638e+02,  2.189054726368159e-01,  1.205978803572949e+01
s320        , -2.548773082504399e+01, -2.528095126415543e+01,  1.240179998675307e+00,  2.058823529411765e-01,  2.260275592797870e+02,  5.798319327731093e-01,  1.849725129301717e+01
s321        , -1.727661852750149e+01, -1.738400733633534e+01,  1.717284025986701e+00,  1.728813559322034e-01,  3.231739554517372e+02,  0.000000000000000e+00,  1.099883063540610e+01
s322        , -2.011073789818953e+01, -2.030622456624097e+01,  1.249413865440704e+00,  2.346938775510204e-01,  2.391702069008009e+02,  1.836734693877551e-01,  1.322522054623737e+01
s323        , -2.178223238748198e+01, -2.158698875425709e+01,  1.342076947808739e+00,  0.000000000000000e+00,  2.666432578500482e+02,  2.153846153846154e-01,  1.447362130862317e+01
s324        , -1.879130547869734e+01, -1.878873969836232e+01,  1.680019973416380e+00,  1.562500000000000e-02,  3.427451251054063e+02,  0.000000000000000e+00,  1.243034329568784e+01
s325        , -2.032679436678044e+01, -1.997073809345004e+01,  1.262546509888878e+00,  0.000000000000000e+00,  2.958992453717897e+02,  0.000000000000000e+00,  1.296518784189929e+01
s326        , -2.071891083121713e+01, -2.045605056473613e+01,  1.294926607378242e+00,  1.502145922746781e-01,  1.513320663146552e+02,  5.665236051502146e-01,  1.190775480906385e+01
s327        , -1.834375983430116e+01, -1.872555973213269e+01,  1.539265466421911e+00,  2.189781021897810e-01,  3.312646608078160e+02,  0.000000000000000e+00,  1.260644730843445e+01
s328        , -2.099505369246730e+01, -2.085610051896858e+01,  1.448688055438333e+00,  2.449799196787149e-01,  1.660547723845013e+02,  4.618473895582329e-01,  1.316443243700744e+01
s329        , -2.140321290954873e+01, -2.104179611467695e+01,  1.625968163979246e+00,  5.882352941176471e-02,  1.902713560932357e+02,  6.360294117647058e-01,  1.299460219426232e+01
s330        , -2.114112529442132e+01, -2.140048191254941e+01,  1.269513838917899e+00,  3.449781659388647e-01,  1.805652172792527e+02,  5.021834061135371e-01,  1.388480795970728e+01
s331        , -1.934637322166436e+01, -1.958143796227742e+01,  1.585885863288729e+00,  2.159090909090909e-01,  2.730411110129302e+02,  2.272727272727273e-01,  1.288673344920433e+01
s332        , -1.962462779654497e+01, -1.987676149736829e+01,  1.920590617549223e+00,  1.293103448275862e-01,  2.479989158166364e+02,  3.017241379310345e-01,  1.316768543641335e+01
s333        , -2.293624249800790e+01, -2.330521057790287e+01,  1.281319964958505e+00,  2.717391304347826e-02,  1.978245965019522e+02,  4.293478260869565e-01,  1.571221386581282e+01
s334        , -1.807355423930957e+01, -1.793801313679434e+01,  1.742003699736857e+00,  4.954954954954955e-02,  3.240549166812033e+02,  0.000000000000000e+00,  1.140971998570818e+01
s335        , -1.850164643907080e+01, -1.869484066993135e+01,  1.619665913120779e+00,  1.250000000000000e-02,  3.026401953226537e+02,  1.166666666666667e-01,  1.171832763968810e+01
s336        , -2.151296308555482e+01, -2.109589868222700e+01,  1.835962556978577e+00,  6.637168141592921e-02,  2.803143199179879e+02,  3.362831858407080e-01,  1.457228188273385e+01
s337        , -1.775953587894473e+01, -1.665327366246604e+01,  2.154090192917138e+00,  0.000000000000000e+00,  1.931934039611036e+02,  4.169381107491857e-01,  8.524020124833086e+00
s338        , -2.118082550420247e+01, -2.137074819155529e+01,  1.703758603012453e+00,  8.936170212765958e-02,  2.403121368430237e+02,  4.893617021276596e-01,  1.422171914604862e+01
s339        , -1.761381998690202e+01, -1.809769684541388e+01,  1.572783301125179e+00,  2.410423452768730e-01,  3.377107022435976e+02,  0.000000000000000e+00,  1.197173967003016e+01
s340        , -1.906967392812366e+01, -1.922968233116478e+01,  1.457127682332168e+00,  0.000000000000000e+00,  2.973900642100903e+02,  1.792452830188679e-01,  1.197588662588536e+01
s341        , -2.371082699534004e+01, -2.376267391580362e+01,  1.375028637586037e+00,  1.574074074074074e-01,  2.124084590381794e+02,  4.212962962962963e-01,  1.686632529311710e+01
s342        , -1.901967676945428e+01, -1.932634316869100e+01,  1.672209206756785e+00,  0.000000000000000e+00,  3.265517940763471e+02,  5.263157894736842e-02,  1.283540678940368e+01
s343        , -1.943128604912865e+01, -1.931836399182649e+01,  1.173583750431886e+00,  0.000000000000000e+00,  2.585005678624743e+02,  2.876712328767123e-01,  1.122022283801668e+01
s344        , -2.171448714042025e+01, -2.187105005828546e+01,  1.821536828236042e+00,  1.775362318840580e-01,  2.171792134887662e+02,  4.094202898550725e-01,  1.522314032500174e+01
s345        , -1.896311499883081e+01, -1.880886318976652e+01,  1.346751994933725e+00,  0.000000000000000e+00,  2.801571164410228e+02,  0.000000000000000e+00,  1.151956084381350e+01
s346        , -2.211462969107367e+01, -2.197749606826429e+01,  1.371563647156952e+00,  4.739336492890996e-02,  1.978221507927627e+02,  4.928909952606635e-01,  1.411088108066717e+01
s347        , -1.640817037109120e+01, -1.694169383810019e+01,  1.827572490866709e+00,  8.450704225352113e-02,  2.895262152712046e+02,  1.549295774647887e-01,  9.836276308463226e+00
s348        , -2.058778590237884e+01, -2.061016224244391e+01,  1.338984505974399e+00,  5.263157894736842e-02,  2.811510085804533e+02,  1.531100478468899e-01,  1.360833428236837e+01
s349        , -1.918353701640313e+01, -1.932362862156215e+01,  1.388868175329461e+00,  0.000000000000000e+00,  3.216449250280938e+02,  0.000000000000000e+00,  1.251177790155898e+01
s350        , -2.047073332015930e+01, -2.047004149686648e+01,  1.917695929879371e+00,  9.691629955947137e-02,  2.635281478283068e+02,  2.775330396475771e-01,  1.397521842746461e+01
s351        , -2.167714580870165e+01, -2.183517744941457e+01,  1.456848208253426e+00,  1.270718232044199e-01,  2.418005752307312e+02,  3.591160220994475e-01,  1.482061951595202e+01
s352        , -2.086238589025425e+01, -2.056032027520314e+01,  1.551853996370294e+00,  3.431372549019608e-02,  3.790807585012199e+02,  6.372549019607843e-02,  1.464942607231303e+01
s353        , -1.920058764071421e+01, -1.927053845441498e+01,  1.738868492723767e+00,  6.049822064056939e-02,  2.812372667491511e+02,  0.000000000000000e+00,  1.279345617001628e+01
s354        , -2.053223705409261e+01, -2.099719434614518e+01,  1.312839892060987e+00,  2.538071065989848e-02,  1.878288946659466e+02,  6.192893401015229e-01,  1.244069919676819e+01
s355        , -1.704257081119439e+01, -1.723513054365033e+01,  1.426704438504695e+00,  3.057851239669421e-01,  2.457092426754980e+02,  0.000000000000000e+00,  1.021559924198003e+01
s356        , -2.127143545968418e+01, -2.109711195015875e+01,  1.655540992131786e+00,  8.461538461538462e-02,  2.023013125309483e+02,  4.461538461538462e-01,  1.361621332887939e+01
s357        , -1.906625211198675e+01, -1.949817618508609e+01,  1.509468473274435e+00,  7.299270072992700e-02,  3.123416325628437e+02,  9.854014598540146e-02,  1.283010932070438e+01
s358        , -2.032987192881253e+01, -1.987139409905873e+01,  1.145034732692470e+00,  1.333333333333333e-01,  2.637040205013682e+02,  3.076923076923077e-02,  1.274151718007906e+01
s359        , -2.136102912880764e+01, -2.130518828054509e+01,  1.610938723051718e+00,  0.000000000000000e+00,  2.277054154952050e+02,  3.190476190476190e-01,  1.401625998056094e+01
s360        , -1.881386071055488e+01, -1.871438545890340e+01,  1.376741424133666e+00,  0.000000000000000e+00,  3.049779014187645e+02,  1.494845360824742e-01,  1.133392045330953e+01
s361        , -2.182643688719446e+01, -2.140945567973047e+01,  1.384408307592181e+00,  3.493449781659388e-02,  1.797957208158737e+02,  5.545851528384279e-01,  1.314317754194726e+01
s362        , -2.091897008712596e+01, -2.085638662359593e+01,  1.162467854226233e+00,  1.761658031088083e-01,  3.071250585522435e+02,  0.000000000000000e+00,  1.446978369650596e+01
s363        , -1.798497754334610e+01, -1.800582280707354e+01,  1.612816047587924e+00,  2.244897959183673e-01,  2.126229334032671e+02,  0.000000000000000e+00,  1.098556901423778e+01
s364        , -1.789393844733154e+01, -1.776694889710936e+01,  1.603256503995871e+00,  7.169811320754717e-02,  3.308012304394959e+02,  0.000000000000000e+00,  1.111265983191569e+01
s365        , -2.184332997178521e+01, -2.101403738035916e+01,  1.940445484679506e+00,  2.466216216216216e-01,  2.023195009479937e+02,  6.621621621621622e-01,  1.391045737583827e+01
s366        , -2.293131491804218e+01, -2.291286720976671e+01,  1.493600825123298e+00,  4.741379310344827e-02,  2.275891627598905e+02,  5.043103448275862e-01,  1.563203657952656e+01
s367        , -2.320311495695380e+01, -2.287822153479662e+01,  1.356819094792389e+00,  0.000000000000000e+00,  2.091996659068174e+02,  5.352112676056338e-01,  1.509121474547532e+01
s368        , -1.944159222026194e+01, -1.963324207504219e+01,  1.670837241293629e+00,  2.166064981949458e-02,  3.018503331807182e+02,  0.000000000000000e+00,  1.319803057663501e+01
s369        , -2.221834550731525e+01, -2.242093104545980e+01,  1.301586136519594e+00,  2.216981132075472e-01,  2.031508913017704e+02,  4.622641509433962e-01,  1.511661185039299e+01
s370        , -1.739352775780219e+01, -1.778708646681367e+01,  1.594789922067718e+00,  1.980198019801980e-01,  3.209530557386810e+02,  0.000000000000000e+00,  1.138439176858629e+01
s371        , -2.131349702655302e+01, -2.086576339969900e+01,  1.176212803270308e+00,  0.000000000000000e+00,  3.086449462020038e+02,  4.469273743016760e-02,  1.396908927790588e+01
s372        , -2.230067528571091e+01, -2.179516750830427e+01,  1.568291460078885e+00,  6.122448979591837e-02,  2.342482128249409e+02,  3.826530612244898e-01,  1.465354538192490e+01
s373        , -1.609460498694387e+01, -1.625825960598344e+01,  1.917618521766409e+00,  1.644736842105263e-02,  3.159977080471456e+02,  0.000000000000000e+00,  9.410978518745713e+00
s374        , -1.846307154319872e+01, -1.894691785400213e+01,  1.871389508214130e+00,  9.836065573770492e-02,  2.359010383477480e+02,  4.508196721311475e-01,  1.149225168605967e+01
s375        , -2.092466765927065e+01, -2.065093736503579e+01,  1.131970856400621e+00,  2.346938775510204e-01,  2.916745189076022e+02,  0.000000000000000e+00,  1.421478922008639e+01
s376        , -2.335896110191541e+01, -2.394895591992602e+01,  1.249458069200183e+00,  1.702127659574468e-01,  2.090250298014971e+02,  4.042553191489361e-01,  1.696947596682559e+01
s377        , -2.209438728501526e+01, -2.264209606262277e+01,  1.156925129391482e+00,  1.515151515151515e-01,  1.919757194500641e+02,  5.606060606060607e-01,  1.474792092521441e+01
s378        , -2.111108779470583e+01, -2.109833883386589e+01,  1.527105979916043e+00,  0.000000000000000e+00,  2.905389993970400e+02,  0.000000000000000e+00,  1.469364877967337e+01
s379        , -1.875225846070942e+01, -1.875161633863076e+01,  1.382875641840952e+00,  0.000000000000000e+00,  3.221997646048977e+02,  1.862745098039216e-01,  1.144042833827933e+01
s380        , -1.834869608623442e+01, -1.845345708491175e+01,  1.616195906368612e+00,  0.000000000000000e+00,  2.682160862160844e+02,  5.343511450381679e-02,  1.125716707138615e+01
s381        , -2.068155326614140e+01, -2.020130527303481e+01,  1.257960493189730e+00,  5.319148936170213e-02,  2.854921814803548e+02,  6.914893617021277e-02,  1.317970018711688e+01
s382        , -1.804666933121612e+01, -1.818026655799601e+01,  1.647476226403226e+00,  0.000000000000000e+00,  3.282035864003250e+02,  0.000000000000000e+00,  1.148399316093682e+01
s383        , -2.062194236740874e+01, -2.080460356287393e+01,  1.570355578854902e+00,  2.134831460674157e-01,  2.891472673041657e+02,  2.846441947565543e-01,  1.438958334432223e+01
s384        , -1.800916137079852e+01, -1.821796424374112e+01,  1.887576608995499e+00,  0.000000000000000e+00,  2.553607520999933e+02,  0.000000000000000e+00,  1.134343975682669e+01
s385        , -2.216424509641620e+01, -2.183702703765578e+01,  1.733216386483934e+00,  2.043010752688172e-01,  2.056462982899882e+02,  4.587813620071685e-01,  1.495480234123265e+01
s386        , -2.182057698940036e+01, -2.163422024403685e+01,  1.443781842262233e+00,  1.134020618556701e-01,  2.577055249891999e+02,  2.680412371134021e-01,  1.480198156713127e+01
s387        , -1.799817167842237e+01, -1.792026878761145e+01,  1.561954147686780e+00,  0.000000000000000e+00,  3.105989042360148e+02,  0.000000000000000e+00,  1.091907025269803e+01
s388        , -2.351217009702901e+01, -2.385430251039002e+01,  1.277587792020035e+00,  1.785714285714286e-01,  2.065708271256159e+02,  3.673469387755102e-01,  1.696414137425691e+01
s389        , -2.149803565649794e+01, -2.164221340729503e+01,  1.538308588170394e+00,  1.947565543071161e-01,  1.881628645430548e+02,  4.194756554307116e-01,  1.437306984138770e+01
s390        , -2.025125341850577e+01, -1.985967121685479e+01,  1.261228514131288e+00,  7.575757575757576e-02,  2.899597475500735e+02,  0.000000000000000e+00,  1.297944869241107e+01
s391        , -1.925641978436478e+01, -1.889258998233344e+01,  1.599674615935800e+00,  1.960784313725490e-02,  3.149914814492311e+02,  0.000000000000000e+00,  1.226492679261023e+01
s392        , -1.954014294555121e+01, -2.001531709389440e+01,  1.758460662775690e+00,  1.272727272727273e-01,  2.354936134211359e+02,  2.863636363636364e-01,  1.305547357688047e+01
s393        , -2.007195889273447e+01, -1.996035598206210e+01,  1.354526658962641e+00,  1.217391304347826e-01,  3.207572115384693e+02,  0.000000000000000e+00,  1.356867377785590e+01
s394        , -1.933645012315517e+01, -1.949721715415302e+01,  1.636745200207551e+00,  0.000000000000000e+00,  3.183553448622761e+02,  2.620967741935484e-01,  1.254464655346664e+01
s395        , -2.191328817199827e+01, -2.143027538573485e+01,  1.152649710305818e+00,  4.464285714285714e-02,  1.545092707406609e+02,  7.946428571428572e-01,  1.224461061754997e+01
s396        , -1.985518647713905e+01, -1.965852764576566e+01,  1.495276008732008e+00,  0.000000000000000e+00,  1.658153365354063e+02,  6.953125000000000e-01,  1.065377368365364e+01
s397        , -1.859895904181181e+01, -1.874222014622462e+01,  1.607246613409359e+00,  0.000000000000000e+00,  3.121761198072705e+02,  0.000000000000000e+00,  1.201695467030607e+01
s398        , -2.089338265909714e+01, -2.084733547726928e+01,  1.336458190441425e+00,  1.243243243243243e-01,  2.166968393595953e+02,  2.540540540540541e-01,  1.343992930587578e+01
s399        , -1.650074457052408e+01, -1.631423116846001e+01,  1.722046346585422e+00,  2.518796992481203e-01,  2.783441397579339e+02,  0.000000000000000e+00,  9.559522717769433e+00
s400        , -1.659170957499870e+01, -1.656119529055335e+01,  1.821065567183710e+00,  1.921824104234528e-01,  3.095050463693206e+02,  0.000000000000000e+00,  1.006741455144807e+01
s401        , -1.654426837808786e+01, -1.655594560339981e+01,  1.624660172317629e+00,  2.851985559566787e-01,  2.722530856742287e+02,  0.000000000000000e+00,  9.771893323015084e+00
s402        , -1.877939202276407e+01, -1.876641909762693e+01,  1.461273859291360e+00,  0.000000000000000e+00,  2.844682718376228e+02,  0.000000000000000e+00,  1.165289197270022e+01
s403        , -2.106694758002669e+01, -2.090821270953280e+01,  1.369203281661789e+00,  4.301075268817205e-02,  2.471801826344311e+02,  2.688172043010753e-01,  1.353667118597851e+01
s404        , -2.165676773412189e+01, -2.167151017242458e+01,  1.693805496368890e+00,  1.094339622641509e-01,  2.015855610487232e+02,  4.150943396226415e-01,  1.450295840149879e+01
s405        , -2.212611753855641e+01, -2.189248020638753e+01,  1.631352472042221e+00,  1.583710407239819e-01,  2.274846555882817e+02,  5.113122171945701e-01,  1.482064874705715e+01
s406        , -1.885653015374473e+01, -1.856134045215283e+01,  1.287613585360753e+00,  2.392344497607655e-01,  2.534052169720064e+02,  0.000000000000000e+00,  1.156206705383457e+01
s407        , -1.790225292709843e+01, -1.781521782154931e+01,  1.795276798630633e+00,  6.713780918727916e-02,  4.280529356132927e+02,  1.378091872791520e-01,  1.184723082254745e+01
s408        , -1.653237145459570e+01, -1.667552177893105e+01,  1.788854368344967e+00,  1.503759398496241e-01,  2.924305492096016e+02,  0.000000000000000e+00,  9.937182050191840e+00
s409        , -1.984138826084547e+01, -2.009245492706913e+01,  1.314489677218945e+00,  5.577689243027888e-02,  3.275577986103958e+02,  0.000000000000000e+00,  1.355585950825662e+01
s410        , -1.632163885458830e+01, -1.660266470751126e+01,  1.516188337723763e+00,  2.967479674796748e-01,  2.344149289622777e+02,  0.000000000000000e+00,  9.445382327263019e+00
s411        , -1.826950002229553e+01, -1.824675945405103e+01,  1.734088729333680e+00,  0.000000000000000e+00,  3.089771414976194e+02,  0.000000000000000e+00,  1.154903564530227e+01
