# c0 + a0 * (NBI / PF) + a1 * (Al + O) + a2 * (face-area-avg / E_T) + a3 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.329355732765942; Max AE: 1.98639297245618
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  4.208987426333954e-01, -2.279307913620965e+00,  7.650881346014081e+00, -5.387185361708612e-01, -1.492545996074683e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         4|2|div; (NBI / PF); $\left(\frac{ NBI }{ PF } \right)$; (NBI ./ PF); (newdata$NBI / newdata$PF); NBI,PF
# 1;  1; Unitless;                                         14|11|add; (Al + O); $\left(Al + O\right)$; (Al + O); (newdata$Al + newdata$O); Al,O
# 2;  1; A^2;                                              32|0|div; (face-area-avg / E_T); $\left(\frac{ face-area-avg }{ E_{T} } \right)$; (face_sub_area_sub_avg ./ E_T); (newdata$face_sub_area_sub_avg / newdata$E_T); face-area-avg,E_T
# 3;  1; Unitless;                                         11|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
s51         , -2.208446385448407e+01, -2.244036258448460e+01,  1.005180862143269e+00,  4.070351758793970e-01,  1.433814677408801e-01,  1.504907950960228e+01
s52         , -2.030062191637932e+01, -1.960748500234257e+01,  3.975517305666394e+00,  4.397759103641457e-01,  2.586951198718043e-01,  1.361040272199163e+01
s53         , -1.881589086732163e+01, -1.896187969079661e+01,  1.495327971657481e+00,  6.188524590163935e-01,  2.754228540806260e-01,  9.954128737823392e+00
s54         , -2.389190768082197e+01, -2.398821499463012e+01,  8.947903396588351e-01,  3.333333333333333e-01,  1.091747907334227e-01,  1.766207135869826e+01
s55         , -1.989931101552115e+01, -1.989193803080222e+01,  1.269804320022896e+00,  9.016393442622951e-02,  2.438107548071180e-01,  1.329227122811093e+01
s56         , -2.293632659980805e+01, -2.319600046882017e+01,  7.808663590049348e-01,  5.108695652173912e-01,  1.273509775127575e-01,  1.560949510283250e+01
s57         , -2.165250835772914e+01, -2.143887933056401e+01,  1.687604353854277e+00,  3.983050847457627e-01,  1.552125610354366e-01,  1.392820623909980e+01
s58         , -2.493828100106786e+01, -2.463594350834954e+01,  1.058639233492824e+00,  5.333333333333333e-01,  1.130055009180943e-01,  1.820064394160582e+01
s59         , -2.019609135900962e+01, -1.978623609893792e+01,  9.200092312441985e-01,  0.000000000000000e+00,  2.259318544048532e-01,  1.295033344640037e+01
s60         , -1.686951544328429e+01, -1.718896281863692e+01,  1.874308039901702e+00,  5.594405594405594e-02,  3.556532918114013e-01,  1.048032280800659e+01
s61         , -1.698686520707895e+01, -1.749089553200694e+01,  2.151295269996534e+00,  4.620462046204620e-02,  3.202537622018857e-01,  1.079565976127190e+01
s62         , -1.961666852236879e+01, -1.975257650737449e+01,  9.603393555247478e-01,  0.000000000000000e+00,  2.315275558107703e-01,  1.299883252854930e+01
