# c0 + a0 * (poly_dist_std + Cl) + a1 * (P + B) + a2 * (Al + O) + a3 * (face-area-avg / E_T) + a4 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.29403100705168; Max AE: 1.98952280661575
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      c0
# all ,  1.754469229669634e+00,  1.885029590423336e+00, -1.989838481240479e+00,  1.016663307588179e+01, -4.998404209471921e-01, -1.591275889107712e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         28|17|add; (poly_dist_std + Cl); $\left(poly_{dist, std} + Cl\right)$; (poly_dist_std + Cl); (newdata$poly_dist_std + newdata$Cl); poly_dist_std,Cl
# 1;  1; Unitless;                                         16|8|add; (P + B); $\left(P + B\right)$; (P + B); (newdata$P + newdata$B); P,B
# 2;  1; Unitless;                                         14|11|add; (Al + O); $\left(Al + O\right)$; (Al + O); (newdata$Al + newdata$O); Al,O
# 3;  1; A^2;                                              32|0|div; (face-area-avg / E_T); $\left(\frac{ face-area-avg }{ E_{T} } \right)$; (face_sub_area_sub_avg ./ E_T); (newdata$face_sub_area_sub_avg / newdata$E_T); face-area-avg,E_T
# 4;  1; Unitless;                                         11|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      
s255        , -2.045692599174058e+01, -2.017513213030207e+01,  6.697727225439058e-02,  7.476635514018691e-02,  0.000000000000000e+00,  2.159863985366155e-01,  1.343763684590525e+01
s256        , -1.776850461240055e+01, -1.778569438565986e+01,  7.360090750875986e-02,  7.079646017699115e-02,  1.238938053097345e-01,  3.420645199827455e-01,  1.073669719586372e+01
s257        , -2.163660994039700e+01, -2.156471769992860e+01,  1.860527514703289e-01,  0.000000000000000e+00,  2.266666666666667e-01,  1.842501556211475e-01,  1.480583801726971e+01
s258        , -1.860059101905129e+01, -1.846472368160655e+01,  3.001409792693750e-01,  3.255813953488372e-02,  0.000000000000000e+00,  2.677401933392988e-01,  1.172762749737372e+01
s259        , -2.094542362420654e+01, -2.065219372797618e+01,  7.146164628894146e-02,  1.573033707865168e-01,  0.000000000000000e+00,  1.863046132135052e-01,  1.411535352530372e+01
s260        , -1.742875942837962e+01, -1.747346146264190e+01,  8.127148437644710e-02,  0.000000000000000e+00,  3.333333333333333e-02,  3.785186502441937e-01,  1.097394876507680e+01
s261        , -2.065616574581777e+01, -2.052199890138947e+01,  6.261443776414485e-02,  0.000000000000000e+00,  0.000000000000000e+00,  2.144016617842257e-01,  1.380208132797446e+01
s262        , -2.014040040752147e+01, -2.001873028309546e+01,  1.612349397443302e-01,  0.000000000000000e+00,  5.291479820627802e-01,  2.465810048955269e-01,  1.168939619719242e+01
s263        , -1.686996628366655e+01, -1.675815720071792e+01,  7.527453869221905e-02,  0.000000000000000e+00,  0.000000000000000e+00,  4.018777271626633e-01,  1.012965008990526e+01
s264        , -2.074271161967796e+01, -2.046284847855366e+01,  1.591760381578307e-01,  0.000000000000000e+00,  4.234234234234234e-01,  2.144001109678780e-01,  1.233702163320824e+01
s265        , -2.059536695716665e+01, -2.078446841074654e+01,  1.414091057285221e-01,  0.000000000000000e+00,  4.084507042253521e-01,  1.919513765659626e-01,  1.252110767193357e+01
s266        , -2.198651133619990e+01, -2.198453940161739e+01,  9.156337357544607e-02,  4.072398190045249e-02,  5.067873303167421e-01,  1.525762477671616e-01,  1.370828178612517e+01
s267        , -1.899333543245141e+01, -1.884872688095897e+01,  2.400088223292287e-01,  1.388888888888889e-02,  5.092592592592592e-02,  2.610358242643442e-01,  1.187530635607446e+01
s268        , -1.857298059991068e+01, -1.863152334300212e+01,  8.176164545020223e-02,  0.000000000000000e+00,  2.289719626168224e-01,  3.004356764330593e-01,  1.092551657896158e+01
s269        , -2.106917022960664e+01, -2.076266295623824e+01,  7.511153891821570e-02,  1.299435028248588e-01,  0.000000000000000e+00,  1.907354685415718e-01,  1.433611512757188e+01
s270        , -1.920756052964929e+01, -1.934200664169751e+01,  7.710526053275632e-02,  1.730769230769231e-01,  0.000000000000000e+00,  2.140223127060646e-01,  1.213720969370208e+01
s271        , -1.965184309682283e+01, -1.954587487855084e+01,  2.623343619283369e-01,  1.128205128205128e-01,  0.000000000000000e+00,  2.304227233014942e-01,  1.330157898392447e+01
s272        , -2.112049940018463e+01, -2.062475972773358e+01,  6.718515243033016e-02,  9.142857142857143e-02,  5.142857142857143e-02,  1.957914514472348e-01,  1.378525163006306e+01
s273        , -1.945398506004425e+01, -1.951832576023623e+01,  1.665828306077723e-01,  0.000000000000000e+00,  2.742616033755274e-01,  2.504352249858571e-01,  1.180012224273201e+01
s274        , -2.135203005648119e+01, -2.132963464102375e+01,  1.594349134049316e-01,  2.535885167464115e-01,  4.641148325358851e-01,  1.565153112247819e-01,  1.368905185984844e+01
s275        , -2.088724638081418e+01, -2.102808050217125e+01,  1.772042342522784e-01,  4.035874439461883e-02,  3.721973094170403e-01,  2.016518449937790e-01,  1.362796188071177e+01
s276        , -1.839432489855567e+01, -1.849400715133842e+01,  3.223498838293013e-01,  0.000000000000000e+00,  0.000000000000000e+00,  2.736662107672999e-01,  1.186191615221904e+01
s277        , -2.199306195501885e+01, -2.060506167674098e+01,  8.187404422584695e-02,  5.785123966942149e-02,  8.512396694214877e-01,  2.033833315279950e-01,  1.064118388010568e+01
s278        , -2.276883612887764e+01, -2.272242155610997e+01,  1.636015016879104e-01,  0.000000000000000e+00,  2.878787878787879e-01,  1.771150899126383e-01,  1.665437199173823e+01
s279        , -2.262380984036664e+01, -2.275841143481269e+01,  1.238937913036824e-01,  1.411290322580645e-01,  3.709677419354839e-01,  1.469986787740145e-01,  1.617589973297932e+01
s280        , -1.620731240668889e+01, -1.640518310340132e+01,  7.834544827592958e-02,  2.087227414330218e-01,  0.000000000000000e+00,  3.918036413457343e-01,  1.001649943450639e+01
s281        , -2.072632910940930e+01, -2.038209940542443e+01,  9.269197775939456e-02,  8.936170212765958e-02,  6.936170212765957e-01,  2.024655932299487e-01,  1.096074370340589e+01
s282        , -1.840721485531197e+01, -1.894026404683208e+01,  1.961190510481747e-01,  0.000000000000000e+00,  3.489361702127660e-01,  2.687674804884543e-01,  1.082290168487959e+01
s283        , -1.945843055355910e+01, -1.987325654967064e+01,  1.589171898750537e-01,  0.000000000000000e+00,  0.000000000000000e+00,  2.568086352152236e-01,  1.370475827117980e+01
s284        , -2.290375248734285e+01, -2.315235456532584e+01,  2.445340769309476e-01,  1.622641509433962e-01,  3.886792452830189e-01,  1.560046925979977e-01,  1.757986968282270e+01
s285        , -2.162506652538119e+01, -2.143687980202694e+01,  1.694902088956105e-01,  0.000000000000000e+00,  3.551401869158878e-01,  1.842481623607949e-01,  1.398045821386913e+01
s286        , -2.308167299949378e+01, -2.340756338730527e+01,  1.202205174730244e-01,  1.179775280898876e-01,  3.595505617977528e-01,  1.150745754518510e-01,  1.677053698787324e+01
s287        , -1.888746545864790e+01, -1.901756411703113e+01,  7.513694361031102e-02,  0.000000000000000e+00,  3.000000000000000e-01,  3.075191664772828e-01,  1.153590911196497e+01
s288        , -2.031934863671701e+01, -2.055716806943319e+01,  8.906172516393136e-02,  2.941176470588235e-02,  0.000000000000000e+00,  2.195137187069538e-01,  1.418017114594138e+01
s289        , -2.410980627565496e+01, -2.405682955387746e+01,  1.005195470446275e-01,  1.297297297297297e-01,  4.648648648648649e-01,  1.102440337547035e-01,  1.752715020740317e+01
s290        , -2.087284446952964e+01, -2.060940725060797e+01,  7.782725945338827e-02,  1.129943502824859e-01,  0.000000000000000e+00,  2.057888213958721e-01,  1.428130003977539e+01
s291        , -2.204275686911580e+01, -2.158805579627276e+01,  8.554572527725433e-02,  0.000000000000000e+00,  8.839285714285714e-01,  1.687846607407329e-01,  1.156865398252174e+01
s292        , -1.820983264392220e+01, -1.835199409161784e+01,  1.606486463037291e-01,  0.000000000000000e+00,  2.427983539094650e-01,  2.899577052526962e-01,  1.037501606308570e+01
s293        , -1.668568749246811e+01, -1.664503860107649e+01,  7.574213777956819e-02,  1.088709677419355e-01,  4.032258064516129e-02,  3.879019903304305e-01,  9.870777815383827e+00
s294        , -2.280852590517532e+01, -2.315963074900557e+01,  9.669115605199965e-02,  1.612903225806452e-01,  4.946236559139785e-01,  1.201747480623109e-01,  1.592128526921126e+01
s295        , -1.673628435422914e+01, -1.682593290130483e+01,  2.956229693910152e-01,  1.072796934865900e-01,  1.877394636015326e-01,  3.599992374882600e-01,  9.844081330949466e+00
s296        , -2.103716924286631e+01, -2.101023144000979e+01,  1.241534172304143e-01,  0.000000000000000e+00,  6.483050847457628e-01,  1.900224034802614e-01,  1.191812685957452e+01
s297        , -2.124288787488653e+01, -2.111895665064258e+01,  1.616491204888917e-01,  0.000000000000000e+00,  3.259668508287293e-01,  1.934573598278580e-01,  1.362033659538016e+01
s298        , -2.177880180045448e+01, -2.171070805013718e+01,  8.524954762812366e-02,  1.854545454545455e-01,  5.636363636363636e-01,  1.892810067815530e-01,  1.420435221708238e+01
s299        , -1.893486515270964e+01, -1.911696833595546e+01,  4.634777788951414e-02,  1.240310077519380e-01,  6.589147286821706e-02,  2.714957931178983e-01,  1.230074995758987e+01
s300        , -1.774017522269403e+01, -1.781192042113198e+01,  7.922867106469039e-02,  3.781512605042017e-02,  2.394957983193277e-01,  3.638289088142952e-01,  1.066701544411830e+01
s301        , -2.283171483494903e+01, -2.296738885721245e+01,  9.090928300839288e-02,  1.287128712871287e-01,  5.049504950495050e-01,  1.305218401281788e-01,  1.556287263236856e+01
s302        , -1.721456897049112e+01, -1.681695811472163e+01,  3.108568611937647e-01,  1.936936936936937e-01,  0.000000000000000e+00,  3.249177845391034e-01,  1.023932048366665e+01
s303        , -2.130552121943375e+01, -2.104546841941394e+01,  7.369544047507329e-02,  1.135371179039301e-01,  6.812227074235808e-01,  1.816738384051264e-01,  1.193884004737933e+01
s304        , -2.313677054561944e+01, -2.294912682545373e+01,  1.889953732598770e-01,  0.000000000000000e+00,  3.041474654377880e-01,  1.505697843903282e-01,  1.659237143147819e+01
s305        , -1.858159986173835e+01, -1.856314855051701e+01,  3.160709299643024e-01,  7.555555555555556e-02,  4.888888888888889e-02,  2.692613255250567e-01,  1.197892505927130e+01
s306        , -2.163460095493751e+01, -2.126109488206125e+01,  2.058901602527662e-01,  1.590909090909091e-01,  1.863636363636364e-01,  1.806465731987682e-01,  1.495515086567969e+01
s307        , -1.987289536762319e+01, -2.020126446619487e+01,  6.111930928580722e-02,  1.064638783269962e-01,  0.000000000000000e+00,  2.342613094155950e-01,  1.396060336024161e+01
s308        , -2.028550026196297e+01, -2.009080840792685e+01,  8.093242270843257e-02,  0.000000000000000e+00,  7.665198237885462e-01,  2.112403915285236e-01,  9.887947561896846e+00
s309        , -2.129242792516701e+01, -2.094884837010089e+01,  4.686753636287649e-01,  1.982248520710059e-01,  3.846153846153846e-01,  2.188925200754100e-01,  1.538911783530099e+01
s310        , -1.894855963686166e+01, -1.935855399250507e+01,  7.050720126332113e-02,  0.000000000000000e+00,  3.225806451612903e-02,  2.748469925383779e-01,  1.260317841366193e+01
s311        , -2.010039836844276e+01, -2.036929350401840e+01,  1.133213233006078e-01,  0.000000000000000e+00,  0.000000000000000e+00,  2.134787162111996e-01,  1.365578468430495e+01
s312        , -1.830057188159682e+01, -1.832565820731695e+01,  3.217036403528706e-01,  5.045871559633028e-02,  0.000000000000000e+00,  2.718497938512447e-01,  1.167619001497639e+01
s313        , -1.990312271450173e+01, -1.964901175106201e+01,  6.516222789900142e-02,  0.000000000000000e+00,  1.481481481481481e-01,  2.521904675836512e-01,  1.224333765408960e+01
s314        , -1.980645538479249e+01, -1.958498505593850e+01,  1.464613097529653e-01,  0.000000000000000e+00,  0.000000000000000e+00,  2.324026634310702e-01,  1.258789879217502e+01
s315        , -1.914671781515828e+01, -1.948351481223946e+01,  4.225095869091312e-01,  8.921933085501858e-02,  3.903345724907063e-01,  2.557671257287811e-01,  1.261163477864707e+01
s316        , -2.257620253811652e+01, -2.240924095909906e+01,  8.501089842782093e-02,  1.217391304347826e-01,  5.391304347826087e-01,  1.466161064393278e-01,  1.459050189359800e+01
s317        , -1.647333233405121e+01, -1.598893538728838e+01,  8.475696328309232e-02,  1.238938053097345e-01,  5.752212389380531e-02,  4.214306165416444e-01,  9.259943744194796e+00
s318        , -2.027102701488289e+01, -2.004834859477898e+01,  6.255922907727178e-02,  5.339805825242718e-02,  1.650485436893204e-01,  2.322864248553770e-01,  1.276238476361241e+01
s319        , -1.996146248057647e+01, -1.984078941754077e+01,  1.906266291213856e-01,  0.000000000000000e+00,  2.189054726368159e-01,  2.165000903916403e-01,  1.205978803572949e+01
s320        , -2.548773082504399e+01, -2.462707053998088e+01,  7.118032398602658e-02,  2.058823529411765e-01,  5.798319327731093e-01,  1.152944236176970e-01,  1.849725129301717e+01
s321        , -1.727661852750149e+01, -1.759314129401286e+01,  7.682297494839314e-02,  1.728813559322034e-01,  0.000000000000000e+00,  3.301592267072191e-01,  1.099883063540610e+01
s322        , -2.011073789818953e+01, -2.022763534991075e+01,  1.442772035400925e-01,  2.346938775510204e-01,  1.836734693877551e-01,  1.933353009583839e-01,  1.322522054623737e+01
s323        , -2.178223238748198e+01, -2.145535351686119e+01,  1.830728925349503e-01,  0.000000000000000e+00,  2.153846153846154e-01,  1.769800451672763e-01,  1.447362130862317e+01
s324        , -1.879130547869734e+01, -1.870670775484279e+01,  3.225358842082889e-01,  1.562500000000000e-02,  0.000000000000000e+00,  2.777621921568190e-01,  1.243034329568784e+01
s325        , -2.032679436678044e+01, -2.004487784618500e+01,  6.935844139206861e-02,  0.000000000000000e+00,  0.000000000000000e+00,  2.190222392788695e-01,  1.296518784189929e+01
s326        , -2.071891083121713e+01, -2.068668924595131e+01,  7.698560295709367e-02,  1.502145922746781e-01,  5.665236051502146e-01,  1.856179380657551e-01,  1.190775480906385e+01
s327        , -1.834375983430116e+01, -1.898534778404100e+01,  6.105606242970200e-02,  2.189781021897810e-01,  0.000000000000000e+00,  2.664325377944725e-01,  1.260644730843445e+01
s328        , -2.099505369246730e+01, -2.095360197750096e+01,  9.343139316248801e-02,  2.449799196787149e-01,  4.618473895582329e-01,  1.802521205303418e-01,  1.316443243700744e+01
s329        , -2.140321290954873e+01, -2.131634075879957e+01,  7.297836441172449e-02,  5.882352941176471e-02,  6.360294117647058e-01,  2.083599317170265e-01,  1.299460219426232e+01
s330        , -2.114112529442132e+01, -2.137585023310304e+01,  8.038528965877215e-02,  3.449781659388647e-01,  5.021834061135371e-01,  1.657415192231610e-01,  1.388480795970728e+01
s331        , -1.934637322166436e+01, -1.965122867208945e+01,  2.021215005788700e-01,  2.159090909090909e-01,  2.272727272727273e-01,  2.354236169286606e-01,  1.288673344920433e+01
s332        , -1.962462779654497e+01, -1.974200883606607e+01,  4.852111361281575e-01,  1.293103448275862e-01,  3.017241379310345e-01,  2.220825651317033e-01,  1.316768543641335e+01
s333        , -2.293624249800790e+01, -2.312684854493416e+01,  1.052350236850489e-01,  2.717391304347826e-02,  4.293478260869565e-01,  1.237368865901841e-01,  1.571221386581282e+01
s334        , -1.807355423930957e+01, -1.816810582999029e+01,  8.304230965268537e-02,  4.954954954954955e-02,  0.000000000000000e+00,  3.156005270914256e-01,  1.140971998570818e+01
s335        , -1.850164643907080e+01, -1.848128317013614e+01,  3.425991278504306e-01,  1.250000000000000e-02,  1.166666666666667e-01,  2.848804362809610e-01,  1.171832763968810e+01
s336        , -2.151296308555482e+01, -2.137708017722215e+01,  1.988658684373332e-01,  6.637168141592921e-02,  3.362831858407080e-01,  1.981606695731995e-01,  1.457228188273385e+01
s337        , -1.775953587894473e+01, -1.577001307232898e+01,  4.574163620209044e-01,  0.000000000000000e+00,  4.169381107491857e-01,  4.357895242003806e-01,  8.524020124833086e+00
s338        , -2.118082550420247e+01, -2.121804936491884e+01,  3.611599808400819e-01,  8.936170212765958e-02,  4.893617021276596e-01,  1.942586907560244e-01,  1.422171914604862e+01
s339        , -1.761381998690202e+01, -1.838452636216479e+01,  5.892156731985728e-02,  2.410423452768730e-01,  0.000000000000000e+00,  2.906019989883049e-01,  1.197173967003016e+01
s340        , -1.906967392812366e+01, -1.906966529332497e+01,  3.028174444751175e-01,  0.000000000000000e+00,  1.792452830188679e-01,  2.611003134893108e-01,  1.197588662588536e+01
s341        , -2.371082699534004e+01, -2.348267713274731e+01,  9.419641005720863e-02,  1.574074074074074e-01,  4.212962962962963e-01,  1.216609414454963e-01,  1.686632529311710e+01
s342        , -1.901967676945428e+01, -1.928829425031464e+01,  2.655241730627518e-01,  0.000000000000000e+00,  5.263157894736842e-02,  2.635084893058311e-01,  1.283540678940368e+01
s343        , -1.943128604912865e+01, -1.922971483762444e+01,  6.828015943526361e-02,  0.000000000000000e+00,  2.876712328767123e-01,  2.699014304780651e-01,  1.122022283801668e+01
s344        , -2.171448714042025e+01, -2.204390794003568e+01,  1.170943037509923e-01,  1.775362318840580e-01,  4.094202898550725e-01,  1.723847659817624e-01,  1.522314032500174e+01
s345        , -1.896311499883081e+01, -1.872845593295543e+01,  1.101038796515289e-01,  0.000000000000000e+00,  0.000000000000000e+00,  2.704013423112479e-01,  1.151956084381350e+01
s346        , -2.211462969107367e+01, -2.208653158199417e+01,  9.972275360208735e-02,  4.739336492890996e-02,  4.928909952606635e-01,  1.569734156746924e-01,  1.411088108066717e+01
s347        , -1.640817037109120e+01, -1.641664917389405e+01,  3.725748234771940e-01,  8.450704225352113e-02,  1.549295774647887e-01,  3.843940933959256e-01,  9.836276308463226e+00
s348        , -2.058778590237884e+01, -2.051190257800065e+01,  1.909259023107814e-01,  5.263157894736842e-02,  1.531100478468899e-01,  2.039348124697015e-01,  1.360833428236837e+01
s349        , -1.918353701640313e+01, -1.928613031015586e+01,  6.411102130830844e-02,  0.000000000000000e+00,  0.000000000000000e+00,  2.722671389048900e-01,  1.251177790155898e+01
s350        , -2.047073332015930e+01, -2.034929435885425e+01,  4.862010129086544e-01,  9.691629955947137e-02,  2.775330396475771e-01,  2.031522817318363e-01,  1.397521842746461e+01
s351        , -2.167714580870165e+01, -2.188467102782835e+01,  1.703922299155636e-01,  1.270718232044199e-01,  3.591160220994475e-01,  1.585710192902809e-01,  1.482061951595202e+01
s352        , -2.086238589025425e+01, -2.093189204640964e+01,  8.331109183255769e-02,  3.431372549019608e-02,  6.372549019607843e-02,  2.182823379514659e-01,  1.464942607231303e+01
s353        , -1.920058764071421e+01, -1.961968234541898e+01,  8.131084166395790e-02,  6.049822064056939e-02,  0.000000000000000e+00,  2.391219137240566e-01,  1.279345617001628e+01
s354        , -2.053223705409261e+01, -2.121192018265570e+01,  1.286489562604362e-01,  2.538071065989848e-02,  6.192893401015229e-01,  1.847155053145895e-01,  1.244069919676819e+01
s355        , -1.704257081119439e+01, -1.692023570413983e+01,  2.159291434376120e-01,  3.057851239669421e-01,  0.000000000000000e+00,  3.091916019664745e-01,  1.021559924198003e+01
s356        , -2.127143545968418e+01, -2.117016354036515e+01,  1.714655803966576e-01,  8.461538461538462e-02,  4.461538461538462e-01,  1.943583132242013e-01,  1.361621332887939e+01
s357        , -1.906625211198675e+01, -1.959057760238668e+01,  6.958119190867776e-02,  7.299270072992700e-02,  9.854014598540146e-02,  2.627808071669345e-01,  1.283010932070438e+01
s358        , -2.032987192881253e+01, -1.980539876021182e+01,  7.070004257246175e-02,  1.333333333333333e-01,  3.076923076923077e-02,  2.126498415941241e-01,  1.274151718007906e+01
s359        , -2.136102912880764e+01, -2.118763732405364e+01,  3.356120891311293e-01,  0.000000000000000e+00,  3.190476190476190e-01,  1.747920859140088e-01,  1.401625998056094e+01
s360        , -1.881386071055488e+01, -1.882691535366826e+01,  7.475304593269157e-02,  0.000000000000000e+00,  1.494845360824742e-01,  2.869478272042740e-01,  1.133392045330953e+01
s361        , -2.182643688719446e+01, -2.163008842816588e+01,  9.415313160284193e-02,  3.493449781659388e-02,  5.545851528384279e-01,  1.696387967429135e-01,  1.314317754194726e+01
s362        , -2.091897008712596e+01, -2.076619083992340e+01,  6.985551149503941e-02,  1.761658031088083e-01,  0.000000000000000e+00,  1.892970576929652e-01,  1.446978369650596e+01
s363        , -1.798497754334610e+01, -1.818505246558760e+01,  7.506311391930659e-02,  2.244897959183673e-01,  0.000000000000000e+00,  2.620210658060646e-01,  1.098556901423778e+01
s364        , -1.789393844733154e+01, -1.767405122196356e+01,  7.753442832185019e-02,  7.169811320754717e-02,  0.000000000000000e+00,  3.464351843278564e-01,  1.111265983191569e+01
s365        , -2.184332997178521e+01, -2.132628485249537e+01,  9.044195929087716e-02,  2.466216216216216e-01,  6.621621621621622e-01,  2.196904279192604e-01,  1.391045737583827e+01
s366        , -2.293131491804218e+01, -2.277121379957933e+01,  1.751411336650997e-01,  4.741379310344827e-02,  5.043103448275862e-01,  1.536308846575817e-01,  1.563203657952656e+01
s367        , -2.320311495695380e+01, -2.288162000938705e+01,  9.703960700533328e-02,  0.000000000000000e+00,  5.352112676056338e-01,  1.444990660165639e-01,  1.509121474547532e+01
s368        , -1.944159222026194e+01, -1.993958360697901e+01,  8.084543547362394e-02,  2.166064981949458e-02,  0.000000000000000e+00,  2.348282494925135e-01,  1.319803057663501e+01
s369        , -2.221834550731525e+01, -2.232889102160125e+01,  1.008675533607493e-01,  2.216981132075472e-01,  4.622641509433962e-01,  1.440708996777638e-01,  1.511661185039299e+01
s370        , -1.739352775780219e+01, -1.799594814709487e+01,  6.723132843695859e-02,  1.980198019801980e-01,  0.000000000000000e+00,  3.064890226025007e-01,  1.138439176858629e+01
s371        , -2.131349702655302e+01, -2.084833832657630e+01,  7.009115408084240e-02,  0.000000000000000e+00,  4.469273743016760e-02,  1.979706132855871e-01,  1.396908927790588e+01
s372        , -2.230067528571091e+01, -2.197193895430609e+01,  1.431025683662063e-01,  6.122448979591837e-02,  3.826530612244898e-01,  1.632982104133854e-01,  1.465354538192490e+01
s373        , -1.609460498694387e+01, -1.607889283558885e+01,  8.822246926244266e-02,  1.644736842105263e-02,  0.000000000000000e+00,  4.280734933084938e-01,  9.410978518745713e+00
s374        , -1.846307154319872e+01, -1.860607454143911e+01,  4.818989779478264e-01,  9.836065573770492e-02,  4.508196721311475e-01,  2.869332358849976e-01,  1.149225168605967e+01
s375        , -2.092466765927065e+01, -2.052929832261905e+01,  6.665010786506760e-02,  2.346938775510204e-01,  0.000000000000000e+00,  1.897625609406626e-01,  1.421478922008639e+01
s376        , -2.335896110191541e+01, -2.352436655485286e+01,  1.126404150562168e-01,  1.702127659574468e-01,  4.042553191489361e-01,  1.137392178573431e-01,  1.696947596682559e+01
s377        , -2.209438728501526e+01, -2.254573181054845e+01,  9.817040975816189e-02,  1.515151515151515e-01,  5.606060606060607e-01,  1.373416428511083e-01,  1.474792092521441e+01
s378        , -2.111108779470583e+01, -2.132546151941910e+01,  8.533090160020558e-02,  0.000000000000000e+00,  0.000000000000000e+00,  1.752858107931718e-01,  1.469364877967337e+01
s379        , -1.875225846070942e+01, -1.877856454706993e+01,  7.838044821519086e-02,  0.000000000000000e+00,  1.862745098039216e-01,  3.035147369319283e-01,  1.144042833827933e+01
s380        , -1.834869608623442e+01, -1.848894348599285e+01,  9.012463245712671e-02,  0.000000000000000e+00,  5.343511450381679e-02,  2.949657829631631e-01,  1.125716707138615e+01
s381        , -2.068155326614140e+01, -2.029946397313361e+01,  7.123672524437211e-02,  5.319148936170213e-02,  6.914893617021277e-02,  2.078748029868924e-01,  1.317970018711688e+01
s382        , -1.804666933121612e+01, -1.831491340819126e+01,  7.689026466390932e-02,  0.000000000000000e+00,  0.000000000000000e+00,  3.150608299996506e-01,  1.148399316093682e+01
s383        , -2.062194236740874e+01, -2.088559208512825e+01,  1.930626447037077e-01,  2.134831460674157e-01,  2.846441947565543e-01,  2.011397128262633e-01,  1.438958334432223e+01
s384        , -1.800916137079852e+01, -1.846555815272378e+01,  7.881216703686460e-02,  0.000000000000000e+00,  0.000000000000000e+00,  2.930013208081263e-01,  1.134343975682669e+01
s385        , -2.216424509641620e+01, -2.187232200725930e+01,  1.102260198029080e-01,  2.043010752688172e-01,  4.587813620071685e-01,  1.819531248686042e-01,  1.495480234123265e+01
s386        , -2.182057698940036e+01, -2.158359638285093e+01,  2.017098378296746e-01,  1.134020618556701e-01,  2.680412371134021e-01,  1.665733399754422e-01,  1.480198156713127e+01
s387        , -1.799817167842237e+01, -1.778344461093703e+01,  7.071284281483084e-02,  0.000000000000000e+00,  0.000000000000000e+00,  3.406283495127698e-01,  1.091907025269803e+01
s388        , -2.351217009702901e+01, -2.343083478491674e+01,  1.105863078582820e-01,  1.785714285714286e-01,  3.673469387755102e-01,  1.142576934297241e-01,  1.696414137425691e+01
s389        , -2.149803565649794e+01, -2.165851773002845e+01,  9.649888089172608e-02,  1.947565543071161e-01,  4.194756554307116e-01,  1.708279470704083e-01,  1.437306984138770e+01
s390        , -2.025125341850577e+01, -1.994318817846160e+01,  6.632714427493967e-02,  7.575757575757576e-02,  0.000000000000000e+00,  2.162023148236904e-01,  1.297944869241107e+01
s391        , -1.925641978436478e+01, -1.922879671815984e+01,  7.413260215671083e-02,  1.960784313725490e-02,  0.000000000000000e+00,  2.604051498804632e-01,  1.226492679261023e+01
s392        , -1.954014294555121e+01, -1.978459215560965e+01,  4.466906242319710e-01,  1.272727272727273e-01,  2.863636363636364e-01,  2.163960967494609e-01,  1.305547357688047e+01
s393        , -2.007195889273447e+01, -2.005916594812707e+01,  5.933597503005611e-02,  1.217391304347826e-01,  0.000000000000000e+00,  2.264446383577526e-01,  1.356867377785590e+01
s394        , -1.933645012315517e+01, -1.971548435343465e+01,  9.052525379393911e-02,  0.000000000000000e+00,  2.620967741935484e-01,  2.783913224020142e-01,  1.254464655346664e+01
s395        , -2.191328817199827e+01, -2.164589278543830e+01,  7.487495687727590e-02,  4.464285714285714e-02,  7.946428571428572e-01,  1.724178928581829e-01,  1.224461061754997e+01
s396        , -1.985518647713905e+01, -1.986201403370004e+01,  9.622758356120091e-02,  0.000000000000000e+00,  6.953125000000000e-01,  2.548201351753674e-01,  1.065377368365364e+01
s397        , -1.859895904181181e+01, -1.863817047048776e+01,  2.604958898316144e-01,  0.000000000000000e+00,  0.000000000000000e+00,  2.777828271419680e-01,  1.201695467030607e+01
s398        , -2.089338265909714e+01, -2.078782404080468e+01,  1.879149940954928e-01,  1.243243243243243e-01,  2.540540540540541e-01,  1.754991241133405e-01,  1.343992930587578e+01
s399        , -1.650074457052408e+01, -1.625526070746645e+01,  7.205041876356874e-02,  2.518796992481203e-01,  0.000000000000000e+00,  3.771674540902103e-01,  9.559522717769433e+00
s400        , -1.659170957499870e+01, -1.675364684508524e+01,  8.179334181705787e-02,  1.921824104234528e-01,  0.000000000000000e+00,  3.625034280192068e-01,  1.006741455144807e+01
s401        , -1.654426837808786e+01, -1.641479495699415e+01,  7.243753640281005e-02,  2.851985559566787e-01,  0.000000000000000e+00,  3.656720993613012e-01,  9.771893323015084e+00
s402        , -1.877939202276407e+01, -1.879428449074601e+01,  6.519414476814644e-02,  0.000000000000000e+00,  0.000000000000000e+00,  2.782317102579276e-01,  1.165289197270022e+01
s403        , -2.106694758002669e+01, -2.086000443226276e+01,  2.062266068307402e-01,  4.301075268817205e-02,  2.688172043010753e-01,  1.879617281714780e-01,  1.353667118597851e+01
s404        , -2.165676773412189e+01, -2.172186078708084e+01,  1.236721659334782e-01,  1.094339622641509e-01,  4.150943396226415e-01,  1.812565031304995e-01,  1.450295840149879e+01
