# c0 + a0 * (PF / NBI) + a1 * (Al + O) + a2 * (AAV / E_T) + a3 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.328320095752139; Max AE: 1.65905783213083
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -1.136791607691088e+00, -2.134287142510275e+00,  7.711971032979245e-01, -5.630559117492897e-01, -1.268897312144537e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         2|4|div; (PF / NBI); $\left(\frac{ PF }{ NBI } \right)$; (PF ./ NBI); (newdata$PF / newdata$NBI); PF,NBI
# 1;  1; Unitless;                                         14|11|add; (Al + O); $\left(Al + O\right)$; (Al + O); (newdata$Al + newdata$O); Al,O
# 2;  1; A^3;                                              1|0|div; (AAV / E_T); $\left(\frac{ AAV }{ E_{T} } \right)$; (AAV ./ E_T); (newdata$AAV / newdata$E_T); AAV,E_T
# 3;  1; Unitless;                                         11|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
s44         , -1.984867902879579e+01, -1.973767044336857e+01,  1.174568436442579e+00,  0.000000000000000e+00,  1.998128279017881e+00,  1.288399317036714e+01
s45         , -1.928264199244582e+01, -1.945905155125197e+01,  9.760875891627540e-01,  3.030303030303030e-02,  1.867600606601592e+00,  1.249624222608577e+01
s46         , -2.007096062658339e+01, -2.010280727671413e+01,  6.699102141004497e-01,  1.098039215686274e-01,  1.747680422343079e+00,  1.379212732718986e+01
s47         , -1.842882744186564e+01, -1.852080543946486e+01,  5.542553454313331e-01,  0.000000000000000e+00,  1.909992251218413e+00,  1.185448877277465e+01
s48         , -1.712958329507449e+01, -1.705444213779192e+01,  7.054977995873041e-01,  0.000000000000000e+00,  3.030082022642366e+00,  1.047898688927233e+01
s49         , -2.142142340445580e+01, -2.196117288883665e+01,  6.135359833781386e-01,  3.359683794466403e-01,  1.315424159134331e+00,  1.575711280873738e+01
s50         , -2.022197746600499e+01, -2.012337704682783e+01,  7.740164354920850e-01,  0.000000000000000e+00,  1.755264668041759e+00,  1.404507687388660e+01
s51         , -2.208446385448407e+01, -2.242218697765475e+01,  9.948458408447785e-01,  4.070351758793970e-01,  9.594456075374770e-01,  1.504907950960228e+01
s52         , -2.030062191637932e+01, -2.039541289341729e+01,  2.515395917343078e-01,  4.397759103641457e-01,  1.532077992568908e+00,  1.361040272199163e+01
s53         , -1.881589086732163e+01, -1.906164426039611e+01,  6.687496114257532e-01,  6.188524590163935e-01,  1.702674556068679e+00,  9.954128737823392e+00
s54         , -2.389190768082197e+01, -2.404780838667152e+01,  1.117580237155085e+00,  3.333333333333333e-01,  7.362363092669901e-01,  1.766207135869826e+01
s55         , -1.989931101552115e+01, -1.986341022522194e+01,  7.875229153275906e-01,  9.016393442622951e-02,  1.812169616279344e+00,  1.329227122811093e+01
s56         , -2.293632659980805e+01, -2.334865023607061e+01,  1.280628866217657e+00,  5.108695652173912e-01,  8.759004303621019e-01,  1.560949510283250e+01
s57         , -2.165250835772914e+01, -2.136982757706821e+01,  5.925559493349998e-01,  3.983050847457627e-01,  8.885075629773588e-01,  1.392820623909980e+01
s58         , -2.493828100106786e+01, -2.455769655544156e+01,  9.446088604714257e-01,  5.333333333333333e-01,  7.668164644031927e-01,  1.820064394160582e+01
s59         , -2.019609135900962e+01, -1.982196719824449e+01,  1.086945615369124e+00,  0.000000000000000e+00,  1.808095980815346e+00,  1.295033344640037e+01
s60         , -1.686951544328429e+01, -1.708440989647771e+01,  5.335302302029524e-01,  5.594405594405594e-02,  2.893533050058825e+00,  1.048032280800659e+01
s61         , -1.698686520707895e+01, -1.741573902764067e+01,  4.648362379384635e-01,  4.620462046204620e-02,  2.565919914346682e+00,  1.079565976127190e+01
