# c0 + a0 * (poly_dist_avg_fixed - NBI) + a1 * (P + B) + a2 * (face-area-avg * E_T) + a3 * (E_T / face-area-avg) + a4 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.294868322057634; Max AE: 1.80136853907234
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      c0
# all , -4.164697496472354e+00,  2.501536993115274e+00,  1.747862036699488e-01,  5.819362997572881e-01, -1.330638429775397e+00, -1.353368406577642e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         30|4|sub; (poly_dist_avg_fixed - NBI); $\left(poly_{dist, avg, fixed} - NBI\right)$; (poly_dist_avg_fixed - NBI); (newdata$poly_dist_avg_fixed - newdata$NBI); poly_dist_avg_fixed,NBI
# 1;  1; Unitless;                                         16|8|add; (P + B); $\left(P + B\right)$; (P + B); (newdata$P + newdata$B); P,B
# 2;  1; A^2;                                              32|0|mult; (face-area-avg * E_T); $\left(face-area-avg E_{T}\right)$; (face_sub_area_sub_avg .* E_T); (newdata$face_sub_area_sub_avg * newdata$E_T); face-area-avg,E_T
# 3;  1; A^-2;                                             0|32|div; (E_T / face-area-avg); $\left(\frac{ E_{T} }{ face-area-avg } \right)$; (E_T ./ face_sub_area_sub_avg); (newdata$E_T / newdata$face_sub_area_sub_avg); E_T,face-area-avg
# 4;  1; Unitless;                                         11|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      
s259        , -2.094542362420654e+01, -2.094265029930907e+01, -3.285568244283668e-01,  1.573033707865168e-01,  3.711992826982866e+01,  5.367553614219951e+00,  1.411535352530372e+01
s260        , -1.742875942837962e+01, -1.691516532561436e+01, -4.120358915526657e-01,  0.000000000000000e+00,  4.558407424543694e+01,  2.641877749893883e+00,  1.097394876507680e+01
s261        , -2.065616574581777e+01, -2.071703802468057e+01, -3.191598353628485e-01,  0.000000000000000e+00,  4.084296962782989e+01,  4.664142953362004e+00,  1.380208132797446e+01
s262        , -2.014040040752147e+01, -1.979948495303945e+01, -2.979769120783450e-01,  0.000000000000000e+00,  3.254006493186517e+01,  4.055462424705775e+00,  1.168939619719242e+01
s263        , -1.686996628366655e+01, -1.683078810259373e+01, -3.664530573817354e-01,  0.000000000000000e+00,  4.123659760673222e+01,  2.488319039375978e+00,  1.012965008990526e+01
s264        , -2.074271161967796e+01, -2.070679001687975e+01, -2.905136823764632e-01,  0.000000000000000e+00,  3.043062725211301e+01,  4.664176690420756e+00,  1.233702163320824e+01
s265        , -2.059536695716665e+01, -2.059174475617207e+01, -3.959271475199243e-01,  0.000000000000000e+00,  2.816242623487762e+01,  5.209652662513507e+00,  1.252110767193357e+01
s266        , -2.198651133619990e+01, -2.197469236139407e+01, -2.968027179861347e-01,  4.072398190045249e-02,  2.659090543904992e+01,  6.554100095095051e+00,  1.370828178612517e+01
s267        , -1.899333543245141e+01, -1.906015593018697e+01, -3.786478447682849e-01,  1.388888888888889e-02,  3.681202921589826e+01,  3.830891805054796e+00,  1.187530635607446e+01
s268        , -1.857298059991068e+01, -1.856947152603985e+01, -3.114159955707358e-01,  0.000000000000000e+00,  3.586207910582010e+01,  3.328499504028817e+00,  1.092551657896158e+01
s269        , -2.106917022960664e+01, -2.088912497714636e+01, -3.584708984267300e-01,  1.299435028248588e-01,  3.920075400207836e+01,  5.242863362783752e+00,  1.433611512757188e+01
s270        , -1.920756052964929e+01, -1.911490045220482e+01, -4.577413304459537e-01,  1.730769230769231e-01,  3.152802478407672e+01,  4.672410027516087e+00,  1.213720969370208e+01
s271        , -1.965184309682283e+01, -1.946652058074589e+01, -4.401590259609131e-01,  1.128205128205128e-01,  4.076915407772864e+01,  4.339849758183616e+00,  1.330157898392447e+01
s272        , -2.112049940018463e+01, -2.081171801362626e+01, -3.267865384963181e-01,  9.142857142857143e-02,  3.720686870979701e+01,  5.107475288672125e+00,  1.378525163006306e+01
s273        , -1.945398506004425e+01, -1.962058824080701e+01, -3.421365503696512e-01,  0.000000000000000e+00,  3.356212749743269e+01,  3.993048502088608e+00,  1.180012224273201e+01
s274        , -2.135203005648119e+01, -2.146781136474013e+01, -2.746777457465880e-01,  2.535885167464115e-01,  2.737436505968502e+01,  6.389151273282359e+00,  1.368905185984844e+01
s275        , -2.088724638081418e+01, -2.097656303317275e+01, -3.344945207980623e-01,  4.035874439461883e-02,  3.610775147286147e+01,  4.959042155209888e+00,  1.362796188071177e+01
s276        , -1.839432489855567e+01, -1.860243682780288e+01, -4.462190327679222e-01,  0.000000000000000e+00,  3.850621918354386e+01,  3.654086477085425e+00,  1.186191615221904e+01
s277        , -2.199306195501885e+01, -2.019169341594651e+01, -2.165623004909482e-01,  5.785123966942149e-02,  2.056024481482725e+01,  4.916823775513548e+00,  1.064118388010568e+01
s278        , -2.276883612887764e+01, -2.276913631251836e+01, -3.235710124662973e-01,  0.000000000000000e+00,  4.744241988884413e+01,  5.646046310866275e+00,  1.665437199173823e+01
s279        , -2.262380984036664e+01, -2.274354158078589e+01, -3.804598743666008e-01,  1.411290322580645e-01,  3.671966362370214e+01,  6.802782231378623e+00,  1.617589973297932e+01
s280        , -1.620731240668889e+01, -1.637987313200820e+01, -3.851283293998305e-01,  2.087227414330218e-01,  3.930976156619834e+01,  2.552298892795595e+00,  1.001649943450639e+01
s281        , -2.072632910940930e+01, -2.009097407862408e+01, -2.489430412600071e-01,  8.936170212765958e-02,  2.227255220025729e+01,  4.939110809135150e+00,  1.096074370340589e+01
s282        , -1.840721485531197e+01, -1.891067369939670e+01, -4.095447088817297e-01,  0.000000000000000e+00,  2.948485520934734e+01,  3.720688225311387e+00,  1.082290168487959e+01
s283        , -1.945843055355910e+01, -1.965471081315728e+01, -3.405769692703501e-01,  0.000000000000000e+00,  4.823390040248485e+01,  3.893950058034187e+00,  1.370475827117980e+01
s284        , -2.290375248734285e+01, -2.324689049050339e+01, -3.564577834132187e-01,  1.622641509433962e-01,  4.610516330739082e+01,  6.410063590695058e+00,  1.757986968282270e+01
s285        , -2.162506652538119e+01, -2.128935454231483e+01, -4.106349630977507e-01,  0.000000000000000e+00,  3.420554077217128e+01,  5.427462543923772e+00,  1.398045821386913e+01
s286        , -2.308167299949378e+01, -2.363793323257326e+01, -3.462789332401083e-01,  1.179775280898876e-01,  3.099193937598729e+01,  8.690016852753157e+00,  1.677053698787324e+01
s287        , -1.888746545864790e+01, -1.875917727382204e+01, -2.591686869730674e-01,  0.000000000000000e+00,  4.092378932576354e+01,  3.251829833747525e+00,  1.153590911196497e+01
s288        , -2.031934863671701e+01, -2.000995866139585e+01, -4.689129920032457e-01,  2.941176470588235e-02,  4.413921571325632e+01,  4.555523936683788e+00,  1.418017114594138e+01
s289        , -2.410980627565496e+01, -2.443563220830826e+01, -2.899482979628505e-01,  1.297297297297297e-01,  3.209441741463525e+01,  9.070785655621346e+00,  1.752715020740317e+01
s290        , -2.087284446952964e+01, -2.055929187446886e+01, -3.676283444568975e-01,  1.129943502824859e-01,  4.197176830587022e+01,  4.859350440985902e+00,  1.428130003977539e+01
s291        , -2.204275686911580e+01, -2.106849074803554e+01, -1.996882398627606e-01,  0.000000000000000e+00,  2.047898782787821e+01,  5.924709008575621e+00,  1.156865398252174e+01
s292        , -1.820983264392220e+01, -1.864403090964039e+01, -3.565960168090990e-01,  0.000000000000000e+00,  2.976759029838298e+01,  3.448778845619938e+00,  1.037501606308570e+01
s293        , -1.668568749246811e+01, -1.647452700693070e+01, -4.358384030048535e-01,  1.088709677419355e-01,  3.779416551301465e+01,  2.577970788827765e+00,  9.870777815383827e+00
s294        , -2.280852590517532e+01, -2.337215728858616e+01, -2.596585597963020e-01,  1.612903225806452e-01,  2.871914468957644e+01,  8.321215697340154e+00,  1.592128526921126e+01
s295        , -1.673628435422914e+01, -1.714513002843287e+01, -3.613724869063710e-01,  1.072796934865900e-01,  3.488606351821038e+01,  2.777783661368481e+00,  9.844081330949466e+00
s296        , -2.103716924286631e+01, -2.067129497504320e+01, -2.972731019921215e-01,  0.000000000000000e+00,  2.529142768970226e+01,  5.262537372883377e+00,  1.191812685957452e+01
s297        , -2.124288787488653e+01, -2.108094723314209e+01, -3.450865484633575e-01,  0.000000000000000e+00,  3.507836037551090e+01,  5.169097732388258e+00,  1.362033659538016e+01
s298        , -2.177880180045448e+01, -2.152476895029695e+01, -2.918667884850555e-01,  1.854545454545455e-01,  3.521935206703677e+01,  5.283150258990795e+00,  1.420435221708238e+01
s299        , -1.893486515270964e+01, -1.898887310297000e+01, -3.070570613456943e-01,  1.240310077519380e-01,  4.107960750764036e+01,  3.683298324868501e+00,  1.230074995758987e+01
s300        , -1.774017522269403e+01, -1.760593624104596e+01, -2.861561745052172e-01,  3.781512605042017e-02,  4.139835188061497e+01,  2.748544647699828e+00,  1.066701544411830e+01
s301        , -2.283171483494903e+01, -2.296646621275009e+01, -3.175551216736253e-01,  1.287128712871287e-01,  2.959465504463039e+01,  7.661553032181827e+00,  1.556287263236856e+01
s302        , -1.721456897049112e+01, -1.712322318570610e+01, -4.335352074474023e-01,  1.936936936936937e-01,  3.406557751755208e+01,  3.077701645105398e+00,  1.023932048366665e+01
s303        , -2.130552121943375e+01, -2.081405800439565e+01, -2.431851902856079e-01,  1.135371179039301e-01,  2.349100025138493e+01,  5.504369857425671e+00,  1.193884004737933e+01
s304        , -2.313677054561944e+01, -2.308663082613845e+01, -4.030072959765562e-01,  0.000000000000000e+00,  3.994710334937433e+01,  6.641438745822064e+00,  1.659237143147819e+01
s305        , -1.858159986173835e+01, -1.857424409338772e+01, -4.311257725466305e-01,  7.555555555555556e-02,  3.863755847344451e+01,  3.713864209982666e+00,  1.197892505927130e+01
s306        , -2.163460095493751e+01, -2.138914784406413e+01, -3.693212035224198e-01,  1.590909090909091e-01,  3.940210237614627e+01,  5.535671019342750e+00,  1.495515086567969e+01
s307        , -1.987289536762319e+01, -2.003304999472658e+01, -3.233008602131937e-01,  1.064638783269962e-01,  4.565716520565766e+01,  4.268737345038630e+00,  1.396060336024161e+01
s308        , -2.028550026196297e+01, -1.975419716724901e+01, -2.326591585206991e-01,  0.000000000000000e+00,  1.838223776176643e+01,  4.733943128793013e+00,  9.887947561896846e+00
s309        , -2.129242792516701e+01, -2.100608543845541e+01, -2.970211762547212e-01,  1.982248520710059e-01,  4.928038803768264e+01,  4.568452131920694e+00,  1.538911783530099e+01
s310        , -1.894855963686166e+01, -1.910135430783020e+01, -3.492930601617272e-01,  0.000000000000000e+00,  4.365672546337114e+01,  3.638388001863860e+00,  1.260317841366193e+01
s311        , -2.010039836844276e+01, -2.020936975689894e+01, -4.348664474273288e-01,  0.000000000000000e+00,  3.980960820533791e+01,  4.684307727477038e+00,  1.365578468430495e+01
s312        , -1.830057188159682e+01, -1.852694273221529e+01, -4.318890584329134e-01,  5.045871559633028e-02,  3.706221029135362e+01,  3.678501961812032e+00,  1.167619001497639e+01
s313        , -1.990312271450173e+01, -1.977493241038651e+01, -2.725783054903841e-01,  0.000000000000000e+00,  3.780317882251936e+01,  3.965256932910446e+00,  1.224333765408960e+01
s314        , -1.980645538479249e+01, -1.987464768041518e+01, -3.525837346482187e-01,  0.000000000000000e+00,  3.682540958536670e+01,  4.302876676353566e+00,  1.258789879217502e+01
s315        , -1.914671781515828e+01, -1.971985446547897e+01, -3.409202809064136e-01,  8.921933085501858e-02,  3.820142361185272e+01,  3.909806614710968e+00,  1.261163477864707e+01
s316        , -2.257620253811652e+01, -2.236186798721906e+01, -3.008935215816460e-01,  1.217391304347826e-01,  2.894803651760102e+01,  6.820533052511642e+00,  1.459050189359800e+01
s317        , -1.647333233405121e+01, -1.632076664651218e+01, -3.668109947302486e-01,  1.238938053097345e-01,  3.613622486564623e+01,  2.372869840844093e+00,  9.259943744194796e+00
s318        , -2.027102701488289e+01, -2.005678917552239e+01, -2.898753519339656e-01,  5.339805825242718e-02,  3.783445628698078e+01,  4.305029881202082e+00,  1.276238476361241e+01
s319        , -1.996146248057647e+01, -2.003556662037830e+01, -3.726134367747748e-01,  0.000000000000000e+00,  3.035471989598965e+01,  4.618935715874477e+00,  1.205978803572949e+01
s320        , -2.548773082504399e+01, -2.501935021425154e+01, -2.630770730388903e-01,  2.058823529411765e-01,  3.701342036815604e+01,  8.673446369929255e+00,  1.849725129301717e+01
s321        , -1.727661852750149e+01, -1.746202612169963e+01, -3.676057078563039e-01,  1.728813559322034e-01,  3.994077319981638e+01,  3.028841598562341e+00,  1.099883063540610e+01
s322        , -2.011073789818953e+01, -2.023739187673265e+01, -3.721113280610744e-01,  2.346938775510204e-01,  3.288284502132483e+01,  5.172361152065308e+00,  1.322522054623737e+01
s323        , -2.178223238748198e+01, -2.159014325578163e+01, -3.903810731406298e-01,  0.000000000000000e+00,  3.597956774338727e+01,  5.650354530392564e+00,  1.447362130862317e+01
s324        , -1.879130547869734e+01, -1.886656224309988e+01, -3.774024340886044e-01,  1.562500000000000e-02,  4.291799027013641e+01,  3.600202000981545e+00,  1.243034329568784e+01
s325        , -2.032679436678044e+01, -2.027287001340259e+01, -3.411416782916555e-01,  0.000000000000000e+00,  3.681678331083641e+01,  4.565746397683172e+00,  1.296518784189929e+01
s326        , -2.071891083121713e+01, -2.064725697826684e+01, -2.515079980208070e-01,  1.502145922746781e-01,  2.387483353820092e+01,  5.387410346330593e+00,  1.190775480906385e+01
s327        , -1.834375983430116e+01, -1.871333535405405e+01, -3.510918675079389e-01,  2.189781021897810e-01,  4.234212864851416e+01,  3.753295330510290e+00,  1.260644730843445e+01
s328        , -2.099505369246730e+01, -2.074330263197798e+01, -3.211495204167961e-01,  2.449799196787149e-01,  2.934274363075793e+01,  5.547784941768106e+00,  1.316443243700744e+01
s329        , -2.140321290954873e+01, -2.129042363214608e+01, -2.477838220327374e-01,  5.882352941176471e-02,  3.182371274030616e+01,  4.799387251470688e+00,  1.299460219426232e+01
s330        , -2.114112529442132e+01, -2.083277736500619e+01, -3.875985409742163e-01,  3.449781659388647e-01,  2.968341770878670e+01,  6.033491213831342e+00,  1.388480795970728e+01
s331        , -1.934637322166436e+01, -1.959680287591240e+01, -3.548646096873703e-01,  2.159090909090909e-01,  3.772944692922862e+01,  4.247662205882368e+00,  1.288673344920433e+01
s332        , -1.962462779654497e+01, -2.018571260594953e+01, -3.601887766757504e-01,  1.293103448275862e-01,  3.676198440041264e+01,  4.502829834512053e+00,  1.316768543641335e+01
s333        , -2.293624249800790e+01, -2.328397251684121e+01, -3.204429547134595e-01,  2.717391304347826e-02,  2.890072895893702e+01,  8.081664470126798e+00,  1.571221386581282e+01
s334        , -1.807355423930957e+01, -1.787300906754321e+01, -4.067213429246376e-01,  4.954954954954955e-02,  4.108541634171915e+01,  3.168562515455851e+00,  1.140971998570818e+01
s335        , -1.850164643907080e+01, -1.854331265904453e+01, -4.013886150873655e-01,  1.250000000000000e-02,  3.911955436669045e+01,  3.510244554012681e+00,  1.171832763968810e+01
s336        , -2.151296308555482e+01, -2.154452464812220e+01, -3.019353074672276e-01,  6.637168141592921e-02,  4.015996634537093e+01,  5.046410078013010e+00,  1.457228188273385e+01
s337        , -1.775953587894473e+01, -1.698886737341014e+01, -3.711165952185598e-01,  0.000000000000000e+00,  2.864217007405487e+01,  2.294685724341068e+00,  8.524020124833086e+00
s338        , -2.118082550420247e+01, -2.140952506377961e+01, -3.213659909658821e-01,  8.936170212765958e-02,  3.713401925926561e+01,  5.147774836266819e+00,  1.422171914604862e+01
s339        , -1.761381998690202e+01, -1.816652370037669e+01, -3.390179180018246e-01,  2.410423452768730e-01,  4.164981974136134e+01,  3.441132557523269e+00,  1.197173967003016e+01
s340        , -1.906967392812366e+01, -1.906264455180714e+01, -3.919912601181411e-01,  0.000000000000000e+00,  3.744749273151940e+01,  3.829945612228991e+00,  1.197588662588536e+01
s341        , -2.371082699534004e+01, -2.367836650070593e+01, -3.290714916702652e-01,  1.574074074074074e-01,  3.290186075296420e+01,  8.219564867069492e+00,  1.686632529311710e+01
s342        , -1.901967676945428e+01, -1.912364816683001e+01, -4.214270592708040e-01,  0.000000000000000e+00,  4.305711378534588e+01,  3.794944150127125e+00,  1.283540678940368e+01
s343        , -1.943128604912865e+01, -1.922467520780914e+01, -2.746741588743261e-01,  0.000000000000000e+00,  3.397880889207730e+01,  3.705056317147864e+00,  1.122022283801668e+01
s344        , -2.171448714042025e+01, -2.192097872702890e+01, -3.451070373151978e-01,  1.775362318840580e-01,  3.782919929166543e+01,  5.800976636797452e+00,  1.522314032500174e+01
s345        , -1.896311499883081e+01, -1.910574675747977e+01, -3.199392160888323e-01,  0.000000000000000e+00,  3.588233438716165e+01,  3.698206493549654e+00,  1.151956084381350e+01
s346        , -2.211462969107367e+01, -2.225186568365075e+01, -2.747790620284109e-01,  4.739336492890996e-02,  2.911066561876888e+01,  6.370505449613034e+00,  1.411088108066717e+01
s347        , -1.640817037109120e+01, -1.674482337612839e+01, -3.965731029134591e-01,  8.450704225352113e-02,  3.719102479564147e+01,  2.601496789832306e+00,  9.836276308463226e+00
s348        , -2.058778590237884e+01, -2.080451503385932e+01, -3.357897316718688e-01,  5.263157894736842e-02,  3.692098232714880e+01,  4.903527690489674e+00,  1.360833428236837e+01
s349        , -1.918353701640313e+01, -1.940382892305813e+01, -2.860728508896964e-01,  0.000000000000000e+00,  4.262194661149899e+01,  3.672863365083974e+00,  1.251177790155898e+01
s350        , -2.047073332015930e+01, -2.077721793343946e+01, -3.801407839842438e-01,  9.691629955947137e-02,  3.811676885297392e+01,  4.922415793094627e+00,  1.397521842746461e+01
s351        , -2.167714580870165e+01, -2.228050058445626e+01, -2.857165405666635e-01,  1.270718232044199e-01,  3.316276332866854e+01,  6.306322583254606e+00,  1.482061951595202e+01
s352        , -2.086238589025425e+01, -2.039769663343094e+01, -4.056632630360597e-01,  3.431372549019608e-02,  4.684463049536349e+01,  4.581222692521947e+00,  1.464942607231303e+01
s353        , -1.920058764071421e+01, -1.921909182471089e+01, -4.591814873267985e-01,  6.049822064056939e-02,  3.913768639154981e+01,  4.181967200019929e+00,  1.279345617001628e+01
s354        , -2.053223705409261e+01, -2.117380134262535e+01, -2.543890647283841e-01,  2.538071065989848e-02,  2.654994717594763e+01,  5.413730689781008e+00,  1.244069919676819e+01
s355        , -1.704257081119439e+01, -1.739832603347917e+01, -3.461925894183970e-01,  3.057851239669421e-01,  3.226676186034025e+01,  3.234240495666599e+00,  1.021559924198003e+01
s356        , -2.127143545968418e+01, -2.123483633163781e+01, -3.167054218231123e-01,  8.461538461538462e-02,  3.371154015102529e+01,  5.145136235291637e+00,  1.361621332887939e+01
s357        , -1.906625211198675e+01, -1.936055914219028e+01, -3.369361187118933e-01,  7.299270072992700e-02,  4.259489091831075e+01,  3.805452958231986e+00,  1.283010932070438e+01
s358        , -2.032987192881253e+01, -2.009161370447358e+01, -3.102656690482001e-01,  1.333333333333333e-01,  3.452290648308411e+01,  4.702566399784385e+00,  1.274151718007906e+01
s359        , -2.136102912880764e+01, -2.161141591062423e+01, -3.629811454038445e-01,  0.000000000000000e+00,  3.279337711770047e+01,  5.721082821175113e+00,  1.401625998056094e+01
s360        , -1.881386071055488e+01, -1.870547967704503e+01, -3.454743388961183e-01,  0.000000000000000e+00,  3.686067306554067e+01,  3.484954075948150e+00,  1.133392045330953e+01
s361        , -2.182643688719446e+01, -2.166995396964121e+01, -2.727489580085435e-01,  3.493449781659388e-02,  2.688311107730064e+01,  5.894877935944650e+00,  1.314317754194726e+01
s362        , -2.091897008712596e+01, -2.105752400625512e+01, -3.092305839024693e-01,  1.761658031088083e-01,  3.963400334986384e+01,  5.282702289128938e+00,  1.446978369650596e+01
s363        , -1.798497754334610e+01, -1.794991448150991e+01, -4.543140645942513e-01,  2.244897959183673e-01,  3.162141663935748e+01,  3.816487032917239e+00,  1.098556901423778e+01
s364        , -1.789393844733154e+01, -1.768067794955849e+01, -3.129033855903762e-01,  7.169811320754717e-02,  4.278169959338046e+01,  2.886542837558983e+00,  1.111265983191569e+01
s365        , -2.184332997178521e+01, -2.097499192173100e+01, -2.552385402656782e-01,  2.466216216216216e-01,  3.855947647128001e+01,  4.551859675777568e+00,  1.391045737583827e+01
s366        , -2.293131491804218e+01, -2.309067480446340e+01, -2.862025895699631e-01,  4.741379310344827e-02,  3.515813621375374e+01,  6.509107867398131e+00,  1.563203657952656e+01
s367        , -2.320311495695380e+01, -2.306621348450872e+01, -2.809060228413285e-01,  0.000000000000000e+00,  3.061606289247046e+01,  6.920459955674525e+00,  1.509121474547532e+01
s368        , -1.944159222026194e+01, -1.963943283862740e+01, -4.260179377465816e-01,  2.166064981949458e-02,  4.090426572961649e+01,  4.258431437278507e+00,  1.319803057663501e+01
s369        , -2.221834550731525e+01, -2.207876385773009e+01, -3.765209436159890e-01,  2.216981132075472e-01,  3.093921223464676e+01,  6.941026968226411e+00,  1.511661185039299e+01
s370        , -1.739352775780219e+01, -1.788686578005208e+01, -3.501675965419505e-01,  1.980198019801980e-01,  3.972231850705847e+01,  3.262759597419398e+00,  1.138439176858629e+01
s371        , -2.131349702655302e+01, -2.107471128258909e+01, -3.253754896446163e-01,  0.000000000000000e+00,  3.863108575041738e+01,  5.051254746366962e+00,  1.396908927790588e+01
s372        , -2.230067528571091e+01, -2.210941878238496e+01, -3.345179252540897e-01,  6.122448979591837e-02,  3.325704696953130e+01,  6.123765823694726e+00,  1.465354538192490e+01
s373        , -1.609460498694387e+01, -1.633458082579008e+01, -4.068657744001354e-01,  1.644736842105263e-02,  3.791297818549812e+01,  2.336047467623378e+00,  9.410978518745713e+00
s374        , -1.846307154319872e+01, -1.889843560525863e+01, -3.300171044202466e-01,  9.836065573770492e-02,  3.592206609661286e+01,  3.485131295144904e+00,  1.149225168605967e+01
s375        , -2.092466765927065e+01, -2.084303925948727e+01, -3.000770561798528e-01,  2.346938775510204e-01,  3.834346719703074e+01,  5.269743383747296e+00,  1.421478922008639e+01
s376        , -2.335896110191541e+01, -2.381110397049516e+01, -3.134442211026094e-01,  1.702127659574468e-01,  3.121078467792421e+01,  8.792042171894005e+00,  1.696947596682559e+01
s377        , -2.209438728501526e+01, -2.223333874274314e+01, -3.396167157840617e-01,  1.515151515151515e-01,  2.799952200258901e+01,  7.281112845607196e+00,  1.474792092521441e+01
s378        , -2.111108779470583e+01, -2.107833329611824e+01, -4.976615007279652e-01,  0.000000000000000e+00,  3.784478752812375e+01,  5.704968334145132e+00,  1.469364877967337e+01
s379        , -1.875225846070942e+01, -1.855243708705958e+01, -3.226181011003683e-01,  0.000000000000000e+00,  3.972504089072765e+01,  3.294732934909444e+00,  1.144042833827933e+01
s380        , -1.834869608623442e+01, -1.844606225635906e+01, -3.747163641216250e-01,  0.000000000000000e+00,  3.737918797627361e+01,  3.390223740374949e+00,  1.125716707138615e+01
s381        , -2.068155326614140e+01, -2.032682021391998e+01, -3.602771287648137e-01,  5.319148936170213e-02,  3.610878809644550e+01,  4.810587842447914e+00,  1.317970018711688e+01
s382        , -1.804666933121612e+01, -1.820529385254665e+01, -3.601345621009753e-01,  0.000000000000000e+00,  4.155088354797101e+01,  3.173990241824441e+00,  1.148399316093682e+01
s383        , -2.062194236740874e+01, -2.080784347102643e+01, -3.485467962223640e-01,  2.134831460674157e-01,  4.001660676116455e+01,  4.971668627486614e+00,  1.438958334432223e+01
s384        , -1.800916137079852e+01, -1.806694042766348e+01, -4.766082781661704e-01,  0.000000000000000e+00,  3.770154222957986e+01,  3.412953898098146e+00,  1.134343975682669e+01
s385        , -2.216424509641620e+01, -2.168798000266183e+01, -3.248510973461380e-01,  2.043010752688172e-01,  3.823465152176482e+01,  5.495921000104511e+00,  1.495480234123265e+01
s386        , -2.182057698940036e+01, -2.158162319481216e+01, -4.131950405839091e-01,  1.134020618556701e-01,  3.518618968312709e+01,  6.003361643270343e+00,  1.480198156713127e+01
s387        , -1.799817167842237e+01, -1.791924312481969e+01, -3.210257507508495e-01,  0.000000000000000e+00,  4.061178802115864e+01,  2.935750948006490e+00,  1.091907025269803e+01
s388        , -2.351217009702901e+01, -2.367645103900148e+01, -3.336340305927159e-01,  1.785714285714286e-01,  3.147269133001937e+01,  8.752145872917216e+00,  1.696414137425691e+01
s389        , -2.149803565649794e+01, -2.154827170864875e+01, -3.370014938168505e-01,  1.947565543071161e-01,  3.326067802524904e+01,  5.853843104418043e+00,  1.437306984138770e+01
s390        , -2.025125341850577e+01, -2.014207979887402e+01, -3.398141233166498e-01,  7.575757575757576e-02,  3.642275827249335e+01,  4.625297378594139e+00,  1.297944869241107e+01
s391        , -1.925641978436478e+01, -1.896042112561834e+01, -4.232906990170224e-01,  1.960784313725490e-02,  3.917233765942296e+01,  3.840169829433257e+00,  1.226492679261023e+01
s392        , -1.954014294555121e+01, -2.016319438032924e+01, -3.764868795332993e-01,  1.272727272727273e-01,  3.528342007517970e+01,  4.621155441439317e+00,  1.305547357688047e+01
s393        , -2.007195889273447e+01, -2.007803323081097e+01, -3.239878696193976e-01,  1.217391304347826e-01,  4.169047511085230e+01,  4.416090428337421e+00,  1.356867377785590e+01
s394        , -1.933645012315517e+01, -1.892508674505243e+01, -3.729589693932344e-01,  0.000000000000000e+00,  4.380992937334689e+01,  3.592065986007777e+00,  1.254464655346664e+01
s395        , -2.191328817199827e+01, -2.126729954833795e+01, -2.289891908338560e-01,  4.464285714285714e-02,  2.356614610062881e+01,  5.799862087530089e+00,  1.224461061754997e+01
s396        , -1.985518647713905e+01, -1.992841214968789e+01, -2.327464031719467e-01,  0.000000000000000e+00,  2.590914033779031e+01,  3.924336667162503e+00,  1.065377368365364e+01
s397        , -1.859895904181181e+01, -1.880411412459165e+01, -3.874262664250908e-01,  0.000000000000000e+00,  4.011384015015080e+01,  3.599934561429618e+00,  1.201695467030607e+01
s398        , -2.089338265909714e+01, -2.076211138998411e+01, -4.069959474802971e-01,  1.243243243243243e-01,  3.051355994243016e+01,  5.698034135795354e+00,  1.343992930587578e+01
s399        , -1.650074457052408e+01, -1.633993336287247e+01, -4.121837458754630e-01,  2.518796992481203e-01,  3.446724962506638e+01,  2.651342233152550e+00,  9.559522717769433e+00
s400        , -1.659170957499870e+01, -1.663825919527691e+01, -4.282806940162776e-01,  1.921824104234528e-01,  3.674075039909937e+01,  2.758594602716464e+00,  1.006741455144807e+01
s401        , -1.654426837808786e+01, -1.663193014390792e+01, -3.593483290223090e-01,  2.851985559566787e-01,  3.491799187768801e+01,  2.734690455592985e+00,  9.771893323015084e+00
s402        , -1.877939202276407e+01, -1.899174679001961e+01, -3.247687144777248e-01,  0.000000000000000e+00,  3.778105369976655e+01,  3.594126633060536e+00,  1.165289197270022e+01
s403        , -2.106694758002669e+01, -2.096313795125753e+01, -3.742037821679179e-01,  4.301075268817205e-02,  3.330289358669926e+01,  5.320231994715950e+00,  1.353667118597851e+01
s404        , -2.165676773412189e+01, -2.140031962242560e+01, -3.806336652297851e-01,  1.094339622641509e-01,  3.639882946473101e+01,  5.517043431429485e+00,  1.450295840149879e+01
s405        , -2.212611753855641e+01, -2.209071204781189e+01, -3.040918938377000e-01,  1.583710407239819e-01,  3.473049386410880e+01,  5.895600354144682e+00,  1.482064874705715e+01
s406        , -1.885653015374473e+01, -1.869959137632065e+01, -3.290004721994850e-01,  2.392344497607655e-01,  3.418165179634522e+01,  3.910910899035612e+00,  1.156206705383457e+01
s407        , -1.790225292709843e+01, -1.719827809472011e+01, -3.458200853673996e-01,  6.713780918727916e-02,  5.083223088413890e+01,  2.761178797811011e+00,  1.184723082254745e+01
