# c0 + a0 * (poly_dist_std - Si) + a1 * (PF / NBI) + a2 * (Al + O) + a3 * (AAV / E_T) + a4 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.289481229962575; Max AE: 1.64803999754706
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      c0
# all ,  1.884126124602131e+00, -1.219636955243114e+00, -2.355035439472869e+00,  7.241723154813493e-01, -5.881534964377992e-01, -1.228026927626802e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         28|15|sub; (poly_dist_std - Si); $\left(poly_{dist, std} - Si\right)$; (poly_dist_std - Si); (newdata$poly_dist_std - newdata$Si); poly_dist_std,Si
# 1;  1; Unitless;                                         2|4|div; (PF / NBI); $\left(\frac{ PF }{ NBI } \right)$; (PF ./ NBI); (newdata$PF / newdata$NBI); PF,NBI
# 2;  1; Unitless;                                         14|11|add; (Al + O); $\left(Al + O\right)$; (Al + O); (newdata$Al + newdata$O); Al,O
# 3;  1; A^3;                                              1|0|div; (AAV / E_T); $\left(\frac{ AAV }{ E_{T} } \right)$; (AAV ./ E_T); (newdata$AAV / newdata$E_T); AAV,E_T
# 4;  1; Unitless;                                         11|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      
s34         , -2.302504917991390e+01, -2.266203153174417e+01,  6.845554332506701e-02,  1.478090003144594e+00,  7.954545454545454e-02,  1.363775669393310e+00,  1.616633110132655e+01
s35         , -2.244061385591441e+01, -2.258115672198137e+01,  1.129337985377690e-03,  1.036655803575196e+00,  5.145631067961165e-01,  9.578189981795995e-01,  1.448683589230736e+01
s36         , -2.239655424600443e+01, -2.198587939354911e+01,  1.122323577756515e-01,  3.266187212906813e-01,  6.102236421725240e-01,  1.233385749643939e+00,  1.525928067599527e+01
s37         , -2.226102540809307e+01, -2.200595933165918e+01,  1.122074138468478e-01,  3.531495909957666e-01,  5.389830508474577e-01,  1.212763995904474e+00,  1.549818995129651e+01
s38         , -2.102436377352775e+01, -2.134104101381234e+01,  1.838781914921281e-01,  1.419667749389314e+00,  3.099415204678362e-01,  1.389566521505559e+00,  1.352045780437927e+01
s39         , -2.141661104833067e+01, -2.096055976536919e+01,  1.227489944621229e-01,  8.758796084894347e-01,  8.161434977578476e-01,  1.258530240392281e+00,  1.161713035157313e+01
s40         , -1.990275935468409e+01, -1.976765199259308e+01,  6.714365021619736e-02,  1.368793378547939e+00,  1.702127659574468e-01,  1.926602339311937e+00,  1.179759001050850e+01
s41         , -1.952311408648237e+01, -1.943754296138331e+01,  6.721960353180643e-02,  1.123356305609270e+00,  2.189054726368159e-01,  2.071346978201281e+00,  1.172877329673941e+01
s42         , -1.862175379272403e+01, -1.905369079460080e+01,  5.996862099965128e-02,  5.911563542438496e-01,  6.521739130434782e-02,  2.015493775638456e+00,  1.270312834940833e+01
s43         , -2.257821044890805e+01, -2.246552007507193e+01,  1.076217094685039e-01,  9.293985973693624e-01,  7.235023041474655e-01,  1.007957810908817e+00,  1.407890359041090e+01
s44         , -1.984867902879579e+01, -1.969841904837433e+01,  7.705097144643301e-02,  1.174568436442579e+00,  0.000000000000000e+00,  1.998128279017881e+00,  1.288399317036714e+01
s45         , -1.928264199244582e+01, -1.943396905065812e+01,  5.593114587550479e-02,  9.760875891627540e-01,  3.030303030303030e-02,  1.867600606601592e+00,  1.249624222608577e+01
s46         , -2.007096062658339e+01, -1.986450886128601e+01,  1.792162019857829e-01,  6.699102141004497e-01,  1.098039215686274e-01,  1.747680422343079e+00,  1.379212732718986e+01
s47         , -1.842882744186564e+01, -1.840474018558282e+01,  7.463136350160969e-02,  5.542553454313331e-01,  0.000000000000000e+00,  1.909992251218413e+00,  1.185448877277465e+01
s48         , -1.712958329507449e+01, -1.697312583218142e+01,  7.247173856307280e-02,  7.054977995873041e-01,  0.000000000000000e+00,  3.030082022642366e+00,  1.047898688927233e+01
s49         , -2.142142340445580e+01, -2.176183552801947e+01,  1.979430014161733e-01,  6.135359833781386e-01,  3.359683794466403e-01,  1.315424159134331e+00,  1.575711280873738e+01
s50         , -2.022197746600499e+01, -2.021851435911595e+01, -2.483401678615084e-03,  7.740164354920850e-01,  0.000000000000000e+00,  1.755264668041759e+00,  1.404507687388660e+01
s51         , -2.208446385448407e+01, -2.237733302263454e+01,  1.227274818498446e-01,  9.948458408447785e-01,  4.070351758793970e-01,  9.594456075374770e-01,  1.504907950960228e+01
s52         , -2.030062191637932e+01, -2.023168841411162e+01,  1.520987241903020e-01,  2.515395917343078e-01,  4.397759103641457e-01,  1.532077992568908e+00,  1.361040272199163e+01
s53         , -1.881589086732163e+01, -1.900616479809069e+01,  8.952773066833755e-02,  6.687496114257532e-01,  6.188524590163935e-01,  1.702674556068679e+00,  9.954128737823392e+00
s54         , -2.389190768082197e+01, -2.403473789174288e+01,  1.318555181903771e-01,  1.117580237155085e+00,  3.333333333333333e-01,  7.362363092669901e-01,  1.766207135869826e+01
s55         , -1.989931101552115e+01, -1.993883865458439e+01,  1.052724886199087e-02,  7.875229153275906e-01,  9.016393442622951e-02,  1.812169616279344e+00,  1.329227122811093e+01
s56         , -2.293632659980805e+01, -2.339619576767042e+01,  1.037977276798783e-01,  1.280628866217657e+00,  5.108695652173912e-01,  8.759004303621019e-01,  1.560949510283250e+01
s57         , -2.165250835772914e+01, -2.132207812119603e+01,  8.885153518759126e-02,  5.925559493349998e-01,  3.983050847457627e-01,  8.885075629773588e-01,  1.392820623909980e+01
s58         , -2.493828100106786e+01, -2.505172076945443e+01, -1.135208507336603e-01,  9.446088604714257e-01,  5.333333333333333e-01,  7.668164644031927e-01,  1.820064394160582e+01
s59         , -2.019609135900962e+01, -2.012987219558643e+01, -1.149143001370448e-01,  1.086945615369124e+00,  0.000000000000000e+00,  1.808095980815346e+00,  1.295033344640037e+01
s60         , -1.686951544328429e+01, -1.698510429727415e+01,  7.762239029444780e-02,  5.335302302029524e-01,  5.594405594405594e-02,  2.893533050058825e+00,  1.048032280800659e+01
s61         , -1.698686520707895e+01, -1.733358342801100e+01,  6.038220509004746e-02,  4.648362379384635e-01,  4.620462046204620e-02,  2.565919914346682e+00,  1.079565976127190e+01
s62         , -1.961666852236879e+01, -1.970110278473490e+01,  7.673933713357303e-02,  1.041298572475540e+00,  0.000000000000000e+00,  1.864052097140146e+00,  1.299883252854930e+01
s63         , -2.363642228074260e+01, -2.317984127810121e+01,  1.074901841323404e-01,  9.438404065223605e-01,  4.528301886792453e-01,  9.602475451750238e-01,  1.628810851264553e+01
s64         , -2.123215125329894e+01, -2.160543018448352e+01,  1.456198243202811e-01,  1.199061044823546e+00,  5.051546391752577e-01,  1.066252430269236e+00,  1.312514729915971e+01
s65         , -2.229595939650926e+01, -2.196891880802261e+01,  1.169846361043287e-01,  8.334584047995836e-01,  4.868421052631579e-01,  1.087081754113368e+00,  1.450854380874742e+01
s66         , -2.209517036440609e+01, -2.185262051373666e+01,  1.272840314188673e-01,  9.418791211678947e-01,  2.906403940886699e-01,  1.308484767873070e+00,  1.517719420649046e+01
s67         , -2.100952424313996e+01, -2.101331771866532e+01, -1.551350098635144e-01,  4.155252200714535e-01,  5.231316725978647e-01,  1.260333277051735e+00,  1.294673837424978e+01
s68         , -2.306714632630091e+01, -2.301762396505216e+01,  9.671843919056930e-02,  1.092895558657403e+00,  3.492063492063492e-01,  1.048015208950573e+00,  1.619168966157265e+01
s69         , -2.116954741071400e+01, -2.144785222592175e+01, -6.569801154704791e-02,  6.595879562819226e-01,  3.794466403162055e-01,  1.085725620350663e+00,  1.382629528419714e+01
s70         , -2.268552320802911e+01, -2.172411275413021e+01,  1.173397487425756e-01,  7.361822749193626e-01,  5.254237288135594e-01,  1.157407018864510e+00,  1.422727557521243e+01
s71         , -1.844586653395837e+01, -1.898412178011527e+01, -2.423419993247397e-03,  5.149793095740114e-01,  0.000000000000000e+00,  2.060987133836947e+00,  1.286009272831540e+01
s72         , -2.185924535832699e+01, -2.162449396046058e+01,  1.102728872623925e-01,  7.988555005713230e-01,  4.893617021276596e-01,  1.034775257187849e+00,  1.389870248804440e+01
s73         , -1.814705961150877e+01, -1.813708971910777e+01,  7.649877544083106e-02,  6.222313699637819e-01,  0.000000000000000e+00,  1.783096977674916e+00,  1.110820035458225e+01
s74         , -2.269683109870329e+01, -2.358916532282574e+01,  9.850051371958261e-02,  1.292648197431861e+00,  4.382022471910113e-01,  8.072563677339127e-01,  1.610214489007334e+01
s75         , -2.162544692540680e+01, -2.161997918258870e+01,  1.784736445732510e-01,  1.061121807980006e+00,  5.637254901960784e-01,  1.308464709272564e+00,  1.360487330389796e+01
s76         , -1.799713371423827e+01, -1.821877718183594e+01,  7.171680035185171e-02,  5.785312986038351e-01,  0.000000000000000e+00,  2.235378662189497e+00,  1.187926729201374e+01
s77         , -1.808839931225978e+01, -1.803271336013619e+01, -8.114696919840374e-02,  8.653833293989871e-01,  0.000000000000000e+00,  2.460307685758818e+00,  1.075533210664907e+01
s78         , -1.710463489071706e+01, -1.701034081977772e+01,  5.527129048385470e-02,  5.545745806935953e-01,  0.000000000000000e+00,  2.645450331813020e+00,  1.032654213885252e+01
s79         , -2.130172009097587e+01, -2.125780185155783e+01,  1.224158952128079e-01,  5.227374846440092e-01,  4.448398576512456e-01,  1.075199049408754e+00,  1.411475985979630e+01
s80         , -2.075517304342145e+01, -2.064752227398304e+01,  6.107312244160984e-02,  1.008255869511903e+00,  2.000000000000000e-02,  1.452606657602781e+00,  1.403962267054964e+01
s81         , -1.679587307458704e+01, -1.684644333433972e+01,  8.016743282821705e-02,  6.001881855397231e-01,  0.000000000000000e+00,  2.521072250576480e+00,  9.879901566191508e+00
s82         , -1.961963418382102e+01, -1.965227086928823e+01, -2.685568344903420e-02,  1.115636707744321e+00,  1.015228426395939e-02,  2.041634778484727e+00,  1.260779164185863e+01
s83         , -1.732943596118787e+01, -1.738062263255940e+01,  7.692248646928390e-02,  7.694340516372967e-01,  0.000000000000000e+00,  2.606902655566480e+00,  1.053245723854915e+01
s84         , -2.091958911511147e+01, -2.086711325327271e+01,  2.135767524828004e-01,  5.076203313639354e-01,  1.349480968858132e-01,  1.551846754028081e+00,  1.560159713860114e+01
s85         , -1.931803893900067e+01, -1.942814782373447e+01, -1.005499688176270e-01,  7.733978917621470e-01,  1.731601731601732e-01,  1.861091893625949e+00,  1.182534491088885e+01
s86         , -2.124992178205270e+01, -2.082641743344006e+01,  1.884042256758634e-01,  9.094791665717095e-01,  5.963302752293578e-01,  1.465185909255171e+00,  1.266431172306523e+01
s87         , -2.000999990609716e+01, -1.989530112576089e+01,  6.216576214026812e-02,  9.473782830797750e-01,  1.026785714285714e-01,  1.783409506128339e+00,  1.296666020769036e+01
s88         , -1.933594922663024e+01, -1.946958268988082e+01,  7.976169135182350e-02,  1.037700466934006e+00,  0.000000000000000e+00,  1.987769196219324e+00,  1.277466533661714e+01
s89         , -2.128477820873118e+01, -2.142095750117460e+01,  1.219001344599253e-01,  6.716692583902315e-01,  5.180722891566265e-01,  1.203219078223844e+00,  1.394607053773596e+01
s90         , -2.009844325702736e+01, -2.012585229504997e+01,  1.912683006752976e-01,  7.255650527916814e-01,  1.841004184100418e-01,  1.582100080818975e+00,  1.365830652508399e+01
s91         , -2.185233402642529e+01, -2.234315431373422e+01,  9.644121609675556e-02,  1.153555875873310e+00,  4.791666666666667e-01,  9.424092506884553e-01,  1.426784901333161e+01
s92         , -1.852873985612102e+01, -1.859632940424829e+01,  8.070652628970219e-02,  8.531187389475353e-01,  2.280701754385965e-01,  2.431092977751686e+00,  1.130834584278522e+01
s93         , -2.244477787769646e+01, -2.234245807515291e+01,  4.661573729672408e-02,  7.972140327623323e-01,  5.462555066079295e-01,  1.177640454734012e+00,  1.486698731291654e+01
s94         , -2.069748145715988e+01, -2.040677362857664e+01,  2.086516809554954e-01,  1.018579921525696e+00,  1.850000000000000e-01,  1.502296558390489e+00,  1.348214843596203e+01
s95         , -1.839144268754908e+01, -1.820576348239330e+01, -1.965318261553382e-01,  5.149023581629019e-01,  0.000000000000000e+00,  2.560431169014763e+00,  1.152998821423509e+01
s96         , -2.061908691885885e+01, -2.054849230590917e+01, -3.265983001529640e-02,  1.018322964500566e+00,  0.000000000000000e+00,  1.634394653273932e+00,  1.385401409772986e+01
s97         , -2.336181657728519e+01, -2.305126326081309e+01,  1.448544169413526e-01,  8.501796412932897e-01,  2.982456140350877e-01,  8.377497322907254e-01,  1.685155949830643e+01
s98         , -1.913590175727989e+01, -1.915879282572498e+01,  3.905690830546539e-02,  1.050082431409472e+00,  2.572815533980582e-01,  2.141740011288164e+00,  1.124957011796191e+01
s99         , -1.764848235022367e+01, -1.793957164193060e+01,  2.981007828505067e-02,  5.428235647603717e-01,  2.173913043478261e-01,  2.869415112664520e+00,  1.125455758320133e+01
s100        , -2.003395952271198e+01, -1.991509984712462e+01,  6.273872060379421e-02,  1.193826676542591e+00,  2.574257425742574e-01,  1.917576764689887e+00,  1.203667478368263e+01
s101        , -2.047737186068138e+01, -2.055353184407830e+01, -1.032458318596421e-01,  3.724452115651787e-01,  3.973509933774834e-01,  1.270830049791948e+00,  1.293711721418137e+01
s102        , -1.813404261594337e+01, -1.835572402284082e+01,  7.392674027457817e-02,  6.201785748882279e-01,  1.861313868613139e-01,  2.797082783100908e+00,  1.197914028615624e+01
s103        , -2.094885731266024e+01, -2.053986215001209e+01,  1.940340674576372e-01,  1.232748122929018e+00,  1.666666666666667e-01,  1.496556737191034e+00,  1.328383059938385e+01
s104        , -1.695125455205811e+01, -1.691466254583774e+01,  3.063418839347867e-03,  7.909910529525900e-01,  1.034482758620690e-01,  3.163638692626756e+00,  9.730178352806050e+00
s105        , -2.089913046364001e+01, -2.147212873554006e+01,  1.586922840988972e-01,  6.795689542159608e-01,  4.801762114537445e-01,  1.180745739132042e+00,  1.425862425174133e+01
s106        , -2.193421435204462e+01, -2.206229339774437e+01,  9.782961771883290e-02,  1.017194508046695e+00,  4.384236453201971e-01,  9.356966596485239e-01,  1.423241023366987e+01
s107        , -1.938858975045087e+01, -1.950432499583680e+01,  8.157611311097646e-02,  1.011959219005111e+00,  0.000000000000000e+00,  2.217253767190358e+00,  1.317548290753482e+01
s108        , -2.184761912256448e+01, -2.201711118122221e+01,  1.149945107902166e-01,  9.156123275592406e-01,  5.377358490566038e-01,  9.853850515648519e-01,  1.408474671757332e+01
s109        , -1.765266017099491e+01, -1.811582039085434e+01,  5.931696919550532e-02,  5.130131141241472e-01,  0.000000000000000e+00,  2.171623743704563e+00,  1.172185806929322e+01
s110        , -2.222643790681205e+01, -2.168008934741621e+01,  1.309127085129270e-01,  2.938827010936310e-01,  5.243902439024390e-01,  1.384160170409748e+00,  1.539642090794856e+01
s111        , -2.198367498730207e+01, -2.170182404032083e+01,  1.283949511069205e-01,  1.015442496951398e+00,  4.264705882352941e-01,  1.152845563128723e+00,  1.403630411474320e+01
s112        , -2.341727175416096e+01, -2.314132659329486e+01,  8.214417702273182e-02,  9.947059062094259e-01,  7.101449275362318e-01,  8.954383511197690e-01,  1.492583563625486e+01
s113        , -2.064750776227555e+01, -2.037130457544116e+01,  1.755579433040327e-01,  1.172752553472776e+00,  2.769230769230769e-01,  1.635895316111798e+00,  1.279254945745329e+01
s114        , -2.335281852671257e+01, -2.329037260278619e+01,  1.539757738668091e-02,  7.909516043358269e-01,  5.594713656387665e-01,  8.523997223284921e-01,  1.593827111771199e+01
s115        , -2.467653405274963e+01, -2.448236838947587e+01,  1.077152487369255e-01,  8.396861710704765e-01,  4.511627906976744e-01,  7.634794701735030e-01,  1.848381815774889e+01
s116        , -2.119630992652875e+01, -2.157269693375808e+01,  1.601794691651501e-01,  7.870781361690424e-01,  8.418803418803418e-01,  1.125745795088011e+00,  1.269541427842483e+01
s117        , -1.681518237222159e+01, -1.681133905510190e+01,  6.822269090853682e-02,  5.039787707507953e-01,  2.380952380952381e-02,  2.716308484747896e+00,  1.012650943718846e+01
s118        , -1.725426000439147e+01, -1.727111153797973e+01, -1.334500220905327e-01,  4.956447975653270e-01,  0.000000000000000e+00,  2.765109009733373e+00,  1.043488529488588e+01
s119        , -2.026224064054247e+01, -2.072588802838584e+01,  1.565406313790345e-01,  4.400676975570681e-01,  5.693950177935944e-01,  1.535942889241976e+00,  1.355969171211263e+01
s120        , -2.061376236446881e+01, -2.056450296014924e+01,  1.757431939365926e-01,  1.260844229027587e+00,  2.972972972972973e-01,  1.559711883243773e+00,  1.276356997028038e+01
s121        , -2.090204853596659e+01, -2.114341575114231e+01,  1.987959088334004e-01,  1.008272564481744e+00,  3.575129533678756e-01,  1.288911010639156e+00,  1.377091967385798e+01
s122        , -1.679179791839329e+01, -1.669366603586273e+01,  7.508397777224965e-02,  4.574046020180055e-01,  0.000000000000000e+00,  2.730542042051373e+00,  1.015785824080087e+01
s123        , -1.729435756680531e+01, -1.762595426313867e+01, -5.367406024292701e-02,  5.191095888860333e-01,  1.227436823104693e-01,  2.713963301363941e+00,  1.069064870595319e+01
s124        , -1.927065840811719e+01, -1.966031841499787e+01,  1.955454883722294e-01,  8.476466947455584e-01,  3.399014778325123e-01,  1.800025898355193e+00,  1.227181204948513e+01
s125        , -2.074667074869674e+01, -2.066930658437549e+01,  7.509323977642274e-02,  1.025697467010929e+00,  0.000000000000000e+00,  1.849698911352858e+00,  1.465441369143456e+01
s126        , -1.981090987888966e+01, -1.967914001510298e+01,  6.276924439752385e-02,  8.622151733188381e-01,  1.880341880341880e-01,  1.897230945026535e+00,  1.257603910863909e+01
s127        , -1.791042209268825e+01, -1.801939828879665e+01,  7.947867999524554e-02,  8.011641255756935e-01,  2.179487179487180e-01,  2.830408814554687e+00,  1.096342074710310e+01
s128        , -2.199486439730610e+01, -2.229418924447822e+01,  1.033957185570199e-01,  1.089272723219923e+00,  5.400000000000000e-01,  1.019722749949334e+00,  1.419178696268343e+01
s129        , -1.847106084369403e+01, -1.832233278582738e+01, -1.850406423453891e-01,  6.454897128663565e-01,  0.000000000000000e+00,  2.353677795945652e+00,  1.123963188621170e+01
s130        , -2.183307419908922e+01, -2.149371726892015e+01,  9.221406041250887e-02,  9.848052808437169e-01,  8.056872037914692e-01,  1.165879518501869e+00,  1.212772141001261e+01
s131        , -1.937195493711046e+01, -1.937258347049335e+01,  7.637235091430929e-02,  1.006060765042960e+00,  0.000000000000000e+00,  1.862611936809212e+00,  1.251039480543867e+01
s132        , -1.756898825137140e+01, -1.766975685486810e+01,  2.341261796576533e-02,  6.052317610465406e-01,  3.292181069958848e-02,  2.298157319244474e+00,  1.068116876943261e+01
s133        , -1.952720456066259e+01, -1.953213779468788e+01,  3.274534738943017e-02,  8.136982045805679e-01,  1.371681415929203e-01,  1.730232708901185e+00,  1.232858313110352e+01
s134        , -1.792604080418195e+01, -1.825108016402288e+01, -8.928667257022925e-02,  6.041382905826171e-01,  0.000000000000000e+00,  2.021861370159095e+00,  1.110242516566509e+01
s135        , -2.163690184151209e+01, -2.195083530671694e+01,  1.552534952438625e-01,  5.633007783876781e-01,  5.444015444015444e-01,  1.219453073793193e+00,  1.509311774902272e+01
s136        , -2.266590946104735e+01, -2.246789864056695e+01,  1.726658627444419e-01,  1.083245978083588e+00,  4.179894179894180e-01,  1.145514815534177e+00,  1.536496353258194e+01
s137        , -1.871948299194560e+01, -1.881281918997517e+01,  8.102174903055814e-02,  9.999781689171237e-01,  2.890995260663507e-01,  2.174079303716616e+00,  1.081208091250872e+01
s138        , -2.098569970792443e+01, -2.094367561297415e+01,  1.799700915760674e-01,  7.066927683428578e-01,  4.310344827586207e-01,  1.359717429685272e+00,  1.378917639300211e+01
s139        , -1.946420871832499e+01, -1.947569716369679e+01,  7.747473480792107e-02,  1.077844036902696e+00,  0.000000000000000e+00,  1.870098919550478e+00,  1.254960745678858e+01
s140        , -1.890485827097119e+01, -1.905555392443465e+01,  6.987732050812757e-02,  5.346935501059673e-01,  0.000000000000000e+00,  1.817718669266467e+00,  1.287274819122136e+01
s141        , -2.048387804329865e+01, -2.093704392407621e+01,  1.271587415193775e-01,  4.649310006932499e-01,  3.573883161512028e-01,  1.127827857891488e+00,  1.411942687752941e+01
