# c0 + a0 * (P + B) + a1 * (O - NBI) + a2 * (face-area-avg - E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.292566875267256; Max AE: 1.62762064322153
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  2.368735260553136e+00, -2.926724388797800e+00,  6.592022782480937e-01, -1.284806448469591e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         17|9|add; (P + B); $\left(P + B\right)$; (P + B); (newdata$P + newdata$B); P,B
# 1;  1; Unitless;                                         12|5|sub; (O - NBI); $\left(O - NBI\right)$; (O - NBI); (newdata$O - newdata$NBI); O,NBI
# 2;  1; Unitless;                                         33|0|sub; (face-area-avg - E_T); $\left(face-area-avg - E_{T}\right)$; (face_sub_area_sub_avg - E_T); (newdata$face_sub_area_sub_avg - newdata$E_T); face-area-avg,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
s1          , -2.244947812336508e+01, -2.208828677363807e+01,  1.715328467153285e-01, -2.715477295545710e-02, -1.475421588867808e+01
s2          , -2.298888400764099e+01, -2.288674560870483e+01,  1.358490566037736e-01, -1.815442579248565e-01, -1.652270015018798e+01
s3          , -1.755271246623431e+01, -1.760441983216299e+01,  1.130434782608696e-01, -4.812376951876953e-01, -9.758120886367621e+00
s4          , -1.917258847351942e+01, -1.920707054747449e+01,  3.370786516853932e-02, -4.105290357033963e-01, -1.159030644276470e+01
s5          , -2.000094091703784e+01, -2.021557573380972e+01,  1.615384615384615e-01, -2.483960154167160e-01, -1.285969429266044e+01
s6          , -2.179532463031582e+01, -2.138583296302593e+01,  2.137404580152672e-01, -5.512500464109538e-02, -1.396445224342619e+01
s7          , -2.156980503382011e+01, -2.160224325932405e+01,  0.000000000000000e+00, -8.277153208754540e-02, -1.364744712381148e+01
s8          , -2.070680399014268e+01, -2.112801634302733e+01,  0.000000000000000e+00, -4.170919110426776e-01, -1.441236664411934e+01
s9          , -2.311678210871720e+01, -2.280430529573209e+01,  9.268292682926829e-02, -2.163641638617279e-01, -1.639712233979246e+01
s10         , -1.955558688693647e+01, -1.948791752969584e+01,  0.000000000000000e+00, -4.698997058276752e-01, -1.215881716251923e+01
s11         , -1.929232032084748e+01, -1.940034928470790e+01,  0.000000000000000e+00, -5.120166558868949e-01, -1.221296815851855e+01
s12         , -1.972420304545977e+01, -1.914825056856495e+01,  0.000000000000000e+00, -3.129036774105314e-01, -1.094651694327913e+01
s13         , -1.649771434553038e+01, -1.656233072985818e+01,  3.147410358565737e-01, -4.415825296239856e-01, -8.725993497994907e+00
s14         , -1.814284237715737e+01, -1.842344057159312e+01,  0.000000000000000e+00, -4.708682588577026e-01, -1.054832171163982e+01
s15         , -2.140988745272463e+01, -2.121294618456491e+01,  0.000000000000000e+00, -5.281961632847288e-01, -1.503448428510114e+01
s16         , -2.271802967642396e+01, -2.232136151403361e+01,  1.681415929203540e-01, -1.276391715740530e-01, -1.554173121624078e+01
s17         , -1.845283706311921e+01, -1.859664567583825e+01,  0.000000000000000e+00, -4.974842489778722e-01, -1.092924086187268e+01
s18         , -2.106370881996578e+01, -2.148239643166580e+01,  9.465020576131687e-02, -1.747640425517821e-01, -1.421417935219890e+01
s19         , -2.166440903696862e+01, -2.159721209745130e+01,  1.963470319634703e-01, -3.820189265192572e-01, -1.567395350537589e+01
s20         , -1.957524373940041e+01, -1.943749047056125e+01,  6.324110671936758e-02, -4.054592287883396e-01, -1.202346396600733e+01
s21         , -2.230012329283520e+01, -2.276642640466216e+01,  0.000000000000000e+00, -2.011038270966132e-01, -1.593886693373374e+01
s22         , -1.709175230426198e+01, -1.679726327358411e+01,  2.800000000000000e-02, -4.261549618484539e-01, -7.983530503594674e+00
s23         , -2.271630669020732e+01, -2.254468658214759e+01,  1.416666666666667e-01, -4.219941910978016e-01, -1.709225527404275e+01
s24         , -1.997593461761007e+01, -2.037872990776427e+01,  0.000000000000000e+00, -2.991872236783314e-01, -1.275223743122545e+01
s25         , -2.228124530569044e+01, -2.265119545431962e+01,  7.344632768361582e-02, -1.999286346201568e-01, -1.602276302017382e+01
s26         , -1.806502239865187e+01, -1.776046568167545e+01,  9.387755102040816e-02, -4.020125073377813e-01, -9.574226728791565e+00
s27         , -2.017409009594002e+01, -2.000576655098420e+01,  1.710526315789474e-01, -3.926592751299136e-01, -1.321610411645347e+01
s28         , -1.658938425028538e+01, -1.693095077055521e+01,  1.137931034482759e-01, -4.999085893567283e-01, -8.822067026983406e+00
s29         , -2.262132344831001e+01, -2.304135078771294e+01,  1.073446327683616e-01, -2.651997368690651e-01, -1.702622127962357e+01
s30         , -1.697997334312175e+01, -1.699887151236414e+01,  2.658227848101266e-01, -4.684972348578511e-01, -9.331935458108376e+00
s31         , -1.964904728113367e+01, -1.957961317145340e+01,  0.000000000000000e+00, -3.352484514228936e-01, -1.170009382604234e+01
s32         , -2.151059652715050e+01, -2.095213675013469e+01,  1.176470588235294e-01, -5.699400007758290e-01, -1.524691985153279e+01
s33         , -2.289264810431292e+01, -2.335240638882934e+01,  2.063492063492063e-01, -1.937354050302555e-01, -1.753655753556864e+01
s34         , -2.302504917991390e+01, -2.242593350193281e+01,  0.000000000000000e+00, -4.191121036616849e-01, -1.639025681370232e+01
s35         , -2.244061385591441e+01, -2.250212973052644e+01,  6.310679611650485e-02, -1.515902969446522e-01, -1.554486672190878e+01
s36         , -2.239655424600443e+01, -2.149372591618575e+01,  2.428115015974441e-01, -4.897242633120003e-02, -1.420527006733045e+01
s37         , -2.226102540809307e+01, -2.175374992969702e+01,  2.440677966101695e-01, -1.140059761507076e-01, -1.489297266653445e+01
s38         , -2.102436377352775e+01, -2.109757063299666e+01,  0.000000000000000e+00, -3.228953337020325e-01, -1.394796726266030e+01
s39         , -2.141661104833067e+01, -2.089920310132768e+01,  0.000000000000000e+00, -2.813849747751401e-02, -1.233838612493730e+01
s40         , -1.990275935468409e+01, -1.956006713496113e+01,  0.000000000000000e+00, -3.869184503172652e-01, -1.189984709417575e+01
s41         , -1.952311408648237e+01, -1.918945050681824e+01,  0.000000000000000e+00, -3.952063220012920e-01, -1.137442367956846e+01
s42         , -1.862175379272403e+01, -1.904759208873934e+01,  1.956521739130435e-01, -4.296229230186659e-01, -1.201507330197605e+01
s43         , -2.257821044890805e+01, -2.243974362755024e+01,  0.000000000000000e+00, -1.213761517872470e-01, -1.508931934055744e+01
s44         , -1.984867902879579e+01, -1.965973168636676e+01,  3.684210526315789e-02, -4.548275222373696e-01, -1.248492529391996e+01
s45         , -1.928264199244582e+01, -1.923621750485209e+01,  1.666666666666667e-01, -4.537271910328103e-01, -1.230407863222257e+01
s46         , -2.007096062658339e+01, -2.056528466853148e+01,  0.000000000000000e+00, -3.462363643792843e-01, -1.324412685428754e+01
s47         , -1.842882744186564e+01, -1.860002808231292e+01,  8.480565371024736e-02, -5.520479800530659e-01, -1.148135902530081e+01
s48         , -1.712958329507449e+01, -1.692379256522974e+01,  0.000000000000000e+00, -4.505204707478404e-01, -8.183038056634327e+00
s49         , -2.142142340445580e+01, -2.164430068029088e+01,  1.343873517786561e-01, -3.426167837786894e-01, -1.534780671315320e+01
s50         , -2.022197746600499e+01, -2.047304802008570e+01,  0.000000000000000e+00, -4.216982094519892e-01, -1.343924052151272e+01
s51         , -2.208446385448407e+01, -2.227451692325987e+01,  1.959798994974874e-01, -2.255789465889808e-01, -1.600553379379211e+01
s52         , -2.030062191637932e+01, -1.968140283165640e+01,  2.184873949579832e-01, -2.506589122689975e-01, -1.226404544091765e+01
s53         , -1.881589086732163e+01, -1.894839758789967e+01,  0.000000000000000e+00, -1.640725074188992e-01, -9.982562757043823e+00
s54         , -2.389190768082197e+01, -2.400262016612269e+01,  1.458333333333333e-01, -3.619875634048325e-01, -1.905247370184157e+01
s55         , -1.989931101552115e+01, -1.972955659251944e+01,  1.106557377049180e-01, -4.139263011804414e-01, -1.267449268916647e+01
