Complexity,Loss,Equation
1,7.62484e-13,"6.2961357e-7"
3,6.518678e-13,"5.43012e-6 / x0"
4,5.374033e-13,"square(-0.006644117 / x0)"
5,4.59768e-13,"sin(exp(x0 / -0.4559663))"
