# c0 + a0 * ((Ge * S) + (P * PF)) + a1 * ((O - NBI) * (face-area-avg * NBI))
# Property Label: $E$; Unit of the Property: Unitless
# RMSE: 0.636708590198598; Max AE: 2.82682334753556
# Coefficients
# Task   a0                      a1                      c0
# all ,  9.742721262655213e+00,  4.404940572843745e+00, -1.137825887380224e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         18|10|mult|16|2|mult|add; ((Ge * S) + (P * PF)); $\left(\left(Ge S\right) + \left(P PF\right)\right)$; ((Ge .* S) + (P .* PF)); ((newdata$Ge * newdata$S) + (newdata$P * newdata$PF)); Ge,S,P,PF
# 1;  2; Unitless;                                         11|4|sub|32|4|mult|mult; ((O - NBI) * (face-area-avg * NBI)); $\left(\left(O - NBI\right) \left(face-area-avg NBI\right)\right)$; ((O - NBI) .* (face_sub_area_sub_avg .* NBI)); ((newdata$O - newdata$NBI) * (newdata$face_sub_area_sub_avg * newdata$NBI)); O,NBI,face-area-avg,NBI
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
s1          ,  6.774572406644882e-01,  5.043671576886295e-01,  5.834554558689270e-02,  1.128400214124218e-02
s2          ,  1.967875961713064e+00,  4.172162952430654e-01,  5.012886687094335e-02,  9.672617857186906e-03
s3          , -1.271285198486554e+00, -9.965642439325226e-01,  0.000000000000000e+00, -2.004071656804653e-01
s4          , -1.922048452937919e-01, -7.529353792536448e-01,  8.392103913200694e-03, -1.636604870888794e-01
s5          ,  2.455067115358116e-01,  1.032563739301678e-01,  5.821793311910056e-02, -7.949304341535122e-02
s6          ,  1.771859120156342e-01,  8.183578659088052e-01,  8.326039571946924e-02,  2.745953661199560e-02
s7          , -1.787554844087500e-01,  1.144100198581427e-01,  0.000000000000000e+00,  5.180378822882695e-02
s8          ,  1.258527874893824e+00,  1.084143531978360e+00,  1.822916666666667e-01, -1.312369069598147e-01
s9          ,  1.207996528852184e+00,  1.364501290542946e+00,  6.324898941406552e-02,  1.957044802351474e-01
s10         , -3.778119871449526e-01,  3.136186996762552e-01,  5.078125000000000e-02, -1.528880460274972e-02
s11         ,  2.051916464504999e-01, -1.340302716903995e+00,  0.000000000000000e+00, -2.784419239903968e-01
s12         , -9.030892502610830e-01, -2.841758394983128e-01,  0.000000000000000e+00, -3.868230409525997e-02
s13         , -1.915336013610817e+00, -7.501167743889401e-01,  0.000000000000000e+00, -1.444591987401348e-01
s14         , -4.972857440368104e-01, -5.715191526952785e-01,  9.989258861439311e-02, -3.248539196769623e-01
s15         ,  9.892906044607527e-01,  7.038596369896037e-01,  3.961632479540865e-02,  9.799710317464386e-02
s16         ,  7.196956197004112e-01,  1.361621422142654e+00,  9.834753620669123e-02,  1.174207393259060e-01
s17         , -8.233048349290433e-01, -6.575208317684355e-01,  0.000000000000000e+00, -1.234382698333172e-01
s18         ,  6.436893120625885e-01,  2.703641635223145e-01,  3.319429821414626e-02,  1.378996066937653e-02
s19         ,  6.782210382119218e-01,  1.679879999777084e+00,  0.000000000000000e+00,  4.071933681859304e-01
s20         ,  1.358387811126361e-01, -9.299515369976057e-01,  0.000000000000000e+00, -1.852848942596927e-01
s21         ,  1.192439177417436e+00,  2.967590710950914e-01,  0.000000000000000e+00,  9.320027206816003e-02
s22         , -1.675888320916539e+00, -1.644386710091350e+00,  0.000000000000000e+00, -3.474744088012064e-01
s23         ,  1.682267394333138e+00,  2.022868778208557e+00,  5.518958188196993e-02,  3.629911976396553e-01
s24         , -5.344901610254715e-02, -1.634889654839108e-01,  0.000000000000000e+00, -1.128423322038122e-02
s25         ,  7.630444568978922e-01,  8.624778928311582e-01,  0.000000000000000e+00,  2.216285249312514e-01
s26         , -7.690353008448225e-01, -1.502868050006773e+00,  0.000000000000000e+00, -3.153471512947073e-01
s27         ,  1.318355805735755e-01,  6.721913500876104e-01,  7.424001503700002e-02,  1.422815240032824e-02
s28         , -1.557515501210242e+00, -1.257657265812527e+00,  2.805201554908890e-02, -3.217245776621329e-01
s29         ,  1.315402392066626e+00,  1.254121486080114e+00,  0.000000000000000e+00,  3.105385991473307e-01
s30         , -1.602536800620832e+00, -7.873280929818554e-01,  0.000000000000000e+00, -1.529068311150915e-01
s31         , -6.577868421803238e-01, -1.297582110631783e-01,  0.000000000000000e+00, -3.626750931362141e-03
s32         ,  1.122204297021453e+00,  9.330008605515918e-01,  5.971270859591297e-02,  1.055676384077233e-01
s33         ,  1.732999170998263e+00,  6.716707130478815e-01,  0.000000000000000e+00,  1.783118951997190e-01
s34         ,  1.815120104294484e+00,  2.507109497676120e-01,  1.962809917355372e-02,  3.933366102827864e-02
s35         ,  5.934117724273275e-01,  1.010326489540140e+00,  4.357977328529177e-02,  1.588042977883485e-01
s36         ,  9.702627198604924e-01,  3.324469201595146e-01,  5.227871900979020e-02, -1.432652208126892e-02
s37         ,  1.142962175227537e+00,  2.909895893161999e-01,  4.377544826207132e-02, -4.930784457076409e-03
s38         ,  2.376281988155590e-01,  3.321005243638283e-01,  0.000000000000000e+00,  1.012234116961076e-01
s39         , -9.901628269429662e-01, -3.625213654038452e-02,  0.000000000000000e+00,  1.760079413457006e-02
s40         , -6.175077579414836e-01,  2.559612908634543e-02,  7.384563150746943e-03,  1.530848743247220e-02
s41         , -6.558266813617915e-01, -3.575747784266867e-01,  0.000000000000000e+00, -5.534517109984002e-02
s42         , -1.132806252875512e-01, -1.890808325077734e-01,  4.969062799655882e-02, -1.269983493433066e-01
s43         ,  3.987508132795206e-01,  3.391371327790832e-01,  0.000000000000000e+00,  1.028208471890256e-01
s44         , -1.257042213831158e-02, -2.205026650926584e-01,  2.637119113573407e-02, -8.255440338881423e-02
s45         , -2.453536714432208e-01, -2.703669506496709e-01,  0.000000000000000e+00, -3.554744027126810e-02
s46         ,  4.319604697532172e-01,  9.134306993535886e-01,  1.367166474432911e-01, -6.919024101982788e-02
s47         , -5.858250576994644e-01,  1.220415039030426e-01,  7.561819842957265e-02, -1.137138921079792e-01
s48         , -1.351740028810569e+00, -1.412143145812564e+00,  7.742878013148284e-02, -4.660057373436469e-01
s49         ,  1.400180920836999e+00,  3.562190571557282e-01,  5.595034831802011e-02, -1.705062782917447e-02
s50         ,  6.339509690024701e-01,  5.232863577423754e-01,  1.140992751502213e-01, -1.077355028362705e-01
s51         ,  9.663578673416964e-01,  7.433130514665134e-01,  0.000000000000000e+00,  1.945759825883897e-01
s52         ,  1.470345916377529e-01, -4.352130519065546e-01,  3.794507586984488e-02, -1.568962734524616e-01
s53         , -1.879048126514940e+00,  7.710689533527361e-02,  0.000000000000000e+00,  4.333531427191568e-02
s54         ,  2.462378298792408e+00,  1.797344884451018e+00,  0.000000000000000e+00,  4.338599900691175e-01
