# c0 + a0 * (poly_dist_max * B) + a1 * (P - Al) + a2 * (O - NBI) + a3 * (face-area-avg - E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.271897091381997; Max AE: 1.36998954712307
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  4.390990658231839e+00,  1.349798722786707e+00, -2.836386318514632e+00,  6.740682065501422e-01, -1.252065035584201e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         28|9|mult; (poly_dist_max * B); $\left(poly_{dist, max} B\right)$; (poly_dist_max .* B); (newdata$poly_dist_max * newdata$B); poly_dist_max,B
# 1;  1; Unitless;                                         17|15|sub; (P - Al); $\left(P - Al\right)$; (P - Al); (newdata$P - newdata$Al); P,Al
# 2;  1; Unitless;                                         12|5|sub; (O - NBI); $\left(O - NBI\right)$; (O - NBI); (newdata$O - newdata$NBI); O,NBI
# 3;  1; Unitless;                                         33|0|sub; (face-area-avg - E_T); $\left(face-area-avg - E_{T}\right)$; (face_sub_area_sub_avg - E_T); (newdata$face_sub_area_sub_avg - newdata$E_T); face-area-avg,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
s34         , -2.302504917991390e+01, -2.248740788734963e+01,  0.000000000000000e+00, -7.954545454545454e-02, -4.191121036616849e-01, -1.639025681370232e+01
s35         , -2.244061385591441e+01, -2.248380067106945e+01,  0.000000000000000e+00,  6.310679611650485e-02, -1.515902969446522e-01, -1.554486672190878e+01
s36         , -2.239655424600443e+01, -2.162931989892343e+01,  0.000000000000000e+00,  2.428115015974441e-01, -4.897242633120003e-02, -1.420527006733045e+01
s37         , -2.226102540809307e+01, -2.183576328149550e+01,  3.283279155688855e-02,  1.898305084745763e-01, -1.140059761507076e-01, -1.489297266653445e+01
s38         , -2.102436377352775e+01, -2.117244048220881e+01,  0.000000000000000e+00, -1.228070175438596e-01, -3.228953337020325e-01, -1.394796726266030e+01
s39         , -2.141661104833067e+01, -2.119961487570072e+01,  0.000000000000000e+00, -3.273542600896861e-01, -2.813849747751401e-02, -1.233838612493730e+01
s40         , -1.990275935468409e+01, -1.967426172006455e+01,  0.000000000000000e+00, -1.702127659574468e-01, -3.869184503172652e-01, -1.189984709417575e+01
s41         , -1.952311408648237e+01, -1.936230824873143e+01,  0.000000000000000e+00, -2.189054726368159e-01, -3.952063220012920e-01, -1.137442367956846e+01
s42         , -1.862175379272403e+01, -1.922499198413091e+01,  0.000000000000000e+00,  1.304347826086957e-01, -4.296229230186659e-01, -1.201507330197605e+01
s43         , -2.257821044890805e+01, -2.270838682096201e+01,  0.000000000000000e+00, -2.672811059907834e-01, -1.213761517872470e-01, -1.508931934055744e+01
s44         , -1.984867902879579e+01, -1.958009568512702e+01,  1.507161283025454e-02,  0.000000000000000e+00, -4.548275222373696e-01, -1.248492529391996e+01
s45         , -1.928264199244582e+01, -1.905886363609618e+01,  1.067251962283124e-01,  0.000000000000000e+00, -4.537271910328103e-01, -1.230407863222257e+01
s46         , -2.007096062658339e+01, -2.046603510493653e+01,  0.000000000000000e+00,  0.000000000000000e+00, -3.462363643792843e-01, -1.324412685428754e+01
s47         , -1.842882744186564e+01, -1.857957754193547e+01,  0.000000000000000e+00,  8.480565371024736e-02, -5.520479800530659e-01, -1.148135902530081e+01
s48         , -1.712958329507449e+01, -1.675872604336912e+01,  0.000000000000000e+00,  0.000000000000000e+00, -4.505204707478404e-01, -8.183038056634327e+00
s49         , -2.142142340445580e+01, -2.171292946766254e+01,  0.000000000000000e+00,  1.343873517786561e-01, -3.426167837786894e-01, -1.534780671315320e+01
s50         , -2.022197746600499e+01, -2.038351607974235e+01,  0.000000000000000e+00,  0.000000000000000e+00, -4.216982094519892e-01, -1.343924052151272e+01
s51         , -2.208446385448407e+01, -2.208149479263606e+01,  1.339442577753026e-01,  0.000000000000000e+00, -2.255789465889808e-01, -1.600553379379211e+01
s52         , -2.030062191637932e+01, -1.978157395521799e+01,  0.000000000000000e+00,  2.184873949579832e-01, -2.506589122689975e-01, -1.226404544091765e+01
s53         , -1.881589086732163e+01, -1.904973968994386e+01,  0.000000000000000e+00, -1.967213114754098e-01, -1.640725074188992e-01, -9.982562757043823e+00
s54         , -2.389190768082197e+01, -2.390289396396453e+01,  9.876736979492823e-02,  0.000000000000000e+00, -3.619875634048325e-01, -1.905247370184157e+01
s55         , -1.989931101552115e+01, -1.986240820432660e+01,  0.000000000000000e+00,  2.049180327868852e-02, -4.139263011804414e-01, -1.267449268916647e+01
s56         , -2.293632659980805e+01, -2.321574988110115e+01,  0.000000000000000e+00,  1.086956521739130e-02, -2.192770371912895e-01, -1.681094810383655e+01
s57         , -2.165250835772914e+01, -2.117385590616325e+01,  1.564322365251823e-01,  0.000000000000000e+00, -2.462097779682870e-01, -1.489232690062600e+01
s58         , -2.493828100106786e+01, -2.518387994610222e+01,  0.000000000000000e+00,  0.000000000000000e+00, -1.005577581168140e-01, -1.920940657603920e+01
s59         , -2.019609135900962e+01, -2.001026294930089e+01,  0.000000000000000e+00,  0.000000000000000e+00, -4.201930840861400e-01, -1.287917516941884e+01
s60         , -1.686951544328429e+01, -1.711187741733842e+01,  0.000000000000000e+00,  9.790209790209792e-02, -4.778417884297937e-01, -9.017958479944200e+00
s61         , -1.698686520707895e+01, -1.761806156250972e+01,  0.000000000000000e+00,  1.650165016501650e-01, -4.537663412400392e-01, -9.801985685907047e+00
s62         , -1.961666852236879e+01, -1.955860838437856e+01,  3.134150262561936e-02,  3.589743589743589e-02, -4.908263654880198e-01, -1.278239455742943e+01
s63         , -2.363642228074260e+01, -2.311990538721489e+01,  0.000000000000000e+00,  1.273584905660377e-01, -2.325087421206198e-01, -1.695770229671949e+01
s64         , -2.123215125329894e+01, -2.158197479835927e+01,  0.000000000000000e+00, -1.546391752577320e-01, -2.979059594545378e-01, -1.438662879309237e+01
s65         , -2.229595939650926e+01, -2.210428382311511e+01,  0.000000000000000e+00,  1.008771929824561e-01, -1.768543530122671e-01, -1.516378393380364e+01
s66         , -2.209517036440609e+01, -2.174602130677675e+01,  1.282837532479411e-02,  0.000000000000000e+00, -3.523994495857614e-01, -1.525252356467365e+01
s67         , -2.100952424313996e+01, -2.098805791053046e+01,  0.000000000000000e+00,  0.000000000000000e+00, -1.118030484890913e-01, -1.303209987717716e+01
s68         , -2.306714632630091e+01, -2.292000151751684e+01,  2.110372774110260e-02,  0.000000000000000e+00, -3.082856221929966e-01, -1.686243979996607e+01
s69         , -2.116954741071400e+01, -2.141808631451735e+01,  0.000000000000000e+00,  0.000000000000000e+00, -3.017775570481522e-01, -1.446944626366377e+01
s70         , -2.268552320802911e+01, -2.195659236464552e+01,  0.000000000000000e+00,  0.000000000000000e+00, -1.046811112598034e-01, -1.443898107937794e+01
s71         , -1.844586653395837e+01, -1.907551380693493e+01,  0.000000000000000e+00,  2.041522491349481e-01, -4.404369093661873e-01, -1.198643852597045e+01
s72         , -2.185924535832699e+01, -2.171317458216941e+01,  0.000000000000000e+00, -4.255319148936170e-02, -2.728328042435130e-01, -1.470021152119974e+01
s73         , -1.814705961150877e+01, -1.804675688079360e+01,  8.594289715793708e-02,  0.000000000000000e+00, -5.412410036332536e-01, -1.103545529807542e+01
s74         , -2.269683109870329e+01, -2.321536138144267e+01,  1.058472724185365e-01,  0.000000000000000e+00, -2.153515271541801e-01, -1.746159427325782e+01
s75         , -2.162544692540680e+01, -2.184104313354185e+01,  0.000000000000000e+00, -2.647058823529412e-01, -1.788097288961880e-01, -1.404941887544684e+01
s76         , -1.799713371423827e+01, -1.836775897287778e+01,  0.000000000000000e+00,  1.964285714285714e-01, -4.891048074766862e-01, -1.112578484378881e+01
s77         , -1.808839931225978e+01, -1.788513172850501e+01,  0.000000000000000e+00,  0.000000000000000e+00, -4.630041391112415e-01, -9.906623563259599e+00
s78         , -1.710463489071706e+01, -1.713793721987343e+01,  5.024274348082375e-02,  8.365019011406843e-02, -4.601717641014593e-01, -9.281016425561447e+00
s79         , -2.130172009097587e+01, -2.108106905563479e+01,  0.000000000000000e+00,  1.174377224199288e-01, -2.884984697981398e-01, -1.414875973602322e+01
s80         , -2.075517304342145e+01, -2.069852161037556e+01,  6.093612508031487e-02, -2.000000000000000e-02, -4.350665046513994e-01, -1.431971100801877e+01
s81         , -1.679587307458704e+01, -1.706792852526312e+01,  8.334581175127702e-02,  0.000000000000000e+00, -4.950331938141695e-01, -9.371980709045502e+00
s82         , -1.961963418382102e+01, -1.943798557174799e+01,  9.029837864042295e-03, -1.015228426395939e-02, -4.385107515159761e-01, -1.214575531948331e+01
s83         , -1.732943596118787e+01, -1.731236548887574e+01,  0.000000000000000e+00,  1.181434599156118e-01, -5.190790099190720e-01, -9.529441626050314e+00
s84         , -2.091958911511147e+01, -2.138030595192616e+01,  0.000000000000000e+00,  2.041522491349481e-01, -3.539157106439386e-01, -1.504159612079876e+01
s85         , -1.931803893900067e+01, -1.942333531091389e+01,  0.000000000000000e+00,  0.000000000000000e+00, -3.023281614710812e-01, -1.151249137781858e+01
s86         , -2.124992178205270e+01, -2.112567886467600e+01,  0.000000000000000e+00, -3.119266055045872e-01, -1.684806642463159e-01, -1.285013377274438e+01
s87         , -2.000999990609716e+01, -1.987451446032405e+01,  0.000000000000000e+00,  8.928571428571438e-03, -4.228880465369009e-01, -1.270700748829358e+01
s88         , -1.933594922663024e+01, -1.931535107726717e+01,  3.482619633538296e-02,  0.000000000000000e+00, -4.930049840825274e-01, -1.238149898616521e+01
s89         , -2.128477820873118e+01, -2.122345611958238e+01,  0.000000000000000e+00,  1.767068273092370e-01, -1.534351667388586e-01, -1.391035169757659e+01
s90         , -2.009844325702736e+01, -2.023251730906170e+01,  0.000000000000000e+00,  1.715481171548117e-01, -3.651924868948131e-01, -1.332098038277164e+01
s91         , -2.185233402642529e+01, -2.210139107054120e+01,  4.084098382849961e-02,  7.812500000000000e-02, -2.019341651361008e-01, -1.548550921135467e+01
s92         , -1.852873985612102e+01, -1.851681686444573e+01,  0.000000000000000e+00, -2.280701754385965e-01, -4.228822443998729e-01, -1.021821682512059e+01
s93         , -2.244477787769646e+01, -2.258156070672604e+01,  0.000000000000000e+00, -1.674008810572687e-01, -1.344315663878274e-01, -1.515611122412213e+01
s94         , -2.069748145715988e+01, -2.072411861329383e+01,  3.786791484937847e-02,  0.000000000000000e+00, -3.254844309670541e-01, -1.378635784091881e+01
s95         , -1.839144268754908e+01, -1.807506005975081e+01,  0.000000000000000e+00,  0.000000000000000e+00, -4.322523326674624e-01, -1.005898845331233e+01
s96         , -2.061908691885885e+01, -2.047922666196434e+01,  2.399276843764577e-02,  0.000000000000000e+00, -4.422342107734066e-01, -1.382393547517183e+01
s97         , -2.336181657728519e+01, -2.311410905586928e+01,  0.000000000000000e+00,  1.052631578947368e-01, -4.644048275373078e-01, -1.788064495264468e+01
s98         , -1.913590175727989e+01, -1.905896358926085e+01,  0.000000000000000e+00, -2.135922330097087e-01, -3.790721501515332e-01, -1.086715216552794e+01
s99         , -1.764848235022367e+01, -1.795641746226853e+01,  0.000000000000000e+00, -2.173913043478261e-01, -4.365771217316718e-01, -9.465858075675998e+00
s100        , -2.003395952271198e+01, -1.995603617594482e+01,  0.000000000000000e+00, -2.574257425742574e-01, -3.638578981839677e-01, -1.204619112272599e+01
s101        , -2.047737186068138e+01, -2.033461678342924e+01,  0.000000000000000e+00,  0.000000000000000e+00, -2.716975601301618e-01, -1.273551487296804e+01
s102        , -1.813404261594337e+01, -1.814882300816742e+01,  0.000000000000000e+00, -1.058394160583942e-01, -4.080280804030690e-01, -9.854545792229441e+00
s103        , -2.094885731266024e+01, -2.069148142741316e+01,  0.000000000000000e+00,  0.000000000000000e+00, -3.654920790986833e-01, -1.365960850071216e+01
s104        , -1.695125455205811e+01, -1.676384708252624e+01,  0.000000000000000e+00, -1.034482758620690e-01, -4.537063481199944e-01, -7.996889338647259e+00
s105        , -2.089913046364001e+01, -2.127429736159004e+01,  1.055361089662509e-01, -5.726872246696036e-02, -1.921823041780821e-01, -1.436777019002505e+01
s106        , -2.193421435204462e+01, -2.194289439948868e+01,  7.147900249787054e-02, -6.403940886699508e-02, -2.826642169588321e-01, -1.550497735946265e+01
s107        , -1.938858975045087e+01, -1.920825274532392e+01,  3.993207983243231e-02,  0.000000000000000e+00, -4.631231002318315e-01, -1.213013716538092e+01
s108        , -2.184761912256448e+01, -2.205102899999086e+01,  4.621320759314064e-02, -1.509433962264151e-01, -2.388687496731988e-01, -1.514250510237088e+01
s109        , -1.765266017099491e+01, -1.824896916012441e+01,  0.000000000000000e+00,  2.323232323232323e-01, -4.735777176993480e-01, -1.095609864701791e+01
s110        , -2.222643790681205e+01, -2.140757639102329e+01,  0.000000000000000e+00,  2.286585365853659e-01, -1.383561547192186e-01, -1.422408065975612e+01
s111        , -2.198367498730207e+01, -2.196319951632033e+01,  0.000000000000000e+00,  0.000000000000000e+00, -1.913098581443651e-01, -1.481330483723565e+01
s112        , -2.341727175416096e+01, -2.329520050251401e+01,  4.659298112602959e-02, -1.932367149758454e-01, -5.458104442118528e-02, -1.613059575048114e+01
s113        , -2.064750776227555e+01, -2.052566433649727e+01,  0.000000000000000e+00, -1.230769230769231e-01, -3.291394598502473e-01, -1.301418978471208e+01
s114        , -2.335281852671257e+01, -2.328465727019288e+01,  4.382086738571860e-02,  8.370044052863436e-02, -8.458159599913950e-02, -1.677769200978957e+01
s115        , -2.467653405274963e+01, -2.430961158663950e+01,  1.430857522747083e-01,  3.720930232558139e-02, -1.804540021588620e-01, -1.925519055466054e+01
s116        , -2.119630992652875e+01, -2.169322054200372e+01,  0.000000000000000e+00, -3.290598290598291e-01, -2.522382830176995e-02, -1.305498477032449e+01
s117        , -1.681518237222159e+01, -1.695581718750983e+01,  8.304003885285119e-02, -2.380952380952381e-02, -4.517432432665496e-01, -8.973832466216974e+00
s118        , -1.725426000439147e+01, -1.738374566411113e+01,  7.505377055762603e-03,  0.000000000000000e+00, -4.864346105548946e-01, -9.310286054220747e+00
s119        , -2.026224064054247e+01, -2.063715247927456e+01,  0.000000000000000e+00, -3.558718861209967e-03, -1.708826236432294e-01, -1.275299386842244e+01
s120        , -2.061376236446881e+01, -2.055650844813255e+01,  3.026799397648347e-02, -1.513513513513514e-01, -3.120369639678299e-01, -1.312853506487033e+01
s121        , -2.090204853596659e+01, -2.109674223171073e+01,  4.191116393504819e-02, -6.735751295336788e-02, -3.487935552527325e-01, -1.432869477373141e+01
s122        , -1.679179791839329e+01, -1.703862579116652e+01,  0.000000000000000e+00,  1.766666666666667e-01, -5.536085502424309e-01, -9.385827031436909e+00
s123        , -1.729435756680531e+01, -1.750415291015467e+01,  0.000000000000000e+00, -1.227436823104693e-01, -4.681560529280563e-01, -9.117318770467254e+00
s124        , -1.927065840811719e+01, -1.931753402374556e+01,  1.038094886478513e-01,  0.000000000000000e+00, -2.572202207934699e-01, -1.184195605182013e+01
s125        , -2.074667074869674e+01, -2.064019251786516e+01,  0.000000000000000e+00,  0.000000000000000e+00, -4.461861094296336e-01, -1.392306927863168e+01
s126        , -1.981090987888966e+01, -1.969961266689269e+01,  0.000000000000000e+00, -1.025641025641026e-01, -3.914703452925113e-01, -1.209207387129814e+01
s127        , -1.791042209268825e+01, -1.785027000105315e+01,  0.000000000000000e+00, -2.179487179487180e-01, -4.233848103790502e-01, -9.251757562686819e+00
s128        , -2.199486439730610e+01, -2.223732690457456e+01,  0.000000000000000e+00,  1.999999999999999e-02, -1.734023505119165e-01, -1.518467786837707e+01
s129        , -1.847106084369403e+01, -1.827183007622409e+01,  0.000000000000000e+00,  0.000000000000000e+00, -4.304302401214376e-01, -1.034323544233037e+01
s130        , -2.183307419908922e+01, -2.169225750697727e+01,  0.000000000000000e+00, -2.890995260663507e-01, -3.269116825450114e-02, -1.316499677070271e+01
s131        , -1.937195493711046e+01, -1.923750266679374e+01,  6.083603219693162e-02,  0.000000000000000e+00, -4.640892144926056e-01, -1.231376732786454e+01
s132        , -1.756898825137140e+01, -1.762452605323509e+01,  9.052200934315346e-02, -3.292181069958848e-02, -4.472653051565088e-01, -9.977530914063394e+00
s133        , -1.952720456066259e+01, -1.949726356208927e+01,  2.069570599425002e-02, -1.371681415929203e-01, -4.749361453168910e-01, -1.220861743719865e+01
s134        , -1.792604080418195e+01, -1.803382125802128e+01,  0.000000000000000e+00,  1.945525291828794e-02, -5.596073194757074e-01, -1.057266023403713e+01
s135        , -2.163690184151209e+01, -2.191747000133113e+01,  0.000000000000000e+00,  4.633204633204632e-02, -1.751712384378950e-01, -1.477033301646174e+01
s136        , -2.266590946104735e+01, -2.245132160583594e+01,  0.000000000000000e+00, -3.703703703703703e-02, -2.997173566356202e-01, -1.591944674175927e+01
s137        , -1.871948299194560e+01, -1.891894171792276e+01,  0.000000000000000e+00, -2.464454976303317e-01, -3.689555353461447e-01, -1.055106873106882e+01
s138        , -2.098569970792443e+01, -2.091080564201716e+01,  3.966991755932442e-02,  0.000000000000000e+00, -1.902462854910700e-01, -1.350598855789359e+01
s139        , -1.946420871832499e+01, -1.953927362483275e+01,  1.411199230597175e-02,  0.000000000000000e+00, -4.771964632946327e-01, -1.251223887011853e+01
s140        , -1.890485827097119e+01, -1.918254344033053e+01,  0.000000000000000e+00,  1.333333333333333e-01, -5.330357087089432e-01, -1.239305067026200e+01
s141        , -2.048387804329865e+01, -2.074008938113006e+01,  0.000000000000000e+00,  1.512027491408935e-01, -3.741087191690469e-01, -1.407075584263274e+01
s142        , -1.712146112463541e+01, -1.722162623501464e+01,  0.000000000000000e+00,  0.000000000000000e+00, -4.532789681927573e-01, -8.881371476730022e+00
s143        , -2.146398341435241e+01, -2.157686615358036e+01,  1.378778170733370e-01,  0.000000000000000e+00, -9.844953200717099e-02, -1.474758312813943e+01
s144        , -2.296743054539722e+01, -2.250559617857271e+01,  5.792079469969587e-02, -2.202643171806167e-01,  3.947315178294053e-03, -1.473258461072848e+01
s145        , -2.169591974109321e+01, -2.170627102851183e+01,  0.000000000000000e+00,  1.507537688442211e-02, -3.747362517042553e-01, -1.523416484375529e+01
s146        , -2.268369172314783e+01, -2.253903916192559e+01,  8.212935121154949e-02,  0.000000000000000e+00, -1.401521352187209e-01, -1.598731925663593e+01
s147        , -2.121406114253308e+01, -2.135715590325914e+01,  7.373006615470826e-02, -4.522613065326633e-02, -3.404968002130324e-01, -1.493170538761266e+01
s148        , -2.139826235530006e+01, -2.127177474225448e+01,  0.000000000000000e+00,  0.000000000000000e+00, -1.878551957196978e-01, -1.377301911468079e+01
s149        , -1.818204101397333e+01, -1.812477266923620e+01,  6.511514846480936e-02,  0.000000000000000e+00, -4.340131895953617e-01, -1.056431875266915e+01
s150        , -2.236615053154114e+01, -2.207431255131178e+01,  0.000000000000000e+00,  9.691629955947137e-02, -9.738544549525485e-02, -1.477699488162494e+01
s151        , -2.007280490017163e+01, -1.980306851078996e+01,  0.000000000000000e+00,  0.000000000000000e+00, -4.443734180456252e-01, -1.267354364913021e+01
s152        , -2.043501428229088e+01, -2.041046389074971e+01,  0.000000000000000e+00,  0.000000000000000e+00, -4.456776301758392e-01, -1.358012049619721e+01
s153        , -2.294208833005412e+01, -2.282823894954848e+01,  0.000000000000000e+00,  1.250000000000000e-01, -3.904993032811577e-02, -1.570623568846351e+01
s154        , -1.941555486932839e+01, -1.942617244727608e+01,  1.445862284271447e-02,  7.619047619047620e-02, -5.196301584846013e-01, -1.267783195511887e+01
s155        , -2.030625886040805e+01, -2.071091810355846e+01,  0.000000000000000e+00,  1.184668989547038e-01, -4.315035610644496e-01, -1.420343656706701e+01
s156        , -1.755225478861601e+01, -1.752986999943808e+01,  4.401591650693404e-02, -7.619047619047620e-02, -4.190620928530158e-01, -9.328838298576166e+00
s157        , -1.981494689568535e+01, -1.952539645567923e+01,  0.000000000000000e+00, -1.479591836734694e-01, -4.088647865668529e-01, -1.181591030705045e+01
s158        , -2.120666701656112e+01, -2.134552982533810e+01,  0.000000000000000e+00,  0.000000000000000e+00, -2.836102548059826e-01, -1.428536106946906e+01
s159        , -2.199339551508707e+01, -2.197800308533717e+01,  0.000000000000000e+00,  0.000000000000000e+00, -1.696016135983993e-01, -1.474392105921759e+01
s160        , -1.822712376873660e+01, -1.806998035061000e+01,  0.000000000000000e+00,  0.000000000000000e+00, -4.790284310521741e-01, -1.024827994505039e+01
s161        , -1.850131544535105e+01, -1.866762499349332e+01,  1.021432206852954e-01,  0.000000000000000e+00, -5.602711900017743e-01, -1.214213936205322e+01
s162        , -2.165239460618542e+01, -2.160185983539797e+01,  0.000000000000000e+00, -2.888086642599277e-02, -1.016314015943821e-01, -1.384205922974485e+01
s163        , -2.054863013411503e+01, -2.045692764937521e+01,  0.000000000000000e+00,  0.000000000000000e+00, -4.392463001827612e-01, -1.362198869580823e+01
s164        , -2.244259094688993e+01, -2.259252389172551e+01,  1.024455240044777e-01,  0.000000000000000e+00, -2.789757652032452e-01, -1.678315904600215e+01
s165        , -2.169401378729562e+01, -2.141011479169906e+01,  0.000000000000000e+00,  1.279069767441861e-01, -4.062518893625233e-02, -1.361485640564038e+01
s166        , -1.893544650248816e+01, -1.878643297470715e+01,  7.289998305401139e-02,  0.000000000000000e+00, -4.104965415961588e-01, -1.149766813285380e+01
