sample_id,E_T,rho,AAV,PF,VPA,RBI,WE,B,N,S,O,F,Na,Al,Si,P,Cl,Ge,Br,I,ln_D
s175,6.663519745514736,2.17033740082119,25.378295025366924,0.2985986348244859,42.64244130112677,7.192232860736769,2.237246963562753,0.145748987854251,0.0,0.47368421052631576,0.0,0.0,0.1659919028340081,0.0,0.0,0.0931174089068826,0.0,0.0,0.1214574898785425,0.0,-13.284576510122278
s176,8.512129981744364,2.6649570151078747,23.80519140895551,0.38830010755814304,41.97709324785286,2.6074447458633045,2.1722077922077925,0.0,0.0,0.5151515151515151,0.0,0.05194805194805195,0.21645021645021645,0.0,0.0,0.0,0.0,0.21645021645021645,0.0,0.0,-14.663533387059152
s177,7.721505815810622,2.2278973366953703,23.3990347119492,0.2850107554228351,36.04716158327309,2.0498859950209494,2.507859649122807,0.0,0.0,0.4666666666666667,0.0,0.1824561403508772,0.14035087719298245,0.0,0.0,0.13333333333333333,0.0,0.07719298245614035,0.0,0.0,-13.804944336931404
s178,6.217395845334911,1.7785363060139474,29.059914038112833,0.20812019574812912,41.63996340526124,5.0549883998314264,2.5428398791540787,0.0,0.0,0.36555891238670696,0.04833836858006042,0.0,0.09969788519637462,0.0,0.0,0.20241691842900303,0.283987915407855,0.0,0.0,0.0,-12.858940646380331
s179,6.848837355080171,1.9525194434129693,21.868448213101455,0.26500726753406634,37.377985952889695,7.058114777693863,2.2547302904564317,0.25311203319502074,0.0,0.5850622406639004,0.0,0.0,0.0995850622406639,0.0,0.0,0.06224066390041494,0.0,0.0,0.0,0.0,-13.715382748871486
s180,6.418265162131758,1.7681908365382317,29.01402825573085,0.24302429616999133,45.40613461490082,2.587513496636818,2.357184115523466,0.0,0.0,0.3574007220216607,0.0,0.0,0.10830324909747292,0.12274368231046931,0.1299638989169675,0.0,0.2815884476534296,0.0,0.0,0.0,-13.09300572816658
s181,6.620669306778614,1.8267357503538708,23.811216647003707,0.26787504478101676,40.18142809181871,4.565594148191805,2.3074897119341564,0.24279835390946503,0.0,0.448559670781893,0.0,0.0,0.12757201646090535,0.0,0.0,0.037037037037037035,0.1440329218106996,0.0,0.0,0.0,-13.327596748054537
s182,5.934472285960198,1.7461596446113115,24.907945676952515,0.2971130743772605,42.90711810044377,3.8158996629258515,2.305847457627119,0.24152542372881355,0.0,0.3220338983050847,0.0,0.0,0.17796610169491525,0.0,0.0,0.0,0.2584745762711864,0.0,0.0,0.0,-12.87159809181426
s183,8.161047445680934,2.1246073658156304,23.435964517142576,0.3780234950246679,41.0569904698813,4.4046261978913614,2.1006866952789696,0.0,0.0,0.5622317596566524,0.0,0.0,0.2145922746781116,0.07725321888412018,0.0,0.13733905579399142,0.0,0.0,0.008583690987124463,0.0,-14.76732359161688
s184,5.926861909072736,3.101459582196497,32.94737476145197,0.3496638129183832,55.598694909950176,9.324577511649538,2.1151851851851853,0.0,0.0,0.3333333333333333,0.0,0.0,0.2345679012345679,0.0,0.0,0.0,0.0,0.1728395061728395,0.0,0.25925925925925924,-12.767623840287921
s185,8.059705699711495,1.9197484395056843,26.930530529152676,0.20957516749537303,40.0036036015569,12.009294522324891,2.3619607843137254,0.0,0.0,0.673202614379085,0.0,0.0,0.0718954248366013,0.0,0.0,0.2549019607843137,0.0,0.0,0.0,0.0,-13.345097504180268
s186,6.068468111134001,1.968082430631857,24.697745706552315,0.2743109053186696,40.89561789071977,3.6665633668714905,2.2165882352941177,0.0,0.03529411764705882,0.5686274509803921,0.0,0.0,0.11372549019607843,0.0,0.2823529411764706,0.0,0.0,0.0,0.0,0.0,-13.897416356486294
s187,5.936007547918428,1.8341220709922645,25.325041766390484,0.1786841353174059,35.43503867708391,1.9470213797987175,2.742401129943503,0.0,0.0,0.4632768361581921,0.0,0.2514124293785311,0.062146892655367235,0.0,0.0,0.2231638418079096,0.0,0.0,0.0,0.0,-12.24387315119496
s188,8.024007697105988,2.0359438050808083,21.356908295314838,0.32452522798671624,36.18809461150572,3.971646019537077,2.303360655737705,0.10655737704918032,0.0,0.4672131147540984,0.12295081967213115,0.0,0.16393442622950818,0.0,0.0,0.13934426229508196,0.0,0.0,0.0,0.0,-14.390317706252603
