sample_id,E_T,rho,AAV,PF,VPA,RBI,WE,B,N,S,O,F,Na,Al,Si,P,Cl,Ge,Br,I,ln_D
s11,5.817455732581728,1.9970055588374238,23.281675799917,0.3821787932646424,42.87708626484716,4.534373757047304,2.0586425339366516,0.06334841628959276,0.0,0.5429864253393665,0.0,0.0,0.22624434389140272,0.0,0.167420814479638,0.0,0.0,0.0,0.0,0.0,-12.759990442701747
s12,5.135095056090758,2.5597821385877046,27.482270337881783,0.40343036876208066,50.34567171141371,6.597252450260268,2.0155045871559634,0.0,0.0,0.43119266055045874,0.0,0.0,0.2798165137614679,0.0,0.11467889908256881,0.0,0.0,0.05963302752293578,0.0,0.11467889908256881,-12.014031521972395
s13,4.948008864004292,2.136514525480516,21.91694753127767,0.4059734764653831,42.413352167009506,5.697701118014736,2.075454545454545,0.23923444976076555,0.0,0.4449760765550239,0.0,0.0,0.24401913875598086,0.0,0.0,0.0,0.0,0.0,0.07177033492822966,0.0,-12.28252156553352
s14,5.558427909885913,2.0966236863774568,23.124865077131044,0.40063495146308914,41.77394981675282,3.1635440856038537,2.0663392857142857,0.0,0.0,0.5446428571428571,0.0,0.008928571428571428,0.23214285714285715,0.10267857142857142,0.0,0.11160714285714286,0.0,0.0,0.0,0.0,-12.779449708779573
s15,5.51043503482187,2.283156195533974,18.41229353050768,0.5312356060722699,37.98746875767897,2.6962556756369143,2.1766326530612248,0.18877551020408162,0.0,0.17857142857142858,0.2602040816326531,0.0,0.3163265306122449,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.04591836734693878,-12.798502226123167
s16,4.4688678556879005,3.2313151666733817,34.50144951700675,0.26587447522567326,51.579667027925126,9.154625545003947,2.310401337792642,0.0,0.0,0.3779264214046823,0.0,0.0,0.10033444816053512,0.0,0.0,0.023411371237458192,0.0,0.20735785953177258,0.0,0.2909698996655518,-10.728773484796006
s17,5.443638774579857,1.9471208257231176,25.399061749779868,0.28694940369760596,42.38783815195052,3.7225632269393074,2.1765873015873014,0.0,0.0,0.5992063492063492,0.0,0.0,0.1349206349206349,0.0,0.26587301587301587,0.0,0.0,0.0,0.0,0.0,-12.623941741243238
s18,6.047708043082045,2.223086149609455,22.140543482377474,0.38299029227916903,37.88839483251921,2.6666365720828478,2.241522633744856,0.03292181069958848,0.0,0.5020576131687243,0.0,0.0823045267489712,0.2222222222222222,0.0,0.0,0.12345679012345678,0.0,0.037037037037037035,0.0,0.0,-12.501742820752142
s19,4.975389435664198,2.4581314964070113,26.36233221930859,0.46477691356464473,51.95682951960822,2.73909007802838,1.953793103448276,0.0,0.0,0.28078817733990147,0.0,0.0,0.3448275862068966,0.1477832512315271,0.0,0.0,0.0,0.0,0.22660098522167488,0.0,-12.449031731164071
s20,4.10193599893358,1.7006634752158178,25.3023973615195,0.24710966019850836,42.170662269199134,3.784766212238286,2.3701999999999996,0.276,0.0,0.352,0.0,0.0,0.124,0.0,0.0,0.0,0.248,0.0,0.0,0.0,-10.847977257920059
s21,4.949744582109276,2.6251330933756845,32.06251242680661,0.29695383239254614,54.55080239283069,3.752486896428846,2.137061224489796,0.09387755102040816,0.0,0.3469387755102041,0.0,0.0,0.1510204081632653,0.1673469387755102,0.0,0.0,0.0,0.0,0.0,0.24081632653061225,-11.44242487790698
s22,5.34136887135117,2.0564804264329384,22.09280560684358,0.4573691659821177,43.966870564114416,4.885664455710958,2.035771144278607,0.19402985074626866,0.0,0.38308457711442784,0.0,0.0,0.3034825870646766,0.0,0.0,0.0,0.07960199004975124,0.0,0.03980099502487562,0.0,-12.302541244022281
s23,5.389593064102566,2.0614146154364987,23.859650562774,0.337531671615568,41.665359937978465,2.631287918316342,2.1104273504273507,0.0,0.0,0.5726495726495726,0.0,0.0,0.15384615384615385,0.18803418803418803,0.0,0.08547008547008547,0.0,0.0,0.0,0.0,-12.7531855181814
s24,5.407841878342147,2.7018818806192777,20.557578935981176,0.3905551188168823,33.56870484483001,1.6311887961031122,2.5562790697674416,0.0,0.0,0.31007751937984496,0.0,0.3023255813953488,0.20930232558139536,0.0,0.0,0.0,0.0,0.17829457364341086,0.0,0.0,-12.226213486560557
s25,5.568348204695815,2.334040739665963,24.23050103521587,0.5110967937160327,49.73629159860104,7.435898966318622,1.9286153846153846,0.08205128205128205,0.0,0.3333333333333333,0.0,0.0,0.39487179487179486,0.0,0.0,0.035897435897435895,0.0,0.0,0.15384615384615385,0.0,-12.120769077365232
s26,5.084956770675916,2.3937476653210066,24.931863812357484,0.45567393793212607,47.823847858249316,7.378686316636301,2.0208056872037914,0.08530805687203792,0.0,0.33649289099526064,0.0,0.0,0.3412322274881517,0.0,0.0,0.052132701421800945,0.0,0.0,0.1848341232227488,0.0,-11.921922617321151
s27,5.622749902811772,2.6061675816790237,24.93853520708835,0.3745107139673548,43.596254139798894,4.579542312644264,2.14656779661017,0.0,0.0,0.5042372881355932,0.0,0.0,0.211864406779661,0.0,0.0,0.0,0.06779661016949153,0.21610169491525424,0.0,0.0,-12.311608834856571
s28,4.80758967241291,2.3063495272619474,33.034277355456204,0.20024271721640385,48.47085555894043,4.279356929502267,2.4125477707006366,0.0,0.0,0.39171974522292996,0.0,0.0,0.06687898089171974,0.0,0.21656050955414013,0.0,0.0,0.03503184713375796,0.2898089171974522,0.0,-11.309069488545358
s29,4.391795974332392,2.357653670677822,26.26453308736046,0.4059451357356698,49.331644755390094,2.345555330232261,2.01875,0.0,0.0,0.35185185185185186,0.0,0.0,0.25925925925925924,0.20833333333333334,0.0,0.0,0.0,0.0,0.18055555555555555,0.0,-12.463825215922665
s30,5.549824362675709,2.0245085525159117,23.415445854655054,0.4567270303558595,45.72638954635468,3.849031771464352,1.9483091787439613,0.0,0.0,0.5120772946859904,0.0,0.0,0.30917874396135264,0.0,0.178743961352657,0.0,0.0,0.0,0.0,0.0,-12.912847222374586
s31,5.085174278807339,2.389631836155332,22.641981698155252,0.30597554387898174,35.207037475702926,1.9145951972054915,2.5434982332155474,0.0,0.0,0.4134275618374558,0.0,0.2226148409893993,0.1519434628975265,0.0,0.0,0.08480565371024736,0.007067137809187279,0.12014134275618374,0.0,0.0,-11.675324683856184
s32,6.323757819516354,2.6930474700384246,24.248468851252884,0.3881342003012747,43.300837234380126,5.439116685035184,2.0987999999999998,0.0,0.0,0.56,0.0,0.0,0.21333333333333335,0.0,0.0,0.0,0.0,0.22666666666666666,0.0,0.0,-12.810339276761995
s33,5.5379139631004906,1.9052054970590735,20.81608000758587,0.2587712038039323,36.82844924419036,5.783489037690222,2.248695652173913,0.34782608695652173,0.0,0.5652173913043478,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.038635730898038
s34,5.352309144721543,2.2046767312139135,24.32061905604915,0.4811730857643522,49.90793702126754,2.230792681254545,1.8945685279187818,0.0,0.0,0.4010152284263959,0.0,0.0,0.3248730964467005,0.18781725888324874,0.0,0.0,0.0,0.0,0.08629441624365482,0.0,-12.919404439245225
s35,5.975045240529319,2.3957296160454864,23.361489603865095,0.38738817155396094,41.05958778861135,5.815029908702627,2.1057758620689655,0.0,0.0,0.5689655172413793,0.0,0.0,0.21551724137931033,0.03017241379310345,0.0,0.09051724137931035,0.0,0.09482758620689655,0.0,0.0,-12.80557786923377
s36,7.188511123647128,2.637535035859997,22.109355193099166,0.43114934549933354,39.20955960026178,1.8173715978538054,2.2651541850220265,0.0,0.0,0.41409691629955947,0.0,0.14977973568281938,0.2555066079295154,0.0,0.0,0.0,0.0,0.18061674008810572,0.0,0.0,-12.626243119317504
s37,5.437140158462634,1.9845786635477354,25.6030761193689,0.2539743208713006,40.15027845991939,5.343254352920361,2.2730434782608695,0.0,0.0,0.6376811594202898,0.0,0.0,0.10144927536231885,0.06521739130434782,0.0,0.1956521739130435,0.0,0.0,0.0,0.0,-11.338297060504619
s38,4.758317058677051,1.921124240484219,19.806998479663037,0.33677713117129165,34.12008497226625,1.9042886280429996,2.469152542372881,0.24152542372881355,0.0,0.3220338983050847,0.0,0.19915254237288135,0.17796610169491525,0.0,0.0,0.0,0.059322033898305086,0.0,0.0,0.0,-11.825314951944364
s39,4.7471778468424395,2.2794861239925077,27.863439532533302,0.3270001605334995,47.007707510668475,4.314783958359001,2.1701612903225804,0.0,0.0,0.40725806451612906,0.0,0.0,0.20967741935483872,0.0,0.1975806451612903,0.0,0.0,0.0,0.18548387096774194,0.0,-11.832930035719844
s40,4.830845117758084,2.1065640078252708,19.328104088218833,0.4293012005975132,35.17081235725065,2.1929379530025495,2.2905405405405403,0.0,0.0,0.26576576576576577,0.28378378378378377,0.0,0.23423423423423423,0.0,0.21621621621621623,0.0,0.0,0.0,0.0,0.0,-12.98962365793822
s41,4.866031220669955,3.3184733841585037,24.64078543965595,0.46997997727148216,45.380113184699724,2.777842573825286,2.2820361990950224,0.0,0.0,0.0,0.334841628959276,0.0,0.3167420814479638,0.0,0.0,0.0,0.0,0.14027149321266968,0.0,0.2081447963800905,-12.561294248282076
s42,4.784795250592419,2.4260292129524315,29.34676527077325,0.3297313518548231,50.16007397344936,4.385557694812018,2.106721991701245,0.0,0.0,0.44398340248962653,0.0,0.0,0.1950207468879668,0.11618257261410789,0.03319502074688797,0.07053941908713693,0.0,0.0,0.0,0.14107883817427386,-11.444178636666901
s43,5.537941140476602,2.7750380610970087,25.697966981533995,0.42834499129249387,47.07694791575137,5.76019581551432,2.063073394495413,0.0,0.0,0.4036697247706422,0.0,0.0,0.2889908256880734,0.0,0.0,0.0,0.0,0.1651376146788991,0.14220183486238533,0.0,-12.321403463817642
s44,6.607106661478321,2.7261837762997616,24.937411104631046,0.33717370517199213,42.44665719937203,5.396389337335215,2.1738750000000002,0.0,0.0,0.5875,0.0,0.0,0.15833333333333333,0.0,0.0,0.0,0.0,0.25416666666666665,0.0,0.0,-12.399204422792907
s45,4.5772773829672255,2.566410562670203,29.205338822395543,0.3141591529955927,46.76331037633569,5.009856894155916,2.256022304832714,0.0,0.0,0.4349442379182156,0.0,0.04460966542750929,0.19330855018587362,0.0,0.0,0.137546468401487,0.0,0.04460966542750929,0.0,0.1449814126394052,-10.91233059402655
s46,4.556735537970996,1.9861343436387673,24.87417225084676,0.29107729209174965,41.857227787631814,3.1890050462505606,2.1658196721311476,0.0,0.0,0.5942622950819673,0.0,0.0,0.12295081967213115,0.06557377049180328,0.21721311475409835,0.0,0.0,0.0,0.0,0.0,-12.693560672363214
s47,5.834810983892099,2.0811586431404936,24.074723605891126,0.32834315544429377,39.50723873787263,12.103046139009356,2.196328125,0.0,0.0,0.609375,0.0,0.0,0.18359375,0.0,0.0,0.20703125,0.0,0.0,0.0,0.0,-11.773829417722718
s48,4.115959975767364,2.406743032277012,26.460546326568917,0.3384261388433282,46.404689453311185,2.8095596127118725,2.248085106382979,0.17446808510638298,0.0,0.33617021276595743,0.0,0.09361702127659574,0.2127659574468085,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.14042553191489363,-11.185723598144648
s49,5.9769407118629925,2.610859375562264,25.068339574863277,0.4730248105919983,48.94294869378068,6.224058017101845,1.9885365853658536,0.04390243902439024,0.0,0.35609756097560974,0.0,0.0,0.3463414634146341,0.0,0.0,0.0,0.0,0.0975609756097561,0.15609756097560976,0.0,-12.263056216018231
s50,5.244843067467068,2.4433770433095563,23.638548935284895,0.5347046365926674,48.80216554381397,5.0529396569584035,1.9053645833333333,0.0,0.0,0.40625,0.0,0.0,0.390625,0.0,0.0,0.0,0.057291666666666664,0.125,0.020833333333333332,0.0,-12.880756474718778
s51,5.443331182838329,1.9197590051924698,19.60725415918308,0.2620249232437814,30.81139939300198,2.061350124499374,2.7334545454545456,0.0,0.0,0.0,0.4909090909090909,0.0,0.10909090909090909,0.0,0.2545454545454545,0.0,0.14545454545454545,0.0,0.0,0.0,-12.667465973355059
s52,5.544062129707357,1.9459530387588184,25.12383694225848,0.42276883051535297,45.75397947208051,3.579179629795304,2.1014732142857144,0.0,0.0,0.33035714285714285,0.0,0.0,0.3080357142857143,0.0,0.14285714285714285,0.0,0.21875,0.0,0.0,0.0,-11.980849365120255
s53,4.118492357083603,2.578183150573948,33.007221130781026,0.2699153335407043,50.198482136396116,18.76812731791296,2.2697945205479453,0.0,0.0,0.4383561643835616,0.0,0.0,0.1541095890410959,0.0,0.0,0.18835616438356165,0.0,0.0,0.0,0.2191780821917808,-10.407350997395874
s54,5.134080699926563,2.3719079563387973,25.787387908249332,0.4305862619520231,48.811841397757696,3.8630239205795847,1.9718867924528305,0.0,0.0,0.44339622641509435,0.0,0.0,0.28773584905660377,0.1179245283018868,0.0,0.0660377358490566,0.0,0.0,0.0,0.08490566037735849,-12.60893664970678
s55,4.716633406479796,1.7846279158792486,28.488525079661496,0.28475347020658887,45.65028717584308,3.294071706714515,2.3150375939849623,0.0,0.0,0.3383458646616541,0.0,0.0,0.18045112781954886,0.0,0.19548872180451127,0.0,0.2857142857142857,0.0,0.0,0.0,-11.2883036482129
s56,5.862956727069374,2.745457756809037,25.668470042001715,0.3675082261456515,44.68215155459561,5.482383715426191,2.139744680851064,0.0,0.0,0.502127659574468,0.0,0.0,0.20851063829787234,0.0,0.0,0.0,0.0,0.2170212765957447,0.07234042553191489,0.0,-12.170846290437668
s57,6.406307804944664,2.040076602531751,21.537730970890884,0.485810857618294,43.075461941781825,4.924872093929238,1.9832673267326735,0.11386138613861387,0.0,0.48514851485148514,0.0,0.01485148514851485,0.3217821782178218,0.0,0.0,0.06435643564356436,0.0,0.0,0.0,0.0,-12.54023309723926
s58,5.357253955077162,2.26676012776712,23.302010698806022,0.466901950180617,47.07476908849696,5.888189762437833,1.9923000000000002,0.175,0.0,0.36,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.135,0.0,-12.2636433649973
s59,5.38095923370293,2.2677033334957524,23.469007345722947,0.5143433623931762,47.9058088087953,4.7648434173160386,1.9454040404040407,0.04040404040404041,0.0,0.3888888888888889,0.0,0.0,0.37373737373737376,0.0,0.0,0.0,0.10101010101010101,0.09595959595959595,0.0,0.0,-12.466199696549145
s60,4.3746443413601295,1.732509024488019,24.052357268066995,0.24401372204484567,40.990637034311334,4.104307390645905,2.323884297520661,0.30578512396694213,0.0,0.4380165289256198,0.0,0.0,0.10743801652892562,0.0,0.0,0.0,0.1487603305785124,0.0,0.0,0.0,-11.240742039732543
s61,4.526452301782664,2.2674652187979807,23.93897012536691,0.3836151473477543,45.289943480423844,7.0670994103422995,2.067857142857143,0.20476190476190476,0.0,0.4523809523809524,0.0,0.0,0.23333333333333334,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0761904761904762,-12.055146041704145
s62,4.96536829296727,2.7656017771862587,28.103099993400978,0.39932748201879364,51.95531091216989,9.099147483435763,2.0335454545454543,0.07727272727272727,0.0,0.38636363636363635,0.0,0.0,0.2772727272727273,0.0,0.0,0.0,0.0,0.10454545454545454,0.0,0.15454545454545454,-11.510900555265538
s63,4.784599170539359,2.3052096295813667,30.17643414328998,0.21110627955335567,43.60295329955557,15.58870057920768,2.384420731707317,0.0,0.0,0.5792682926829268,0.0,0.0,0.06707317073170732,0.0,0.0,0.24085365853658536,0.0,0.0,0.0,0.11280487804878049,-10.36467380354053
s64,4.046469819797639,1.7044080918898683,24.817939691616903,0.23565024431190248,41.53206234107323,3.9089817107494533,2.360894308943089,0.2967479674796748,0.0,0.3983739837398374,0.0,0.0,0.10569105691056911,0.0,0.0,0.0,0.1991869918699187,0.0,0.0,0.0,-10.980748326521534
s65,5.7947107862075,2.003423222001025,16.839257665717355,0.5136113647860996,34.56479205068299,2.4366009086788183,2.219333333333333,0.23076923076923078,0.0,0.2205128205128205,0.26666666666666666,0.0,0.28205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.99950728718403
s66,6.095505635205779,1.9888911934289433,20.519088562737732,0.4574196333051406,41.893139148922884,5.968849533185504,1.9986734693877553,0.23469387755102042,0.0,0.4897959183673469,0.0,0.0,0.2755102040816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.964832533537248
s67,5.519575320162813,2.37624712578276,23.47874440465004,0.41176914627416616,44.419246170959525,1.8012751055139284,2.0891904761904763,0.0,0.0,0.3333333333333333,0.12380952380952381,0.0,0.21428571428571427,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,-12.93088834611486
s68,4.446345898484462,2.1782809487945975,32.234943406043065,0.25179397507384804,50.34446217348294,4.305596490908502,2.2831294964028777,0.0,0.0,0.39928057553956836,0.0,0.0,0.13309352517985612,0.0,0.22661870503597123,0.0,0.11510791366906475,0.0,0.0,0.12589928057553956,-11.352435209092231
s69,4.676128442550392,2.90487922537039,32.74774500294934,0.22269688613863353,47.61942736667404,5.063477563538128,2.45410094637224,0.0,0.0,0.35331230283911674,0.0,0.0,0.0694006309148265,0.0,0.0,0.0,0.0,0.24290220820189273,0.334384858044164,0.0,-10.685097404037467
s70,5.77847199882621,2.6068625068656712,24.8575205010196,0.30709587198801885,40.590128413057315,4.821558938218123,2.246589147286822,0.0,0.0,0.5930232558139535,0.0,0.011627906976744186,0.13178294573643412,0.0,0.0,0.050387596899224806,0.007751937984496124,0.2054263565891473,0.0,0.0,-12.128057779816878
s71,4.8938601031470235,2.8597772619951645,30.432170483390472,0.25118145247004003,46.28893299842029,5.2320402453546215,2.369515570934256,0.0,0.0,0.42214532871972316,0.0,0.0,0.09688581314878893,0.0,0.0,0.0,0.0,0.24567474048442905,0.23529411764705882,0.0,-11.204464387570194
s72,4.5320522519909145,2.7553823701053606,31.070836953217,0.4369996119130983,59.34249940614417,8.198529728217345,1.9187735849056604,0.0,0.0,0.2783018867924528,0.0,0.0,0.36792452830188677,0.0,0.10849056603773585,0.0,0.0,0.0,0.0,0.24528301886792453,-11.61960752948986
s73,6.58238850401037,2.122793013255089,22.69316005047166,0.4931589820662767,43.13744838422988,7.346875301946715,1.9977251184834122,0.0,0.0,0.4597156398104265,0.0,0.0,0.3459715639810427,0.0,0.0,0.12796208530805686,0.06635071090047394,0.0,0.0,0.0,-12.843051048078493
s74,4.77116876920441,1.7007024504837447,19.723897815185836,0.2432680020623653,32.53162366920263,2.624881307530337,2.6959055118110236,0.28346456692913385,0.0,0.0,0.3543307086614173,0.0,0.11023622047244094,0.0,0.0,0.0,0.25196850393700787,0.0,0.0,0.0,-11.57350031434202
s75,4.458446617730932,1.7717416421633532,27.36214654226756,0.2907222823069064,44.726585694091185,3.5950319063663168,2.326156862745098,0.08235294117647059,0.0,0.3058823529411765,0.0,0.0,0.1843137254901961,0.0,0.12156862745098039,0.0,0.3058823529411765,0.0,0.0,0.0,-11.198894293967815
s76,5.6019784281087714,2.017159219208609,22.849039807314227,0.40675542115927876,42.71777007454397,5.651650616163759,2.0413023255813956,0.07441860465116279,0.0,0.5348837209302325,0.0,0.0,0.25116279069767444,0.0,0.10232558139534884,0.037209302325581395,0.0,0.0,0.0,0.0,-12.715326995247846
s77,5.190903475267846,2.382295020291223,23.737953383932023,0.4079603891186803,42.57759892673525,5.126988165429308,2.182654867256637,0.07964601769911504,0.0,0.3141592920353982,0.084070796460177,0.0,0.2743362831858407,0.0,0.0,0.08849557522123894,0.0,0.0,0.1592920353982301,0.0,-11.868397222077062
s78,4.880501924444588,1.9411179665361944,25.942523546304656,0.23805160818109222,41.20283151471912,3.846094782744698,2.2562962962962962,0.0,0.0,0.6296296296296297,0.0,0.0,0.07407407407407407,0.06296296296296296,0.17037037037037037,0.06296296296296296,0.0,0.0,0.0,0.0,-11.995586003381211
s79,5.6830051994082105,2.1478845041249084,21.0321061180393,0.5167836942328851,39.97994946762429,2.000224702677173,2.104739336492891,0.0,0.0,0.41232227488151657,0.0,0.11374407582938388,0.3459715639810427,0.023696682464454975,0.0,0.10426540284360189,0.0,0.0,0.0,0.0,-12.669014424182839
s80,4.265704597755152,1.8235241267615083,27.601599430683894,0.26098173886275405,45.88080435166658,1.8116527554395985,2.2402390438247015,0.0,0.0,0.41832669322709165,0.0,0.0,0.08764940239043825,0.3107569721115538,0.0,0.0,0.18326693227091634,0.0,0.0,0.0,-11.553956686926513
s81,5.319769731276253,1.996351817539801,19.69087431432571,0.2846530361262584,31.771165304709577,1.7848152057570883,2.6528136882129276,0.0,0.0,0.0,0.42585551330798477,0.0,0.09505703422053231,0.19011406844106463,0.09505703422053231,0.0,0.19391634980988592,0.0,0.0,0.0,-12.711546643047285
s82,4.872296965242465,1.9358870382078968,25.241510569833842,0.37360301966770165,46.24075045566196,1.9318465150959618,2.0838073394495416,0.0,0.0,0.3944954128440367,0.0,0.0,0.21100917431192662,0.24311926605504589,0.0,0.0,0.15137614678899083,0.0,0.0,0.0,-12.520757839244977
s83,4.743043350634425,1.8092132396154343,27.989240443872625,0.2553234273814302,44.453499528503585,3.3135951047712924,2.299074074074074,0.0,0.0,0.46296296296296297,0.0,0.0,0.12962962962962962,0.0,0.24074074074074073,0.0,0.16666666666666666,0.0,0.0,0.0,-11.607551824632434
s84,6.88108754486886,2.864431552858697,27.708418211523725,0.2829254016740275,44.4002364112368,6.312925390472832,2.2568421052631575,0.0,0.0,0.5639097744360902,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.2706766917293233,0.0,0.06015037593984962,-11.65137252256605
s85,5.625827807198744,1.9872182630822945,24.047849816533777,0.320460726421427,41.152306376181045,2.9900007224062817,2.180164609053498,0.0,0.0,0.5349794238683128,0.04938271604938271,0.0,0.1646090534979424,0.0,0.25102880658436216,0.0,0.0,0.0,0.0,0.0,-12.492215777860489
s86,6.427105826203532,1.769995735117869,24.266562459161094,0.2019992080049198,34.46259710586746,4.309484596208645,2.8576923076923073,0.0,0.0,0.0,0.38461538461538464,0.0,0.09763313609467456,0.0,0.0,0.19822485207100593,0.31952662721893493,0.0,0.0,0.0,-12.971515929316189
s87,5.3331375817101945,1.9750186543451942,25.378834048316616,0.3579999403892644,42.5266948917738,6.26626494847622,2.2020967741935484,0.0,0.0,0.45161290322580644,0.0,0.0,0.24193548387096775,0.0,0.0,0.16129032258064516,0.14516129032258066,0.0,0.0,0.0,-11.505901982903943
s88,5.232004645191589,2.494518118757403,26.188596707257503,0.22940454634596016,39.69209188443711,2.2413011774659473,2.657731958762887,0.0,0.0,0.0,0.35051546391752575,0.0,0.08247422680412371,0.10309278350515463,0.15463917525773196,0.0,0.0,0.0,0.30927835051546393,0.0,-12.185585710353788
s89,5.764111263099128,2.0046479521351053,24.30176479197519,0.2818483036819995,38.430697810565405,5.136971809327665,2.319191176470588,0.0,0.0,0.5588235294117647,0.07352941176470588,0.0,0.14338235294117646,0.0,0.0,0.22426470588235295,0.0,0.0,0.0,0.0,-11.49919590953017
s90,4.518219695589641,1.7666948286763051,29.155971874016192,0.22417624668627686,44.34137389173293,3.2215908791748986,2.391815068493151,0.0,0.0,0.4143835616438356,0.0,0.0,0.09931506849315068,0.0,0.24315068493150685,0.0,0.24315068493150685,0.0,0.0,0.0,-11.382575958456044
s91,5.649393801622419,2.1687062073052257,27.526439760099983,0.26175212462117087,45.2220081773071,4.581080397084797,2.2137944664031624,0.06324110671936758,0.0,0.5335968379446641,0.0,0.0,0.1067193675889328,0.039525691699604744,0.18181818181818182,0.0,0.0,0.0,0.0,0.07509881422924901,-12.144746104495962
s92,4.667505055075412,1.8578813951538915,27.170503246256644,0.3039494147089678,45.16421400536701,2.3743111948424667,2.2511553784860556,0.0,0.0,0.3545816733067729,0.0,0.0,0.16334661354581673,0.19123505976095617,0.0,0.043824701195219126,0.24701195219123506,0.0,0.0,0.0,-11.409049489800028
s93,5.848161674542217,2.4728655829115262,23.55569164307739,0.4503406828839205,44.96995677314777,5.298243940851449,1.9947619047619047,0.0,0.0,0.5238095238095238,0.0,0.0,0.2857142857142857,0.0,0.047619047619047616,0.0,0.0,0.14285714285714285,0.0,0.0,-12.788084616008966
s94,4.556137483480192,2.6813183063401977,29.899879183674003,0.23855346837670968,45.46631112981355,5.127036053893362,2.3624067796610166,0.0,0.0,0.46779661016949153,0.0,0.0,0.08135593220338982,0.0,0.061016949152542375,0.0,0.0,0.2,0.18983050847457628,0.0,-11.103795300886963
s95,4.800002754562956,1.7981094217751186,26.933224342213588,0.2872326449626181,44.36060479894,3.6373347760955137,2.288531746031746,0.07142857142857142,0.0,0.38095238095238093,0.0,0.0,0.17063492063492064,0.0,0.15079365079365079,0.0,0.2261904761904762,0.0,0.0,0.0,-11.451879271669304
s96,6.174188905504392,2.1229512939253166,23.03557542335692,0.41691776415189724,41.03211872285452,12.192329115760836,2.071842105263158,0.0,0.0,0.5614035087719298,0.0,0.0,0.2675438596491228,0.0,0.0,0.17105263157894737,0.0,0.0,0.0,0.0,-12.500239471731378
