sample_id,E_T,rho,AAV,PF,VPA,RBI,WE,B,N,S,O,F,Na,Al,Si,P,Cl,Ge,Br,I,ln_D
s412,4.0160456228914265,2.401767102564078,23.06623502213485,0.46828599074599503,41.410248701155446,2.9957885189086944,2.1874122807017544,0.0,0.0,0.32456140350877194,0.0,0.10964912280701754,0.3333333333333333,0.0,0.0,0.10964912280701754,0.0,0.0,0.12280701754385964,0.0,-10.262775740967484
s413,4.210015756510699,2.730599239329154,25.594630421744366,0.5066996064830459,51.44779246391036,3.9219054845714547,1.9379899497487438,0.0,0.0,0.36683417085427134,0.0,0.035175879396984924,0.38190954773869346,0.0,0.0,0.0,0.0,0.12060301507537688,0.0,0.09547738693467336,-10.331199381488053
s414,3.483044223702809,2.493405604566229,25.54623614199425,0.3466485899192794,42.92462807532367,3.711009591944904,2.276518218623482,0.0,0.0,0.3765182186234818,0.05263157894736842,0.0,0.19838056680161945,0.0,0.0,0.0,0.1659919028340081,0.20647773279352227,0.0,0.0,-9.783714307118071
s415,3.704530941311294,2.0478722476173967,25.851647591468225,0.3496050112984,45.09460331744836,3.854467233074111,2.1237500000000002,0.0,0.0,0.47413793103448276,0.0,0.0,0.21982758620689655,0.0,0.20689655172413793,0.0,0.04741379310344827,0.0,0.05172413793103448,0.0,-10.265997437589176
s416,4.097920356130744,2.1448382694766317,16.359961988786058,0.5739132628300698,32.08458564791047,3.069360413868115,2.342623762376238,0.16831683168316833,0.0,0.0,0.31683168316831684,0.0,0.3217821782178218,0.0,0.0,0.0,0.19306930693069307,0.0,0.0,0.0,-10.793238727699391
s417,3.0403147634687655,3.0242643162592566,22.494061867630894,0.32939215131681204,36.41226264822749,2.824915960510151,2.605096525096525,0.015444015444015444,0.0,0.0,0.39768339768339767,0.0,0.16602316602316602,0.0,0.03474903474903475,0.0,0.0,0.16602316602316602,0.22007722007722008,0.0,-10.320415609820735
s418,3.1879329382560764,2.3240777836075663,31.086846963518195,0.26398506286752804,49.88787416899929,4.318194594401491,2.216044776119403,0.0,0.0,0.45149253731343286,0.0,0.0,0.12686567164179105,0.05223880597014925,0.19776119402985073,0.0,0.0,0.0,0.055970149253731345,0.11567164179104478,-9.86110393696298
s419,2.571560088287753,1.8195975207758344,24.544422125694382,0.17271233856556653,33.80646821086207,1.8457619614267147,2.861698630136986,0.0,0.0,0.3917808219178082,0.0,0.33424657534246577,0.06301369863013699,0.0,0.0,0.21095890410958903,0.0,0.0,0.0,0.0,-9.105115861809743
s420,3.8953543574885,2.5668347842604478,24.152333103147765,0.34111363921473786,41.8640440454561,3.3805703819981883,2.1408974358974358,0.0,0.0,0.5769230769230769,0.0,0.0,0.1452991452991453,0.10256410256410256,0.0,0.0,0.0,0.1752136752136752,0.0,0.0,-10.268029997109071
s421,3.251531302843183,2.262520350093635,25.525738274996048,0.39344035992139315,46.8323462566043,2.82646998168376,2.045630630630631,0.0,0.0,0.42342342342342343,0.0,0.0,0.24324324324324326,0.16666666666666666,0.0,0.04504504504504504,0.0,0.0,0.12162162162162163,0.0,-10.377766117695824
