# c0 + a0 * (face-area-avg * NBI) + a1 * (O / RBI) + a2 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.384995646238595; Max AE: 1.55277171558646
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  1.286036470669287e+00, -4.916314009567704e+00, -7.654825977567001e-01, -1.159589517432677e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; A^2;                                              33|5|mult; (face-area-avg * NBI); $\left(face-area-avg NBI\right)$; (face_sub_area_sub_avg .* NBI); (newdata$face_sub_area_sub_avg * newdata$NBI); face-area-avg,NBI
# 1;  1; Unitless;                                         12|7|div; (O / RBI); $\left(\frac{ O }{ RBI } \right)$; (O ./ RBI); (newdata$O / newdata$RBI); O,RBI
# 2;  1; Unitless;                                         12|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
s1          , -2.244947812336508e+01, -2.226806370783028e+01,  1.660432714970475e+00,  3.077831881885986e-01,  1.475459637507883e+01
s2          , -2.298888400764099e+01, -2.287657891741637e+01,  1.842957536640521e+00,  1.439216009020738e-01,  1.690858891402743e+01
s3          , -1.755271246623431e+01, -1.763401458894428e+01,  1.628232197721003e+00,  0.000000000000000e+00,  1.062347521346189e+01
s4          , -1.917258847351942e+01, -1.939296441776649e+01,  1.413999803031212e+00,  0.000000000000000e+00,  1.256138883866988e+01
s5          , -2.000094091703784e+01, -1.995964004377145e+01,  2.077113866404631e+00,  1.028514327271541e-01,  1.375516458063223e+01
s6          , -2.179532463031582e+01, -2.152269886293946e+01,  1.655850464338555e+00,  2.968969626736321e-01,  1.384309598910606e+01
s7          , -2.156980503382011e+01, -2.151220117659309e+01,  1.339741822628910e+00,  3.289963889343198e-01,  1.309215039088110e+01
s8          , -2.070680399014268e+01, -2.142521612653158e+01,  1.384535157538542e+00,  0.000000000000000e+00,  1.516675061424882e+01
s9          , -2.311678210871720e+01, -2.246221209283323e+01,  1.454078534450046e+00,  1.703365790864108e-01,  1.554429437036547e+01
s10         , -1.955558688693647e+01, -1.918878744955355e+01,  1.374357162371461e+00,  0.000000000000000e+00,  1.222805813900046e+01
s11         , -1.929232032084748e+01, -1.945520398187080e+01,  1.790405521536620e+00,  0.000000000000000e+00,  1.327507070089868e+01
s12         , -1.972420304545977e+01, -1.899234308088105e+01,  1.125751364005481e+00,  3.369657399495768e-02,  1.133734758203288e+01
s13         , -1.649771434553038e+01, -1.696190728184890e+01,  1.462384880182284e+00,  0.000000000000000e+00,  9.466828401885049e+00
s14         , -1.814284237715737e+01, -1.853391938265136e+01,  1.755858365037857e+00,  0.000000000000000e+00,  1.201349596978806e+01
s15         , -2.140988745272463e+01, -2.101345560404472e+01,  1.416908432067751e+00,  0.000000000000000e+00,  1.468322909220248e+01
s16         , -2.271802967642396e+01, -2.232497733761079e+01,  1.446645507384460e+00,  2.631260494073562e-01,  1.475658727713754e+01
s17         , -1.845283706311921e+01, -1.831429064432257e+01,  1.578135580535591e+00,  0.000000000000000e+00,  1.142800033320397e+01
s18         , -2.106370881996578e+01, -2.159473214618538e+01,  1.455968026761632e+00,  1.712673775224714e-01,  1.440824491533685e+01
s19         , -2.166440903696862e+01, -2.157203440113327e+01,  1.370620603847707e+00,  1.408570425662181e-01,  1.443051728603995e+01
s20         , -1.957524373940041e+01, -1.981953714239567e+01,  1.432970630968773e+00,  0.000000000000000e+00,  1.315052032586146e+01
s21         , -2.230012329283520e+01, -2.285269887817258e+01,  1.233888545628355e+00,  2.197370969220548e-01,  1.536721127393174e+01
s22         , -1.709175230426198e+01, -1.698659858147226e+01,  1.699146067991030e+00,  0.000000000000000e+00,  9.896851008472128e+00
s23         , -2.271630669020732e+01, -2.245405096966425e+01,  1.635415142959953e+00,  1.071020597314770e-01,  1.624440842103852e+01
s24         , -1.997593461761007e+01, -1.977499386345074e+01,  1.886721721783722e+00,  1.084916176830921e-01,  1.315785989508156e+01
s25         , -2.228124530569044e+01, -2.282381132839886e+01,  1.193161794081806e+00,  3.052346033458345e-01,  1.471194330614414e+01
s26         , -1.806502239865187e+01, -1.834577310696753e+01,  1.611667478409427e+00,  0.000000000000000e+00,  1.152546264842853e+01
s27         , -2.017409009594002e+01, -2.003847473698756e+01,  1.415580795183935e+00,  2.471359989899002e-02,  1.324859416106476e+01
s28         , -1.658938425028538e+01, -1.700298288561727e+01,  1.812942075774120e+00,  0.000000000000000e+00,  1.010943601151142e+01
s29         , -2.262132344831001e+01, -2.304867468519681e+01,  1.247707485511527e+00,  2.160660092821783e-01,  1.567002114573491e+01
s30         , -1.697997334312175e+01, -1.729262938832208e+01,  1.539591798411165e+00,  0.000000000000000e+00,  1.002858254282004e+01
s31         , -1.964904728113367e+01, -1.927649221268263e+01,  1.246696340172717e+00,  4.798257929883692e-02,  1.181998989834859e+01
s32         , -2.151059652715050e+01, -2.104107570573258e+01,  1.537511330415470e+00,  0.000000000000000e+00,  1.492192795742413e+01
s33         , -2.289264810431292e+01, -2.365192198192662e+01,  1.219267775433423e+00,  2.127579286843442e-01,  1.643154904597763e+01
s34         , -2.302504917991390e+01, -2.248553035384251e+01,  1.155029411685037e+00,  0.000000000000000e+00,  1.616633110132655e+01
s35         , -2.244061385591441e+01, -2.238031236214907e+01,  1.318273301947079e+00,  2.828021069467199e-01,  1.448683589230736e+01
