# c0 + a0 * (face-area-avg - SBI) + a1 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.233820374523871; Max AE: 1.03161506918842
# Coefficients
# Task   a0                      a1                      c0
# all ,  2.383936413283599e-01, -1.702468484019366e-02,  7.535793339055730e-16, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         33|6|sub; (face-area-avg - SBI); $\left(face-area-avg - SBI\right)$; (face_sub_area_sub_avg - SBI); (newdata$face_sub_area_sub_avg - newdata$SBI); face-area-avg,SBI
# 1;  1; Unitless;                                         12|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
s1          , -1.176056511198248e+00, -8.586873282200195e-01, -1.582640011264584e+00,  2.827635386742488e+01
s2          , -1.455476726264239e+00, -1.315252115493607e+00,  1.177567846265869e-02,  7.742048529730313e+01
s3          ,  1.360540424298584e+00,  1.140386234425748e+00,  1.206896115432807e+00, -5.008432653916717e+01
s4          ,  5.214207269978391e-01,  6.075064304269473e-01,  1.952479413756057e+00, -8.343634827683717e+00
s5          ,  9.232192651096478e-02,  3.006567257311851e-02,  8.768228366367881e-01,  1.051198996824144e+01
s6          , -8.371953399684261e-01, -5.589143102267409e-01, -1.711534648812994e+00,  8.863326073461693e+00
s7          , -7.203728580649982e-01, -5.144021240355601e-01, -2.545731535167567e+00, -5.432352336950460e+00
s8          , -2.733255709368181e-01, -3.608936003930174e-01,  1.897828652068606e+00,  4.777321230973781e+01
s9          , -1.521729831673386e+00, -1.211536490693896e+00, -1.652148719594627e+00,  4.802877404715853e+01
s10         ,  3.230218919710685e-01,  5.225831474285012e-01,  1.083522545167470e+00, -1.552323963147437e+01
s11         ,  4.593978616455925e-01,  9.089792163765209e-03,  5.400529887577156e-01,  7.028347805532126e+00
s12         ,  2.356762313996669e-01,  6.385238534515066e-01,  1.365653527583807e-01, -3.559346604158639e+01
s13         ,  1.907045033118390e+00,  1.712344939739185e+00,  1.826974602612325e+00, -7.499732439061555e+01
s14         ,  1.054844414236797e+00,  9.272783631664623e-01,  2.451077748303628e+00, -2.014469088788968e+01
