sample_id,T,E,ln_D
s1401,500.0,0.3667593041107658,-14.663533387059152
s1402,700.0,0.3667593041107658,-12.640434063729849
s1403,900.0,0.3667593041107658,-10.984478044772597
s1404,1100.0,0.3667593041107658,-10.022767918940339
s1405,500.0,0.3326939444965566,-13.804944336931404
s1406,700.0,0.3326939444965566,-11.45815613731003
s1407,900.0,0.3326939444965566,-10.282062929383994
s1408,1100.0,0.3326939444965566,-9.623092716296382
s1409,500.0,0.37708313689486206,-15.840397161102869
s1410,700.0,0.37708313689486206,-13.446332032335725
s1411,900.0,0.37708313689486206,-12.045300875456457
s1412,1100.0,0.37708313689486206,-11.029912746553588
s1413,500.0,0.2678868601051257,-12.858940646380331
s1414,700.0,0.2678868601051257,-11.013128835042721
s1415,900.0,0.2678868601051257,-10.127077925905597
s1416,1100.0,0.2678868601051257,-9.440051505168015
s1417,500.0,0.35862353498669863,-15.826099687057459
s1418,700.0,0.35862353498669863,-13.555279793118661
s1419,900.0,0.35862353498669863,-12.359115839121658
s1420,1100.0,0.35862353498669863,-11.17312201387289
s1421,500.0,0.3898110153158995,-16.768214020796282
s1422,700.0,0.3898110153158995,-14.440533560254664
s1423,900.0,0.3898110153158995,-12.967912218616938
s1424,1100.0,0.3898110153158995,-11.748822605078457
s1425,500.0,0.29509356972980233,-13.715382748871486
s1426,700.0,0.29509356972980233,-11.925198042168278
s1427,900.0,0.29509356972980233,-10.710094695519368
s1428,1100.0,0.29509356972980233,-9.982651608545586
s1429,500.0,0.34982930598143985,-15.020194860561023
s1430,700.0,0.34982930598143985,-12.789444042629318
s1431,900.0,0.34982930598143985,-11.45748014956139
s1432,1100.0,0.34982930598143985,-10.579190760264211
s1433,500.0,0.2765416493298691,-13.09300572816658
s1434,700.0,0.2765416493298691,-11.032498873731079
s1435,900.0,0.2765416493298691,-10.181696472590415
s1436,1100.0,0.2765416493298691,-9.591474522467761
s1437,500.0,0.2852625691700292,-13.327596748054537
s1438,700.0,0.2852625691700292,-11.500936013965855
s1439,900.0,0.2852625691700292,-10.436563691962117
s1440,1100.0,0.2852625691700292,-9.697308007213175
s1441,500.0,0.37825577186086146,-15.077859129167424
s1442,700.0,0.37825577186086146,-12.587520593531687
s1443,900.0,0.37825577186086146,-11.131768682042694
s1444,1100.0,0.37825577186086146,-10.316534284492535
s1445,500.0,0.25569662711110996,-12.87159809181426
s1446,700.0,0.25569662711110996,-11.10507572784964
s1447,900.0,0.25569662711110996,-10.190795013437503
s1448,1100.0,0.25569662711110996,-9.648189922809962
s1449,500.0,0.40906432752063826,-16.57712579031443
s1450,700.0,0.40906432752063826,-14.109140121480511
s1451,900.0,0.40906432752063826,-12.419358140430438
s1452,1100.0,0.40906432752063826,-11.400180524079847
s1453,500.0,0.3516323280321323,-14.76732359161688
s1454,700.0,0.3516323280321323,-12.698325434943225
s1455,900.0,0.3516323280321323,-11.238592696985334
s1456,1100.0,0.3516323280321323,-10.299804045091976
s1457,500.0,0.25536872134166655,-12.767623840287921
s1458,700.0,0.25536872134166655,-10.952270316236774
s1459,900.0,0.25536872134166655,-10.090068129426983
s1460,1100.0,0.25536872134166655,-9.540969456096043
s1461,500.0,0.4035915975868382,-15.578120770079465
s1462,700.0,0.4035915975868382,-13.034593506720157
s1463,900.0,0.4035915975868382,-11.459960310984338
s1464,1100.0,0.4035915975868382,-10.463408674106029
s1465,500.0,0.4038411174808576,-16.432119373386442
s1466,700.0,0.4038411174808576,-14.209062988857387
s1467,900.0,0.4038411174808576,-12.452551996418002
s1468,1100.0,0.4038411174808576,-11.28321259375953
s1469,500.0,0.3420646632714333,-15.87808942619374
s1470,700.0,0.3420646632714333,-14.199538414596292
s1471,900.0,0.3420646632714333,-12.489034619405436
s1472,1100.0,0.3420646632714333,-11.556885206499942
s1473,500.0,0.34726585004027427,-13.345097504180268
s1474,700.0,0.34726585004027427,-10.705193523006121
s1475,900.0,0.34726585004027427,-9.622012764322433
s1476,1100.0,0.34726585004027427,-8.977635771595311
s1477,500.0,0.2614700605173067,-13.897416356486294
s1478,700.0,0.2614700605173067,-13.001919404520633
s1479,900.0,0.2614700605173067,-11.406046036036347
s1480,1100.0,0.2614700605173067,-10.596157176178487
s1481,500.0,0.25576277643080264,-12.24387315119496
s1482,700.0,0.25576277643080264,-10.410700289412716
s1483,900.0,0.25576277643080264,-9.513456138791508
s1484,1100.0,0.25576277643080264,-9.03704270167438
s1485,500.0,0.34572774211407725,-14.390317706252603
s1486,700.0,0.34572774211407725,-12.148533838728767
s1487,900.0,0.34572774211407725,-10.81318464341096
s1488,1100.0,0.34572774211407725,-10.027070940476449
s1489,500.0,0.35423182569904094,-16.35455326754398
s1490,700.0,0.35423182569904094,-14.877014476079578
s1491,900.0,0.35423182569904094,-12.965813701836208
s1492,1100.0,0.35423182569904094,-11.850864014408986
s1493,500.0,0.40769134155340225,-16.566037652260245
s1494,700.0,0.40769134155340225,-14.062703849326576
s1495,900.0,0.40769134155340225,-12.47382881124777
s1496,1100.0,0.40769134155340225,-11.37148075712025
s1497,500.0,0.3890424156126898,-17.025742876005847
s1498,700.0,0.3890424156126898,-14.74682085563428
s1499,900.0,0.3890424156126898,-13.130089669623969
s1500,1100.0,0.3890424156126898,-12.079709209273377
s1501,500.0,0.3192323852512225,-14.209678581752172
s1502,700.0,0.3192323852512225,-12.012601796414351
s1503,900.0,0.3192323852512225,-10.901771249276942
s1504,1100.0,0.3192323852512225,-10.164919197748626
s1505,500.0,0.3023308715502032,-13.355197323219073
s1506,700.0,0.3023308715502032,-11.299989659213326
s1507,900.0,0.3023308715502032,-10.180193077935302
s1508,1100.0,0.3023308715502032,-9.551729298093019
s1509,500.0,0.26466416636256823,-13.12943052714917
s1510,700.0,0.26466416636256823,-11.350445597141507
s1511,900.0,0.26466416636256823,-10.370329196792357
s1512,1100.0,0.26466416636256823,-9.791513265519193
s1513,500.0,0.36939802725561355,-15.738427313888364
s1514,700.0,0.36939802725561355,-13.641589105714308
s1515,900.0,0.36939802725561355,-12.050265740551406
s1516,1100.0,0.36939802725561355,-11.045980972392043
s1517,500.0,0.38213549442697403,-14.831233544663672
s1518,700.0,0.38213549442697403,-12.64752177346268
s1519,900.0,0.38213549442697403,-10.87062357814486
s1520,1100.0,0.38213549442697403,-10.055351477750781
s1521,500.0,0.34389063679935,-15.340084878379164
s1522,700.0,0.34389063679935,-13.403336534218598
s1523,900.0,0.34389063679935,-11.889668964017057
s1524,1100.0,0.34389063679935,-10.98327887525009
s1525,500.0,0.4087693676268296,-16.16955683505209
s1526,700.0,0.4087693676268296,-13.913294179532025
s1527,900.0,0.4087693676268296,-11.9975984060095
s1528,1100.0,0.4087693676268296,-11.036625495144875
s1529,500.0,0.30316570019212336,-13.0243596093534
s1530,700.0,0.30316570019212336,-10.843645435387417
s1531,900.0,0.30316570019212336,-9.816733841104087
s1532,1100.0,0.30316570019212336,-9.206052769337035
s1533,500.0,0.2897833104725733,-15.502941408563634
s1534,700.0,0.2897833104725733,-13.56077338983453
s1535,900.0,0.2897833104725733,-12.212441695609927
s1536,1100.0,0.2897833104725733,-11.99841248044925
s1537,500.0,0.30458542620420814,-14.622555005099418
s1538,700.0,0.30458542620420814,-12.956503011588774
s1539,900.0,0.30458542620420814,-11.594381334517701
s1540,1100.0,0.30458542620420814,-10.755493933907482
s1541,500.0,0.28435546985791793,-13.546943418984505
s1542,700.0,0.28435546985791793,-11.871464995004656
s1543,900.0,0.28435546985791793,-10.645337156159993
s1544,1100.0,0.28435546985791793,-9.960448651909552
s1545,500.0,0.36201439966611026,-16.485043935502315
s1546,700.0,0.36201439966611026,-14.651931885248358
s1547,900.0,0.36201439966611026,-13.048679262349895
s1548,1100.0,0.36201439966611026,-11.820206949813866
s1549,500.0,0.3805084808126721,-16.35539967920453
s1550,700.0,0.3805084808126721,-13.911278309316932
s1551,900.0,0.3805084808126721,-12.456757788211723
s1552,1100.0,0.3805084808126721,-11.53534607681707
s1553,500.0,0.34954966822025163,-14.86753558001227
s1554,700.0,0.34954966822025163,-12.458484258292705
s1555,900.0,0.34954966822025163,-11.176073535763884
s1556,1100.0,0.34954966822025163,-10.476621919098472
s1557,500.0,0.30484052957121033,-13.714385380089645
s1558,700.0,0.30484052957121033,-11.672757051784217
s1559,900.0,0.30484052957121033,-10.559114441457902
s1560,1100.0,0.30484052957121033,-9.858293434566432
s1561,500.0,0.4668533218473251,-18.274012077722706
s1562,700.0,0.4668533218473251,-15.460851510726071
s1563,900.0,0.4668533218473251,-13.469880558308066
s1564,1100.0,0.4668533218473251,-12.398912958935979
s1565,500.0,0.37223798792481966,-14.960524584731436
s1566,700.0,0.37223798792481966,-12.616945827274089
s1567,900.0,0.37223798792481966,-11.09763360812246
s1568,1100.0,0.37223798792481966,-10.279329273265034
s1569,500.0,0.35277904309876096,-15.859602989063347
s1570,700.0,0.35277904309876096,-14.511942956409932
s1571,900.0,0.35277904309876096,-12.531196786708051
s1572,1100.0,0.35277904309876096,-11.366791734877914
s1573,500.0,0.3245895441962278,-14.887745578236753
s1574,700.0,0.3245895441962278,-13.020556614835844
s1575,900.0,0.3245895441962278,-11.627806198612681
s1576,1100.0,0.3245895441962278,-10.771496439161835
s1577,500.0,0.3484068205848646,-15.770686153640652
s1578,700.0,0.3484068205848646,-13.72717002314547
s1579,900.0,0.3484068205848646,-12.283687920007683
s1580,1100.0,0.3484068205848646,-11.339910818136817
s1581,500.0,0.3584301192544848,-14.830799329907792
s1582,700.0,0.3584301192544848,-12.399652196728352
s1583,900.0,0.3584301192544848,-11.119315061615573
s1584,1100.0,0.3584301192544848,-10.293187939398988
s1585,500.0,0.2608228726713607,-14.203853373664831
s1586,700.0,0.2608228726713607,-12.825650494893324
s1587,900.0,0.2608228726713607,-11.746462497666457
s1588,1100.0,0.2608228726713607,-10.82431363323576
s1589,500.0,0.3695023623294384,-16.58928924334047
s1590,700.0,0.3695023623294384,-14.156541416876996
s1591,900.0,0.3695023623294384,-12.972499515792402
s1592,1100.0,0.3695023623294384,-11.806267355188021
s1593,500.0,0.3248617198912007,-13.881290399319873
s1594,700.0,0.3248617198912007,-11.775433984520589
s1595,900.0,0.3248617198912007,-10.486383213325587
s1596,1100.0,0.3248617198912007,-9.800131354643591
s1597,500.0,0.24617848660509176,-12.815921954523729
s1598,700.0,0.24617848660509176,-11.135311018925947
s1599,900.0,0.24617848660509176,-10.267753255802319
s1600,1100.0,0.24617848660509176,-9.697255769802496
s1601,500.0,0.36891094858241547,-15.126822709623765
s1602,700.0,0.36891094858241547,-12.688368006564481
s1603,900.0,0.36891094858241547,-11.297195106835394
s1604,1100.0,0.36891094858241547,-10.471199788445738
s1605,500.0,0.38506381535572065,-16.775805352871817
s1606,700.0,0.38506381535572065,-14.98098527604638
s1607,900.0,0.38506381535572065,-12.970491963995679
s1608,1100.0,0.38506381535572065,-11.91987394922564
s1609,500.0,0.3546726828809497,-15.929270403029836
s1610,700.0,0.3546726828809497,-13.63937192352078
s1611,900.0,0.3546726828809497,-12.34568234584633
s1612,1100.0,0.3546726828809497,-11.406873706826925
s1613,500.0,0.3046833717099515,-16.163739048867672
s1614,700.0,0.3046833717099515,-14.32603303004591
s1615,900.0,0.3046833717099515,-12.991895425947645
s1616,1100.0,0.3046833717099515,-12.349439846102976
s1617,500.0,0.32704468577514006,-15.020746505508077
s1618,700.0,0.32704468577514006,-13.332450046072395
s1619,900.0,0.32704468577514006,-11.886146987356533
s1620,1100.0,0.32704468577514006,-10.818519276269148
s1621,500.0,0.3396020978521158,-14.149776429506344
s1622,700.0,0.3396020978521158,-11.77632542301686
s1623,900.0,0.3396020978521158,-10.522401651432675
s1624,1100.0,0.3396020978521158,-9.901692863281863
s1625,500.0,0.357759402776974,-16.55219633009565
s1626,700.0,0.357759402776974,-14.589068198118257
s1627,900.0,0.357759402776974,-13.105366324742366
s1628,1100.0,0.357759402776974,-11.948165873989577
s1629,500.0,0.3019989536452117,-13.76243011238371
s1630,700.0,0.3019989536452117,-11.775816727264443
s1631,900.0,0.3019989536452117,-10.662302089205472
s1632,1100.0,0.3019989536452117,-9.933295729744417
s1633,500.0,0.26486310524406076,-12.999981584707108
s1634,700.0,0.26486310524406076,-11.245357604764132
s1635,900.0,0.26486310524406076,-10.264159155461236
s1636,1100.0,0.26486310524406076,-9.649271007698308
s1637,500.0,0.30918802162501013,-12.875468817863656
s1638,700.0,0.30918802162501013,-10.67509991373282
s1639,900.0,0.30918802162501013,-9.599597515044806
s1640,1100.0,0.30918802162501013,-8.987287382552967
s1641,500.0,0.3434631742415586,-15.15776876104137
s1642,700.0,0.3434631742415586,-13.562784992872379
s1643,900.0,0.3434631742415586,-11.824434867717239
s1644,1100.0,0.3434631742415586,-10.793589916800169
s1645,500.0,0.3051999173472176,-13.10216228524447
s1646,700.0,0.3051999173472176,-10.918554935502828
s1647,900.0,0.3051999173472176,-9.908935150194617
s1648,1100.0,0.3051999173472176,-9.240049111205128
s1649,500.0,0.38098431454598797,-17.118158062738143
s1650,700.0,0.38098431454598797,-14.853863962844862
s1651,900.0,0.38098431454598797,-13.145213197450495
s1652,1100.0,0.38098431454598797,-12.357341404642112
s1653,500.0,0.35488424371669447,-16.449885987479618
s1654,700.0,0.35488424371669447,-14.251081238882573
s1655,900.0,0.35488424371669447,-12.910215084668263
s1656,1100.0,0.35488424371669447,-11.912815958257088
s1657,500.0,0.2891886819978439,-16.195538799176283
s1658,700.0,0.2891886819978439,-14.951797412835555
s1659,900.0,0.2891886819978439,-13.435060613175345
s1660,1100.0,0.2891886819978439,-12.509969900182252
s1661,500.0,0.3740501451820412,-16.70132919253141
s1662,700.0,0.3740501451820412,-14.709607106653156
s1663,900.0,0.3740501451820412,-13.05124211984826
s1664,1100.0,0.3740501451820412,-11.922217691162615
s1665,500.0,0.38526665249924236,-15.461295711447137
s1666,700.0,0.38526665249924236,-13.542173861933135
s1667,900.0,0.38526665249924236,-11.624629859658691
s1668,1100.0,0.38526665249924236,-10.60099796242928
s1669,500.0,0.2884684890084093,-13.608991810905726
s1670,700.0,0.2884684890084093,-11.707410851817427
s1671,900.0,0.2884684890084093,-10.632233662619162
s1672,1100.0,0.2884684890084093,-9.959435195662778
s1673,500.0,0.4050528306625862,-15.764015530913088
s1674,700.0,0.4050528306625862,-13.161139728099931
s1675,900.0,0.4050528306625862,-11.576853186177322
s1676,1100.0,0.4050528306625862,-10.653414391990566
s1677,500.0,0.3689371873843969,-15.726853939781085
s1678,700.0,0.3689371873843969,-13.701319737782784
s1679,900.0,0.3689371873843969,-12.03917717931227
s1680,1100.0,0.3689371873843969,-11.052605237507983
s1681,500.0,0.35270492145842697,-16.120005107931085
s1682,700.0,0.35270492145842697,-14.361559689772445
s1683,900.0,0.35270492145842697,-12.806921206919206
s1684,1100.0,0.35270492145842697,-11.559814418282746
s1685,500.0,0.3862648631262234,-16.094045344775683
s1686,700.0,0.3862648631262234,-13.509551364084961
s1687,900.0,0.3862648631262234,-12.149578043322377
s1688,1100.0,0.3862648631262234,-11.178636891355001
s1689,500.0,0.3577345160802481,-15.19895534547688
s1690,700.0,0.3577345160802481,-12.912138825450894
s1691,900.0,0.3577345160802481,-11.508361030071168
s1692,1100.0,0.3577345160802481,-10.683018286705098
s1693,500.0,0.42286617386364966,-16.321643099375063
s1694,700.0,0.42286617386364966,-13.761315507164298
s1695,900.0,0.42286617386364966,-12.004455253094884
s1696,1100.0,0.42286617386364966,-10.979303034564445
s1697,500.0,0.33977256322552224,-14.445660568326458
s1698,700.0,0.33977256322552224,-12.167142279218025
s1699,900.0,0.33977256322552224,-10.864906194339847
s1700,1100.0,0.33977256322552224,-10.1826833170265
s1701,500.0,0.3654182090291765,-15.922077117367534
s1702,700.0,0.3654182090291765,-13.662217264589568
s1703,900.0,0.3654182090291765,-12.243906160129418
s1704,1100.0,0.3654182090291765,-11.269477408510642
s1705,500.0,0.335870330142252,-16.52858363203112
s1706,700.0,0.335870330142252,-15.08128924874301
s1707,900.0,0.335870330142252,-13.487055416675915
s1708,1100.0,0.335870330142252,-12.156485872862051
s1709,500.0,0.3618761800132641,-16.762439519471602
s1710,700.0,0.3618761800132641,-14.612691328204486
s1711,900.0,0.3618761800132641,-13.261674260563673
s1712,1100.0,0.3618761800132641,-12.08930887911495
s1713,500.0,0.30962677003714517,-15.397882321615278
s1714,700.0,0.30962677003714517,-14.051829922247967
s1715,900.0,0.30962677003714517,-12.32574185335332
s1716,1100.0,0.30962677003714517,-11.51432410024557
s1717,500.0,0.29445258195731716,-12.861679513625122
s1718,700.0,0.29445258195731716,-10.871974929816073
s1719,900.0,0.29445258195731716,-9.745031591212397
s1720,1100.0,0.29445258195731716,-9.172584106861137
s1721,500.0,0.31843017687950725,-14.53473211914181
s1722,700.0,0.31843017687950725,-12.612851272644855
s1723,900.0,0.31843017687950725,-11.2966559519799
s1724,1100.0,0.31843017687950725,-10.505553493629211
s1725,500.0,0.3446837175402901,-16.367333318624784
s1726,700.0,0.3446837175402901,-14.595171938280277
s1727,900.0,0.3446837175402901,-13.160352111372832
s1728,1100.0,0.3446837175402901,-11.8859390190221
s1729,500.0,0.2525990049758769,-12.62474385020636
s1730,700.0,0.2525990049758769,-10.972492355517899
s1731,900.0,0.2525990049758769,-10.05427403970176
s1732,1100.0,0.2525990049758769,-9.410847102600455
s1733,500.0,0.3740003217997189,-15.712908106564743
s1734,700.0,0.3740003217997189,-13.82908475194203
s1735,900.0,0.3740003217997189,-11.950270398105362
s1736,1100.0,0.3740003217997189,-11.012839378361118
s1737,500.0,0.3315079064028583,-15.120444901777692
s1738,700.0,0.3315079064028583,-13.279846361259539
s1739,900.0,0.3315079064028583,-11.82675511328808
s1740,1100.0,0.3315079064028583,-10.906386056456894
s1741,500.0,0.3639263636266049,-16.85711603759757
s1742,700.0,0.3639263636266049,-14.719786093200462
s1743,900.0,0.3639263636266049,-13.332281740086865
s1744,1100.0,0.3639263636266049,-12.163460737266783
s1745,500.0,0.2667917962047649,-14.024577644973627
s1746,700.0,0.2667917962047649,-12.427383937901011
s1747,900.0,0.2667917962047649,-11.420186501535614
s1748,1100.0,0.2667917962047649,-10.590531703525334
s1749,500.0,0.3089237892387675,-13.732120498510183
s1750,700.0,0.3089237892387675,-11.62531579619616
s1751,900.0,0.3089237892387675,-10.520107458683118
s1752,1100.0,0.3089237892387675,-9.826858210472956
s1753,500.0,0.35055167872875675,-14.601727322662068
s1754,700.0,0.35055167872875675,-12.414634013795846
s1755,900.0,0.35055167872875675,-10.996384352837142
s1756,1100.0,0.35055167872875675,-10.178168720275176
s1757,500.0,0.3692076727509169,-15.174823956292848
s1758,700.0,0.3692076727509169,-12.68906094233999
s1759,900.0,0.3692076727509169,-11.335322048703413
s1760,1100.0,0.3692076727509169,-10.512578062230961
s1761,500.0,0.2318311025445478,-12.178123940699006
s1762,700.0,0.2318311025445478,-10.637043499294588
s1763,900.0,0.2318311025445478,-9.749289790417434
s1764,1100.0,0.2318311025445478,-9.26347316582353
s1765,500.0,0.3265347374902795,-13.513364342274873
s1766,700.0,0.3265347374902795,-11.14528961526423
s1767,900.0,0.3265347374902795,-10.056060621917025
s1768,1100.0,0.3265347374902795,-9.399250278780373
s1769,500.0,0.3584804815275503,-16.19423709573005
s1770,700.0,0.3584804815275503,-14.392175144784494
s1771,900.0,0.3584804815275503,-12.81464137951576
s1772,1100.0,0.3584804815275503,-11.563995408533652
s1773,500.0,0.39788488270702954,-16.76731171959576
s1774,700.0,0.39788488270702954,-14.0569541938231
s1775,900.0,0.39788488270702954,-12.78468275188448
s1776,1100.0,0.39788488270702954,-11.65237607809404
s1777,500.0,0.2730371521907268,-14.017705466790309
s1778,700.0,0.2730371521907268,-12.626945459189503
s1779,900.0,0.2730371521907268,-11.309055874073103
s1780,1100.0,0.2730371521907268,-10.562980659897608
s1781,500.0,0.36211280947571933,-14.645847612115329
s1782,700.0,0.36211280947571933,-12.431197989665671
s1783,900.0,0.36211280947571933,-10.897106636858968
s1784,1100.0,0.36211280947571933,-10.096504101033624
s1785,500.0,0.3248909222178484,-14.914353587340358
s1786,700.0,0.3248909222178484,-13.157257023086453
s1787,900.0,0.3248909222178484,-11.924344383994455
s1788,1100.0,0.3248909222178484,-10.659408291409472
s1789,500.0,0.4100866500210901,-16.650923450444992
s1790,700.0,0.4100866500210901,-14.176683486284801
s1791,900.0,0.4100866500210901,-12.5463441165374
s1792,1100.0,0.4100866500210901,-11.425795609982712
s1793,500.0,0.4077035120642233,-16.67139557466283
s1794,700.0,0.4077035120642233,-14.09058758582159
s1795,900.0,0.4077035120642233,-12.485503338251432
s1796,1100.0,0.4077035120642233,-11.51719087040958
s1797,500.0,0.35128738604096615,-14.812105482189734
s1798,700.0,0.35128738604096615,-12.887779452793872
s1799,900.0,0.35128738604096615,-11.21741580712935
s1800,1100.0,0.35128738604096615,-10.408333738845988
s1801,500.0,0.40196096574036666,-16.31743950609136
s1802,700.0,0.40196096574036666,-14.001114207607658
s1803,900.0,0.40196096574036666,-12.234292071142807
s1804,1100.0,0.40196096574036666,-11.244989263328423
s1805,500.0,0.39335913246990006,-14.432999719123176
s1806,700.0,0.39335913246990006,-11.263502496628922
s1807,900.0,0.39335913246990006,-10.14829011899149
s1808,1100.0,0.39335913246990006,-9.496962992248577
s1809,500.0,0.31434244292814884,-16.120129134909604
s1810,700.0,0.31434244292814884,-15.237118837794576
s1811,900.0,0.31434244292814884,-13.30890648216592
s1812,1100.0,0.31434244292814884,-12.077748232688082
s1813,500.0,0.2954937683740685,-14.138495812422846
s1814,700.0,0.2954937683740685,-12.290803932421845
s1815,900.0,0.2954937683740685,-11.11383371973388
s1816,1100.0,0.2954937683740685,-10.401110906720179
s1817,500.0,0.328757537903237,-15.070496283722601
s1818,700.0,0.328757537903237,-12.955407646837207
s1819,900.0,0.328757537903237,-11.764306229847426
s1820,1100.0,0.328757537903237,-10.871019983914616
s1821,500.0,0.29603070702821616,-13.221570770169883
s1822,700.0,0.29603070702821616,-11.110499141590232
s1823,900.0,0.29603070702821616,-10.070561392388775
s1824,1100.0,0.29603070702821616,-9.506270759477921
s1825,500.0,0.3752548454071995,-16.076941717666298
s1826,700.0,0.3752548454071995,-13.88874662782267
s1827,900.0,0.3752548454071995,-12.283553490748787
s1828,1100.0,0.3752548454071995,-11.327489794672495
s1829,500.0,0.4063982174271985,-17.064028865789197
s1830,700.0,0.4063982174271985,-15.088718560052511
s1831,900.0,0.4063982174271985,-13.118217324676767
s1832,1100.0,0.4063982174271985,-11.888206719753299
s1833,500.0,0.363342608932784,-14.47080446629908
s1834,700.0,0.363342608932784,-12.51627730754779
s1835,900.0,0.363342608932784,-10.758201982527774
s1836,1100.0,0.363342608932784,-9.918138778863934
s1837,500.0,0.42286052074822794,-16.907062843132522
s1838,700.0,0.42286052074822794,-14.86854952937086
s1839,900.0,0.42286052074822794,-12.66493970634597
s1840,1100.0,0.42286052074822794,-11.599668927751054
s1841,500.0,0.4561249695873122,-17.720513140138824
s1842,700.0,0.4561249695873122,-14.451944293627403
s1843,900.0,0.4561249695873122,-12.949059419751546
s1844,1100.0,0.4561249695873122,-11.947306939783132
s1845,500.0,0.32296572933702944,-14.132232360435024
s1846,700.0,0.32296572933702944,-12.109668623825048
s1847,900.0,0.32296572933702944,-10.87898229367247
s1848,1100.0,0.32296572933702944,-10.017775462578868
s1849,500.0,0.32788236899824075,-15.354207614457918
s1850,700.0,0.32788236899824075,-13.885521106131923
s1851,900.0,0.32788236899824075,-12.18268451371788
s1852,1100.0,0.32788236899824075,-11.1900342953506
s1853,500.0,0.3399876353037695,-14.58200954714616
s1854,700.0,0.3399876353037695,-12.59105686852339
s1855,900.0,0.3399876353037695,-11.14887619861212
s1856,1100.0,0.3399876353037695,-10.275613881279531
s1857,500.0,0.34907597268846535,-16.38994424372458
s1858,700.0,0.34907597268846535,-14.25137046744915
s1859,900.0,0.34907597268846535,-12.958301042647294
s1860,1100.0,0.34907597268846535,-11.902922859295039
s1861,500.0,0.36640719639683667,-16.234860483405697
s1862,700.0,0.36640719639683667,-13.894267557441992
s1863,900.0,0.36640719639683667,-12.665144096757214
s1864,1100.0,0.36640719639683667,-11.493122213758003
s1865,500.0,0.37816615967370765,-15.074370916844487
s1866,700.0,0.37816615967370765,-12.554138327433812
s1867,900.0,0.37816615967370765,-11.123456090625709
s1868,1100.0,0.37816615967370765,-10.312899686208736
s1869,500.0,0.3574578188880968,-15.379921130235381
s1870,700.0,0.3574578188880968,-12.95527195940452
s1871,900.0,0.3574578188880968,-11.594823135849177
s1872,1100.0,0.3574578188880968,-10.90097596165873
s1873,500.0,0.3505282125401336,-16.88831688844773
s1874,700.0,0.3505282125401336,-15.29464066460981
s1875,900.0,0.3505282125401336,-13.430487355089548
s1876,1100.0,0.3505282125401336,-12.470357291577542
s1877,500.0,0.24207471702778272,-12.469059364951253
s1878,700.0,0.24207471702778272,-10.871038995275892
s1879,900.0,0.24207471702778272,-10.000893459310635
s1880,1100.0,0.24207471702778272,-9.389581919286455
s1881,500.0,0.3692343515507073,-15.604708333985707
s1882,700.0,0.3692343515507073,-13.477026674277129
s1883,900.0,0.3692343515507073,-12.016765095569797
s1884,1100.0,0.3692343515507073,-10.85505714558421
s1885,500.0,0.2616242581695024,-12.587198157999234
s1886,700.0,0.2616242581695024,-10.731332829346748
s1887,900.0,0.2616242581695024,-9.849434240854466
s1888,1100.0,0.2616242581695024,-9.279100983243483
s1889,500.0,0.33738787374749424,-15.74141284760104
s1890,700.0,0.33738787374749424,-13.360463732168668
s1891,900.0,0.33738787374749424,-12.122217247775561
s1892,1100.0,0.33738787374749424,-11.526234905288833
s1893,500.0,0.3218248018442034,-14.195033486290571
s1894,700.0,0.3218248018442034,-12.353567386821886
s1895,900.0,0.3218248018442034,-10.882426266404051
s1896,1100.0,0.3218248018442034,-10.159855763734516
s1897,500.0,0.3584013103427141,-15.206459644103566
s1898,700.0,0.3584013103427141,-12.711808592536569
s1899,900.0,0.3584013103427141,-11.461490156378591
s1900,1100.0,0.3584013103427141,-10.678602027514886
s1901,500.0,0.2681249919474407,-13.642112910085508
s1902,700.0,0.2681249919474407,-12.25741987629192
s1903,900.0,0.2681249919474407,-10.906449154583731
s1904,1100.0,0.2681249919474407,-10.28873804698487
s1905,500.0,0.3540517096548346,-16.22440908019061
s1906,700.0,0.3540517096548346,-14.287002761033216
s1907,900.0,0.3540517096548346,-12.767535696151983
s1908,1100.0,0.3540517096548346,-11.694241131573321
s1909,500.0,0.3394603832575186,-14.506589757247223
s1910,700.0,0.3394603832575186,-12.522495812514785
s1911,900.0,0.3394603832575186,-11.043821403414146
s1912,1100.0,0.3394603832575186,-10.226797144649836
s1913,500.0,0.364992219618899,-16.61904461415436
s1914,700.0,0.364992219618899,-14.792911448736374
s1915,900.0,0.364992219618899,-12.941450630760214
s1916,1100.0,0.364992219618899,-12.03707870357715
s1917,500.0,0.3786857774384471,-14.92790201790967
s1918,700.0,0.3786857774384471,-12.289407107622589
s1919,900.0,0.3786857774384471,-10.947610427196098
s1920,1100.0,0.3786857774384471,-10.156341120405893
s1921,500.0,0.31029090359465045,-14.205222050490592
s1922,700.0,0.31029090359465045,-12.412154453253464
s1923,900.0,0.31029090359465045,-11.084857063832454
s1924,1100.0,0.31029090359465045,-10.271342048322635
s1925,500.0,0.3888866679614153,-16.707107387676363
s1926,700.0,0.3888866679614153,-14.454972921881238
s1927,900.0,0.3888866679614153,-12.732689965484271
s1928,1100.0,0.3888866679614153,-11.81135506605617
s1929,500.0,0.32108007472731076,-15.906854784202357
s1930,700.0,0.32108007472731076,-14.195043031221747
s1931,900.0,0.32108007472731076,-12.726071218471285
s1932,1100.0,0.32108007472731076,-11.830583507631514
s1933,500.0,0.3191167046222041,-13.634144993741474
