sample_id,rho,AAV,PF,VPA,RBI,WE,B,N,S,O,F,Na,Al,Si,P,Cl,Ge,Br,I,E_T
s104,2.8377726928749283,18.42956046209544,0.5096858304915171,34.738906003772854,2.4488247865273927,2.286244131455399,0.0,0.0,0.215962441314554,0.3145539906103286,0.0,0.27230046948356806,0.0,0.023474178403755867,0.0,0.0,0.17370892018779344,0.0,0.0,7.5884127634499805
s105,1.9459530387588184,25.12383694225848,0.42276883051535297,45.75397947208051,3.579179629795304,2.1014732142857144,0.0,0.0,0.33035714285714285,0.0,0.0,0.3080357142857143,0.0,0.14285714285714285,0.0,0.21875,0.0,0.0,0.0,7.761686981590299
s106,2.578183150573948,33.007221130781026,0.2699153335407043,50.198482136396116,18.76812731791296,2.2697945205479453,0.0,0.0,0.4383561643835616,0.0,0.0,0.1541095890410959,0.0,0.0,0.18835616438356165,0.0,0.0,0.0,0.2191780821917808,5.7658892999170455
s107,2.124615468119581,13.437959869559373,0.44082089663364393,25.329959754125227,1.6525337576247876,2.533380281690141,0.23943661971830985,0.0,0.03755868544600939,0.49295774647887325,0.0,0.17370892018779344,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,0.0,9.163218304965826
s108,2.5539650416610695,13.344654655096386,0.7593712350186488,28.50903494497864,1.0346922667705436,2.242340425531915,0.0,0.0,0.0,0.46808510638297873,0.0,0.32978723404255317,0.20212765957446807,0.0,0.0,0.0,0.0,0.0,0.0,9.145415223907584
s109,2.3576312290180956,22.930043660837526,0.5288186903911671,48.153091687758824,3.419386523489263,1.8674603174603173,0.0,0.0,0.47619047619047616,0.0,0.0,0.35978835978835977,0.06349206349206349,0.0,0.0,0.0,0.10052910052910052,0.0,0.0,8.907344867310053
s110,2.3719079563387973,25.787387908249332,0.4305862619520231,48.811841397757696,3.8630239205795847,1.9718867924528305,0.0,0.0,0.44339622641509435,0.0,0.0,0.28773584905660377,0.1179245283018868,0.0,0.0660377358490566,0.0,0.0,0.0,0.08490566037735849,7.187712979897188
s111,2.239571880485662,13.73733062601648,0.3239227382348901,23.0193107787303,1.5791894992108237,2.7320161290322584,0.10483870967741936,0.0,0.0,0.5967741935483871,0.0,0.10483870967741936,0.0,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,7.672978409935292
s112,1.7846279158792486,28.488525079661496,0.28475347020658887,45.65028717584308,3.294071706714515,2.3150375939849623,0.0,0.0,0.3383458646616541,0.0,0.0,0.18045112781954886,0.0,0.19548872180451127,0.0,0.2857142857142857,0.0,0.0,0.0,6.603286769071715
s113,2.745457756809037,25.668470042001715,0.3675082261456515,44.68215155459561,5.482383715426191,2.139744680851064,0.0,0.0,0.502127659574468,0.0,0.0,0.20851063829787234,0.0,0.0,0.0,0.0,0.2170212765957447,0.07234042553191489,0.0,8.208139417897124
s114,2.08730039263822,15.90519295283225,0.6382015758490788,34.83994646810877,2.3579704077104893,2.1501086956521736,0.18478260869565216,0.0,0.15217391304347827,0.30434782608695654,0.0,0.358695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.49068504573804
s115,2.1835398408459374,19.95204549798621,0.5189460006758208,40.95419865376116,1.5981871451533682,2.051282051282051,0.0,0.0,0.28717948717948716,0.18974358974358974,0.0,0.28717948717948716,0.22564102564102564,0.0,0.0,0.0,0.0,0.0,0.010256410256410256,7.46439061657171
s116,2.371426498408645,14.266431345592876,0.38953970854465964,23.072870447810686,2.082610091793765,2.751297709923664,0.0,0.0,0.0,0.6183206106870229,0.0,0.16793893129770993,0.0,0.0,0.21374045801526717,0.0,0.0,0.0,0.0,7.928727650609704
s117,2.781822264715723,13.62996928456834,0.7611676647670473,27.126311419287994,2.096616735089196,2.405073891625616,0.0,0.0,0.0,0.3103448275862069,0.1921182266009852,0.3645320197044335,0.08374384236453201,0.0,0.0,0.0,0.04926108374384237,0.0,0.0,9.124632999567014
s118,2.0055879054158923,23.438214752798533,0.34679473043380615,42.77474192385728,2.5865821436148937,2.073607305936073,0.0547945205479452,0.0,0.547945205479452,0.0,0.0,0.1598173515981735,0.1780821917808219,0.0593607305936073,0.0,0.0,0.0,0.0,0.0,8.021885171121083
s119,2.040076602531751,21.537730970890884,0.485810857618294,43.075461941781825,4.924872093929238,1.9832673267326735,0.11386138613861387,0.0,0.48514851485148514,0.0,0.01485148514851485,0.3217821782178218,0.0,0.0,0.06435643564356436,0.0,0.0,0.0,0.0,8.968830926922529
s120,1.9523720829092743,14.733786670061107,0.3576635374566498,27.22004655994344,1.9697923936224944,2.532293577981651,0.3119266055045872,0.0,0.11926605504587157,0.42201834862385323,0.0,0.14678899082568808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.277771579613969
s121,2.5471663733069634,14.206419845766778,0.5842375669785554,27.109498421279692,1.9269331426428389,2.431201923076923,0.07692307692307693,0.0,0.0,0.4807692307692308,0.0,0.27403846153846156,0.0,0.125,0.0,0.0,0.0,0.04326923076923077,0.0,9.490619311909677
s122,2.7243517529452372,13.406773556233736,0.7266872123082216,26.175129324075385,2.3193085948094008,2.394731707317073,0.0,0.0,0.0,0.4878048780487805,0.024390243902439025,0.35121951219512193,0.0,0.0,0.1024390243902439,0.0,0.03414634146341464,0.0,0.0,8.362283466244515
s123,2.307192271626199,12.107808233648605,0.46178501339841627,21.120387294785544,2.0282371008715674,2.7611637931034485,0.2413793103448276,0.0,0.004310344827586207,0.33189655172413796,0.23706896551724138,0.1853448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.947663967689638
s124,2.26676012776712,23.302010698806022,0.466901950180617,47.07476908849696,5.888189762437833,1.9923000000000002,0.175,0.0,0.36,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.135,0.0,7.500155537108027
s125,2.5359719356067347,13.37558723907614,0.485489255172934,23.664500499903905,1.3145385576355286,2.5769565217391306,0.0,0.0,0.0,0.5652173913043478,0.0,0.16956521739130434,0.1826086956521739,0.0,0.08260869565217391,0.0,0.0,0.0,0.0,7.676721295760406
s126,2.774512957187231,15.06233241607384,0.5608171315524593,28.75536188523187,1.3310021983415534,2.3980952380952383,0.0,0.0,0.0,0.4714285714285714,0.0,0.23333333333333334,0.20952380952380953,0.0,0.0,0.0,0.03333333333333333,0.05238095238095238,0.0,7.024408552307285
s127,2.0157038020781215,20.058581132676398,0.4024487588005465,38.981770880484284,5.898178320306038,2.0807766990291263,0.27184466019417475,0.0,0.5145631067961165,0.0,0.0,0.21359223300970873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79957313540777
s128,2.0673599205379585,22.17924963120265,0.5268822075156222,47.969074783763865,1.8774938093695694,1.8417204301075267,0.0,0.021505376344086023,0.44086021505376344,0.0,0.0,0.3333333333333333,0.20430107526881722,0.0,0.0,0.0,0.0,0.0,0.0,7.697800396812369
s129,2.2677033334957524,23.469007345722947,0.5143433623931762,47.9058088087953,4.7648434173160386,1.9454040404040407,0.04040404040404041,0.0,0.3888888888888889,0.0,0.0,0.37373737373737376,0.0,0.0,0.0,0.10101010101010101,0.09595959595959595,0.0,0.0,7.533342927184101
s130,1.732509024488019,24.052357268066995,0.24401372204484567,40.990637034311334,4.104307390645905,2.323884297520661,0.30578512396694213,0.0,0.4380165289256198,0.0,0.0,0.10743801652892562,0.0,0.0,0.0,0.1487603305785124,0.0,0.0,0.0,6.124502077904181
s131,2.2674652187979807,23.93897012536691,0.3836151473477543,45.289943480423844,7.0670994103422995,2.067857142857143,0.20476190476190476,0.0,0.4523809523809524,0.0,0.0,0.23333333333333334,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0761904761904762,6.337033222495729
s132,2.5985280374297828,15.389711153270405,0.5214025188004624,27.65143223473787,2.3948824400545536,2.4761085972850676,0.0,0.0,0.08144796380090498,0.4751131221719457,0.0,0.25339366515837103,0.0,0.03619909502262444,0.09954751131221719,0.0,0.05429864253393665,0.0,0.0,8.333642239874484
s133,2.5007874555697467,23.27311664853584,0.5185698653964351,47.771134173310394,5.587673199147412,1.9,0.0,0.0,0.48717948717948717,0.0,0.0,0.358974358974359,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,8.579601425612095
s134,2.7656017771862587,28.103099993400978,0.39932748201879364,51.95531091216989,9.099147483435763,2.0335454545454543,0.07727272727272727,0.0,0.38636363636363635,0.0,0.0,0.2772727272727273,0.0,0.0,0.0,0.0,0.10454545454545454,0.0,0.15454545454545454,6.9515156101541775
s135,2.3052096295813667,30.17643414328998,0.21110627955335567,43.60295329955557,15.58870057920768,2.384420731707317,0.0,0.0,0.5792682926829268,0.0,0.0,0.06707317073170732,0.0,0.0,0.24085365853658536,0.0,0.0,0.0,0.11280487804878049,6.698438838755101
s136,2.0423688166873832,21.115573765331327,0.6119048179949081,49.26967211910642,3.6713340375953765,1.7736,0.09142857142857143,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.05142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,8.281968440787288
s137,1.7044080918898683,24.817939691616903,0.23565024431190248,41.53206234107323,3.9089817107494533,2.360894308943089,0.2967479674796748,0.0,0.3983739837398374,0.0,0.0,0.10569105691056911,0.0,0.0,0.0,0.1991869918699187,0.0,0.0,0.0,5.665057747716694
s138,2.003423222001025,16.839257665717355,0.5136113647860996,34.56479205068299,2.4366009086788183,2.219333333333333,0.23076923076923078,0.0,0.2205128205128205,0.26666666666666666,0.0,0.28205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1125951006905
s139,3.3820394250430894,14.372053855639388,0.5954967982951874,26.853047993431463,1.6117390351455143,2.4914084507042253,0.0,0.0,0.0,0.5352112676056338,0.0,0.26291079812206575,0.0,0.0,0.0,0.0,0.20187793427230047,0.0,0.0,8.715718019493625
s140,1.9888911934289433,20.519088562737732,0.4574196333051406,41.893139148922884,5.968849533185504,1.9986734693877553,0.23469387755102042,0.0,0.4897959183673469,0.0,0.0,0.2755102040816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.53370788928809
s141,2.37624712578276,23.47874440465004,0.41176914627416616,44.419246170959525,1.8012751055139284,2.0891904761904763,0.0,0.0,0.3333333333333333,0.12380952380952381,0.0,0.21428571428571427,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,7.727405448227938
s142,2.066223801351862,22.094851000069863,0.6116281497769096,50.70485037195521,3.040809071156431,1.749832402234637,0.0,0.0,0.43575418994413406,0.0,0.0,0.44692737430167595,0.0446927374301676,0.07262569832402235,0.0,0.0,0.0,0.0,0.0,8.389591380956231
s143,2.1782809487945975,32.234943406043065,0.25179397507384804,50.34446217348294,4.305596490908502,2.2831294964028777,0.0,0.0,0.39928057553956836,0.0,0.0,0.13309352517985612,0.0,0.22661870503597123,0.0,0.11510791366906475,0.0,0.0,0.12589928057553956,6.224884257878246
s144,2.0695024826232253,18.754000783597625,0.3366609028434074,29.486059035482974,3.6997535449868044,2.7096691176470586,0.0,0.0,0.0,0.4632352941176471,0.0,0.1801470588235294,0.0,0.0,0.18382352941176472,0.17279411764705882,0.0,0.0,0.0,9.290205280403852
s145,2.5704578508536375,13.280444463808388,0.8822623422099333,30.527774936286843,1.0853043879723339,2.1256497175141242,0.0,0.0,0.0,0.4350282485875706,0.0,0.4124293785310734,0.15254237288135594,0.0,0.0,0.0,0.0,0.0,0.0,9.792510171143572
s146,2.90487922537039,32.74774500294934,0.22269688613863353,47.61942736667404,5.063477563538128,2.45410094637224,0.0,0.0,0.35331230283911674,0.0,0.0,0.0694006309148265,0.0,0.0,0.0,0.0,0.24290220820189273,0.334384858044164,0.0,6.546579819570549
s147,2.6068625068656712,24.8575205010196,0.30709587198801885,40.590128413057315,4.821558938218123,2.246589147286822,0.0,0.0,0.5930232558139535,0.0,0.011627906976744186,0.13178294573643412,0.0,0.0,0.050387596899224806,0.007751937984496124,0.2054263565891473,0.0,0.0,8.089860798356693
s148,2.16476110011347,19.99016852248756,0.3643616647086389,36.242338052965245,1.4347681303659647,2.2362331838565024,0.0,0.0,0.34977578475336324,0.20179372197309417,0.0,0.1210762331838565,0.3273542600896861,0.0,0.0,0.0,0.0,0.0,0.0,6.9081296459385735
s149,2.8597772619951645,30.432170483390472,0.25118145247004003,46.28893299842029,5.2320402453546215,2.369515570934256,0.0,0.0,0.42214532871972316,0.0,0.0,0.09688581314878893,0.0,0.0,0.0,0.0,0.24567474048442905,0.23529411764705882,0.0,6.851404144405834
s150,2.7553823701053606,31.070836953217,0.4369996119130983,59.34249940614417,8.198529728217345,1.9187735849056604,0.0,0.0,0.2783018867924528,0.0,0.0,0.36792452830188677,0.0,0.10849056603773585,0.0,0.0,0.0,0.0,0.24528301886792453,6.34487315278728
s151,2.0540256247454387,23.039170439421728,0.4622733439737124,45.630978346039164,2.8299258601931023,1.9324509803921568,0.0,0.0,0.5049019607843137,0.0,0.0,0.29411764705882354,0.08823529411764706,0.11274509803921569,0.0,0.0,0.0,0.0,0.0,7.969193585505869
s152,2.4935708999362065,14.072914398775017,0.6757911690908533,28.73837256170901,1.1906132847229913,2.2962371134020616,0.0,0.0,0.0,0.4536082474226804,0.0,0.29381443298969073,0.21649484536082475,0.0,0.0,0.03608247422680412,0.0,0.0,0.0,8.462080179948535
s153,2.122793013255089,22.69316005047166,0.4931589820662767,43.13744838422988,7.346875301946715,1.9977251184834122,0.0,0.0,0.4597156398104265,0.0,0.0,0.3459715639810427,0.0,0.0,0.12796208530805686,0.06635071090047394,0.0,0.0,0.0,9.21534390561452
s154,1.7007024504837447,19.723897815185836,0.2432680020623653,32.53162366920263,2.624881307530337,2.6959055118110236,0.28346456692913385,0.0,0.0,0.3543307086614173,0.0,0.11023622047244094,0.0,0.0,0.0,0.25196850393700787,0.0,0.0,0.0,6.679636276886174
s155,3.1624467676077783,17.016889671772752,0.5977749319850456,32.194115595245755,2.9907190690681094,2.3607142857142858,0.0,0.0,0.0,0.4095238095238095,0.0,0.32857142857142857,0.0,0.0,0.0380952380952381,0.0,0.10476190476190476,0.11904761904761904,0.0,9.381766813453464
s156,2.857701175368586,23.561046940585644,0.2840710954980071,37.92753897752813,2.9383265112266983,2.3929545454545456,0.0,0.0,0.4734848484848485,0.14772727272727273,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.2878787878787879,0.0,0.0,7.876232974733705
s157,2.691503736225152,12.609844155704947,0.4789194361475144,22.77907331353153,0.9476896121426723,2.544107142857143,0.0,0.0,0.0,0.5535714285714286,0.0,0.11607142857142858,0.33035714285714285,0.0,0.0,0.0,0.0,0.0,0.0,6.539948998671028
s158,1.7717416421633532,27.36214654226756,0.2907222823069064,44.726585694091185,3.5950319063663168,2.326156862745098,0.08235294117647059,0.0,0.3058823529411765,0.0,0.0,0.1843137254901961,0.0,0.12156862745098039,0.0,0.3058823529411765,0.0,0.0,0.0,6.241825264823305
s159,2.999196532737797,21.32601494237025,0.285779645882333,34.12162390779238,2.4760227028427,2.5238257575757572,0.0,0.0,0.3371212121212121,0.2878787878787879,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.2916666666666667,0.0,0.0,9.840996596660752
s160,2.017159219208609,22.849039807314227,0.40675542115927876,42.71777007454397,5.651650616163759,2.0413023255813956,0.07441860465116279,0.0,0.5348837209302325,0.0,0.0,0.25116279069767444,0.0,0.10232558139534884,0.037209302325581395,0.0,0.0,0.0,0.0,7.84276979935228
s161,2.382295020291223,23.737953383932023,0.4079603891186803,42.57759892673525,5.126988165429308,2.182654867256637,0.07964601769911504,0.0,0.3141592920353982,0.084070796460177,0.0,0.2743362831858407,0.0,0.0,0.08849557522123894,0.0,0.0,0.1592920353982301,0.0,7.267264865374984
s162,2.008175091515832,22.9287622834885,0.3831058250585562,43.7730916321144,2.2840392656512267,2.019285714285714,0.07142857142857142,0.0,0.5238095238095238,0.0,0.0,0.19047619047619047,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,6.41263607107266
s163,1.9411179665361944,25.942523546304656,0.23805160818109222,41.20283151471912,3.846094782744698,2.2562962962962962,0.0,0.0,0.6296296296296297,0.0,0.0,0.07407407407407407,0.06296296296296296,0.17037037037037037,0.06296296296296296,0.0,0.0,0.0,0.0,6.832702694222424
s164,2.705739704716377,21.656639890023285,0.47750830554653734,41.34449433549899,3.0539948709007225,2.1023809523809525,0.0,0.0,0.40476190476190477,0.11904761904761904,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,8.320800917846281
s165,2.3812634099684087,13.585868648737607,0.5513190160901762,25.099316656142378,2.2527156587168276,2.498073394495413,0.10091743119266056,0.0,0.04128440366972477,0.5,0.0,0.25229357798165136,0.0,0.0,0.10550458715596331,0.0,0.0,0.0,0.0,8.505863207497077
s166,2.1478845041249084,21.0321061180393,0.5167836942328851,39.97994946762429,2.000224702677173,2.104739336492891,0.0,0.0,0.41232227488151657,0.0,0.11374407582938388,0.3459715639810427,0.023696682464454975,0.0,0.10426540284360189,0.0,0.0,0.0,0.0,7.956207279171495
s167,1.8235241267615083,27.601599430683894,0.26098173886275405,45.88080435166658,1.8116527554395985,2.2402390438247015,0.0,0.0,0.41832669322709165,0.0,0.0,0.08764940239043825,0.3107569721115538,0.0,0.0,0.18326693227091634,0.0,0.0,0.0,5.971986436857214
s168,2.028610484267375,21.44311533132403,0.5600228665359586,47.278194043762625,4.803405429623575,1.8410928961748636,0.09836065573770492,0.0,0.453551912568306,0.0,0.0,0.3879781420765027,0.01639344262295082,0.04371584699453552,0.0,0.0,0.0,0.0,0.0,8.276929850966233
s169,2.3859045265285643,15.253596624823189,0.8068084057340845,34.56194678282723,1.7315098199720576,2.099441340782123,0.0,0.0,0.0,0.36312849162011174,0.0,0.43575418994413406,0.12290502793296089,0.0,0.0,0.0782122905027933,0.0,0.0,0.0,9.188941833158308
s170,1.996351817539801,19.69087431432571,0.2846530361262584,31.771165304709577,1.7848152057570883,2.6528136882129276,0.0,0.0,0.0,0.42585551330798477,0.0,0.09505703422053231,0.19011406844106463,0.09505703422053231,0.0,0.19391634980988592,0.0,0.0,0.0,7.447677623786754
s171,1.9358870382078968,25.241510569833842,0.37360301966770165,46.24075045566196,1.9318465150959618,2.0838073394495416,0.0,0.0,0.3944954128440367,0.0,0.0,0.21100917431192662,0.24311926605504589,0.0,0.0,0.15137614678899083,0.0,0.0,0.0,6.821215751339451
s172,2.0296996801316607,20.696438012394687,0.47535745899106663,42.48216223596805,4.3405123938617445,1.986051282051282,0.13333333333333333,0.05128205128205128,0.4358974358974359,0.0,0.0,0.28717948717948716,0.03076923076923077,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,7.646914710507245
s173,3.247000377173939,13.97002297461762,0.7049872991172327,27.940045949235227,1.6733933886110628,2.3689,0.01,0.0,0.0,0.5,0.0,0.33,0.0,0.0,0.0,0.0,0.16,0.0,0.0,6.915614748782852
s174,2.8088418011620018,17.847167393652892,0.6262211052455127,35.34439032860668,2.8342316346548904,2.236633663366337,0.0,0.0,0.0,0.3465346534653465,0.0,0.37623762376237624,0.0,0.1188118811881188,0.0,0.0,0.0,0.15841584158415842,0.0,7.908297007036147
s175,1.8092132396154343,27.989240443872625,0.2553234273814302,44.453499528503585,3.3135951047712924,2.299074074074074,0.0,0.0,0.46296296296296297,0.0,0.0,0.12962962962962962,0.0,0.24074074074074073,0.0,0.16666666666666666,0.0,0.0,0.0,6.640260690888195
s176,2.864431552858697,27.708418211523725,0.2829254016740275,44.4002364112368,6.312925390472832,2.2568421052631575,0.0,0.0,0.5639097744360902,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.2706766917293233,0.0,0.06015037593984962,9.633522562816404
s177,3.2522009043521214,14.273144289669192,0.6454985155728402,27.017023119730958,2.0280748140314877,2.4801886792452827,0.0,0.0,0.0,0.4528301886792453,0.07547169811320754,0.3018867924528302,0.0,0.0,0.0,0.0,0.16981132075471697,0.0,0.0,9.839773629507981
s178,1.9872182630822945,24.047849816533777,0.320460726421427,41.152306376181045,2.9900007224062817,2.180164609053498,0.0,0.0,0.5349794238683128,0.04938271604938271,0.0,0.1646090534979424,0.0,0.25102880658436216,0.0,0.0,0.0,0.0,0.0,7.876158930078242
s179,1.769995735117869,24.266562459161094,0.2019992080049198,34.46259710586746,4.309484596208645,2.8576923076923073,0.0,0.0,0.0,0.38461538461538464,0.0,0.09763313609467456,0.0,0.0,0.19822485207100593,0.31952662721893493,0.0,0.0,0.0,8.997948156684945
s180,2.0778766735357457,21.995286190962844,0.48550448311784417,43.34365219983854,2.9131044469372056,1.9875621890547264,0.0,0.0,0.44776119402985076,0.05970149253731343,0.0,0.31840796019900497,0.0,0.17412935323383086,0.0,0.0,0.0,0.0,0.0,7.24283335996993
s181,1.9750186543451942,25.378834048316616,0.3579999403892644,42.5266948917738,6.26626494847622,2.2020967741935484,0.0,0.0,0.45161290322580644,0.0,0.0,0.24193548387096775,0.0,0.0,0.16129032258064516,0.14516129032258066,0.0,0.0,0.0,7.466392614394272
s182,2.494518118757403,26.188596707257503,0.22940454634596016,39.69209188443711,2.2413011774659473,2.657731958762887,0.0,0.0,0.0,0.35051546391752575,0.0,0.08247422680412371,0.10309278350515463,0.15463917525773196,0.0,0.0,0.0,0.30927835051546393,0.0,7.324806503268224
s183,2.0046479521351053,24.30176479197519,0.2818483036819995,38.430697810565405,5.136971809327665,2.319191176470588,0.0,0.0,0.5588235294117647,0.07352941176470588,0.0,0.14338235294117646,0.0,0.0,0.22426470588235295,0.0,0.0,0.0,0.0,8.06975576833878
s184,1.7666948286763051,29.155971874016192,0.22417624668627686,44.34137389173293,3.2215908791748986,2.391815068493151,0.0,0.0,0.4143835616438356,0.0,0.0,0.09931506849315068,0.0,0.24315068493150685,0.0,0.24315068493150685,0.0,0.0,0.0,6.325507573825497
s185,2.1687062073052257,27.526439760099983,0.26175212462117087,45.2220081773071,4.581080397084797,2.2137944664031624,0.06324110671936758,0.0,0.5335968379446641,0.0,0.0,0.1067193675889328,0.039525691699604744,0.18181818181818182,0.0,0.0,0.0,0.0,0.07509881422924901,7.909151322271386
s186,2.4521647504734023,16.46393957725653,0.708114738968881,36.541914671471794,1.9571469137243007,2.0743956043956047,0.02197802197802198,0.0,0.13736263736263737,0.3131868131868132,0.0,0.3956043956043956,0.08791208791208792,0.0,0.0,0.0,0.04395604395604396,0.0,0.0,7.808092794731099
s187,2.405818958424161,15.012423467696209,0.732014568973881,30.983086731202853,2.797896056441852,2.2225773195876286,0.0,0.0,0.07731958762886598,0.4072164948453608,0.0,0.4020618556701031,0.0,0.0,0.1134020618556701,0.0,0.0,0.0,0.0,9.36294665994728
s188,2.403138319960956,14.008793700508733,0.43904439449084226,23.775487900159153,1.7314513777827119,2.654356846473029,0.0,0.0,0.0,0.5892116182572614,0.0,0.1825726141078838,0.0,0.14522821576763487,0.08298755186721991,0.0,0.0,0.0,0.0,7.91256065925392
s189,1.8578813951538915,27.170503246256644,0.3039494147089678,45.16421400536701,2.3743111948424667,2.2511553784860556,0.0,0.0,0.3545816733067729,0.0,0.0,0.16334661354581673,0.19123505976095617,0.0,0.043824701195219126,0.24701195219123506,0.0,0.0,0.0,6.534507077105577
s190,2.4728655829115262,23.55569164307739,0.4503406828839205,44.96995677314777,5.298243940851449,1.9947619047619047,0.0,0.0,0.5238095238095238,0.0,0.0,0.2857142857142857,0.0,0.047619047619047616,0.0,0.0,0.14285714285714285,0.0,0.0,8.187426344359103
s191,2.2624960618876355,13.884177388488569,0.3007439976423707,22.14856869116036,2.054186350798152,2.8238059701492535,0.08955223880597014,0.0,0.0,0.6268656716417911,0.0,0.10820895522388059,0.0,0.0,0.17537313432835822,0.0,0.0,0.0,0.0,8.13889560446888
s192,2.659558761102123,12.790646067883785,0.49271405812443436,23.002532847887785,1.0697350017380627,2.562735426008969,0.0,0.0,0.0,0.5067264573991032,0.04932735426008968,0.13452914798206278,0.3094170403587444,0.0,0.0,0.0,0.0,0.0,0.0,5.799175375307358
s193,2.6813183063401977,29.899879183674003,0.23855346837670968,45.46631112981355,5.127036053893362,2.3624067796610166,0.0,0.0,0.46779661016949153,0.0,0.0,0.08135593220338982,0.0,0.061016949152542375,0.0,0.0,0.2,0.18983050847457628,0.0,6.378592476872269
s194,2.4597491981609654,13.682536304931384,0.51901108197898,24.456186938735637,1.5181674364525781,2.553039647577093,0.0,0.0,0.0,0.5594713656387665,0.0,0.22026431718061673,0.00881057268722467,0.18502202643171806,0.02643171806167401,0.0,0.0,0.0,0.0,7.793716226450307
s195,2.023049018799177,15.084654582852362,0.5036135893974071,30.169309165704718,2.083271580063771,2.3593,0.25,0.0,0.12,0.38,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.640001599044416
s196,1.7981094217751186,26.933224342213588,0.2872326449626181,44.36060479894,3.6373347760955137,2.288531746031746,0.07142857142857142,0.0,0.38095238095238093,0.0,0.0,0.17063492063492064,0.0,0.15079365079365079,0.0,0.2261904761904762,0.0,0.0,0.0,6.720003856388139
s197,2.1732210838218053,20.36387730567396,0.5075580230652603,37.1935279715202,1.9442276096405606,2.2223529411764704,0.0,0.0,0.3755656108597285,0.0,0.17194570135746606,0.334841628959276,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,8.948887189458219
s198,2.4151689428296037,15.129271918981017,0.6049752295116344,28.060273559135734,2.8820361714066625,2.4246082949308754,0.0,0.0,0.0,0.4470046082949309,0.0,0.31336405529953915,0.0,0.06451612903225806,0.08294930875576037,0.09216589861751152,0.0,0.0,0.0,8.31749762768357
s199,2.386900717940988,15.295183010211613,0.5129526788731085,27.45906871124606,2.403401012989585,2.457061403508772,0.0,0.021929824561403508,0.09649122807017543,0.43859649122807015,0.0,0.24561403508771928,0.04824561403508772,0.0,0.14912280701754385,0.0,0.0,0.0,0.0,8.44146637637013
s200,2.864084311508718,20.537789531695836,0.42991253370303606,36.968021157052505,2.6375489225414683,2.2815999999999996,0.0,0.0,0.3288888888888889,0.22666666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,8.746260673324942
s201,2.1229512939253166,23.03557542335692,0.41691776415189724,41.03211872285452,12.192329115760836,2.071842105263158,0.0,0.0,0.5614035087719298,0.0,0.0,0.2675438596491228,0.0,0.0,0.17105263157894737,0.0,0.0,0.0,0.0,8.643864467706148
s202,2.5442144527054418,13.244430691668134,0.7053647905589143,25.74618302679414,2.0337915175024164,2.3977884615384615,0.009615384615384616,0.0,0.0,0.5144230769230769,0.0,0.33653846153846156,0.0,0.03365384615384615,0.10576923076923077,0.0,0.0,0.0,0.0,9.520851579129097
s203,2.0412393498908252,22.329987767821446,0.5006732695534083,46.07029055255792,1.4050921946395925,1.9436224489795917,0.0,0.0,0.42857142857142855,0.0,0.05612244897959184,0.3163265306122449,0.1989795918367347,0.0,0.0,0.0,0.0,0.0,0.0,6.6481176575666
s204,1.9435993696189477,25.86582336530405,0.36388079880401475,43.34273104456356,5.838764785125746,2.219193548387097,0.0,0.0,0.3870967741935484,0.0,0.0,0.25806451612903225,0.0,0.0,0.14516129032258066,0.20967741935483872,0.0,0.0,0.0,6.935998042748493
s205,2.0445743293548246,21.398128031869028,0.3461724661087981,36.467232279664096,1.1790027863720283,2.4019834710743804,0.0,0.0,0.35537190082644626,0.0,0.23140495867768596,0.1487603305785124,0.2644628099173554,0.0,0.0,0.0,0.0,0.0,0.0,6.614226812951216
s206,2.3145005420283162,21.733261494196118,0.3132950890163651,34.98525021016938,2.312106176208445,2.625757575757576,0.0,0.0,0.0,0.3560606060606061,0.0,0.14015151515151514,0.11742424242424243,0.0,0.0,0.26515151515151514,0.12121212121212122,0.0,0.0,6.730248098944498
