# c0 + a0 * ((S * PF) + (poly_dist_avg_fixed * O)) + a1 * ((rho / E_T) + (Si + Al)) + a2 * ((O + E_T) - (face-area-avg - O))
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.231008085578835; Max AE: 1.55872993663156
# Coefficients
# Task   a0                      a1                      a2                      c0
# all , -4.561767664735197e+00, -2.815964581271604e+00, -6.522496997299381e-01, -1.055774694760619e+01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         11|3|mult|31|12|mult|add; ((S * PF) + (poly_dist_avg_fixed * O)); $\left(\left(S PF\right) + \left(poly_{dist, avg, fixed} O\right)\right)$; ((S .* PF) + (poly_dist_avg_fixed .* O)); ((newdata$S * newdata$PF) + (newdata$poly_dist_avg_fixed * newdata$O)); S,PF,poly_dist_avg_fixed,O
# 1;  2; Unitless;                                         1|0|div|16|15|add|add; ((rho / E_T) + (Si + Al)); $\left(\left(\frac{ rho }{ E_{T} } \right) + \left(Si + Al\right)\right)$; ((rho ./ E_T) + (Si + Al)); ((newdata$rho / newdata$E_T) + (newdata$Si + newdata$Al)); rho,E_T,Si,Al
# 2;  2; Unitless;                                         12|0|add|33|12|sub|sub; ((O + E_T) - (face-area-avg - O)); $\left(\left(O + E_{T}\right) - \left(face-area-avg - O\right)\right)$; ((O + E_T) - (face_sub_area_sub_avg - O)); ((newdata$O + newdata$E_T) - (newdata$face_sub_area_sub_avg - newdata$O)); O,E_T,face-area-avg,O
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
s1          , -2.244947812336508e+01, -2.227852358035510e+01,  2.432083891190839e-01,  5.832452729302638e-02,  1.601698961106788e+01
s2          , -2.298888400764099e+01, -2.298589263386521e+01,  1.759273987395432e-01,  8.461480348974690e-02,  1.745854920651478e+01
s3          , -1.755271246623431e+01, -1.729877337381713e+01,  1.032010793601023e-01, -3.355309905285299e-02,  9.758120886188646e+00
s4          , -1.917258847351942e+01, -1.921384711028917e+01,  1.547876943990350e-01,  1.385744583353820e-01,  1.159030644255308e+01
s5          , -2.000094091703784e+01, -2.028662636672934e+01,  1.483361124212565e-01,  4.710230641413380e-02,  1.367507890782019e+01
s6          , -2.179532463031582e+01, -2.154411688847549e+01,  2.336705557160131e-01,  1.956881063977560e-03,  1.520109346457744e+01
s7          , -2.156980503382011e+01, -2.167312238342542e+01,  1.747356913291689e-01,  2.684191363781039e-01,  1.466066298263028e+01
s8          , -2.070680399014268e+01, -2.096764315045841e+01,  1.716199618212020e-01,  8.044987356797989e-02,  1.441236664386382e+01
s9          , -2.311678210871720e+01, -2.283812440881234e+01,  1.771277481361364e-01,  5.911160328148285e-02,  1.733370770539213e+01
s10         , -1.955558688693647e+01, -1.953200637355062e+01,  2.172237586157711e-01,  1.873257392495915e-02,  1.215881716231323e+01
s11         , -1.929232032084748e+01, -1.931690498383802e+01,  9.193216900007425e-02,  1.327715656531245e-01,  1.221296815829490e+01
s12         , -1.972420304545977e+01, -1.932612242565087e+01,  1.703514042603274e-01,  2.779692980890596e-01,  1.105178010098376e+01
s13         , -1.649771434553038e+01, -1.645282520227940e+01,  9.737133098712353e-02, -8.545340907518142e-02,  8.725993497835416e+00
s14         , -1.814284237715737e+01, -1.819962238647807e+01,  1.197265350284812e-01,  7.655321209010708e-02,  1.054832171143743e+01
s15         , -2.140988745272463e+01, -2.140449825958795e+01,  2.172915936724074e-01,  1.750010851897539e-02,  1.503448428485377e+01
s16         , -2.271802967642396e+01, -2.246096603586211e+01,  2.097094417056591e-01,  2.918948054764108e-02,  1.665677546378918e+01
s17         , -1.845283706311921e+01, -1.865742990551806e+01,  1.473915389862891e-01,  1.060819205569409e-01,  1.092924086168015e+01
s18         , -2.106370881996578e+01, -2.133317674864659e+01,  1.451463733760710e-01,  1.389127877125856e-01,  1.490553737665334e+01
s19         , -2.166440903696862e+01, -2.159617391569491e+01,  9.279703767769749e-02, -2.598203367881356e-03,  1.628582565125665e+01
s20         , -1.957524373940041e+01, -1.954344372466396e+01,  1.396701060231544e-01,  1.797797620185585e-01,  1.202346396578578e+01
s21         , -2.230012329283520e+01, -2.254409036630314e+01,  1.463320509002296e-01,  1.798175435100924e-01,  1.657716480582064e+01
s22         , -1.709175230426198e+01, -1.694554428098671e+01,  1.298864161226292e-01,  2.088202069334089e-01,  7.983530503427941e+00
s23         , -2.271630669020732e+01, -2.262907486025505e+01,  1.087280116473826e-01,  4.909912018916465e-03,  1.772558860710775e+01
s24         , -1.997593461761007e+01, -1.998295630774809e+01,  9.336214839884124e-02,  8.119523541903266e-02,  1.344679810046569e+01
s25         , -2.228124530569044e+01, -2.257037840365906e+01,  1.550686361092763e-01,  1.018861921478446e-01,  1.689281951710844e+01
s26         , -1.806502239865187e+01, -1.792512194871289e+01,  1.030247989933323e-01,  2.317547954471688e-01,  9.574226728597395e+00
s27         , -2.017409009594002e+01, -2.016079816815613e+01,  2.120590090656236e-01, -4.326346236829167e-02,  1.342663043202151e+01
