# c0 + a0 * (SBI / RBI) + a1 * (face-area-count + face-area-max)
# Property Label: $E$; Unit of the Property: Unitless
# RMSE: 0.69688714841043; Max AE: 2.47375385099335
# Coefficients
# Task   a0                      a1                      c0
# all , -3.606996873627218e+00, -8.073798505944377e-02,  2.850868643176921e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         5|6|div; (SBI / RBI); $\left(\frac{ SBI }{ RBI } \right)$; (SBI ./ RBI); (newdata$SBI / newdata$RBI); SBI,RBI
# 1;  1; Unitless;                                         34|31|add; (face-area-count + face-area-max); $\left(face-area-count + face-area-max\right)$; (face_sub_area_sub_count + face_sub_area_sub_max); (newdata$face_sub_area_sub_count + newdata$face_sub_area_sub_max); face-area-count,face-area-max
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
s1          ,  6.774572406644881e-01,  3.441782449136439e-01,  1.564883258840960e-01,  2.405605607583844e+01
s2          ,  1.967875961713064e+00,  3.175859375520038e-01,  6.144104922158480e-02,  2.863169091312237e+01
s3          , -1.271285198486554e+00, -6.398739759212750e-01,  6.078048417183867e-02,  4.052005509307869e+01
s4          , -1.922048452937919e-01, -5.168494286079146e-01,  2.282930473001996e-02,  4.069178638255212e+01
s5          ,  2.455067115358116e-01, -2.175430872363879e-01,  4.175591120953398e-02,  3.613910214723367e+01
s6          ,  1.771859120156342e-01,  4.329174240022535e-01,  1.552696566258131e-01,  2.301139979884690e+01
s7          , -1.787554844087500e-01,  5.495111894664007e-02,  2.485611752559967e-01,  2.352496338344810e+01
s8          ,  1.258527874893824e+00, -2.501715974870042e-01,  1.459186697390555e-02,  3.775679340850850e+01
s9          ,  1.207996528852184e+00,  1.206826117799694e+00,  9.058453379737527e-02,  1.631579477988264e+01
s10         , -3.778119871449525e-01,  3.101967347960985e-01,  1.840420022469098e-02,  3.064589751511690e+01
s11         ,  2.051916464504998e-01, -7.663547315277590e-01,  1.436394038059001e-01,  3.838486298568611e+01
s12         , -9.030892502610828e-01, -8.054821237149179e-01,  1.498331701538028e-01,  3.859277622902426e+01
s13         , -1.915336013610816e+00, -3.464766960622514e-01,  1.623118402970565e-02,  3.887636664300946e+01
s14         , -4.972857440368104e-01, -7.091411735206918e-01,  1.968949979583515e-02,  4.321373452560111e+01
s15         ,  9.892906044607525e-01,  2.481180621574985e-01,  1.557876064322299e-01,  2.527713777060368e+01
s16         ,  7.196956197004112e-01,  8.171691247758324e-01,  1.526146764854170e-01,  1.837076880673370e+01
s17         , -8.233048349290432e-01, -8.912096610558069e-01,  1.802457811196824e-01,  3.829588183273444e+01
s18         ,  6.436893120625885e-01, -3.587061901355435e-01,  1.277545828012626e-01,  3.404549234827905e+01
s19         ,  6.782210382119217e-01,  1.211925836665914e+00,  1.458329922364571e-01,  1.378438734411080e+01
s20         ,  1.358387811126361e-01, -7.039041348250894e-01,  1.932018865015732e-02,  4.316536900663415e+01
s21         ,  1.192439177417436e+00,  4.690552501261342e-01,  2.466234440762989e-01,  1.848254449508156e+01
s22         , -1.675888320916539e+00, -1.237816113532038e+00,  1.168523417218950e-02,  5.011936018223623e+01
s23         ,  1.682267394333138e+00,  1.266490746555789e+00,  8.449597681069053e-02,  1.584881232159534e+01
s24         , -5.344901610254714e-02,  7.244193784126107e-03,  6.309264325936483e-02,  3.240171872609044e+01
s25         ,  7.630444568978921e-01,  1.341614705615188e+00,  3.125912742285646e-01,  4.728111413916208e+00
s26         , -7.690353008448224e-01, -1.413039296810962e+00,  2.854967680698260e-02,  5.153620494663724e+01
s27         ,  1.318355805735755e-01,  2.098098493506040e-01,  2.744611801605310e-02,  3.148531301688547e+01
s28         , -1.557515501210242e+00, -6.781176334888110e-01,  3.557993652964780e-02,  4.211957425412204e+01
s29         ,  1.315402392066626e+00,  1.719251758427628e+00,  1.933267254901162e-01,  5.378979794926888e+00
s30         , -1.602536800620832e+00, -3.461329667126001e-01,  2.372887825461163e-02,  3.853714726618038e+01
s31         , -6.577868421803237e-01, -1.234700779579603e-01,  1.103018948408573e-01,  3.191162287976104e+01
s32         ,  1.122204297021453e+00,  1.674366016639843e-01,  1.507769404095947e-01,  2.650029087628549e+01
s33         ,  1.732999170998263e+00,  1.229479834040833e+00,  1.611718985579538e-01,  1.288169718572056e+01
s34         ,  1.815120104294483e+00,  9.272327126217828e-01,  5.663153876471738e-02,  2.129562864389311e+01
s35         ,  5.934117724273273e-01,  1.044421393572456e+00,  2.012158756547847e-01,  1.338480536017650e+01
s36         ,  9.702627198604922e-01, -7.432348244061160e-02,  9.713358196578610e-02,  3.189120458291096e+01
s37         ,  1.142962175227537e+00,  1.672671574840963e-01,  7.352795709525552e-02,  2.995351410547950e+01
s38         ,  2.376281988155590e-01,  1.245227045764865e+00,  1.523209031312679e-01,  1.308207747879577e+01
s39         , -9.901628269429661e-01, -5.196309507467878e-01,  4.354737823824014e-01,  2.229120557069506e+01
s40         , -6.175077579414835e-01,  3.280385453281269e-01,  9.673480092968441e-02,  2.692546725960426e+01
s41         , -6.558266813617913e-01, -3.410724914845802e-01,  8.839085479997742e-02,  3.558567377703815e+01
s42         , -1.132806252875512e-01, -3.686274623847772e-01,  1.504789489447888e-02,  3.920358420379495e+01
s43         ,  3.987508132795206e-01, -1.826823639867099e-01,  4.099318644592708e-01,  1.925894054098627e+01
s44         , -1.257042213831158e-02,  6.259514988760451e-02,  4.464135718911251e-03,  3.433540442787531e+01
s45         , -2.453536714432208e-01,  5.553710678480295e-02,  1.947514774951199e-02,  3.375220148657218e+01
s46         ,  4.319604697532171e-01, -3.021684083049281e-01,  4.563840830721419e-02,  3.701379782019784e+01
s47         , -5.858250576994644e-01, -2.024923260012694e-01,  1.505992797553116e-01,  3.109007285829786e+01
s48         , -1.351740028810569e+00, -1.253707670281838e+00,  7.307029727215503e-03,  5.051178670206572e+01
s49         ,  1.400180920836999e+00,  1.989005771630104e-01,  2.894930637868923e-02,  3.155327701746156e+01
s50         ,  6.339509690024699e-01, -2.610939940838328e-01,  2.146677852774903e-02,  3.758493640868205e+01
s51         ,  9.663578673416963e-01,  1.096697959376698e+00,  1.194076914730058e-01,  1.639212959049743e+01
s52         ,  1.470345916377529e-01,  1.950848858349712e-01,  6.586818307194747e-02,  2.995117385143461e+01
s53         , -1.879048126514940e+00, -3.279934474809991e-01,  2.145555780968318e-01,  2.978722827269844e+01
s54         ,  2.462378298792407e+00,  1.628721620150064e+00,  1.270348760022682e-01,  9.461873762177806e+00
s55         ,  2.147693442064033e-01, -2.392026664296947e-01,  2.722175946167758e-02,  3.705669030668679e+01
s56         ,  1.250856345991485e+00,  1.444104841166735e+00,  2.519018924045563e-01,  6.170013572662265e+00
s57         ,  3.470878239384724e-01,  9.721939747250719e-01,  1.768910123314602e-01,  1.536611718865784e+01
s58         ,  2.650904256602346e+00,  4.562775560897538e-01,  3.156024030931676e-01,  1.555914734428882e+01
s59         ,  2.436955679659398e-02,  2.876591018047048e-02,  2.836259138597821e-02,  3.368673311003234e+01
s60         , -1.350996154759193e+00, -7.479655641028797e-01,  1.573414684273981e-02,  4.387131021663435e+01
s61         , -1.175408395594881e+00, -4.566552971403275e-01,  1.647871097416823e-02,  4.022995222088583e+01
s62         ,  5.137509822735411e-02,  1.682299984777775e-01,  8.876891731342200e-03,  3.282989688218169e+01
s63         ,  1.630781368412474e+00,  1.049663906898880e+00,  6.789663548711644e-02,  1.927595521736603e+01
s64         , -7.346563779561160e-02,  1.040724835697695e+00,  2.596157113473102e-01,  1.082155750681290e+01
s65         ,  6.477994742971300e-01,  7.402145127817472e-01,  1.065469180647050e-01,  2.138200165349855e+01
s66         ,  1.102507059534665e+00,  5.315878719959155e-01,  5.435203154023017e-02,  2.629782204469019e+01
s67         , -2.689254974131806e-01, -3.139703068853352e-01,  2.229631962974289e-01,  2.923792805016729e+01
s68         ,  1.634793292022643e+00,  1.266857888593763e+00,  7.658562450513204e-02,  1.619766266727500e+01
s69         ,  3.008420412735001e-01,  7.722663907094856e-01,  1.647065340826228e-01,  1.838671472755315e+01
s70         ,  4.428344099007711e-01,  2.666410192088546e-01,  1.657782047756617e-01,  2.460138379926528e+01
s71         , -2.587880550234565e-02, -2.760665448709227e-01,  5.684554023199795e-03,  3.847545882116170e+01
s72         ,  3.320850724266520e-01,  8.040508030463502e-01,  1.631627107692504e-01,  1.806201196895945e+01
s73         , -1.001377721869568e+00, -2.116013322750812e-01,  1.492537126346377e-01,  3.126300834412969e+01
s74         ,  1.535377236435878e+00,  1.564119726642146e+00,  2.296036169830307e-01,  5.679722965167619e+00
s75         ,  2.223324131252060e-01,  7.974117076927634e-03,  2.412778063074605e-01,  2.443219547306028e+01
s76         , -5.720277382811451e-01, -3.413587174114574e-01,  1.169061037761077e-02,  3.901582833887042e+01
s77         , -1.197863875151751e+00, -4.809855818854620e-01,  2.255117451175510e-02,  4.026001152628040e+01
s78         , -1.436625202734527e+00, -5.496963229541496e-01,  1.067770886926103e-02,  4.164149626903393e+01
s79         ,  4.409066269069510e-01,  8.109981141954656e-01,  1.082748855482707e-01,  2.042809656572647e+01
s80         ,  6.309139277294877e-01,  4.203927876329656e-01,  5.039713408297228e-02,  2.785174225999436e+01
s81         , -1.685326208098238e+00, -2.215850175730552e-01,  3.399698688348783e-02,  3.653579703749932e+01
s82         , -1.663665661245248e-01, -1.668758060823450e-01,  1.079702974385312e-02,  3.689464871504498e+01
s83         , -1.321966357459876e+00, -5.594052697294805e-01,  6.078952104615737e-03,  4.196719981524724e+01
s84         ,  1.425519064192979e+00, -1.944572022756308e-02,  2.944579227402180e-02,  3.423547764655664e+01
s85         , -6.984731689207797e-01, -4.625082244562897e-01,  8.211453188180910e-02,  3.737014251265673e+01
s86         , -2.932580333118892e-01, -4.613308893641928e-01,  2.381156626772616e-01,  3.038615689871738e+01
s87         ,  3.346071912195332e-02, -1.570069316257787e-01,  4.225495344330943e-02,  3.536702195051152e+01
s88         , -7.344698336486584e-02,  1.850093427535660e-02,  1.210691989721417e-02,  3.454010011062159e+01
s89         ,  2.903456543575506e-01,  3.301190587364977e-01,  8.080045348301436e-02,  2.761157093155339e+01
s90         ,  3.160753830639384e-01,  6.548517436979040e-02,  3.465098021458435e-02,  3.295100180598110e+01
s91         ,  4.911838748491691e-01,  1.477546247389759e+00,  1.583624751077688e-01,  9.934722083824790e+00
s92         , -8.899315452749766e-01, -1.015344814748798e+00,  8.003775444723639e-02,  4.431021563429442e+01
s93         ,  8.806558878772816e-01, -9.720594877354749e-02,  1.865637581118737e-01,  2.817929748969722e+01
s94         ,  2.174850994919374e-01,  3.491660395115406e-01,  6.078607181601763e-02,  2.826980919804305e+01
s95         , -7.665153489308596e-01, -9.257909503943349e-01,  2.720385238003489e-02,  4.556139691097707e+01
s96         ,  5.275622810365227e-01,  1.547862009971639e-01,  2.261714347824278e-02,  3.238255790553129e+01
s97         ,  2.030602111680012e+00,  1.529465778013574e+00,  6.629886319138709e-02,  1.340463317371809e+01
s98         , -9.469867286116608e-01, -4.665383418978184e-01,  9.612591359622738e-02,  3.679409528329705e+01
s99         , -9.198822372946847e-01, -1.022790693038721e+00,  6.889177344867291e-02,  4.490038885784178e+01
s100        , -4.843791818667552e-01, -2.379610648153858e-01,  1.207479578111631e-01,  3.286299750627998e+01
s101        , -2.042448773263304e-01,  1.584004755310513e-01,  1.830312526245842e-01,  2.517123767897661e+01
s102        , -5.164158759195604e-01, -1.228476665333990e+00,  2.816870328468602e-02,  4.926727959460820e+01
s103        ,  1.172650799800636e-01,  1.015404859739584e+00,  6.350950365888672e-02,  1.989627560201567e+01
s104        , -1.768695959917696e+00, -1.274866112799176e+00,  3.600186719315020e-02,  4.949189815207399e+01
s105        ,  5.247327840013729e-01, -2.926376938722441e-03,  1.207212645764399e-01,  2.995311060125633e+01
s106        ,  5.297962102782023e-01,  1.266636118561162e+00,  1.726369120492337e-01,  1.190928559678055e+01
s107        ,  1.497385912477807e-01, -5.758163419724172e-01,  3.486209001791099e-03,  4.228629482969398e+01
s108        ,  4.406641357796892e-01,  5.558328297294881e-01,  2.347260502470492e-01,  1.793925972986673e+01
s109        , -6.596772585897818e-01, -2.320817239223572e-01,  3.491408378108594e-02,  3.662483493832828e+01
s110        ,  1.094420195469492e+00,  2.019533372420979e-02,  5.794826175481183e-02,  3.247113621352783e+01
s111        ,  3.915962330096325e-01,  8.559035849771854e-01,  1.427354395882396e-01,  1.833237196543119e+01
s112        ,  8.365523515867513e-01,  3.433808394768907e-01,  3.808204300082780e-01,  1.404381967684705e+01
s113        , -1.291655352083360e-01,  2.214956772742669e-01,  1.144155129555760e-01,  2.745518812174217e+01
s114        ,  1.376602311009741e+00,  7.085438306692093e-01,  1.759348989960826e-01,  1.867433502033583e+01
s115        ,  2.854337653329592e+00,  8.717533164039704e-01,  1.115520530744715e-01,  1.952918962401336e+01
s116        , -4.031277243707178e-01, -7.866594825047424e-01,  4.282514030049490e-01,  2.592121480831468e+01
s117        , -1.548008576871541e+00, -5.913380553223786e-01,  2.059057369889735e-02,  4.171439949933758e+01
