# c0 + a0 * (Ge * S) + a1 * (SBI / RBI) + a2 * (face-area-count + face-area-max)
# Property Label: $E$; Unit of the Property: Unitless
# RMSE: 0.663245616610304; Max AE: 2.43444262898633
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  8.066115810079726e+00, -3.217809301442322e+00, -8.373963722401727e-02,  2.810241515129949e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         18|10|mult; (Ge * S); $\left(Ge S\right)$; (Ge .* S); (newdata$Ge * newdata$S); Ge,S
# 1;  1; Unitless;                                         5|6|div; (SBI / RBI); $\left(\frac{ SBI }{ RBI } \right)$; (SBI ./ RBI); (newdata$SBI / newdata$RBI); SBI,RBI
# 2;  1; Unitless;                                         34|31|add; (face-area-count + face-area-max); $\left(face-area-count + face-area-max\right)$; (face_sub_area_sub_count + face_sub_area_sub_max); (newdata$face_sub_area_sub_count + newdata$face_sub_area_sub_max); face-area-count,face-area-max
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
s1          ,  6.774572406644881e-01,  2.922465157016405e-01,  0.000000000000000e+00,  1.564883258840960e-01,  2.405605607583844e+01
s2          ,  1.967875961713064e+00,  2.149285252792996e-01,  0.000000000000000e+00,  6.144104922158480e-02,  2.863169091312237e+01
s3          , -1.271285198486554e+00, -7.784732059759634e-01,  0.000000000000000e+00,  6.078048417183867e-02,  4.052005509307869e+01
s4          , -1.922048452937919e-01, -6.707342636478906e-01,  0.000000000000000e+00,  2.282930473001996e-02,  4.069178638255212e+01
s5          ,  2.455067115358116e-01, -3.503963477613397e-01,  0.000000000000000e+00,  4.175591120953398e-02,  3.613910214723367e+01
s6          ,  1.771859120156342e-01,  3.836470986353893e-01,  0.000000000000000e+00,  1.552696566258131e-01,  2.301139979884690e+01
s7          , -1.787554844087500e-01,  4.044715397553444e-02,  0.000000000000000e+00,  2.485611752559967e-01,  2.352496338344810e+01
s8          ,  1.258527874893824e+00,  1.071933181631022e+00,  1.822916666666667e-01,  1.459186697390555e-02,  3.775679340850850e+01
s9          ,  1.207996528852184e+00,  1.152479023821052e+00,  0.000000000000000e+00,  9.058453379737527e-02,  1.631579477988264e+01
s10         , -3.778119871449525e-01,  5.943514116216417e-01,  5.078125000000000e-02,  1.840420022469098e-02,  3.064589751511690e+01
s11         ,  2.051916464504998e-01, -8.662971958052688e-01,  0.000000000000000e+00,  1.436394038059001e-01,  3.838486298568611e+01
s12         , -9.030892502610828e-01, -9.036381343417159e-01,  0.000000000000000e+00,  1.498331701538028e-01,  3.859277622902426e+01
s13         , -1.915336013610816e+00, -4.974801790877579e-01,  0.000000000000000e+00,  1.623118402970565e-02,  3.887636664300946e+01
s14         , -4.972857440368104e-01, -6.607280439031626e-02,  9.989258861439311e-02,  1.968949979583515e-02,  4.321373452560111e+01
s15         ,  9.892906044607525e-01,  5.117982229005267e-01,  3.961632479540865e-02,  1.557876064322299e-01,  2.527713777060368e+01
